PassageID,Title,Author,Total termFreq,termFreq(gener),termFreq(knowledg),termFreq(law),termFreq(principl),termFreq(truth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0336300301_000025,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,23,1.0,3.0,2.0,10.0,7.0,1731,1,2,"London : printed for Arthur Bettesworth and Charles Hitch, at the Red Lion in Pater-Noster-Row; Edmund Parker, at the Bible and Crown in Lombard-Street; John Pemberton, at the Buck against St. Dunstan's Church, in Fleet-Street; and Edward Symon, against the Royal Exchange, in Cornhill, M.DCC.XXXI. [1731].",London,410,male,1632,1704,True
0872400600_000032,"An apology for professing the religion of nature, in the eighteenth century of the Christian aera; addressed to the Right Reverend Dr. Watson, Lord Bishop of Landaff.",David Williams,20,1.0,3.0,4.0,5.0,7.0,1789,1,1,"London : printed for J. Ridgway, York-Street, St. James's Square, MDCCLXXXIX. [1789].",London,209,male,1738,1816,False
0879700104_000097,"The works of John Locke, in four volumes.",John Locke,20,1.0,6.0,1.0,7.0,5.0,1768,4,4,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. [sic] R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, MDCCLXVIII. [1768].",London,685,male,1632,1704,True
1104800200_000030,"An essay on the nature and immutability of truth, in opposition to sophistry and scepticism. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,19,2.0,3.0,2.0,5.0,7.0,1772,1,1,"London : printed for Edward and Charles Dilly, in the Poultry; A. Kincaid and W. Creech, and J. Bell, Edinburgh, MDCCLXXII. [1772].",London,514,male,1735,1803,False
0014000800_000010,"A discourse, delivered to the students of the Royal Academy, on the distribution of the prizes, December 10, 1776. By the president.",Joshua Reynolds,13,4.0,3.0,1.0,2.0,3.0,1777,1,1,"London : printed by Thomas Davies, Printer to the Royal Academy, MDCCLXXVII. [1777].",London,47,male,1723,1792,True
0783900100_000117,"A grammar of the English tongue, with notes, Giving the Grounds and Reason of Grammar in General. To which are now added, the arts of poetry, rhetoric, logic, &c. making a compleat system of an English education. For the Use of the Schools of Great Britain and Ireland.",,18,4.0,3.0,2.0,5.0,4.0,1712,1,1,"London : printed by R. Brugis, for John Brightland. Sold by Mr. Brown and Mr. Tooke at Temple-Bar, Mr. Walthoe and Mr. Ward in the Temple, Mr. Churchill and Mr. Taylor, in Pater-Noster-Row; Mr. Child, Mr. Knapton, and Mr. Midwinter in St. Paul's Church-Yard; Mr. Boddington in Duck-Lane, Mr. Sprint and Mr. Tebb in Little-Britain; Mr. Phillips, Mr. Strahan, and Mr. Smith at the Royal-Exchange; Mr. Tracey on London-Bridge; Mr. Varnam and Mr. Osborne in Lombard-Street; Mr. Freebairn, in Edinburgh; Mr. Dobson, in Dublin; and other Booksellers, MDCCXII. [1712].",London,281,unknown,,,False
0275700200_000043,"A discourse concerning the Resurrection of Jesus Christ. In three parts. Wherein, I. The Consequences of the Doctrine are Stated Hypothetically. II. The Nature and Obligation of Moral Evidence, are explain'd at large. III. The Proofs of the Fact of our Saviour's Resurrection, are Propos'd, Examin'd, and fairly Demonstrated, to be Conclusive. Together with An Appendix concerning the Impossible Production of Thought, from Matter and Motion: The Nature of Human Souls, and of Brutes: The Anima Mundi, and the Hypothesis of the Toman; as also, concerning Divim Providence, the Origin of Evil, and the Universe in General. By Humphry Ditton, Master of the New Mathematical School in Christ's-Hospital.",Humphry Ditton,22,2.0,3.0,2.0,4.0,11.0,1714,1,1,"London : printed by J. Darby in Bartholomew-Close, and sold by Andr. Bell in Cornhil, and B. Lintott near the Temple-Gate in Fleetstreet, M.DCC.XIV. [1714].",London,526,male,1675,1715,False
0312100801_000023,"An essay concerning human understanding. In four books. Written by John Locke, Esq. in Three Volumes. ...",John Locke,36,4.0,1.0,3.0,19.0,9.0,1759,1,3,"Glasgow : printed by Robert Urie, MDCCLIX. [1759].",Glasgow,397,male,1632,1704,True
1033900100_000032,"An essay on the nature and immutability of truth, in opposition to sophistry and scepticism. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Berdeen.",James Beattie,19,2.0,3.0,2.0,5.0,7.0,1777,1,1,"Edinburgh : printed for William Creech, Edinburgh; and for E. & C. Dilly, and T. Cadell, London, MDCCLXXVII. [1777].",Edinburgh,489,male,1735,1803,False
0352900201_000032,"The knowledge of divine things from revelation, not from reason or nature. Wherein The Origin and Obligation of Religious Truths are demonstrated: Arguments of Deists, Moralists, &c. proved to have no Foundation in Nature or Reason. The Inlets of Knowledge, The Law of Nature, The several Texts of Scripture relating to this Subject, The Works of Creation, The Eternal Fitness and Reason of Things, The Demonstrations of a Supreme Being, &c. are fully considered and explained. By the late John Ellis, D. D. Vicar of St. Catherine's, Dublin. Vol. I.","Ellis, John",25,4.0,2.0,1.0,13.0,5.0,1771,1,1,"London : printed by R. Hett; and sold by E. Johnson (successor to Mr. B. Dod) at No 12. in Ave-Mary-Lane, Ludgate-Street, M.DCC.LXXI. [1771].",London,520,unknown,1688,,False
0323100302_000093,"An essay concerning human understanding. Written by John Locke, Gent. The nineteenth edition. To which are now first added, I. An analysis of Mr. Locke's doctrine of ideas, on a large Sheet. II. A defence of Mr. Locke's opinion concerning Personal Identity, with an Appendix. III. A Treatise on the Conduct of the Understanding. IV. Some Thoughts concerning Reading and Study for a Gentleman. V. Elements of Natural Philosophy. VI. A new method of a common-place-book. Extracted from the author's works. ...",John Locke,24,2.0,3.0,1.0,9.0,9.0,1793,2,2,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. J. and J. Robinson, T. Cadell, W. Richardson, W. Otridge, J. Sewell, F. and C. Rivington, W. Goldsmith, S. Hayes, Leigh and Sotheby, T. Payne, W. Lowndes, R. Faulder, B. and J. White, G. and T. Wilkie, Scatcherd and Whitaker, R. Ryan, and E. Jefferey, 1793.",London,493,male,1632,1704,True
0025601100_000030,"De l'esprit: or, essays on the mind, and its several faculties. Written by Helvetius.Translated from the edition printed under the author's inspection.",Claude Adrien Helvétius,20,1.0,3.0,3.0,6.0,7.0,1759,1,1,"London : printed for the translator; and sold by Mr. Dodsley and Co. in Pall-Mall; Mess. Millar, Nourse, and Tonson, in the Strand; Mess. Hitch and Hawes, in Pater-Noster Row; Mr. Fletcher, at Oxford; Mr. Merril, Cambridge; and J. Coote, in Pater-Noster-Row, MDCCLIX. [1759].",London,348,male,1715,1771,True
0526900200_000016,"Doctor and student: or dialogues between a doctor of divinity, and a student in the laws of England, containing the grounds of those laws, together with questions and cases concerning the Equity and Conscience thereof; also comparing the Civil, Canon, Common and Statute Laws, and shewing wherein they vary from one another.",Christopher St. Germain,21,1.0,6.0,7.0,2.0,5.0,1751,1,1,"[London] : In the Savoy: printed by Henry Lintot, Law Printer to the King's most Excellent Majesty, for J. Worrall, at the Dove in Bell-Yard near Lincoln's Inn, [1751].",London,438,male,1460,1540,False
0267201400_000026,"A compleat method of studying divinity: or, a regular course of theological studies, digested into a new method. To which is annex'd, A Catalogue of the most Important Theological Questions, and of the most eminent Authors that have wrote upon each Question. Written originally in French, by the late Celebrated Mr. Du Pin, and now first translated into English.",Louis Ellies Dupin,16,3.0,4.0,2.0,3.0,4.0,1720,1,1,"London : printed for M. Smith, A. Bell, J. Darby, A. Bettesworth, J. Pemberton, C. Rivington, J. Hooke, F. Clay, J. Bateley, R. Cruttenden, and E. Symon, MDCCXX. [1720].",London,511,male,1657,1719,False
0278400800_000003,"Answer to Payne's Age of reason. With a short view of the obedience which Christians are bound to yield to the powers that be. By David Wilson, V. D. M. Pittenweem.","Wilson, David",25,1.0,2.0,5.0,6.0,11.0,1796,1,1,"Perth : printed by R. Morison Junior. For R. Morison & Son, Perth; John Ogle, Edinburgh; Robert Hutchinson, Salt Mercat, Glasgow; Edward Leslie, Dundee, and Vernor & Hood, Birchin Lane, London, M,DCC,XCVI. [1796].",Perth,125,male,1760,1813,False
0598500200_000003,"A new institute of the imperial or civil law. With notes, shewing in some principal cases amongst other observations, how the canon law, the laws of England, and the laws and customs of other nations differ from it. In four books. Composed for the Use of some Persons of Quality. The fourth edition corrected. By Tho Wood, LL.D. late Rector of Hardwick, Bucks, Commissary and Official of that Archdeaconry. To which is prefix'd, as an Introduction, a treatise of the first Principles of Laws in General; of their Nature and Design, and of the Interpretation of them.",Thomas Wood,22,1.0,6.0,8.0,5.0,2.0,1730,1,1,"London : printed for J. and J. Knapton, D. Midwinter and A. Ward. W. Innys, J. Osborn and T. Longman, R. Robinson, and R. Williamson, MDCCXXX. [1730].",London,354,male,1661,1722,False
1391900100_000008,"Discourses on various occasions. By William Parker, D.D. F.R.S. and chaplain in Ordinary to His Majesty.","Parker, William",25,6.0,4.0,1.0,3.0,11.0,1757,1,1,"London : Printed for R. Baldwin at the Rose in Pater-noster Row, MDCCLVII. [1757].",London,416,male,1714,1802,False
1421700102_000462,"The works of John Locke, Esq; in three volumes. The fifth edition. To which is now first added, The life of the author; and a collection of several of his pieces published by Mr. Desmaizeaux.",John Locke,22,1.0,4.0,4.0,3.0,10.0,1751,2,3,"London : printed for S. Birt, D. Browne, T. Longman, J. Shuckburgh, C. Hitch and L. Hawes, J. Hodges, J. Oswald, A. Millar, J. Beecroft, J. and J. Rivington, J. Ward, and M. Cooper, M.DCC.LI. [1751].",London,733,male,1632,1704,True
0031701300_000016,"The conduct of the understanding. By John Locke, Esq. To which is added, an abstract of Mr. Locke's Essay on human understanding.",John Locke,24,1.0,8.0,1.0,10.0,4.0,1781,1,1,"Cambridge : printed by J. Archdeacon Printer to the University; for J. Nicholson, Bookseller, in Cambridge, and sold by T. & J. Merrill; J. C. & F. Rivington, S. Crowder, H. Gardner, and S. Hayes, in London; and W. Nicholson, Wisbeach, MDCCLXXXI. [1781].",Cambridge,304,male,1632,1704,True
0771000700_000007,"Julian. Or a discourse concerning the earthquake and fiery eruption, which defeated that Emperor's attempt to rebuild the temple at Jerusalem. In Which The reality of a divine Interposition is shewn; The Objections to it are answered; And The nature of that Evidence which demands the assent of every reasonable man to a miraculous fact, is considered and explained. By the Rev. Mr. Warburton, Preacher to the Hon. Society of Lincoln's Inn.",William Warburton,19,5.0,2.0,3.0,3.0,6.0,1750,1,1,"London : printed for J. and P. Knapton, in Ludgate-Street, MDCCL. [1750].",London,333,male,1698,1779,True
0672100900_000038,"Elements of the critical philosophy: containing a concise account of its origin and tendency; a view of all the works published by its founder, Professor Immanuel Kant; and a glossary for the Explanation of Terms and Phrases. To which are added: Three philological essays; chiefly translated from the German of John Christopher Adelung; Aulic Counsellor and First Librarian to the Elector of Saxony. By A. F. M. Willich, M.D.","Willich, Anthony Florian Madinger",30,4.0,3.0,7.0,15.0,1.0,1798,1,1,"London : printed for T. N. Longman, No. 39, Paternoster-Row, 1798.",London,332,unknown,,,False
0260200600_000006,"The plan of the French Encyclopædia, or Universal dictionary of arts, sciences, trades and manufactures. Being an account of the origin, design, conduct, and execution of that work. Translated from the preface of the French editors, Mess. Diderot and Alembert.",Denis Diderot,18,4.0,4.0,3.0,5.0,2.0,1752,1,1,"London : printed for W. Innys, T. Longman, C. Hitch and L. Hawes, J. and P. Knapton, S. Birt, J. Ward, J. Hodges, R. Hett, J. and J. Rivington, T. Osborne, J. Shuckburgh, M. Senex, D. Browne, and A. Millar, MDCCLII. [1752].",London,181,male,1713,1784,True
0670300101_000049,"Letters, addressed chiefly to a young gentleman, upon subjects of literature: including a translation of Euclid's section of the canon; ... with an explanation of the Greek musical modes, ... By Charles Davy, ... In two volumes. ...",Charles Davy,47,3.0,15.0,0,23.0,6.0,1787,1,2,"Bury St. Edmund's : printed for the author, by J. Rackham; and sold by Messrs. Payne and Son; T. and J. Merrill, in Cambridge; R. Beatniffe, in Norwich; and R. Cruttwell, Bath, 1787.",,434,male,1723,1797,False
