PassageID,Title,Author,Total termFreq,termFreq(adventur),termFreq(ag),termFreq(appear),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0031500800_000098,"A new catalogue of Bell's circulating library, Consisting of above Fifty Thousand Volumes, (english, Italian, and French) in History, Antiquities, Voyages, Travels, Lives Memoirs, Philosophy, Geography, Novels, Divinity, Physic, Surgery, Anatomy, Arts, Sciences, Plays, Poetry, Husbandry, Trade, Commerce, Gardening, Coins, Minerals. Including all the Books that have been lately published: Which are Lent to Read, At Twelve Shillings per Year; or, Four Shillings per Quarter: By John Bell, Bookseller, Near Exeter Exchange, in the Strand. Where New Books are purchased as soon as published, for the Use of Subscribers.","Bell, John",70,0,2.0,0,5.0,1.0,3.0,2.0,1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,6.0,4.0,0,0,2.0,0,2.0,2.0,0,0,1.0,2.0,1.0,2.0,2.0,6.0,0,3.0,1.0,0,0,1.0,0,0,1.0,1.0,1.0,0,0,2.0,2.0,0,0,1.0,1.0,0,0,0,3.0,0,4.0,1.0,1778,1,1,"[London : s.n., 1778].",London,285,male,1745,1831,False
0297100100_000170,"Dissertations moral and critical. On memory and imagination. On dreaming. The theory of language. On fable and romance. On the attachments of kindred. Illustrations on sublimity. By James Beattie, LL. D. Professor of Moral Philosophy and Logick in the Marischal College and University of Aberdeen; and Member of the Zealand Society of Arts and Sciences.",James Beattie,59,4.0,0,0,3.0,2.0,1.0,1.0,0,2.0,0,7.0,0,0,0,2.0,0,1.0,0,1.0,1.0,0,1.0,0,2.0,0,0,0,0,3.0,1.0,3.0,4.0,1.0,0,0,0,1.0,0,0,0,3.0,0,3.0,0,1.0,0,0,1.0,2.0,1.0,0,0,0,0,0,4.0,1.0,1.0,1.0,1783,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech at Edinburgh, MDCCLXXXIII. [1783].",London,669,male,1735,1803,False
0182401100_000033,"The life of Tobias Smollett, M.D. with critical observations on his works. By Robert Anderson, M. D.","Anderson, Robert",65,0,0,0,1.0,0,8.0,1.0,0,1.0,2.0,0,1.0,2.0,0,0,0,7.0,1.0,3.0,2.0,5.0,1.0,0,1.0,2.0,0,0,0,1.0,0,1.0,0,2.0,2.0,0,0,0,0,0,1.0,0,2.0,1.0,1.0,1.0,0,0,2.0,3.0,0,0,1.0,1.0,0,0,3.0,2.0,3.0,0,1800,1,1,"Edinburgh : printed by and for Mundell & Son; and sold in London by Otridge & Son, Vernor & Hood, J. Cuthell, J. Walker & Lackington, Allen & Co., 1800.",Edinburgh,116,male,1750,1830,False
0937500300_000011,"Essays. On poetry and music, as they affect the Mind. On laughter, and Ludicrous Composition. On the utility of classical learning. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,61,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0,1.0,1.0,4.0,1.0,2.0,0,1.0,0,1.0,1.0,0,1.0,1.0,0,0,1.0,0,2.0,0,1.0,3.0,2.0,0,0,6.0,0,1.0,0,1.0,1.0,3.0,4.0,0,0,0,2.0,0,0,1.0,0,0,1.0,1.0,1.0,0,0,1.0,3.0,0,0,0,1776,1,1,"Edinburgh : printed for William Creech, Edinburgh; and for E. & C. Dilly, London, MDCCLXXVI. [1776].",Edinburgh,566,male,1735,1803,False
0326900500_000001,The old English baron: a gothic story.,Clara Reeve,61,0,0,2.0,1.0,1.0,1.0,3.0,0,1.0,0,0,0,0,0,3.0,0,1.0,2.0,0,1.0,1.0,0,0,0,2.0,1.0,0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,0,1.0,0,0,1.0,2.0,1.0,1.0,0,1.0,5.0,0,0,0,1.0,7.0,0,0,1.0,0,0,4.0,1.0,1.0,0,1789,1,1,"London : printed for Charles Dilly in the Poultry, M,DCC,LXXXIX. [1789].",London,276,female,1729,1807,True
0504100102_000143,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,68,1.0,0,0,3.0,0,1.0,2.0,0,1.0,0,0,1.0,0,0,4.0,0,1.0,3.0,3.0,2.0,0,1.0,0,0,3.0,0,1.0,0,1.0,3.0,0,2.0,4.0,0,0,0,1.0,0,3.0,6.0,0,0,0,2.0,0,1.0,1.0,3.0,1.0,3.0,0,1.0,0,0,5.0,0,2.0,2.0,0,1783,2,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,553,male,1718,1800,True
1044800200_000006,"The reflector: representing human affairs, as they are; and may be improved.","Shaw, Peter",75,0,1.0,2.0,1.0,1.0,0,2.0,0,0,0,3.0,1.0,0,0,0,0,2.0,2.0,0,1.0,0,1.0,0,2.0,1.0,0,1.0,0,2.0,0,2.0,10.0,4.0,0,2.0,1.0,1.0,2.0,1.0,0,1.0,0,2.0,0,7.0,0,0,0,0,0,0,0,0,0,6.0,4.0,8.0,1.0,0,1750,1,1,"London : printed for T. Longman, in Pater-Noster-Row, MDCCL. [1750].",London,394,male,1694,1763,False
1128700103_000087,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,65,0,1.0,2.0,1.0,0,3.0,0,0,1.0,2.0,0,0,3.0,0,1.0,0,0,3.0,2.0,3.0,0,0,0,3.0,0,0,1.0,0,2.0,1.0,1.0,3.0,5.0,0,0,0,4.0,2.0,3.0,0,0,2.0,1.0,0,0,1.0,1.0,5.0,1.0,0,0,0,1.0,0,1.0,1.0,1.0,2.0,1.0,1783,3,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, Walker, Exshaw, White, Beatty, Burton, Byrne, Parker, and Cash, M,DCC,LXXXIII. [1783].",Dublin,426,male,1718,1800,True
0664100601_000028,"Essays moral and literary, by Vicesimus Knox, M. A. a New Edition, in Two Volumes. ...",Vicesimus Knox,69,0,3.0,0,0,8.0,1.0,0,0,4.0,0,0,0,1.0,0,3.0,0,2.0,2.0,0,0,0,0,0,1.0,1.0,0,1.0,0,2.0,3.0,0,3.0,3.0,3.0,2.0,0,0,1.0,0,1.0,0,0,5.0,0,2.0,1.0,3.0,1.0,0,0,1.0,0,0,0,3.0,3.0,1.0,1.0,3.0,1782,1,2,"London : printed for Charles Dilly, in the Poultry, MDCCLXXXII. [1782].",London,369,male,1752,1821,True
1013200201_000069,"The polite repository; or, amusing companion: a selection of tales, histories, adventures, anecdotes, from the best modern publications. With a variety of originals, Instructive and Entertaining we cull the choicest. ... . Part the First.",,81,0,0,3.0,7.0,1.0,2.0,1.0,2.0,0,0,0,0,1.0,0,4.0,1.0,2.0,3.0,2.0,2.0,0,1.0,5.0,2.0,2.0,2.0,0,0,0,1.0,0,2.0,6.0,3.0,0,0,0,1.0,0,1.0,0,0,3.0,0,1.0,0,0,0,0,4.0,0,3.0,0,0,2.0,4.0,0,0,7.0,1791,1,2,"London : printed for William Lane, at the Minerva. Scadenhall street, 1791-92.",London,586,unknown,,,False
0829300200_000002,"The history of Pompey the little: or, the life and adventures of a lap-dog.","Coventry, Francis",64,3.0,0,0,3.0,4.0,3.0,0,1.0,1.0,0,0,0,1.0,1.0,0,8.0,2.0,0,0,0,0,1.0,3.0,0,2.0,2.0,0,1.0,1.0,0,2.0,0,1.0,3.0,1.0,0,1.0,1.0,0,0,0,1.0,2.0,1.0,2.0,0,0,0,1.0,0,0,1.0,0,0,0,4.0,1.0,3.0,2.0,1752,1,1,"London : printed for M. Cooper, at the Globe in Paternoster-Row, MDCCLII. [1752].",London,316,male,1725,1759,False
0937200403_000069,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,67,1.0,0,0,2.0,0,2.0,2.0,0,1.0,1.0,0,1.0,0,2.0,4.0,0,1.0,2.0,3.0,3.0,0,0,0,0,3.0,0,1.0,0,1.0,3.0,0,2.0,5.0,0,0,0,1.0,0,3.0,6.0,0,0,0,2.0,0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,0,5.0,0,0,2.0,0,1793,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1793.",London,416,male,1718,1800,True
0386000501_000113,"Essays moral and literary. By Vicesimus Knox, M.A.",Vicesimus Knox,72,0,5.0,3.0,3.0,3.0,0,0,0,2.0,0,0,0,8.0,0,4.0,0,0,2.0,3.0,0,0,0,0,0,0,1.0,2.0,0,2.0,1.0,1.0,3.0,3.0,0,1.0,0,1.0,2.0,2.0,0,0,0,5.0,0,2.0,2.0,0,0,1.0,1.0,0,2.0,2.0,0,0,2.0,1.0,1.0,1.0,1784,1,2,"London : printed for Charles Dilly, 1784.",London,372,male,1752,1821,True
1133400301_000113,"Essays moral and literary. By Vicesimus Knox, M.A. A new edition. In two volumes. ...",Vicesimus Knox,65,0,4.0,1.0,0,6.0,0,0,1.0,3.0,0,0,0,4.0,0,1.0,0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,2.0,5.0,0,1.0,0,0,1.0,1.0,0,2.0,1.0,0,1.0,0,7.0,1.0,1.0,2.0,0,0,1.0,1.0,1.0,4.0,1.0,0,0,2.0,1.0,1.0,3.0,1786,1,2,"Dublin : printed for R. Marchbank, 1786.",Dublin,368,male,1752,1821,True
0934100201_000028,"Essays moral and literary. By Vicesimus Knox, M. A. the Sixth Edition. In Two Volumes. ...",Vicesimus Knox,69,0,6.0,2.0,0,5.0,1.0,0,0,2.0,0,0,0,2.0,0,2.0,0,0,1.0,0,0,0,0,0,1.0,2.0,1.0,1.0,0,1.0,3.0,0,2.0,3.0,3.0,1.0,0,0,1.0,0,1.0,0,0,6.0,2.0,2.0,1.0,3.0,2.0,0,0,1.0,0,0,0,4.0,2.0,1.0,1.0,3.0,1785,1,2,"London : printed for Charles Dilly, in the Poultry, MDCCLXXXV. [1785].",London,373,male,1752,1821,True
0500100400_000015,"Letters from a father to his son, on various topics, relative to literature and the conduct of life. Written in the years 1792 and 1793, by J. Aikin, M.D.",John Aikin,56,0,0,1.0,0,0,1.0,0,0,0,1.0,1.0,1.0,0,0,0,0,1.0,1.0,1.0,1.0,2.0,1.0,0,3.0,4.0,2.0,3.0,2.0,1.0,0,1.0,0,5.0,4.0,0,0,0,2.0,0,1.0,0,0,1.0,4.0,3.0,1.0,1.0,1.0,0,0,1.0,2.0,0,0,0,0,2.0,0,0,1796,1,1,"London : printed for J. Johnson, St. Paul's Church-Yard, 1796.",London,359,male,1747,1822,False
1374900200_000097,Dialogues concerning education.,David Fordyce,59,1.0,0,0,0,1.0,1.0,0,0,2.0,0,4.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,5.0,0,4.0,0,0,6.0,2.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,2.0,6.0,3.0,0,0,1.0,0,1.0,1.0,0,1745,1,1,"London : [s.n.], Printed in the year M,DCC,XLV. [1745].",London,440,male,1711,1751,False
0772700401_000036,"Letters on the improvement of the mind. Addressed to a young lady. To which are added, miscellanies in prose and verse. By Mrs. Chapone. The third edition. ...",Hester Chapone,68,1.0,3.0,2.0,0,4.0,1.0,0,1.0,2.0,1.0,0,0,0,1.0,3.0,0,0,3.0,2.0,1.0,1.0,0,0,1.0,3.0,0,0,1.0,1.0,5.0,0,4.0,2.0,1.0,2.0,0,0,2.0,0,0,0,0,5.0,0,1.0,0,2.0,2.0,0,0,1.0,1.0,0,0,0,4.0,1.0,0,3.0,1777,1,2,"Dublin : printed for the United Company of Booksellers, M.DCC.LXXVII. [1777].",Dublin,129,female,1727,1801,True
0225900603_000073,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,72,1.0,1.0,0,3.0,0,4.0,2.0,0,3.0,0,0,0,1.0,0,2.0,1.0,0,5.0,1.0,4.0,0,1.0,0,1.0,4.0,0,1.0,1.0,2.0,2.0,0,2.0,3.0,0,0,0,1.0,0,6.0,3.0,0,1.0,0,1.0,0,0,0,2.0,2.0,1.0,0,1.0,0,0,6.0,0,1.0,2.0,0,1788,3,3,"Basil : printed by J. J. Tourneisen, 1788.",Basel,408,male,1718,1800,True
0843800300_000032,"Three philological essays, chiefly translated from the German of John Christopher Adelung; Aulic Counsellor and First Librarian to the Elector of Saxony by A. F. M. Willich, M.D.",Johann Christoph Adelung,53,2.0,5.0,0,0,1.0,0,0,0,0,1.0,1.0,2.0,3.0,0,0,0,1.0,0,1.0,1.0,1.0,1.0,0,3.0,0,2.0,0,1.0,2.0,0,0,0,2.0,0,1.0,0,0,0,9.0,0,1.0,1.0,2.0,0,1.0,1.0,0,0,1.0,0,3.0,0,1.0,0,0,1.0,0,1.0,0,1798,1,1,"London : printed for T. N. Longman, No. 39. Paternoster-Row, 1798.",London,193,male,1732,1806,False
0341200800_000002,The death of Abel. In five books. Attempted from the German of Mr. Gessner.,Salomon Gessner,62,1.0,1.0,2.0,2.0,0,3.0,0,0,0,2.0,1.0,0,1.0,0,2.0,2.0,6.0,0,1.0,1.0,0,0,0,1.0,0,0,1.0,0,6.0,0,0,0,0,0,1.0,0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,0,0,0,1.0,1.0,0,2.0,1.0,1.0,0,2.0,4.0,1.0,0,1.0,1780,1,1,"London : printed for J. Collyer, No. 7, in White Lion Row, Islington, sold by J. Dodsley in Pall-Mall, J. Rivington & sons, St. Paul's Church Yard, B. Law, Ave Mary Lane, T. Longman, R. Baldwin, G. Robinson, J. Bew and T. Evans, Pater-Noster Row. MDCCLXXX, [1780].",London,296,male,1730,1788,False
0870100801_000081,"The jewish spy: being a philosophical, historical and critical correspondence, by letters which lately pass'd between certain Jews in Turkey, Italy, France, &c. Translated from the originals into French, by the Marquis D'Argens; and now done into English.","Jean-Baptiste de Boyer, Marquis d'Argens",82,2.0,0,1.0,6.0,5.0,1.0,0,0,2.0,0,0,0,4.0,0,5.0,1.0,2.0,0,4.0,0,0,3.0,1.0,0,1.0,2.0,1.0,2.0,2.0,2.0,0,1.0,4.0,0,0,0,0,0,0,1.0,0,0,2.0,1.0,4.0,0,0,1.0,0,0,4.0,3.0,1.0,0,0,7.0,4.0,2.0,0,1739,1,5,"London : printed for D. Browne, at the Black Swan without Temple-Bar; and R. Hett, at the Bible and Crown in the Poultry, MDCCXXXIX. [1739].",London,361,male,1704,1771,False
0201700701_000001,The young philosopher: a novel. In four volumes. By Charlotte Smith. ...,Charlotte Turner Smith,47,0,0,0,1.0,4.0,3.0,1.0,0,0,1.0,1.0,0,0,2.0,0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,0,1.0,0,0,0,0,1.0,1.0,1.0,3.0,3.0,1.0,0,1.0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,2.0,0,2.0,2.0,1798,1,4,"London : printed for T. Cadell, jun. and W. Davies, in the Strand, 1798.",London,283,female,1749,1806,True
1104700100_000002,"The history of Pompey the little, or the life and adventures of a lap-dog.","Coventry, Francis",63,2.0,0,0,3.0,4.0,3.0,0,1.0,1.0,0,0,0,1.0,1.0,0,8.0,2.0,0,0,0,0,1.0,3.0,0,2.0,2.0,0,1.0,1.0,0,2.0,0,1.0,2.0,1.0,0,1.0,1.0,0,0,0,1.0,4.0,1.0,1.0,0,0,0,1.0,1.0,0,1.0,0,0,0,4.0,1.0,3.0,1.0,1773,1,1,"London : printed for I. Dodsley in Pallmall, MDCCLXXIII. [1773].",London,310,male,1725,1759,False
1109000700_000039,Lectures on female education and manners. By J. Burton.,"Burton, J. (John)",66,1.0,3.0,0,3.0,3.0,1.0,0,0,1.0,1.0,1.0,0,0,1.0,0,0,6.0,1.0,1.0,1.0,1.0,3.0,0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0,3.0,3.0,0,0,0,0,1.0,1.0,0,0,1.0,8.0,1.0,0,0,0,2.0,1.0,0,1.0,0,0,0,2.0,1.0,1.0,0,0,1794,1,1,"Dublin : printed for J. Milliken, No. 32, Grafton-Street, 1794.",Dublin,441,male,1745,1806,False
0312700400_000069,"The flowers of modern history; comprehending, on a new plan, the most remarkable revolutions and events, As well as the most Eminent and Illustrious Characters, of Modern Times; with a view of the Progress of Society and Manners, Arts and Sciences, from the irruption of the Goths and Vandals and other Northern Nations, upon the Roman Empire, to the conclusion of the American war. Designed for the improvement and entertainment of youth. By the Rev. John Adams, A.M.",John Adams,59,1.0,2.0,2.0,1.0,0,3.0,0,0,0,1.0,0,0,7.0,0,1.0,0,4.0,0,0,0,1.0,0,0,1.0,1.0,0,1.0,0,4.0,1.0,1.0,0,1.0,1.0,1.0,0,2.0,0,0,0,2.0,1.0,0,3.0,2.0,0,0,1.0,2.0,0,3.0,1.0,1.0,0,1.0,1.0,2.0,2.0,0,1789,1,1,"Dublin : printed by Zacharia Jackson, for Messrs. Grueber and M'allister, NO. 59, Dame-Street, M.DCC.LXXXIX. [1789].",Dublin,325,male,1750,1814,False
0373700101_000001,The adventures of Roderick Random. In two volumes. ...,Tobias Smollett,54,2.0,1.0,3.0,3.0,0,2.0,0,1.0,2.0,1.0,1.0,0,2.0,0,1.0,0,0,1.0,1.0,1.0,0,0,0,0,5.0,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0,1.0,2.0,1.0,1.0,0,0,4.0,0,3.0,1.0,0,2.0,2.0,0,1.0,0,4.0,0,0,0,0,1777,1,2,"London : printed for J. Coote, No. 14, Red Lion-Street, Clerkenwell, M.DCC.LXXVII. [1777].",London,293,male,1721,1771,True
0894800100_000001,"Belisarius. By M. Marmontel, Member of the French Academy.",Jean-François Marmontel,64,0,0,2.0,2.0,1.0,2.0,2.0,0,0,0,0,2.0,2.0,0,0,0,2.0,2.0,2.0,3.0,0,0,0,1.0,0,0,2.0,0,4.0,0,2.0,0,0,2.0,3.0,0,3.0,3.0,0,0,0,3.0,1.0,0,2.0,0,2.0,1.0,0,0,0,2.0,0,0,0,7.0,0,4.0,0,1767,1,1,"London : printed for and sold by P. Vaillant, in the Strand; and by Robinson and Co. in Paternoster Row, MDCCLXVII. [1767].",London,253,male,1723,1799,True
0548200105_000164,"The history of modern Europe. With an account of the decline and fall of the Roman Empire, and a view of the progress of society. From the rise of the modern kingdoms to the Peace of Paris, in 1763. In a series of letters from a nobleman to his son. A new edition, enlarged and greatly improved. ...",William Russell,58,0,3.0,2.0,1.0,0,2.0,0,0,0,2.0,0,1.0,7.0,0,1.0,0,3.0,1.0,0,0,1.0,1.0,0,1.0,1.0,0,1.0,0,5.0,1.0,0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,1.0,0,0,3.0,3.0,0,0,1.0,2.0,0,3.0,1.0,1.0,0,0,1.0,2.0,1.0,0,1786,5,5,"London : printed for G.G.J. and J. Robinson, Paternoster-Row; J. Robson, New Bond-Street; A. Hamilton, jun. Falcon-Court, Fleet-Street; J. Walter, Charing-Cross; and J. Sewell, Cornhill, 1786.",London,563,male,1741,1793,False
0113000500_000064,"Miscellanies, in four essays. By Sir William Temple. Baronet.","Sir William Temple, 1st Baronet",67,0,1.0,2.0,0,2.0,0,1.0,0,0,0,4.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,1.0,0,1.0,2.0,0,2.0,0,1.0,0,2.0,2.0,4.0,0,0,0,0,5.0,8.0,1.0,5.0,0,0,1.0,2.0,0,0,0,0,4.0,1.0,1.0,1.0,0,2.0,1.0,5.0,0,1.0,1761,1,1,"Glasgow : printed for Robert Urie, MDCCLXI. [1761].",Glasgow,261,male,1628,1699,False
0957800103_000083,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,64,0,1.0,2.0,1.0,0,2.0,0,0,1.0,3.0,0,0,4.0,0,1.0,0,0,3.0,2.0,3.0,0,0,0,3.0,0,0,1.0,0,2.0,1.0,1.0,3.0,5.0,0,0,0,2.0,2.0,3.0,0,0,2.0,1.0,0,0,1.0,2.0,5.0,1.0,0,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1790,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1790.",London,418,male,1718,1800,True
0484400100_000057,Essays on rhetoric: abridged chiefly from Dr. Blair's Lectures on that science.,Hugh Blair,68,1.0,1.0,3.0,1.0,2.0,1.0,0,0,0,0,1.0,0,1.0,0,0,0,2.0,2.0,2.0,0,0,0,3.0,1.0,2.0,0,1.0,0,3.0,1.0,0,2.0,3.0,5.0,0,0,0,0,7.0,0,2.0,0,0,0,6.0,0,0,0,2.0,0,0,0,0,0,0,2.0,8.0,3.0,0,1787,1,1,"London : [pri]nted for J. Murray, NO 32, Fleet-Street, MDCCLXXXVII. [1787].",London,431,male,1718,1800,True
0557200102_000022,"Essays moral and literary. By Vicesimus Knox, ... In three volumes. ...",Vicesimus Knox,74,0,4.0,2.0,1.0,6.0,0,0,0,3.0,0,0,0,8.0,0,1.0,0,1.0,1.0,3.0,0,0,0,0,0,0,1.0,1.0,0,2.0,4.0,0,3.0,0,0,1.0,0,0,2.0,1.0,0,1.0,0,8.0,0,2.0,2.0,0,0,1.0,1.0,1.0,4.0,1.0,0,0,2.0,1.0,1.0,4.0,1793,2,3,"London : printed for Charles Dilly, 1793.",London,500,male,1752,1821,True
0363400700_000001,"The old English baron: a gothic story. Embellished with eight elegant engravings, from new designs.",Clara Reeve,60,0,0,2.0,1.0,1.0,1.0,4.0,0,1.0,0,0,0,0,0,3.0,0,1.0,2.0,1.0,1.0,1.0,0,0,0,2.0,1.0,0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,0,0,0,0,1.0,2.0,1.0,1.0,0,1.0,5.0,0,0,0,1.0,5.0,0,0,1.0,0,0,4.0,1.0,1.0,0,1799,1,1,"London : printed for C. Dilly, In The Poultry, MDCCXCIX. [1799].",London,286,female,1729,1807,True
1206600101_000006,The rambler. In four volumes. ...,Samuel Johnson,59,1.0,2.0,1.0,3.0,3.0,2.0,0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,0,0,3.0,0,1.0,4.0,1.0,0,3.0,1.0,2.0,0,1.0,4.0,0,1.0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,1.0,0,4.0,0,2.0,3.0,2.0,1756,1,4,"London : printed for A. Millar, in the Strand; J. Hodges; J. and J. Rivington; R. Baldwin; and B. Collins, MDCCLVI. [1756].",London,292,male,1709,1784,True
0521900600_000040,"An enquiry into the duties of the female sex. By Thomas Gisborne, M.A.",Thomas Gisborne,52,0,0,0,0,1.0,2.0,1.0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,3.0,0,2.0,0,2.0,1.0,0,0,0,0,0,0,2.0,2.0,3.0,0,1.0,0,2.0,1.0,0,1.0,0,5.0,0,1.0,0,1.0,2.0,1.0,1.0,0,0,1.0,0,2.0,4.0,4.0,2.0,1.0,1798,1,1,"London : printed for T. Cadell Jun. and W. Davies in the Strand, 1798.",London,457,male,1758,1846,False
0534400102_000056,The history of Ophelia. Published by the author of David Simple. In two volumes. ...,Sarah Fielding,65,5.0,1.0,3.0,5.0,1.0,0,0,0,4.0,0,0,0,1.0,0,1.0,4.0,1.0,1.0,0,1.0,0,1.0,1.0,3.0,2.0,0,0,1.0,4.0,1.0,0,2.0,1.0,4.0,0,0,1.0,0,0,0,0,1.0,2.0,1.0,1.0,0,1.0,1.0,1.0,0,0,2.0,1.0,0,1.0,2.0,0,0,2.0,1763,2,2,"Dublin : printed by James Hoey, Junior, 1763.",Dublin,183,female,1710,1768,True
0735000303_000147,The universal catalogue for the year ...,,62,0,0,1.0,3.0,1.0,3.0,0,0,0,0,0,0,1.0,0,0,0,2.0,0,1.0,1.0,0,1.0,2.0,3.0,0,0,0,0,2.0,2.0,0,1.0,5.0,3.0,0,0,1.0,0,0,2.0,0,4.0,1.0,1.0,2.0,1.0,0,4.0,1.0,1.0,0,2.0,0,0,2.0,4.0,0,2.0,2.0,1772,3,3,"London [England] : printed for the proprietors, and sold by J. Bell, near Exeter-change in the Strand, [1772-1774].",London,428,unknown,,,False
0416100200_000007,Letters from a tutor to his pupils.,William Jones,57,0,0,0,1.0,1.0,2.0,1.0,1.0,0,4.0,0,2.0,1.0,0,1.0,0,1.0,1.0,3.0,0,2.0,0,0,0,4.0,1.0,0,0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0,0,1.0,0,0,0,0,3.0,0,3.0,0,0,0,0,0,1.0,0,1.0,0,3.0,3.0,1.0,4.0,1.0,1784,1,1,"London : printed for G. Robinson, in Pater-Noster Row, MDCCLXXXIV. [1784].",London,198,male,1726,1800,False
1685800200_000002,"The history of Pamela; Or, Virtue rewarded. In a series of familiar letters from a beautiful young Damsel to her parents. Published, in order to cultivate the principles of virtue and prudence in the minds of the youth of both sexes. A narrative which has it's foundation in truth; and at the same time that it agreeably entertains, by a variety of curious and affecting incidents, is entirely divested of those images which in many pieces calculated for amusement only, tend to inflame the minds they should instruct. To which are prefixed extracts from several curious letters, written to the editor on the subject. By Samuel Richardson, Esq. author of the histories of Sir Charles Grandison, Clarissa, &c. Originally published in four volumes; now comprized in one large volume octavo.",Samuel Richardson,68,2.0,1.0,2.0,6.0,1.0,4.0,0,1.0,0,0,0,0,4.0,0,1.0,0,3.0,1.0,0,2.0,0,0,2.0,4.0,0,0,0,1.0,1.0,1.0,0,2.0,3.0,4.0,1.0,0,0,0,0,0,0,3.0,2.0,0,1.0,0,1.0,2.0,0,0,0,0,0,0,4.0,2.0,1.0,2.0,3.0,1792,1,1,"London : Printed for Alex. Hogg, at No. 16, Paternoster-Row, 1792.",London,603,male,1689,1761,True
