PassageID,Title,Author,Total termFreq,termFreq(africa),termFreq(carri),termFreq(child),termFreq(coast),termFreq(coloni),termFreq(condit),termFreq(countri),termFreq(dutch),termFreq(foreign),termFreq(fort),termFreq(free),termFreq(french),termFreq(gold),termFreq(hand),termFreq(human),termFreq(indi),termFreq(island),termFreq(labour),termFreq(liberti),termFreq(manner),termFreq(nation),termFreq(nativ),termFreq(negro),termFreq(pain),termFreq(person),termFreq(plantat),termFreq(planter),termFreq(present),termFreq(properti),termFreq(purchas),termFreq(ship),termFreq(slave),termFreq(slaveri),termFreq(sold),termFreq(suffer),termFreq(sugar),termFreq(tortur),termFreq(trade),termFreq(trader),termFreq(traffic),termFreq(valu),termFreq(west),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0575300600_000010,"The trade and navigation of Great-Britain considered: shewing that the surest way for a nation to increase in riches, is to prevent the importation of such foreign commodities as may be rais'd at home. That this Kingdom is capable of raising within itself, and its Colonies, Materials for employing all our Poor in those Manufactures, which we now import from such of our Neighbours who refuse the Admission of ours. Some Account of the Commodities each Country we trade with takes from us, and what we take from them; with Observations on the Balance. By Joshua Gee.","Gee, Joshua, merchant",64,2.0,6.0,0,2.0,2.0,0,0,0,0,0,0,0,2.0,1.0,0,1.0,0,3.0,0,0,3.0,0,3.0,0,1.0,7.0,1.0,0,0,2.0,2.0,2.0,0,1.0,0,3.0,0,18.0,1.0,1.0,0,0,1730,1,1,"[Dublin] : London: printed, and Dublin re-printed by S. Powell, for George Risk at the Shakespear's Head, George Ewing at the Angel and Bible, and William Smith at the Hercules, Booksellers in Dame's-Street, MDCCXXX. [1730].",Dublin,135,male,,,False
1236701302_000040,"The history of America containing the geographical, political, and commerical [sic] state of that continent: in which is given a succinct account of the trade, customs and policy of the French nation, and the foundation they have laid for obtaining the sole dominion in those colonies. Translated from the French of Mons. du Bosque late Historographer to the French King. In two volumes. ...",Malachy Postlethwayt,71,4.0,2.0,0,0,5.0,0,0,1.0,1.0,0,0,12.0,1.0,0,0,1.0,1.0,0,0,0,0,0,8.0,0,0,3.0,2.0,2.0,0,0,1.0,2.0,0,1.0,0,11.0,0,11.0,0,1.0,1.0,0,1771,2,2,"London : printed by James Lowndes in Paternoster-Row, MDCCLXXI. [1771].",London,391,male,1707,1767,False
1408801300_000005,"Observations on slavery, and the consumption of the produce of the West India Islands: Together with an abstract of the evidence given before the committee of privy council and the select committee of the House of Commons, respecting the treatment of slaves in the West Indies.",,67,0,0,0,0,2.0,1.0,9.0,1.0,3.0,0,0,0,1.0,1.0,2.0,5.0,5.0,3.0,0,0,0,0,3.0,0,0,1.0,2.0,2.0,0,0,0,5.0,2.0,0,0,10.0,0,2.0,0,0,0,7.0,1792,1,1,"London : Printed for T. Boosey, No. 4, Old Broad-street, near the Royal-Exchange, [1792].",London,65,unknown,,,False
1146100700_000026,"The national and private advantages of the African trade considered. With a correct map of Africa, and all the European Settlements. By the late Malachy Postlethwayte, Author of the Dictionary of Trade and Commerce.",Malachy Postlethwayt,87,1.0,5.0,0,6.0,3.0,1.0,0,0,0,1.0,0,11.0,1.0,3.0,0,0,0,0,0,0,0,0,12.0,1.0,0,3.0,2.0,1.0,0,6.0,1.0,0,0,0,0,1.0,0,10.0,17.0,1.0,0,0,1772,1,1,"London : printed for William Otridge, Bookseller, behind the New Church in the Strand, M.DCCLXXII. [1772].",London,136,male,1707,1767,False
0736600402_000012,"The political and commercial works of that celebrated writer Charles D'Avenant, LL.D. Relating to the Trade and Revenue of England, The Plantation Trade, The East-India Trade, And African Trade. Collected and revised by Sir Charles Whitworth, Member of Parliament. To which is annexed a copious Index. In five volumes. Volume I.",Charles Davenant,55,1.0,1.0,0,1.0,2.0,0,2.0,0,2.0,2.0,1.0,0,0,0,0,0,6.0,1.0,0,1.0,0,0,2.0,0,1.0,3.0,5.0,1.0,1.0,0,0,1.0,0,0,0,4.0,0,13.0,0,3.0,0,1.0,1771,2,5,"London : printed for R. Horsfield in Ludgate Street, T. Becket and P. A. Dehondt, and T. Cadell in the Strand, and T. Evans in King Street, Covent Garden, MDCCLXXI. [1771].",London,387,male,1656,1714,False
0488300800_000010,"The trade and navigation of Great-Britain considered: shewing that the surest way for a nation to increase in riches, is to prevent the importation of foreign commodities as may be rais'd at home. That this Kingdom is capable of raising within itself, and its Colonies, Materials for employing all our Poor in those Manufactures, which we now import from such of our Neighbours who refuse the Admission of ours. Some Account of the Commodities each Country we trade with takes from us, and what we take from them; with Observations on the Balance.","Gee, Joshua, merchant",56,1.0,5.0,0,1.0,2.0,0,1.0,0,0,0,0,1.0,2.0,1.0,0,1.0,0,3.0,0,0,2.0,0,2.0,0,0,6.0,1.0,0,1.0,1.0,2.0,2.0,0,1.0,0,2.0,0,16.0,1.0,1.0,0,0,1730,1,1,"London : printed by Sam. Buckley, in Amen-Corner, 1730.",London,166,male,,,False
1146100700_000002,"The national and private advantages of the African trade considered. With a correct map of Africa, and all the European Settlements. By the late Malachy Postlethwayte, Author of the Dictionary of Trade and Commerce.",Malachy Postlethwayt,66,5.0,0,0,0,3.0,2.0,10.0,1.0,1.0,0,0,1.0,2.0,0,1.0,0,0,3.0,0,0,6.0,1.0,4.0,0,0,6.0,3.0,1.0,0,2.0,0,2.0,0,0,0,0,1.0,10.0,0,1.0,0,0,1772,1,1,"London : printed for William Otridge, Bookseller, behind the New Church in the Strand, M.DCCLXXII. [1772].",London,136,male,1707,1767,False
1612201000_000012,Observations on trade and taxes; shewing what is requisite and necessary to secure and increase the wealth and power of the British nation. Humbly offered to the consideration of the members of both Houses of Parliament.,,50,4.0,0,0,1.0,1.0,0,2.0,1.0,1.0,2.0,0,3.0,4.0,0,0,0,0,3.0,0,0,0,1.0,3.0,0,0,2.0,3.0,1.0,0,2.0,0,0,0,1.0,0,6.0,0,5.0,4.0,0,0,0,1751,1,1,"London : Printed for the author, M.DCC.LI. [1751].",London,41,unknown,,,False
1010400100_000583,"A new dictionary of trade and commerce, compiled from the information of the most eminent merchants, and from the works of the best writers on commercial subjects, in all languages. Containing, among other Things, I. An Account of all the natural Productions, which are conducive to Trade, throughout the World. II. The different Manufactures established in each particular Country. III. Explanations of all the Terms used in Commerce. IV. Explanations of the principal Terms of Geography, Astronomy, and Navigation, so far as they are connected with Trade. V. An exact Account of the Coins, Weights, and Measures in use throughout the World, reduced to the English Standard. VI. A Description of the Established Banks, Trading Companies, and Staple Commodities, of different Countries. Vii. The State of the British Trade, National Debt, Funds, Customs, Excise, and other Taxes. Viii. The Laws relative to Trade and Commerce. For the Use of the Merchants and Tradesmen of Great Britain, as well as of private Gentlemen. By Mr. Rolt, with the assistance of several eminent merchants. The second edition, with the addition of a new and accurate set of maps of the world, Europe, Asia, Africa, and North and South America, by Mr. Bowen.",Richard Rolt,81,7.0,3.0,0,10.0,0,0,1.0,0,2.0,1.0,3.0,1.0,7.0,0,0,0,1.0,0,0,0,5.0,0,7.0,0,0,8.0,1.0,0,0,0,2.0,2.0,0,1.0,0,1.0,0,15.0,3.0,0,0,0,1761,1,1,"London : printed for G. Keith, at the Bible and Crown, in Grace-Church-Street; S. Crowder, at the Looking-Glass, and H. Woodgate and S. Brooks, at the Golden Ball, in Pater-Noster-Row, MDCCLXI. [1761].",London,926,male,1724,1770,False
0432500700_000033,"Report of the Lords of the Committee of Council appointed for the consideration of all matters relating to trade and foreign plantations; submitting to His Majesty's consideration the evidence and information they have collected in consequence of His Majesty's order in council dated the 11th of February 1788, concerning the present state of the trade to Africa, and particularly the trade in slaves; ...",Great Britain. Board of Trade,93,2.0,0,0,8.0,1.0,1.0,14.0,2.0,0,1.0,0,4.0,7.0,2.0,0,2.0,0,2.0,0,1.0,1.0,2.0,3.0,0,0,0,0,0,1.0,0,3.0,26.0,0,4.0,0,0,0,3.0,3.0,0,0,0,1789,1,1,"[London], 1789.",London,890,unknown,,,False
0464001400_000009,"A letter from Capt. J. S. Smith to the Revd Mr Hill on the state of the Negroe slaves. To which are added An Introduction, and Remarks on Free Negroes, &c. By the Editor.","Smith, John Samuel",50,1.0,0,0,1.0,7.0,0,0,0,0,0,0,3.0,0,0,1.0,1.0,0,0,1.0,0,0,0,2.0,0,2.0,2.0,2.0,2.0,0,0,0,11.0,2.0,1.0,0,3.0,0,7.0,0,0,0,1.0,1786,1,1,"London : printed and sold by J. Phillips, in George-Yard, Lombard-Street, 1786.",London,54,male,,,False
0627301100_000007,"Objections to the abolition of the slave trade, with answers. To which are prefixed, strictures on a late publication, intitled, ""considerations on the emancipation of negroes, and the abolition of the slave trade, by a West India planter."" By the Rev. James Ramsay, A.M.",James Ramsay,54,1.0,1.0,0,0,3.0,1.0,1.0,0,1.0,0,1.0,1.0,0,0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,2.0,7.0,1.0,2.0,0,2.0,9.0,0,2.0,1.0,8.0,0,2.0,0,0,1.0,1.0,1788,1,1,"London : printed and sold by James Phillips, George-Yard, Lombard-Street, M.DCC.LXXXVIII. [1788].",London,60,male,1733,1789,False
0793200100_000538,"Lex mercatoria rediviva: or, the merchant's directory. Being a complete guide to all men in business, Whether AS Traders, Remitters, Owners, Freighters, Captains, Insurers, Brokers, Factors, Supercargoes, Agents. Containing an account of our trading companies and colonies, with their Establishments, and an Abstract of their Charters; the duty of consuls, and the Laws subsisting about Aliens, Naturalization and Denization. To Which IS Added a state of the present general traffick of the whole world; describing the Manufactures and Products of each particular Nation: And Tables of the Correspondence and Agreement of the European Coins, Weights, and Measures, with the Addition of all others that are known. Extracted fro the works of the best writers both at Home and Abroad; more especially from those justly celebrated ones of Messieurs Savary; improved and corrected by the author's own observations, during his long Continuance in Trade. The whole calculated for the Use and Service of the Merchant, Lawyer, Senator, and Gentleman. The second edition, with large additions. By Wyndham Beawes, Esq; His Britannick Majesty's Consul at Seville and St. Lucar.",Wyndham Beawes,71,1.0,1.0,0,6.0,1.0,0,2.0,4.0,0,1.0,1.0,4.0,10.0,0,0,0,0,0,1.0,1.0,4.0,2.0,4.0,0,1.0,0,0,0,0,4.0,2.0,6.0,0,1.0,0,0,0,11.0,1.0,2.0,0,0,1761,1,1,"London : printed for R. Baldwin at the Rose, and S. Crowder and Co. at the Looking-Glass, in Pater-Noster-Row, M.DCC.LXI. [1761].",London,943,male,,,False
1321800101_001345,"The universal dictionary of trade and commerce: With large additions and imporvements adapting the same to the present state of British affairs in America, since the last Treaty of Peace made in the year 1763. With great variety of new remarks and illustrations incorporated throughout the whole: together with every thing essential that is contained in Savary's dictionary: also, all the materials laws of trade and navigation relating to these kingdoms, and the customs and usages to which all traders are subject. By Malachy Postlethwayt, Esq;.",Jacques Savary des Brûlons,56,7.0,2.0,0,2.0,1.0,0,0,1.0,1.0,2.0,0,5.0,4.0,0,0,0,3.0,1.0,0,1.0,1.0,0,8.0,0,0,1.0,3.0,0,0,0,1.0,0,0,0,0,4.0,0,6.0,1.0,0,0,1.0,1766,1,2,"London : printed for H. Woodfall, A. Millar, J. and R. Tonson, J. Rivington, J. Hinton, R. Baldwin, L. Hawes and W. Clarke and R. Collins, R. Horsfield, W. Johnston, T. Longman, J. Brotherton, J. Dodsley, T. Payne, J. Robson, T. Lowndes, W. Nicoll, and J. Knox, M DCC LXVI. [1766].",London,1115,male,1657,1716,False
0155801900_000004,"Three tracts respecting the conversion and instruction of the free Indians and Negroe slaves in the colonies. Addressed to the venerable Society for Propagation of the Gospel in Foreign Parts, in the year 1768. By William Knox, Esq.",William Knox,70,0,0,0,1.0,6.0,1.0,0,0,0,0,2.0,2.0,0,2.0,4.0,1.0,0,0,1.0,0,2.0,0,17.0,0,1.0,0,4.0,1.0,2.0,5.0,1.0,8.0,1.0,1.0,1.0,0,0,4.0,0,0,0,2.0,1789,1,1,"London : printed for J. Debrett, opposite Burlington House, Piccadilly, M.DCC.LXXXIX. [1789].",London,38,male,1732,1810,True
0004900300_000040,"The history civil and commercial, of the British colonies in the West Indies. To which is added, an historical survey of the French colony in the island of St. Domingo. Abridged from The history written by Bryan Edwards Esq. Illustrated With A Map.",Bryan Edwards,46,3.0,0,0,3.0,0,1.0,0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.0,0,0,0,1.0,7.0,3.0,1.0,1.0,1.0,0,0,0,0,3.0,3.0,1.0,0,0,0,0,3.0,1.0,3.0,1.0,0,1798,1,1,"London : printed for B. Crosby, Stationer's Court; for Mundell & Son, Edinburgh; and J. Mundell, College, Glasgow, 1798.",London,442,male,1743,1800,False
0026103200_000001,"A letter from a merchant in Bristol, touching the trade to Africa, as it relates to the out-ports of Great Britain.",Merchant in Bristol,84,2.0,5.0,0,4.0,0,1.0,0,4.0,0,5.0,0,1.0,5.0,1.0,0,0,0,0,0,0,0,3.0,15.0,0,0,5.0,0,1.0,0,1.0,4.0,1.0,0,0,0,3.0,0,17.0,5.0,0,1.0,0,1711,1,1,"[London : s.n., 1711].",London,3,unknown,,,False
0652501200_000002,"A short and true account of the importance and necessity, of settling the African trade this present session of Parliament; together with a comparative view of the two schemes, Proposed to the Honourable House of Commons, viz. That for a general joynt-stock; and that for an open trade.",,80,5.0,2.0,0,3.0,0,0,4.0,1.0,1.0,7.0,0,0,1.0,0,0,1.0,0,0,2.0,1.0,1.0,4.0,1.0,0,2.0,1.0,0,2.0,1.0,0,6.0,6.0,0,0,0,0,0,21.0,4.0,0,2.0,1.0,1711,1,1,"[London : s.n., 1711?].",London,4,unknown,,,False
0627301100_000010,"Objections to the abolition of the slave trade, with answers. To which are prefixed, strictures on a late publication, intitled, ""considerations on the emancipation of negroes, and the abolition of the slave trade, by a West India planter."" By the Rev. James Ramsay, A.M.",James Ramsay,66,4.0,0,0,0,4.0,0,3.0,0,1.0,0,1.0,4.0,0,0,3.0,3.0,1.0,7.0,0,1.0,0,2.0,0,0,2.0,1.0,9.0,1.0,1.0,1.0,0,10.0,1.0,1.0,0,0,0,2.0,0,0,0,3.0,1788,1,1,"London : printed and sold by James Phillips, George-Yard, Lombard-Street, M.DCC.LXXXVIII. [1788].",London,60,male,1733,1789,False
1075700300_000024,"A voyage to the River Sierra-Leone, on the coast of Africa; containing an account of the trade and productions of the country, and of the civil and religious customs and manners of the people; in a series of letters to a friend in England. By John Matthews, ... With an additional letter on the subject of the African slave trade. ... To which are added, eight plates ...","Matthews, John, lieutenant in the Royal Navy",64,2.0,2.0,0,3.0,0,0,6.0,1.0,1.0,1.0,0,1.0,3.0,1.0,0,2.0,1.0,0,0,1.0,1.0,5.0,0,0,2.0,0,0,1.0,0,2.0,1.0,5.0,0,2.0,0,0,0,13.0,1.0,1.0,3.0,2.0,1791,1,1,"London : printed for B. White and Son; and J. Sewell, 1791.",London,206,unknown,,,False
0699000500_000007,"Thoughts on trade in general, our West-Indian in particular, our Continental colonies, Canada, Guadaloupe, and the preliminary articles of peace. Addressed to the community.",Ignotus           1763,69,5.0,2.0,0,2.0,7.0,0,1.0,0,0,0,0,1.0,1.0,1.0,0,4.0,7.0,0,0,0,0,0,10.0,0,0,3.0,0,0,0,2.0,1.0,3.0,0,3.0,0,0,0,2.0,1.0,0,5.0,8.0,1763,1,1,"London : printed for John Wilkie, at the Bible in St. Paul's Church-Yard, MDCCLXIII. [1763].",London,85,unknown,,,False
1253800102_000097,"The Family magazine; or, a Repository of religious instruction, and rational amusement. ... By Mrs. Trimmer.",Sarah Trimmer,69,3.0,6.0,0,7.0,0,1.0,3.0,0,0,0,2.0,0,2.0,1.0,0,2.0,0,1.0,0,4.0,1.0,7.0,5.0,0,0,1.0,0,1.0,0,0,3.0,6.0,1.0,1.0,0,1.0,0,8.0,0,2.0,0,0,1788,2,18,"London [England] : printed by and for J[ohn]. Marshall and Co. Aldermary Church Yard, in Bow Lane, [1788-1789].",London,467,female,1741,1810,True
1476400132_000068,"The Parliamentary register; or, History of the proceedings and debates of the House of Commons; Containing an account of the most interesting speeches and motions; accurate copies of the most remarkable letters and papers; of the most material evidence, petitions, &c. laid before and offered to the House, during the first session of the fifteenth Parliament of Great Britain. Begun to be holden at Westminster on the 31st day of October 1780.",Great Britain. Parliament. House of Lords,55,4.0,2.0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,1.0,6.0,3.0,0,0,2.0,1.0,2.0,4.0,0,2.0,1.0,2.0,2.0,0,1.0,0,5.0,0,0,0,0,0,5.0,1.0,1.0,0,7.0,1781,32,45,"London : Printed for J. Almon and J. Debrett, opposite Burlington-House, in Piccadilly, MDCCLXXXI. [1781].",London,512,unknown,,,False
0151300700_000002,"Slave trade. A full account of this species of commerce; with arguments against it, spirited and philosophical: by the Celebrated Philosopher and Historian, Abbé Raynal. Translated from the French. The Law Permitting this Protects only Life.",Guillaume Thomas François Raynal,66,2.0,6.0,0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,0,0,0,1.0,2.0,3.0,2.0,0,2.0,0,2.0,0,0,0,0,4.0,0,11.0,0,0,0,0,0,5.0,3.0,1.0,0,0,1792,1,1,"Southwark : printed for T. Cox, St. Thomas's-Street, Boro' and may be had of all the booksellers, [1792?].",London_fSouthwark,44,male,1713,1796,True
0452802300_000023,"The national and private advantages of the African trade considered: being an enquiry, how far it concerns the trading interest of Great Britain, effectually to support and maintain the forts and settlements in Africa; belonging to the Royal African Company of England: Shewing also that Support and Encouragement the Dutch and the French give to their respective African Companies; and that nothing less than 30,000 l. per Annum, granted by Parliament to the present Company, for a Term of Years certain can enable them to support a Competition with our Rivals in that Trade: with a Proposition to render the Interest of private Traders, and that of the Company mutually beneficial to each other. with a new and correct map. of the Coast of Africa, and all the European Settlements. Humbly inscribed to the Rt. Honble. Henry Pelham, Esq; First Lord Commissioner of his Majesty's Treasury, and Chancellor of the Exchequer.",Malachy Postlethwayt,66,3.0,0,0,0,5.0,1.0,0,0,1.0,3.0,0,4.0,1.0,1.0,0,3.0,2.0,1.0,0,0,6.0,0,4.0,0,0,2.0,0,4.0,1.0,2.0,1.0,0,0,0,0,6.0,0,8.0,0,0,6.0,1.0,1746,1,1,"London : printed for John and Paul Knapton, at the Crown in Ludgate-Street, MDCCXLVI. [1746].",London,131,male,1707,1767,False
0256800200_000033,"Considerations on the abolition of slavery and the slave trade, upon grounds of natural, religious, and political duty.",Thomas Burgess,74,1.0,0,0,0,7.0,0,2.0,0,0,0,3.0,0,0,2.0,1.0,2.0,1.0,9.0,0,0,2.0,0,3.0,0,0,4.0,2.0,1.0,0,1.0,0,17.0,1.0,0,0,8.0,0,2.0,0,0,0,5.0,1789,1,1,"Oxford : sold by D. Prince and J. Cooke; J. and J. Fletcher: and by Elmsly, White, Payne, Cadell, London, MDCCLXXXIX. [1789].",Oxford,171,male,1756,1837,False
