PassageID,Title,Author,Total termFreq,termFreq(adjoin),termFreq(amus),termFreq(appear),termFreq(art),termFreq(bank),termFreq(beauti),termFreq(beautifulli),termFreq(bend),termFreq(broken),termFreq(build),termFreq(canva),termFreq(cascad),termFreq(catch),termFreq(chiefli),termFreq(colour),termFreq(confid),termFreq(cours),termFreq(cover),termFreq(degre),termFreq(eleg),termFreq(examin),termFreq(exquisit),termFreq(ey),termFreq(fall),termFreq(feet),termFreq(fide),termFreq(fine),termFreq(follow),termFreq(form),termFreq(gener),termFreq(genuin),termFreq(give),termFreq(grandeur),termFreq(hang),termFreq(hill),termFreq(hollow),termFreq(idea),termFreq(landscap),termFreq(littl),termFreq(magnific),termFreq(mention),termFreq(natur),termFreq(nobl),termFreq(object),termFreq(open),termFreq(overhung),termFreq(paint),termFreq(painter),termFreq(part),termFreq(peculiar),termFreq(pictur),termFreq(picturesqu),termFreq(produc),termFreq(rang),termFreq(retir),termFreq(river),termFreq(rock),termFreq(romant),termFreq(rule),termFreq(scene),termFreq(seat),termFreq(spot),termFreq(sublim),termFreq(surround),termFreq(travel),termFreq(tree),termFreq(vari),termFreq(varieti),termFreq(view),termFreq(walk),termFreq(water),termFreq(white),termFreq(wind),termFreq(wood),termFreq(woodi),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1241902201_000025,"The English connoisseur: containing an account of whatever is curious in painting, sculpture, &c. in the palaces and seats of the nobility and principal gentry of England, both in town and country. With many additions not in the London edition, particularly the British Museum. In two volumes. ...",Thomas Martyn,96,0,0,3,0,1,3,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,7,0,0,5,3,2,2,0,0,0,0,0,5,0,0,2,2,1,3,2,0,0,8,0,0,0,1,0,1,1,0,0,2,0,0,1,0,6,4,0,0,1,0,8,2,1,3,2,3,1,4,1,0,1767,1,2,"Dublin : printed for T. and J. Whitehouse, 1767.",Dublin,259,male,1735,1825,FALSE,"to mention a sei. aabout the centre of this water scene , where the ends of it are lost in the two valleys on each fide ; and in front itis invisibly connected with another piece of j water of about twenty acres, open to the Leasowes'  not the"
0195300401_000022,"Observations on a tour through the Highlands and part of the Western Isles of Scotland, particularly Staffa and Icolmkill: ... In two volumes. By T. Garnett, ... Illustrated by a map, and fifty-two plates, engraved ... from drawings ... by W.H. Watts, ...",Thomas Garnett,76,0,0,3,0,0,3,1,0,1,5,0,0,0,1,2,0,1,4,0,0,0,1,1,0,1,2,4,0,5,0,0,2,2,0,3,0,0,2,0,2,0,0,3,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,3,0,0,0,4,0,1,0,1,3,1,0,1,0,5,0,1800,1,2,"London : printed by Luke Hansard, for T. Cadell, junior, & W. Davies, 1800.",London,373,male,1766,1802,FALSE,"proceeded in our journey, the lake grew wider, extending towards the right: the view began gradually to open , and on pafling a iteep hill on our right, a most enchanting landscape buril upon us. THE lake here appears a large bay, round which are ranged the beautiful plantations of"
0834100300_000035,"A companion, and useful guide to the beauties of Scotland, to the lakes of Westmoreland, Cumberland, and Lancashire; and to the curiosities in the district of Craven, in the West riding of Yorkshire. To which is added, a more particular description of Scotland, especially that part of it, called the highlands. By the Hon. Mrs. Murray, of Kensington.",Sarah Murray,86,0,0,1,1,1,5,4,0,1,1,0,0,0,0,0,0,1,4,1,0,0,0,1,5,0,0,4,0,3,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,0,3,0,1,0,4,5,1,0,3,0,2,1,3,2,5,0,0,2,2,0,1,4,7,0,1799,1,1,"London : printed for the author; and sold by George Nicol, bookseller to his Majesty, Pall-Mall, 1799.",London,402,female,1744,1811,FALSE,"this house, and in this southeast. questered region, the Abyssinian Bruce arranged his papers and finished his account of his Travels to the source of the Nile. He could have had no interruption in the desert of Hullary, where nothing is to be seen but high mountains on every side;"
0070200400_000017,"An excursion to the lakes, in Westmoreland and Cumberland, August 1773.",William Hutchinson,86,0,0,2,0,0,7,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,4,2,1,2,1,0,1,0,2,6,0,1,1,3,1,0,3,0,1,2,0,1,0,2,0,0,0,2,1,1,0,5,1,1,5,0,0,0,1,0,0,1,2,3,1,3,0,2,6,0,1774,1,1,"London : printed for J. Wilkie, No. 71, in St Paul's Church-Yard; and W. Goldsmith, No. 24, Pater-Noster-Row, MDCCLXXIV. [1774].",London,196,male,1732,1814,FALSE,"koand in docedalc. Of beauty it hath little : Nature having left it aluot a deut: Neither its frnall extent, sar the diminutive and liveles form of the hills admit magni6cee. But to give you a complete idea of the r perfetions, as they are joined in Kefwkk, would require"
0105000502_000061,"The works, in verse and prose, of William Shenstone, Esq; in two volumes. ...",William Shenstone,94,1,0,3,0,2,3,0,0,2,0,0,5,0,1,0,0,0,1,0,0,0,0,2,1,0,3,1,0,0,0,0,2,0,0,3,2,3,0,1,1,3,0,3,3,1,0,1,0,2,0,0,0,0,0,1,0,1,2,0,8,9,1,0,0,0,6,0,2,2,0,1,0,6,5,0,1776,2,2,"London : printed for S. Crowder, C. Ware, and T. Payne, MDCCLXXVI. [1776].",London,253,male,1714,1763,TRUE,"In the middle is i seat thus inscribed: DIVINI GLORIA RVRIS!: To give a better idea of this, by far the most meag nificent scene here, it were, perhaps, best to divide it into two diftinlc parts ; the noble concave in the front, and the rich valley towards the"
1006200400_000017,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",70,0,0,2,1,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,2,3,3,0,0,0,0,3,1,0,0,1,2,3,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2,2,1,0,3,0,4,4,0,4,0,1,3,1,1784,1,1,"London : printed for B. Law, Ave Mary Lane; Richardson and Urquhart under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1784.",London,302,male,,,FALSE,"./land, form this Archipelago. To the north of this magnificent scene , a glorious heet of water expands itself to the right and left, in curves bearing from the eye ; bounded on the west by the continuation of the mountain were you stand, whose bold lofty fide is embel"
0645800500_000011,"Observations on the river Wye, and several parts of South Wales, &c. relative chiefly to picturesque beauty; made in the summer of the year 1770. By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre in New Forest, near Lymington.",William Gilpin,90,0,0,7,0,4,0,0,0,2,0,1,0,0,2,1,0,1,0,1,1,0,0,0,2,0,4,1,1,3,2,0,1,0,0,2,0,0,1,3,0,0,0,1,1,1,0,0,0,2,0,0,1,1,0,0,5,8,2,0,2,0,0,0,0,1,1,0,3,5,4,2,0,3,5,2,1792,1,1,"London : printed for R. Blamire, in the Strand, M.DCC.XCII. [1792].",London,179,male,1724,1804,TRUE,"poor woman we followed , who had engaged to show us the monk's library. She could scarce crawl; shuffling along her palsied limbs, and meagre, contracted body, by the help of two tficks. She led us, through an old gate, into a place over spread with nettles, and briers; and"
0497800400_000015,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",78,0,0,3,0,2,4,1,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,3,0,1,3,1,1,0,0,0,1,0,3,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,1,2,0,0,6,0,0,2,1,0,1,1,1,4,0,3,6,0,4,1,1,7,0,1796,1,1,"London : printed for W. Richardson, under the royal exchange; J. Robson, and W. Clarke, New Bond Street; and W. Pennington, Kendal, 1796.",London,334,male,,,FALSE,"is much embayed. The high end of the lake is here in view , yet it seems to wird both ways behind the opposite promontories. The range of naked rocks , that cross the head cf the lake, appear now awful, from their sable hue, and behind them the immense"
1040100101_000041,"Observations, relative chiefly to picturesque beauty, made in the year 1772, on several parts of England; particularly the mountains, and lakes of Cumberland, and Westmoreland. Third edition. ... . By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre, in New Forest, Near Lymington.",William Gilpin,75,0,1,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,2,0,2,1,1,2,0,3,0,2,0,2,1,1,1,0,0,0,0,4,0,0,2,0,1,0,1,6,4,0,4,0,1,0,1,5,1,0,1,5,0,2,0,3,1,1,1792,1,2,"London : printed for R. Blamire, Strand, 1792.",London,287,male,1724,1804,TRUE,"over us; and we found it as beautifully romantic , vol. 0 and ( 194) and pleasing to the imagination, when it's rocks , precipices, and woods became a foreground; as it appeared from the northern point of the lake, when we examined it in a more removed point of"
0084500200_000131,"The modern universal British traveller; or, a new, complete, and accurate tour through England, Wales, Scotland, and the neighbouring islands. Comprising all that is worthy of observation in Great Britain. ... The articles respecting England, by Charles Burlington, ... t Wales, by David Llewellyn Rees, ... of Scotland, by Alexander Murray, ...","Murray, Alexander, M.A.",138,0,0,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,4,6,1,0,0,0,4,0,5,7,0,0,0,2,1,0,0,7,0,4,0,0,0,1,0,0,0,0,2,0,10,18,0,0,4,2,2,0,0,1,3,3,1,10,3,2,0,0,21,2,1779,1,1,"London : printed for J. Cooke, 1779.",London,965,unknown,,,FALSE,"and rock . Above the whole is a very noble hill , bare, but broken by rocks . ""Advancing, you come to a projected point, edged with small aih trees , from which you have a finootl reach of the river through a thick dark wood ; a moll pleasing"
0510500200_000057,"Observations on modern gardening, illustrated by descriptions.","Whately, Thomas",83,0,0,4,0,0,5,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,3,0,0,1,1,0,0,1,3,6,1,0,0,0,1,0,3,1,2,3,0,0,0,3,0,0,0,1,0,0,1,3,2,0,6,2,2,0,1,0,2,1,3,4,1,1,0,1,5,0,1770,1,1,"London : printed for T. Payne, at the Mews-Gate, MDCCLXX. [1770].",London,264,male,,,FALSE,home objects in one spot ; and appear only in the background of another. The woods concur with therocks to rendet the scenes of Persfield romantic ; the place everywhere abounds with them; they cover the tops of the hills ; they hang on the steeps; or they fill the
0603500200_000020,"Observations on the River Wye, and several parts of South Wales, &c. relative chiefly to picturesque beauty; made in the summer of the year 1770, second edition. By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre in New Forest, near Lymington.",William Gilpin,76,0,0,5,1,0,6,1,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,2,0,0,1,0,0,2,1,0,2,0,0,5,1,2,1,1,0,1,0,1,2,2,0,0,2,2,0,0,1,1,0,0,1,2,0,0,4,1,0,0,1,1,3,0,3,2,0,4,0,1,2,2,1789,1,1,"London : printed for R. Blamire, in the Strand, M.DCC.LXXXIX. [1789].",London,180,male,1724,1804,TRUE,"him; and he easily diftin guiffies the several trees , of which it is composed; The gloomy pine, the poplar blue, The yellow beech, the sable yew, The slender fir, that taper grows, The sturdy oak, with broad fpread boughs. This is perfectly right: objets so near the eye flould"
0180700301_000036,"Observations, relative chiefly to picturesque beauty, made in the year 1772, on several parts of England; particularly the mountains, and lakes of Cumberland, and Westmoreland. ... . By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre, in New-Forest, Near Lymington.",William Gilpin,87,0,0,4,0,1,6,0,0,2,0,0,1,1,0,1,1,0,3,0,0,0,0,4,2,0,3,0,0,6,1,0,0,0,1,1,0,1,0,4,0,0,5,1,2,0,0,0,1,4,0,2,1,2,0,0,1,1,0,0,8,1,2,0,1,0,0,1,1,2,0,3,0,1,4,0,1786,1,2,"London : printed for R. Blamire, Strand, M.DCC.LXXXVI. [1786].",London,290,male,1724,1804,TRUE,"a distinction between a scene of mountains, and a mountain fce7e. Mountainous countries most commonly present only the former. The objets are grand but they are huddled together, confused, without connetion; and the painter confiders them only as studies; and forms them into pictures by imaginary combinations. We sometimes however"
1035100201_000315,"The annual register, or a view of the history, politics, and literature, for the year 1789.",,101,0,0,2,3,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,2,2,0,1,1,0,0,0,4,2,3,0,1,8,0,3,4,0,0,2,3,1,0,2,3,0,0,0,0,0,1,3,0,1,0,0,0,9,2,4,5,0,0,0,1,12,2,1792,1,1,"London : printed for J. Dodsley, in Pall-Mall, 1792.",London,636,unknown,,,FALSE,"the forest; its peculiar N diltinalion x77 difinaion is grandeur and dignity. The scenes we have hitherto considered, are all within the reach of art ; and in faa have all been the objects of improvement. But the forest disdains all human culture: on it the hand of nature is"
0958500103_000033,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,85,0,1,2,0,1,4,1,0,2,0,0,0,0,0,1,0,1,4,0,2,0,0,1,0,0,1,5,2,2,0,0,1,0,2,3,0,1,1,1,0,1,0,3,0,0,0,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,3,0,0,1,5,1,2,4,0,7,0,0,10,2,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,489,male,1741,1820,TRUE,"of these water expeditions, I shall only mention a few of the principal points of view , and to which I should particularly recommend any traveller to row if he had not time to view the whole lake; but no scheme of this sort can be more amusing than two"
1488000201_000035,An history of the River Thames.,William Combe,87,0,0,3,0,1,4,0,2,0,1,0,1,0,1,0,0,5,2,0,2,0,0,0,3,1,0,2,1,6,2,0,3,0,0,1,1,2,0,1,4,0,0,2,2,2,0,0,1,1,1,1,0,1,0,2,8,0,0,0,0,1,1,0,0,0,3,1,0,1,0,4,0,1,3,2,1794,1,2,"London : printed by W. Bulmer and Co. for John and Josiah Boydell, 1794.",London,376,male,1742,1823,TRUE,"and principal object of Blenheim: it adorns, enriches, enlivens, and connects the whole. Wihen this vast edifice stood on the steep of a chasm; when the enormous bridge stretched across it to form a communication between its opposite sides; wihen the wood sunk down into a rushy holllow; when the"
0592700700_000080,"A survey of the lakes of Cumberland, Westmorland, and Lancashire: together with an account, historical, topographical, and descriptive, of the adjacent country. To which is added, a sketch of the border laws and customs. By James Clarke, Land-Surveyor.","Clarke, James           1790",75,0,0,3,0,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,3,1,0,2,0,0,2,0,2,5,0,2,1,1,1,0,0,0,3,0,0,0,0,1,0,1,0,2,2,1,1,4,1,2,3,0,0,0,1,0,1,1,1,1,1,3,2,1,6,0,1789,1,1,"London : printed for the author, MDCCLXXXIX. [1789].",London,284,unknown,,,FALSE,"islands on the Lake. Under Foe park, a round hill completely clothed in wood , two small islets interrupt the,  line of flore, and charm the eye in the passage from Vicar's ifle to Rampflolme. "" Another ifiet above St Herbert's Island has a similar effect. All idea of"
1266200402_000012,"A tour in Ireland: with general observations on the present state of that kingdom. Made in the years 1776, 1777, and 1778. and brought down to the end of 1779. By Arthur Young, Esq; F. R. S. Honorary Member of the Societies of Dublin, York and Manchester; the Oeconomical Society of Berne; the Palatine Academy of Agriculture, at Manheim, and the Physical Society at Zurich.",Arthur Young,136,0,0,3,0,3,9,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,0,1,5,0,0,0,0,4,25,0,0,2,0,0,0,1,2,0,6,0,1,0,4,0,0,0,0,1,0,9,0,0,0,6,0,2,0,2,1,1,3,5,8,1,1,0,2,16,0,1780,2,2,"Dublin : printed by George Bonham, for Messrs. Whitestone, Sleater, Sheppard, Williams, Burnet, Wilson, Jenkin, Wogan, Vallance, White, Beatty, Byrn, and Burton, M.DCC.LXXX. [1780].",Dublin,529,male,1741,1820,TRUE,"rising boldly above it. The channel narrows between the great island and the hills of Passage. The shores bold, and the ships scattered about them, with the enclosures hanging behind the malts and yards, piaurefque. Fairing the itreights a new basin of the harbour opens , iurrounded with highlands. monk's"
0794800200_000009,"Guide to Loch Lomond, Loch Long, Loch Fine, and Inverarary, with maps From Actual Survey, by T. Richardson, Geographer And Surveyor. With A Concise Description Of All The Towns, Villages, Gentlemen's Seats, &c. Situated Near These Roads.","Richardson, Thomas",72,1,0,1,0,1,6,0,0,2,1,0,1,0,0,0,0,1,2,1,0,0,0,1,3,0,0,1,0,2,2,0,0,1,1,3,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,6,0,0,3,1,2,0,1,3,1,1,1,1,1,1,1,4,6,0,1798,1,1,"Glasgow : printed by R. Chapman, for John Murdoch, Bookseller, Trongate, and T. Brown, Bookseller, Edinburgh, 1798.",Glasgow,139,male,1771,1828,FALSE,"shapes, a most luxuriant prospect on the right, bursts upon our sight. Our eyes wander with pleasure over the beautiful little villas, the retreats of the rich and the affluent, diversified with woods and corn fields, that everywhere present themselves on the small, but fertile plain, adjoining to the lake."
0759200200_000005,"Six designs for improving and embellishing grounds. With sections and explanations. By G. J. Parkyns, Esq.",George Isham Parkyns,92,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,2,1,0,2,0,2,3,2,2,0,4,0,0,3,0,1,1,1,0,0,1,1,0,0,0,1,2,6,5,1,0,1,1,3,1,0,0,5,0,1,7,4,2,0,3,8,0,1793,1,1,"London : printed for I. and J. Taylor, at the Architectural Library, No. 56, High Holborn, MDCCXCIII. [1793].",London,34,male,1750,1820,FALSE,"this road slopes until it arrives at the portico: the gates are of the neatest and moult simple conltrution, and hung on stone piers, k. gate leading to the flight of steps which conduts to the house, and on the other fide joins the serpentine walk with the kitchen gatden:"
0641100103_000114,"Britannica curiosa: or, a description of the most remarkable curiosities, natural and artificial, of the island of Great Britain in the several counties, cities, Towns, Villages, &c. the Principal seats of the Nobility and Gentry, Public Buildings, Places of Resort and Entertainment, &c. &c. In six volumes. The second edition. Illustrated with fifty-nine copper plates. ...",,93,0,0,3,0,0,2,0,3,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,2,4,6,1,3,0,0,3,0,2,4,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,8,10,0,0,2,1,1,1,0,0,0,2,1,4,4,1,0,0,8,0,1777,3,6,"London : printed for Fielding and Walker, No. 20, Paternoster-Row, MDCCLXXVII. [1777].",London,400,unknown,,,FALSE,"is waved in gentle bends in as TRUE taste as I remember anywhere to have seen, where the wood is so thick as to be quite impervious. The roar in the falls of the river is fine ; in other spots the grove to the water is thin enough to"
0463500602_000038,"A journey made in the summer of 1794, through Holland and the western frontier of Germany, with a return down the Rhine: to which are added Observations during a tour to the lakes of Lancashire, Westmoreland, and Cumberland. In two volumes. ... . Second edition. By Ann Radcliffe.",Ann Radcliffe,77,0,0,2,1,1,2,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,3,0,4,0,0,0,0,1,0,1,0,3,2,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,2,1,3,1,0,5,0,0,1,0,0,3,0,1,5,0,7,1,0,6,1,1795,2,2,"London : printed for G. G. and J. Robinson, Paternoster-Row, MDCCXCV. [1795].",London,423,female,1764,1823,TRUE,"narrow pastures of the most exquisite verdure. Thus descending upon a succession of sweeping bays, where the shades parted , and admitted the lake, that flowed even with us, and again retreating from it over gentle eminences, where it glittered only between the leaves; crossing the rude bridges of several'"
