PassageID,Title,Author,Total termFreq,termFreq(add),termFreq(bake),termFreq(beat),termFreq(boil),termFreq(bread),termFreq(butter),termFreq(clean),termFreq(close),termFreq(cloth),termFreq(cold),termFreq(cover),termFreq(cream),termFreq(cut),termFreq(dish),termFreq(dry),termFreq(egg),termFreq(fine),termFreq(flour),termFreq(flower),termFreq(grate),termFreq(half),termFreq(heat),termFreq(hot),termFreq(hour),termFreq(juic),termFreq(lai),termFreq(larg),termFreq(lemon),termFreq(liquor),termFreq(littl),termFreq(mace),termFreq(melt),termFreq(milk),termFreq(mix),termFreq(nutmeg),termFreq(orang),termFreq(ounc),termFreq(oven),termFreq(pan),termFreq(peel),termFreq(pepper),termFreq(pint),termFreq(pot),termFreq(pound),termFreq(quart),termFreq(quarter),termFreq(red),termFreq(sauc),termFreq(set),termFreq(slice),termFreq(small),termFreq(spoon),termFreq(sugar),termFreq(syrup),termFreq(togeth),termFreq(turn),termFreq(water),termFreq(white),termFreq(wine),termFreq(yolk),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0268900600_000084,"The art of cookery, made plain and easy; which far exceeds any thing of the kind yet published. Containing, I. How to Roast and Boil to perfection every Thing necessary to be sent up to Table. II. Of Made-Dishes. III. How expensive a French Cook's Sauce is. IV. To make a Number of pretty Little-Dishes for a Supper or Side-Dish, and little Corner-Dishes for a great Table. V. To dress Fish. VI. Of Soops and Broths. Vii. Of Puddings. Viii. Of Pies. IX. For a Lent Dinner; a Number of good Dishes, which you may make use of at any other Time. X. Directions to prepare proper Food for the Sick. XI. For Captains of Ships; how to make all useful Things for a Voyage; and for setting out a Table on board a Ship. XII. Of Hogs Puddings, Sausages, &c. XIII. To pot and make Hams, &c. XIV. Of Pickling. XV. Of making Cakes, &c. XVI. Of Cheesecakes, Creams, Jellies, Whip-Syllabubs, &c. XVII. Of Made Wines, Brewing, French Bread, Muffins, &c. XVIII. Jarring Cherries and Preserves, &c. XIX. To make Anchovies, Vermicella, Catchup, Vinegar, and to keep Artichokes, French Beans, &c. XX. Of Distilling. XXI. How to Market; the Seasons of the Year for Butchers Meat, Poultry, Fish, Herbs, Roots, and Fruit. XXII. A certain Cure for the Bite of a Mad Dog. By Dr. Mead. XXIII. A Receipt to keep clear from Buggs. To which are added, by way of appendix, one hundred and fifty new and useful receipts, and a copious index to this and all the octavo editions. Never before published. By lady.",Hannah Glasse,189,2,3,2,8,3,11,3,4,3,0,4,1,4,2,1,3,2,4,0,0,7,0,7,4,2,11,1,6,3,7,4,0,0,1,4,0,1,1,10,2,3,5,0,5,0,4,2,7,2,1,3,4,1,0,3,0,4,6,6,2,1758,1,1,"London : printed for the author: and sold by A. Millar, in the Strand; and T. Trye, near Gray's-Inn Gate, Holbourn, [1758].",London,438,female,1708,1770,TRUE,"three or four Hours , then have ready some Butter hot in a Pan , put in the Toafis and fry them brown, lay them in a Difin, mel a little Butter , and them mix what is left; if none, put in Ibme Wine and Sugar , and pour"
1039400300_000069,"The art of cookery, made Plain and Easy; which far exceeds any thing of the kind ever yet published. Containing, I. Of Roasting, Boiling, &c. II. Of Made-Dishes. III. Read this Chapter, and you will find how Expensive a French Cook's Sauce is. IV. To make a Number of pretty little Dishes fit for a Supper, or Side-Dish, and little Corner-Dishes for a great Table; and the rest you have in the Chapter for Lent. V. To dress Fish. VI. Of Soops and Broths. Vii. Of Puddings. Viii. Of Pies. IX. For a Fast-Dinner, a Number of good Dishes, which you may make use of for a Table at any other Time. X. Directions for the Sick. XI. For Captains of Ships. XII. Of Hog's Puddings, Sausages, &c. XIII. To Pot and Make Hams, &c. XIV. Of Pickling. XV. Of Making Cakes, &c. XVI. Of Cheescakes, Creams, Jellies, Whip Syllabubs, &c. XVII. Of Made Wines, Brewing, French Bread, Muffins, &c. XVIII. Jarring Cherries, and Preserves, &c. XIX. To Make Anchovies, Vermicella, Catchup, Vinegar, and to keep Artichokes, French-Beans, &c. XX. Of Distilling. XXI. How to Market, and the Seasons of the Year for Butcher's Meat, Poultry, Fish, Herbs, Roots, &c. and Fruit. XXII. A certain Cure for the Bite of a Mad Dog. By Dr. Mead. XXIII. A Receipt to keep clear from Buggs. By H. Glasse.",Hannah Glasse,187,1,3,5,12,1,7,4,4,1,0,0,0,4,6,1,10,7,5,0,5,5,0,4,4,1,6,4,3,0,7,3,1,4,8,3,2,2,3,2,3,1,2,1,9,0,3,1,1,0,0,3,3,4,0,5,0,6,2,2,3,1748,1,1,"London : printed for the author, and sold at Mrs. Wharton's Toy-Shop, the Bluecoat-Boy, near the Royal-Exchange; at Mrs. Ashburn's China-Shop, the Corner of Fleet-Ditch; at Mrs. Condall's Toy-Shop, near Gray's-Inn-Gate, Holborn; at the author's, at the Prince of Wales's Arms, in Tavistock-Street, Covent-Garden; and at all the great towns in England, [1748].",London,369,female,1708,1770,TRUE,"boiling . If it be a large Pudding, it will take five Hours ; if a small one, three Hours . This is the best Cruft for an apple pudding. Pigeons eat well this Way. Vermicella Pudding, ""with Marrow. SIR ST make your Vermicella, take the Yolks of two Eggs"
0461100100_000049,"The London and country cook: or, accomplished housewife, containing practical directions and the best receipts in all the branches of cookery and housekeeping ; ... and illustrated with forty-nine large copper plates. By Charles Carter, ...","Carter, Charles",169,1,1,3,9,0,6,3,0,3,5,5,4,1,3,0,6,2,0,5,3,7,0,1,4,1,2,1,2,0,8,3,1,3,2,4,2,0,3,4,1,1,7,2,7,3,2,0,6,2,1,1,2,5,0,3,3,9,3,0,3,1749,1,1,"London : printed for Charles Hitch; Stephen Austen, and John Hinton, 1749.",London,420,unknown,,,FALSE,"is cold , and serve it up. Or a rich calf's foot jelly made clear and good, and pour into 1 the the dish round the hedgehog; and when it is cold , it looks pretty, and makes a pretty dish ; or it looks pretty in the middle of"
0802000200_000133,"The whole duty of a woman: Or, an infallible guide to the fair sex. Containing, Rules, Directions, and Observations, for their Conduct and Behaviour through all Ages and Circumstances of Life, as virgins, wives, or widows. With Directions, how to obtain all Useful and Fashionable Accomplishments suitable to the sex. In which are comprised all Parts of Good Housewifry, particularly Rules and Receipts in every Kind of Cookery. 1. Making all Sorts of Soops and Sauces. 2. Dressing Flesh, Fish, and Fowl; this last illustrated with Cuts, shewing how every Fowl, Wild or Tame, is to be trust for the Spit: Likewise all other Kind of Game. 3. Making above 40 different Sorts of Puddings. 4. The whole Art of Pastry in making Pies, Tarts, and Pasties. 5. Receipts for all Manner of Pickling, Collaring, &c. 6. For Preserving, making Creams, Jellies, and all Manner of Confectionary. 7. Rules and Directions for setting out Dinners, Suppers, and Grand Entertainments. To which is added, Bills of Fare for every Month in the Year, curiously engraven on Copper Plates, with the Forms of Tables and Dishes, and the Shapes of Pies, Tarts, and Pasties. With Instructions for Marketing. Also Rules and Receipts for making all the choicest Cordials for the Closet: Brewing Beers, Ales, &c. Making all Sorts of English Wines, Cyder, Mum, Mead, Metheglin, Vinegar, Verjuice, Catchup, &c. With some fine Perfumes, Pomatums, Cosmeticks and other Beautifiers.",,232,1,11,2,11,6,12,1,1,0,4,1,9,2,10,1,12,7,1,1,9,12,0,1,6,0,3,2,1,0,8,1,1,6,3,6,4,1,4,1,1,0,5,0,10,4,2,0,0,2,3,1,5,15,0,5,0,4,10,0,3,1737,1,1,"London : printed for T. Read, in Dogwell-Court, White-Fryers, Fleet-Street, MDCCXXXVII. [1737].",London,732,unknown,,,FALSE,"and when they are full beaten itrain the Cream from them to the Pith; thern'take the Yolks of ten Eggs , the Whites of but two; beat them very well, and put them to the Ingredients, then take a Spoonful of grated Bread , or Naples Biscuit; mingle all these"
0808100100_000110,"The art of cookery, made plain and easy; which far exceeds any thing of the kind yet published. Containing, I. How to Roast and Boil to Perfection every Thing necessary to be sent up to Table. II. Of Made Dishes. III. How expensive a French Cook's Sauce is. IV. To make a Number of pretty little Dishes for a Supper or Side-Dish, and little Corner-Dishes for a great Table. V. To dress Fish. VI. Of Soups and Broths. Vii. Of Puddings. Viii. Of Pies. IX. For a Lent Dinner; a Number of good Dishes, which may be made use of at any other Time. X. Directions to prepare proper Food for the Sick. XI. For Captains of Ships; how to make all useful Dishes for a Voyage; and setting out a Table on board. XII. Of Hog's Puddings, Sausages, &c. XIII. To pot and make Hams. XIV. Of Pickling. XV. Of making Cakes, &c. XVI. Of Cheesecakes, Creams, Jellies, Whipt Syllabubs; &c. XVII. Of Made Wines, Brewing, French Bread, Muffins, &c. XVIII. Jarring Cherries and Preserves, &c. XIX. To make Anchovies, Vermicelli, Catchup, Vinegar, and to keep Artichokes, French Beans, &c. XX. Of Distilling. XXI. How to market; the Season of the Year for Butcher's Meat, Poultry, Fish, Herbs, Roots, & Fruit. XXII. A certain Cure for the Bite of a Mad Dog. XXIII. A Receipt to keep clear from Bugs. To which are added, one hundred and fifty new and useful receipts: also, the order of a bill of fare for each Month, in the Manner the Dishes are to be placed upon the Table, in the present Taste. And also, fifty receipts for different articles of perfumery. With a copious index. By Mrs. Glasse.",Hannah Glasse,239,4,7,10,15,6,9,1,1,5,4,1,4,1,3,0,13,3,10,0,4,13,0,0,5,0,3,2,0,0,4,0,3,15,10,6,1,1,1,3,1,0,4,1,13,7,6,1,1,2,1,1,7,4,0,6,2,4,7,1,2,1791,1,1,"Dublin : printed for W. Gilbert, South-Great-George's-Street, MDCCXCI. [1791].",Dublin,564,female,1708,1770,TRUE,"a nutmeg , butter the bottom of the dish , slice twelve pippins into it, throw Tome orange peel and fiugar over, and half a pint of red wine ; then polr your cream , bread ,, and eggs over it; first lay a puff pafte at the botton of"
0891600600_000053,"English housewifry. Exemplified in above four hundred and fifty receipts, giving directions in most parts of cookery; and how to prepare various Sorts of Soops, Made-Dishes, Pasts, Pickles, Cakes, Creams, Jellies, Made-Wines, &c. With cuts for the orderly placing the dishes and courses; also Bills of Fare, for every Month in the Year; and an Alphabetical Index of the Whole. A Book necessary for Mistresses of Families, higher and lower Women Servants, and confined to Things useful, Substantial and Splendid, and calculated for the Preservation of Health, and upon the Measures of Frugality, being the Result of thirty Years Practice and Experience. By Elizabeth Moxon.",Elizabeth Moxon,151,2,5,2,4,1,8,1,0,1,2,0,5,3,6,2,5,3,0,4,1,7,0,2,5,2,2,2,2,0,6,2,2,1,2,2,1,1,2,3,2,2,5,2,5,3,2,0,3,1,0,0,5,10,0,2,1,1,5,1,2,1752,1,1,"Leedes : printed by James Lister; and sold by the author at Pontefract, and J. Swale, Bookseller in Leedes, [1752?].",Leeds,237,female,,,TRUE,"and when they are enough grate fozra e Sugar over them, and serve them up hot . For a fide Dish you muss let the Paste lie for a Quarter of an Hour before you.make up your Puddings. 423 To make a Cuflard Pudding. Takle a Pint of Cream ,"
0094600500_000159,"The lady's complete guide; or cookery in all its branches. Containing The most approved Receipts, confirmed by Observation and Practice, in every reputable English Book of Cookery now extant, besides a great Variety of others which have never before been offered to the Public. Also several translated from the Productions of Cooks of Eminence who have published in France, particularly M. Commo's Histoire de Cuisine, M. Disang's Maitre D'hotel, M. Dupont and M. Valois, M. Troas, and M. Delatour, with their respective Names to each Receipt; which, with the Original Articles, will form the most complete System of Cookery ever yet exhibited, under the following Heads, viz. Roasting, Boiling, Made-Dishes, Frying, Broiling, Potting, Fricassees, Ragouts, Soups, Sauces, Gravies, Hashes, Stews, Puddings, Custards, Cakes, Tarts, Pies, Pasties, Cheesecakes, Jellies, Pickling, Preserving, Confectionary, &c. To which is added, In order to rander it as complete and perfect as possible, the complete brewer; Containing Familiar Instructions for brewing all Sorts of Beer and Ale; including the proper Management of the Vault or Cellar. Also the family physician; Consisting of a considerable Collection of approved Prescriptions by Mead, Sydenham, Tissot, Fothergil, Elliot, Buchan, and others, including a certain Remedy for that formidable Disorder, the Dropsy, recommended by Persons respectable in the highest Degree. By Mrs. Mary Cole, Cook to the Right Hon. the Earl of Drogheda.","Cole, Mary, cook",222,5,3,13,11,1,11,0,0,1,8,0,5,0,2,0,9,9,6,2,5,11,0,3,1,2,4,2,6,0,10,1,3,3,3,3,7,4,1,3,3,0,4,0,16,3,5,0,0,2,1,0,4,4,0,4,0,9,2,1,6,1788,1,1,"London : printed for G. Kearsley, No. 46, Fleet-Street, MDCCLXXXVIII. [1788].",London,595,female,,,FALSE,"carefully one way till it is almoff boiling , and then pour it into cups. Parley, 305 Ciang Orange cujtards. Take half the rind of a Seville orange , and boil it tender; beat it very fine in a mortar, and put to it a fpoonftul of brandy, a quarter"
0283500200_000032,"The cook's and confectioner's dictionary: or, the accomplish'd housewife's companion. Containing the newest and best receipts and directions in the several branches of cookery, pastry, confectionary, liquors, &c. ... Revised and recommended by John Nott, ...","Nott, John, cook",189,4,5,2,6,1,11,0,0,0,3,0,5,3,1,2,9,4,5,0,2,9,0,1,0,2,3,0,6,0,8,6,2,0,8,6,5,0,3,3,3,2,3,0,12,1,3,0,2,2,2,4,3,8,0,5,0,2,6,1,5,1733,1,1,"London : printed for Charles Rivington, 1733.",London,608,unknown,,,FALSE,"it into the O, ven again to ice. x2. 7o make Portugal cakes. TAKE two Pound of new Butter , twelve Eggs , Iea ving out four Whites , work them together with your Hand, till the Eggs are thoroughly mixed with the Butter ; add to this two Pound"
0549000100_000122,"The new art of cookery, according to the present practice; being a complete guide to all housekeepers, on a plan entirely new; consisting of thirty-eight chapters. ... By Richard Briggs, many years cook at the Globe Tavern Fleet-Street, the White Hart Tavern, Holborn, an now at the Temple Coffee-House, London.","Briggs, Richard",220,0,7,11,8,0,6,0,1,0,2,2,7,2,10,0,7,10,0,3,5,12,1,3,8,1,5,1,1,0,5,0,3,2,8,4,3,4,6,2,1,0,4,1,10,2,6,1,2,2,0,0,3,9,1,7,1,5,8,0,7,1792,1,1,"Philadelphia : Printed for W. Spotswood, R. Campbell, and B. Johnson, M,DCC,XCII. [1792].",Philadelphia,578,unknown,,,FALSE,"pff pafte round the edge of the dir, pour in the pudding, bake it half an hour in a moderate oven , and send it to table hot . Puddings in little Dishes . Take the crumb of a penny loafand rub it through a cullender, boil a pint ofeream"
1010900400_000028,"The london art of cookery, and housekeeper's complete assistant. On a new plan. Made plain and easy to the Understanding of every Housekeeper, Cook, and Servant in the Kingdom. Containing, Proper Directions for the Choice of all Kinds of Provisions. Roasting and Boiling all Sorts of Butchers Meat, Poultry, Game, and Fish. Sauces for every Occasion. Soups, Broths, Stews, and Hashes. Made Dishes, Ragoos, and Fricassees. All Sorts of Pies and Puddlings. Proper Instructions for dressing Fruits and Vegetables. Pickling, Potting, and Preserving. The Preparation of Hams, Tongues, and Bacon. The whole Art of Confectionary. Tarts, Puffs, and Pasties. Cakes, Custards, Jams, and Jellies. Drying, Candying, and Preserving Fruits, &c. Made Wines, Cordial Waters, and Malt Liquors. To which is added, an appendix, Containing Considerations on Culinary Poisons; Directions for making Broths, &c. for the Sick; a List of Things in Season in the different Months of the Year; Marketing Tables, &c. &c. Embellished with a head of the author, and a bill of fare for every month in the Year, elegantly engraved on Thirteen Copper-Plates. By John Farley, Principal Cook At The London Tavern.","Farley, John",176,2,0,4,6,2,9,3,0,1,0,1,5,7,5,1,5,3,7,0,2,11,1,2,3,1,5,2,7,4,13,3,1,1,3,4,0,1,1,4,2,3,4,0,1,2,1,0,1,1,2,3,7,0,0,1,0,6,4,3,5,1783,1,1,"London : printed for John Fielding, No. 23, Pater-Noster Row; and J. Scatcherd and J. Whitaker, No. 12, Ave Maria Lane, [1783].",London,497,unknown,,,FALSE,"long, and take two heads of endive, clean picked and washed, and cut very finall; a young lettuce, clean wathed, and cut finall, and a large onion peeled , and cut small . Put a quarter of a pound of butter into a tewpan, and when it be melted ,"
0457800300_000075,"Dictionarium Domesticum, being a new and compleat houshold dictionary. For the use both of city and country. ... By N. Bailey, ...",Nathan Bailey,194,5,4,4,9,1,6,0,0,0,3,1,2,0,0,3,6,6,1,4,3,6,2,2,1,2,2,2,3,1,3,2,3,1,5,0,7,3,10,4,2,0,2,2,23,2,6,0,0,6,1,1,2,7,1,5,3,6,3,0,5,1736,1,1,"London : printed for C. Hitch, and C. Davis; and S. Austen, 1736.",London,612,male,,1742,FALSE,"CHEESE CAKE .with cmu' d. To three pound of cheese curd add a pound and a quarter butter : pound both in a mortar till all looks like butter ; n add half a pound of almonds blanched and pounded with ge flower water , two pound of butter ,"
0274600900_000035,"The lady's assistant for regulating and supplying her table; containing one hundred and fifty select bills of fare, Properly disposed for Family Dinners Of Five Dishes, to Two Courses of Eleven and Fifteen; With upwards of Fifty Bills Of Fare For Suppers, From Five Dishes to Nineteen; And Several Deserts: including a considerable number of choice receipts Of Various Kinds, With full Directions for preparing them in the most approved Manner: now first published from the manuscript collection of a professed housekeeper; Who had upwards of Thirty Years Experience in Families of the First Fashion.","Mason, Charlotte",272,10,7,5,9,0,8,0,0,0,5,0,11,5,5,1,18,0,0,6,12,19,0,0,7,4,1,2,5,0,10,0,4,6,5,6,4,7,3,1,5,0,12,0,11,0,7,2,1,0,8,3,8,12,0,2,1,1,2,4,7,1773,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross, M.DCC.LXXIII. [1773].",London,423,unknown,,,FALSE,"and citron cut thin.; bake it half an hour ; a puff pale. A bean pudlrl/rg. Boil the beans, take off the huliks, mash them, and add the other ingredients as for the potatoe pudding. Lcm: n puddliig. Grate two Naples biscuits, and the rind of two femnons; add .he"
1060400100_000074,"The experienced English housekeeper, for the use of ladies, housekeepers, cooks, &c. Written purely from Practice; Dedicated To The Hon. Lady Elizabeth Warburton, Whom the Author lately served as Housekeeper: Consisting of several hundred original receipts, most of which never appeared in Print. Part I. Lemon-Pickle, Browning for all Sorts of made Dishes; Soups, Fish, plain Meat, Game, made Dishes, both hot and cold, Pies, Puddings, &c. Part. II. All Kinds of Confectionary, particularly the Gold and Silver Web for covering of sweetmeats, and Desert of Spun Sugar; with Directions to set out a Table in the most elegant Manner, and in the modern Taste, Floating Islands, Fish Ponds, Transparent Puddings, ..., Whips, &c. Part III. Pickling, Potting, and Collaring; Wines, Vinegars, Catchups, ...; with two most valuable Receipts, one for refining Malt Liquors, the other for curing Acid Wines; and a correct List of every Thing in scale for every Month in the Year. By Elizabeth Raffald. A new edition. In which are inserted some celebrated receipts by other modern authors.",Elizabeth Raffald,192,0,7,6,4,1,5,1,1,3,3,1,9,2,3,0,11,4,0,3,2,3,0,3,2,1,5,1,6,0,12,0,0,6,2,3,8,6,3,5,4,0,5,0,3,2,5,1,0,4,2,3,3,9,0,2,5,5,2,2,3,1800,1,1,"London : published for the booksellers ; and printed and sold by H. and G. Mozley, Market-Place, Gainsbrough, 1800.",London,384,female,1733,1781,FALSE,"fire, mix them all well together , and bake it in petty pans , with a good cruft under them. 7o make ORANGE CRUMPETS. TAKE a pint of cream , and a pint of new milk , warm it, and put in it a little runnet, when it is broke"
