PassageID,Title,Author,Total termFreq,termFreq(afterward),termFreq(appear),termFreq(arch),termFreq(art),termFreq(author),termFreq(bilhop),termFreq(bishop),termFreq(book),termFreq(born),termFreq(build),termFreq(built),termFreq(cafe),termFreq(chancellor),termFreq(chapel),termFreq(charg),termFreq(church),termFreq(clergi),termFreq(colleg),termFreq(common),termFreq(court),termFreq(dean),termFreq(death),termFreq(degre),termFreq(divin),termFreq(earl),termFreq(fellow),termFreq(follow),termFreq(gave),termFreq(god),termFreq(grant),termFreq(hall),termFreq(head),termFreq(honour),termFreq(hous),termFreq(king),termFreq(land),termFreq(late),termFreq(law),termFreq(learn),termFreq(left),termFreq(littl),termFreq(live),termFreq(london),termFreq(master),termFreq(near),termFreq(north),termFreq(number),termFreq(order),termFreq(oxford),termFreq(person),termFreq(power),termFreq(present),termFreq(queen),termFreq(school),termFreq(sever),termFreq(societi),termFreq(statut),termFreq(univers),termFreq(valu),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0956500700_000017,"The history and antiquities of the University of Cambridge. Containing, first, its original and progress. Secondly, a description of the present colleges; with an Account of their Founders and Benefactors, their Halls and Inns. As also the Heads of those Foundations; and of the Bishops who had their Education there. By the Reverend Mr Richard Parker, B. D. and Fellow of Caius College in MDCXXII. To which are added, Several Charters granted to the colleges: With an Account of the Authors above mentioned. As also A Catalogue of the chancellors, and A Summary of all the Privileges granted to this Seminary of Learning by our English Monarchs. From a Manuscript in the Cotton Library.","Parker, Richard",101,2,0,0,3,0,0,4,3,1,1,0,0,5,2,0,2,0,13,0,0,3,0,0,11,1,7,0,4,0,1,2,0,1,2,7,1,0,1,1,2,1,0,4,2,0,0,0,0,5,0,0,0,3,0,1,0,0,4,1,0,1760,1,1,"London : printed for J. Warcus, at the Indian Queen in the Poultry, [1760?].",London,282,male,1572,1629,FALSE,"Divinity , Bishop of carlile in i503, chosen War. den in 1 yo, and died Warden in 1507 12 Richard Fox, Fellowj Dotor of Law at Paris, whilst he tranfaaed for King Henry VII in France, much in Favour with the King , because, through his Inrereft alone, Charles VIII"
0588600100_000679,"A new and compleat history and survey of the cities of London and Westminster, the Borough of Southwark, and Parts adjacent; from the earliest accounts, to the begining of the year 1770. Containing I. An Account of the original Foundation, and modern State of those Places. II. Their Laws, Charters, Customs, Privileges, Immunities, Government, Trade and Navigation. III. A Description of the several Wards, Parishes, Liberties, Precincts, Churches, Palaces, Noblemen's Houses, Hospitals, and other public Buildings. IV. An Account of the Curiosities of the Tower of London, the Royal Exchange, St. Paul's Cathedral, the British Museum, Westminster-Abbey, &c. V. A general History of the memorable Actions of the Citizens, and the Revolutions that have happened, from the Invasion of Julius Caesar to the present Time. By a Society of gentlemen; revised, corrected, and improved, by Henry Chamberlain of Hatton-Garden, Esq;","Chamberlain, Henry",109,3,0,0,0,0,0,0,1,0,4,3,0,4,2,0,0,0,24,0,1,1,0,2,0,1,10,0,2,0,0,11,0,0,5,5,1,2,0,0,2,1,0,2,5,0,1,2,0,1,0,0,1,2,1,3,0,0,4,1,1,1770,1,1,"London : printed for J. Cooke, at Shakespear's Head, No. 17, Pater-Noster-Row, [1770].",London,760,unknown,,,FALSE,"and afterwards archbishop of Canterbury, who by his prudent management, recovered several rights of the college ; and, besides two fellowships, and five scholarships, gave a great number of excellent MSS. to their library, which were mostly colleced out of the remains of the old abbey libraries, colleges , and"
0313800401_000094,"The ancient and present state of the University of Oxford. Containing I. An Account of its Antiquity, past Government, and Sufferings from the Danes, and other People, both Foreign and Domestick. II. An Account of its Colleges, Halls and Publick Buildings; of their Founders and especial Benefactors; the Laws, Statutes and Privileges relating thereunto in General; and of their Visitors and their Power, &c. III. An Account of the Laws, Statutes and Privileges of the University, and such of the Laws of the Realm which do any wise concern the same; together with an Abstract of several Royal Grants and Charters given to the said University, and the Sense and Opinion of the Lawyers thereupon. To which is added, The Method of Proceeding in the Chancellor's Court. With an appendix and index to the Whole. By John Ayliffe, L. L. D. and Fellow of New-College, in Oxford. ...",John Ayliffe,98,1,0,2,0,0,0,2,2,0,8,1,0,0,4,1,3,0,11,0,3,0,2,0,0,0,8,0,11,0,1,4,0,0,1,2,3,0,1,1,4,1,0,1,0,3,2,0,0,0,1,1,2,2,1,2,3,0,1,2,0,1723,1,2,"London : printed for W. Mears, at the Lamb without Temple-Bar; and J. Hooke, at the Flower-de-Luce against St. Dunstan's Church in Fleetstreet, MDCCXXIII. [1723].",London,551,male,1670,1732,FALSE,"Value of three Pounds, besides Movable Goods, and 301 for purchasing a Tenement in Southampton. Christopher Bainbrygge, Archbishop of Tork, A. D. I5o9. gave the Manor of Toot balden, with other Estates or Lands , to this College ; as did also John Kirkby, formerly a Fellow hereof, give some"
0313800401_000129,"The ancient and present state of the University of Oxford. Containing I. An Account of its Antiquity, past Government, and Sufferings from the Danes, and other People, both Foreign and Domestick. II. An Account of its Colleges, Halls and Publick Buildings; of their Founders and especial Benefactors; the Laws, Statutes and Privileges relating thereunto in General; and of their Visitors and their Power, &c. III. An Account of the Laws, Statutes and Privileges of the University, and such of the Laws of the Realm which do any wise concern the same; together with an Abstract of several Royal Grants and Charters given to the said University, and the Sense and Opinion of the Lawyers thereupon. To which is added, The Method of Proceeding in the Chancellor's Court. With an appendix and index to the Whole. By John Ayliffe, L. L. D. and Fellow of New-College, in Oxford. ...",John Ayliffe,76,1,0,0,1,0,0,1,1,0,5,1,0,1,1,0,1,0,14,4,1,4,2,0,1,0,3,0,1,1,1,3,0,2,2,1,1,1,0,2,0,0,1,2,0,0,0,1,1,4,1,1,0,0,0,0,3,2,2,1,0,1723,1,2,"London : printed for W. Mears, at the Lamb without Temple-Bar; and J. Hooke, at the Flower-de-Luce against St. Dunstan's Church in Fleetstreet, MDCCXXIII. [1723].",London,551,male,1670,1732,FALSE,"devised certain Lands in Thorpe mandeville in this County, to the yearly Value of 241 to this College , where he had his Education which by his Will he ordered to be laid out in charitable Uses therein mentioned after the Death of his Sister 5udith; ere aing the Founder's"
1095800100_000110,"The history and antiquities of the cathedral church of Canterbury, and the once-adjoining monastery: containing, an account of its first establishment, Building, Re-Edifications, Repairs, Endowments, Benefactions, Chapels, Altars, Shrines, Reliques, Chauntries, Obiits, Ornaments, Books, Jewels, Plate, Vestments; before the Dissolution of the Monastery: And the Manner of its Dissolution. A survey of the present church and cloysters, Monuments and Inscriptions; with other Things remarkable: Which, with the several Prospects of the Church, are Engraven by the best Hands. The lives of the Archbishops, Priors, &c. of Christ-Church: With an Account of Learned Men there flourishing in their several Times. An appendix of ancient charters and writings relating to the Church and Monastery. A Catalogue of the Church-Wealth in Prior Estrey's Time. An Ancient Saxon Obituary, and a Large One continu'd Thence downward. By the Reverend Mr. J. Dart.","Dart, John",78,3,0,1,0,1,0,5,3,2,0,2,0,1,4,0,5,1,4,0,0,0,1,0,1,1,4,2,4,0,0,1,1,1,2,3,1,0,0,3,1,0,0,4,0,1,1,0,2,1,0,0,0,5,3,2,0,0,1,0,0,1727,1,1,"London : printed, and sold by J. Cole, engraver, at the Crown in Great Kirby-Street, Hatton-Garden, J. Smith, at Inigo Jones's Head, near Exeter-Exchange in the Strand, Jeremiah Battley, at the Dove in Pater-Noster-Row, Aaron Ward, at the King's-Arms in Little-Britain, T. Edlin, at the Prince's-Arms, over-against Exeter-Exchange in the Strand, Joseph Pote, at the Golden-Door, over-against Suffolk-Street, Charing-Cross, MDCCXXVII. [1727].",London,278,unknown,,,FALSE,"Matthew Paris, imatthew Westminster and Afcer amenev enjfs; and if he was not the Author of, he was a great encourager and afifter in the Antiquitates Britannica. He was a great Friend to Rennet colege, endowed thirteen Scholarlhips there, built the inward Library, and furnished it with curious and valuable"
0610600100_000051,"A new topographical, historical, and commercial survey of the cities, towns, and villages of the county of Kent. Arranged in alphabetical order. This Work includes a minute and interesting Account of the antient and present State of Kent, Civil, Ecclesiastical, and Military, from the earliest Times to this Century, with all the Improvements of the Arts, of Civilization, and Luxury. It comprehends all the chief Harbours, Bays, Rivers, Docks, Forests, Hills, Valleys, Medicinal Springs, and other Curiosities both of Nature and Art; and not only takes Notice of all the Manors and Seats in the County, but also points out the old Military Ways, Camps, Castles, and other remarkable Ruins of Roman, Saxon, Danish, and Anglo Norman Antiquity. It shews particularly the Estates that were formerly Abbey Lands, and mentions the Manufacture and Trade, the Privileges and Customs, the principal Buildings and Charitable Foundations of the two Cities, Corporations, and the most noted Villages, with their Distances from London, in measured Miles. The ancient and obscure Terms of the Feudal Law, and the obsolete Tenures and Customs relative to it, are also explained. By Charles Seymour, Teacher of the Classics, &c. at Canterbury.","Seymour, Charles",80,2,0,0,0,0,0,4,4,3,0,2,0,0,4,2,3,0,5,0,2,2,1,0,1,0,3,1,5,0,0,3,1,0,2,2,1,0,0,1,1,0,1,1,2,1,0,0,0,2,0,1,1,8,3,2,1,0,2,0,0,1776,1,1,"[Canterbury] : Printed for the author and to be had of Mr. Flacton, Bookseller, at Canterbury; Silver, and Crow, Margate; Smith, Tunbridge-Wells; Stephen Doorne, Feversham; and at the apartments o[f] the author, at Mr. James Abbot's, Baker, Canterbury, MDCCLXXVI. [1776].",Canterbury,863,unknown,,,FALSE,"ot Clarence, brother to Edward IV succeeded to this See, stained with the blood of one of the most venerable Reformers. He had been a Student of Magdalen College , in Oxford , and Fellow of Corpus Christi. He continued his 0 3 ttudics studies at the University of Padua,"
0403700203_000197,"The history and antiquities of the county of Somerset, collected from authentick records, and an actual survey made by the late Mr. Edmund Rack. Adorned with a map ... and engravings ... By the Reverend John Collinson, ... In three volumes. ...",John Collinson,75,1,0,2,0,0,0,7,0,0,3,2,0,3,2,0,7,0,6,0,1,4,1,0,0,1,1,0,2,0,2,0,0,0,2,7,0,0,2,1,1,1,0,2,1,3,2,1,0,3,0,0,0,0,0,1,1,0,1,1,0,1791,3,4,"Bath : printed by R. Cruttwell; and sold by C. Dilly; G. G. J. and J. Robinson, and T. Longman; and T. Payne, London; J. Fletcher, Oxford; and the booksellers of Bath, Bristol, &c., 1791 [1792].",Bath,644,male,1757,1793,FALSE,"IV for which in 1398 he was cofdemned by Ric. II but his life as pared on condition that he hold go into banishment. With King Hrnry IV he returned into England, and obtained this bilboprick. In 1406 he conducted Philippa of Lancaster, the King's daughter, into Denmark, to be"
1003200103_000182,"Magna Britannia antiqua & nova: or, a new, exact, and comprehensive survey of the ancient and present state of Great-Britain. Consisting of I. A Compleat and Accurate Description of the Cities, Boroughs, Towns and Parishes in the Kingdom. II. Their Antiquities. Their Ecclesiastical, Civil, Natural, and Literary History; with a View of the Manners, Policy and Customs of the Inhabitants. III. A Copious Account of the Foundations, Endowments, Original State, and present Condition of the Cathedrals, Monasteries, Churches, Palaces, and other publick Structures. IV. Compleat Lists of most of the Church Livings in England, and in what Hundred or Deanary they lye: Their Value in the King's Books, and real Income; also an Account of many of their Present Patrons and Incumbents. V. A full History and Description of all the Noblemen and Gentlemen's Seats and their Present Possessors, with Pedigrees of their Families, Ancient and Modern, according to the best Accounts. Likewise Memoirs of the Lives and Actions of such eminent Persons as have particularly signalized themselves by their Conduct or Writings. The whole being more Comprehensive and Instructive than Camden, or any Other Author on this Subject. And Illustrated not only with General Mapps, but also particular ones of each County, and other Plates curiously Engraved, representing the Roman, Saxon and Danish Antiquities found in this Island: As likewise Tables shewing at Sight the Distances of Market Towns and other remarkable Places not only from one another but also from London. With many other Particulars that are curious and worthy Notice. Collected and compiled from the antiquities and histories at large of each county. With many Accounts accurately taken on the Spot, and communicated by several judicious hands. ...","Cox, Thomas",80,1,0,0,0,0,1,0,0,0,3,2,0,2,4,1,2,0,3,2,9,3,0,0,0,0,1,0,1,1,0,6,0,0,4,10,1,1,1,0,1,0,0,0,3,6,1,1,0,1,1,0,2,1,1,1,0,0,1,1,0,1738,3,6,"London : printed for and sold by Cæsar Ward and Richard Chandler, booksellers, at the Ship without Temple Bar, and at their shops in Coney Street, York, and at Scarborough Spaw, MDCCXXXVIII. [1738].",London,776,male,,,FALSE,"Schoolmaster, Second Maller, forty Scholars (called the King's Scholars) and twelve Almfinen. The Scholars, when aualify'd, are six or more cle&ed in the second Week of Eafrer Term yearly, anil sent to the Universities , iz. to Trinity Colege in Cambridge, and Chrift's cbirchb In Oxford , where they have"
0495800203_000158,"The english traveller: giving a description of those parts of Great-Britain called England and Wales. Containing I. A particular Survey, both Geographical and Historical of every County in the same. II. An Ample and Accurate Account of all the Cities, Boroughs, Market-Towns, Villages, Rivers, Royal-Palaces, Noblemen's and Gentlemen's Seats. III. The Fairs, Trade, Commerce, and Product of each County; of the Rarities both natural and artificial; of the eminent Persons born, or who have resided in them, and of the extraordinary Events that have happened in the same. IV. A map of every County, from the best and latest Observations; wherein are mark'd the Number of measured Miles, and the usual Roads from one Post-Town to another, after the Designs of Herman Moll. V. Of the Isles of Wight, Man, Jersey, Guernsey, and other British Isles, with the Maps of the same. ...","Read, Thomas, Printer",102,2,0,0,0,0,0,2,1,0,2,1,0,1,7,0,4,0,13,0,8,0,0,0,1,1,13,0,1,0,2,5,1,0,2,5,3,1,1,0,0,1,0,0,2,2,3,3,0,2,0,0,3,0,2,0,6,0,0,1,0,1746,3,3,"London : printed for T. Read, in Dogwell-Court, White-Fryars, Fleet-Street, MDCCXLVI. [1746].",London,558,unknown,,,FALSE,"confitls of two Courts , one within the other: The Outer, or Eastern Court , is 9o Feet !n Length, and 70 in Breadth; and the Inner Court 00oo Feet long, and 90 broad; the Building tolerably regular. The Chapel tands on the North Side of the first Court ;"
1262401200_000020,"The gentleman and lady's pocket companion for Oxford. Being a short account of what is most worthy observation in the city, and in each college of the university.",,121,1,1,0,1,0,0,2,1,0,5,0,0,1,1,0,1,0,18,1,1,0,1,0,0,1,7,0,1,0,1,26,1,0,12,3,1,6,0,1,1,2,1,0,0,2,0,2,0,3,0,0,4,1,1,2,1,3,3,0,0,1747,1,1,"London : printed for M. Cooper, at the Globe in Pater-Noster-Row; and sold by Mr. Clements and Mr. Fletcher in Oxford, 1747.",London,88,unknown,,,FALSE,"for a Provost, six Fellows , and six Scholars. It [ 67 ] It was anciently called Glocrfler Hall , from the Benediiirtie Monks of Glocjer, who educated their Novices here in Academical Learning . On the Suppression of Religious hioufes, this was veiled in King henryviii. who granted it"
