PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(author),termFreq(bodi),termFreq(cafe),termFreq(church),termFreq(civil),termFreq(common),termFreq(confid),termFreq(constitut),termFreq(continu),termFreq(countri),termFreq(court),termFreq(crown),termFreq(differ),termFreq(england),termFreq(equal),termFreq(follow),termFreq(form),termFreq(free),termFreq(gener),termFreq(god),termFreq(govern),termFreq(governor),termFreq(hand),termFreq(hous),termFreq(king),termFreq(know),termFreq(land),termFreq(law),termFreq(liberti),termFreq(live),termFreq(manner),termFreq(mean),termFreq(nation),termFreq(natur),termFreq(noth),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(parti),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(princ),termFreq(principl),termFreq(provinc),termFreq(public),termFreq(reason),termFreq(rule),termFreq(sever),termFreq(societi),termFreq(state),termFreq(taken),termFreq(think),termFreq(true),termFreq(verb),termFreq(war),termFreq(word),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0680100500_000017,"A blow at the root: or, an attempt to prove, that no time ever was, or very probably ever will be, so proper and convenient as the present, for introducing a further reformation into our national church, universities, and schools. Most humbly dedicated to His Royal Highness William Duke of Cumberland. By an impartial hand.","Tozer, Aaron",99,1,4,3,4,2,4,3,0,1,0,0,2,2,0,3,0,0,0,0,0,1,4,0,1,0,13,0,2,7,0,0,1,0,1,3,1,1,2,3,0,1,1,14,0,0,1,1,2,0,2,0,2,3,1,0,0,0,0,0,2,1749,1,1,"London : printed for Aaron Tozer, at Exeter, MDCCXLIX. [1749].",London,88,male,,,FALSE,"Reformers went boldly on; they seized and applied to public Uses such immense Wealth and Riches, as even exceeds all Im magination, which the Clergy, for many Ages, had gone on extorting from old Women, and superstitious Bigots, by Compositions for Murders, public and private Robberies, besides an infinite Number"
1122800303_000031,"The North Briton, from No. I. to No. Xlvi. inclusive. With several useful and explanatory notes, not printed in any former edition. To which is added, a copious index to every name and article. Corrected and revised by a friend to civil and religious liberty.",John Wilkes,74,1,1,1,1,0,1,2,0,5,2,3,1,0,0,1,1,0,0,1,8,0,3,3,0,3,4,1,0,1,2,0,1,0,1,0,0,1,0,5,0,2,0,1,1,1,0,2,3,0,0,2,0,1,0,0,1,0,2,2,2,1763,3,3,"[London : s.n., 1763].",London,215,male,1727,1797,TRUE,"paifel ia in gloriou The king has been pleased to constitute and appoint Yames Grant, Esq; to be his majesty's Captain- general and Governor in Chief in and over his majesty's province of Edajf Florida in America. The king has, been plea(ed to constitute and appoint George ohbnflone, Elq; to"
0004000300_000051,"The chronologist of the present war; or general historical and political register: Containing a faithful series of the events which have occurred in Europe, &c. from the commencement of the French Revolution to the end of the year 1798, including a space of nearly nine years. In two parts.-Part I. Amidst a variety of interesting articles will be found the following: acts (principal of Parliament) addresses assassinations battles declarations denunciations executions (remarkable) finance gifts (patriotic) inventions manifestoes motions (remarkable in Parliament) naval engagements proclamations promotions (principal) reports (of Parliament) sieges subsidies supplies treaties (of peace, offensive, defensive, and subsidiary, &c. Chronology- one of the eyes of history.",,81,0,1,0,0,0,0,2,1,1,1,3,1,1,3,0,0,7,2,1,6,0,1,1,2,5,1,0,0,1,3,0,0,0,3,0,0,1,4,3,1,3,2,0,2,1,2,5,0,0,1,2,0,1,1,0,0,0,5,0,0,1799,1,1,"Dublin : printed by H. Fitzpatrick, 2, Up. Ormond-Quay, 1799.",Dublin,510,unknown,,,FALSE,"negatived by a Majority of 81 A Message, of the following purport, from His Majesty, was laid before both Houses of Parliament : "" That the As fembly now ruling in France had directed hostilities to be committed against the persons and property of His Majesty's fubjets, contrary to the"
1492302200_000036,"Political reflections on the royal, proprietary, and charter governments of the American colonies. By an American.",Joseph Galloway,103,0,5,2,1,0,2,1,0,2,1,0,5,4,0,2,1,0,6,1,4,0,12,7,0,0,1,0,0,8,0,1,2,0,0,0,0,2,1,0,0,6,1,5,0,0,6,2,0,0,1,1,2,8,0,0,0,0,0,0,0,1782,1,1,"London : Printed for G. Wilkie, No. 71. St. Paul's Church-Yard, MDCCLXXXII. 1782.",London,262,male,1731,1803,FALSE,"upon which the Government is eirablifhed, because, in this policy, their union and subordination to the State consist. Without a due attention to this law , they can be fitted neither to receive the directions of the supreme authority , nor to yield obedience to them. But, on the contrary,"
0144600106_000003,The history of England from the accession of James I. to that of the Brunswick line. ... By Catherine Macaulay.,Catharine Macaulay,84,0,3,0,0,1,4,1,0,2,0,3,2,2,1,3,2,0,4,3,0,0,8,0,1,0,9,0,1,1,7,0,0,1,3,1,0,0,0,5,2,4,0,4,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1763,6,8,"London : printed for J. Nourse; R. and J. Dodsley; and W. Johnston, 1763-83.",London,437,female,1731,1791,TRUE,"tyranny; and that consequently Charles fell a vicim to the malignancy of the times, rather than to any faults in his ad minifraton, which urged the necessity of taking up arms against him. That the government of the greater number of our princes , particularly that of Henry the Eighth,"
0711100102_000012,"A legacy to the Church of England, vindicating her orders from the objections of papists and dissenters, Fully explaining the Nature of Schism, And cautioning the Laity against the Delusion of Impostors. A Work undertaken before the Revolution, by the especial Command of Archbishop Sancroft, and Dr. Floyd Bishop of Norwich: Licensed by Bishop Compton in 1692. And since enlarged and improved by the Author, particularly with regard to the Schism of the Nonjurors, and compleated for the Press a little before his Death. By the late Reverend Mr. Luke Milbourn, Presbvter of the Church of England. ...",Luke Milbourne,96,1,5,2,1,11,2,0,0,2,0,0,0,3,1,0,0,0,0,0,0,7,2,5,1,0,1,0,0,5,0,4,2,2,2,1,0,3,0,0,0,2,1,5,0,6,1,1,2,0,1,1,0,4,2,0,4,0,0,0,3,1722,2,2,"London : printed for M. Smith at Bishop Beveridge's Head in Pater-Noster-Row, 1722.",London,445,male,1649,1720,FALSE,"Jurifdi tion, within any particular Province or Pre c'nd; always supposing such Bishops or Pastors to have behaved themselves seditiously or difloy ally, or to have fallen justly under the Censures of the Church ; and the Church of God to be competently provided of sufficient Pastors or Bishops without"
0395600102_000038,"The principles of moral and political philosophy. By William Paley, M. A. Archdeacon of Carlisle. ...",William Paley,89,1,4,1,0,0,1,2,1,12,1,3,2,0,5,4,0,0,2,0,0,0,6,0,0,1,2,0,1,8,1,0,0,2,1,1,0,1,2,4,1,0,2,4,1,0,4,1,3,0,1,1,0,1,0,0,0,0,1,0,0,1787,2,2,"London : printed by J. Davis, for R. Faulder, New-Bond-Street, MDCCLXXXVII. [1787].",London,438,male,1743,1805,TRUE,"the encou i, gc: nent of trade. To what limits ficha re publi public might, without inconveniency, enlarge its dominions, by assuming neighbouring provinces into the confederation; or how far it is capable of uniting the liberty of a small commonwealth, with the safety of a powerful empire; or whether,"
0612600104_000039,Lectures on education. Read to a society for promoting reasonable and humane improvements in the discipline and instruction of youth. By the Rev. David Williams. ...,David Williams,93,0,0,1,0,0,5,0,2,7,1,2,0,0,0,2,1,1,4,1,2,0,4,1,1,0,1,0,0,11,15,0,2,0,1,1,0,0,0,1,0,1,2,7,0,1,0,1,1,2,2,1,3,1,0,0,1,0,0,2,1,1789,4,4,"London : printed by John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCLXXXIX. [1789].",London,291,male,1738,1816,FALSE,"of a Roman province . The kings of England obtained it from the original natives, in a manner , often used by the Romans to extend their empire. But the English, who as fifred in that possession, by treating the natives as dependent or conquered tributaries, furnished precedents, and prepared"
1113301400_000003,"Letter the first addressed to the delegates from the several congregations of Protestant dissenters who met at Devizes on September 14, 1789.",George Huntingford,94,2,1,0,4,7,6,2,0,2,0,4,0,0,4,7,1,1,1,0,0,4,2,0,1,0,0,0,0,1,4,0,0,0,3,3,2,2,1,0,0,0,3,3,1,0,7,0,3,3,0,0,3,1,0,3,0,0,0,1,1,1790,1,1,"Salisbury : printed and sold by E. Easton; sold also by Messrs. Wilkie, No 71, St. Paul's Church-Yard, London, 1790.",Salisbury,33,male,1748,1832,FALSE,"for not having acceded to the Church of England ? The wrong done, if any, must lie in the differences , rather than in the principle . Not in the principle ; For will any man say, that such a proceeding contradicts any right that is properly religious? For such"
0340100500_000049,"An impartial history of the present war in America; containing an account of its rise and progress, the political springs thereof, with its various successes and disappointments, on both sides. By the Rev. James Murray, of Newcastle.",James Murray,78,2,1,0,2,0,1,2,2,2,1,1,4,0,0,6,0,0,1,3,2,0,0,1,1,2,1,1,0,6,1,0,0,2,1,1,1,0,0,2,0,4,0,10,0,0,3,0,0,1,1,0,2,0,1,1,2,0,0,2,1,1780,1,1,"Newcastle upon Tyne : printed for T. Robson, Head of the Groat-Market, R. Baldwin, No. 47, Pater-Noster-Row, London; N. Frobisher, York; C. Elliot, Edinburgh; and Dunlop and Wilson, Glasgow, [1780?].",Newcastle upon Tyne,584,male,1732,1782,FALSE,"In this condition of oppression, did this colony, and some others remain, till the accefion of King William to the throne of Great Britain, when the people of Boston seized upon their governor , and called a convention. This assembly added two new agents to the two that were in"
0647800400_000012,"The address of the Right Honourable Henry Grattan, to his fellow-citizens of Dublin: with an epistle, said to be written by Mr. Grattan to Dr. Duigenan. To which is prefixed, the address of the Catholics of Dublin to Mr. Grattan, and his answer. Likewise, Dr. Duigenan's answer to Mr. Grattan's address.",Henry Grattan,80,0,4,1,2,0,0,0,0,4,0,4,6,2,0,4,1,0,0,0,1,0,2,0,0,0,4,1,2,2,5,0,0,0,1,0,0,0,1,3,0,8,0,4,1,1,1,2,2,1,1,0,3,3,0,0,1,0,1,0,1,1798,1,1,"Dublin : printed for J. Milliken, No 32, Grafton-Street, 1798.",Dublin,41,male,1746,1820,FALSE,"the Minister; thus things go on; tis impoltible they can last- -- trade of Parliament ruins everything; your Ministers relted their authority entirely on that trade, till now they call in the aid of military power to enforce corruption by the sword; the laws did, in my judgement, afford the"
0453300100_000499,"Votes and proceedings of the House of Representatives of the province of Pennsylvania. Beginning the fourteenth day of October, 1767. Volume the sixth.",Pennsylvania. General Assembly. House of Representatives,75,0,0,3,1,0,1,3,0,1,1,0,0,0,0,1,2,1,1,0,4,0,2,1,0,5,2,1,0,2,3,0,1,1,0,3,0,2,2,2,0,3,2,1,4,0,2,7,3,1,0,0,3,2,0,1,0,0,0,0,0,1777,1,1,"Philadelphia : Printed and sold by Henry Miller, in Race-Street, MDCCLXXVI [i.e., 1777].",Philadelphia,768,unknown,,,FALSE,"""at their P'leaftre, and to do all and every other Thing, which unto the Charge and "" Olicc of a Captain- general of an Army belongcth, or hath accustomed to belong, as "" fully anil freely as any Captain- general of an Army hath ever had the fame."" If allo"
0714701100_000004,"An apology for the clergy, and particularly for protestant dissenting ministers: a sermon preached at the ordination of the Rev. John Yates, and the Rev. Hugh Anderson, in Liverpool, October 1, 1777; by the Rev. William Enfield, LL. D. with a view of the character of the Christian Minister, in a charge delivered on the same occasion, by the Rev. Richard Godwin.","Godwin, Richard",82,2,2,5,1,5,4,0,1,1,0,1,0,0,1,2,1,0,6,1,3,0,0,1,0,0,0,0,0,2,3,1,1,1,2,3,0,3,1,0,0,1,2,2,4,0,5,0,2,2,0,2,0,2,0,1,4,0,0,1,0,1777,1,1,"Warrington : printed by W. Eyres, for J. Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXVII. [1777].",Warrington,44,male,1722,1787,FALSE,"the state . He has an unquestionable right to be at once regarded, as a friend to every individual, whose underitanding is enlightened, whose principles are regulated, and whose manners are improved by his inftruaions, and as a fellow labourer with the civil magistrate in preserving that order and virtue"
0453400200_000654,"Votes and proceedings of the House of Representatives of the province of Pennsylvania. Beginning the fifteenth day of October, 1744. Volume the fourth.",Pennsylvania. General Assembly. House of Representatives,92,1,0,0,0,0,1,0,1,6,0,3,2,1,0,0,0,0,0,1,2,0,7,10,2,0,0,1,0,6,2,0,0,1,0,1,0,7,0,1,3,9,3,2,2,0,0,3,2,2,1,1,0,2,1,2,2,0,0,0,1,1774,1,1,"Philadelphia : Printed and sold by Henry Miller, in Race-Street, MDCCLXXIV. [1774].",Philadelphia,859,unknown,,,FALSE,"to support them, and more than the People are able to bear another Year. This is all we had a Right to do, or could do, the reit was the Duty of the Governor . From a View of these Facds it will readily appear who it is that neglects"
0801700300_000009,"Considerations on the present state of the church-establishment, in letters to the Right Reverend the Lord Bishop of London. By John Sturges, M. A. Prebendary of Winchester, And Chaplain in Ordinary to His Majesty.","Sturges, John",85,0,0,1,1,9,6,0,0,2,1,4,2,0,6,1,1,0,4,0,1,1,8,0,0,0,0,1,1,5,0,1,1,1,3,1,2,2,0,0,2,1,2,1,1,1,1,0,1,0,0,1,5,2,0,0,1,0,0,0,0,1779,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXIX. [1779].",London,170,male,1736,1807,FALSE,"this purpose? Do the Clergy in their Sermons treat the Dissenters with want of charity and candour; or endeavour to inspire their congregations E 4 with [ 56 ] with bitterness or dislike to them? Are their Writings from the press composed with a spirit of bigotry and party ,"
0015600107_000069,"The history of England, from the invasion of Julius Cæsar to the revolution in 1688. By David Hume, Esq. To which is prefixed, a short account of his life, written by himself. ...",David Hume,83,2,6,0,0,0,2,0,1,3,0,0,0,1,1,2,1,0,1,0,1,0,8,0,3,1,2,1,0,4,5,1,1,0,6,1,0,0,1,4,4,3,0,5,0,2,2,1,1,1,0,0,1,1,0,0,0,0,3,0,0,1793,7,10,"London : printed for J. Parsons, 1793.",London,375,male,1711,1776,TRUE,"discovered itielf in practice, fall much short of there appearances . The parliament is created by his will; by his will it is dissolved. It is his will alone, though at the desire of both houses , which gives authority to laws . To all foreign nations , the maiefty"
0640002200_000002,"The state of the ecclesiastical courts delineated. With remarks on the resolutions of the Committee appointed by Parliament for their inspection and reformation. and The Methods of Proceeding in the Ecclesiastical Courts, compared with Trials by Juries at Common Law.",,99,0,4,2,2,0,5,2,1,1,2,0,8,3,2,0,1,0,0,3,0,0,2,0,1,1,0,0,1,18,1,0,0,3,11,0,0,0,0,1,0,1,1,4,0,5,0,1,1,1,1,0,0,5,0,1,1,0,2,0,0,1733,1,1,"London : printed for J. Brotherton, at the Bible in Cornhill, M.DCC.XXXIII. [1733].",London,35,unknown,,,FALSE,"System of Laws , and Pratice (by Practice I mean thefe.com mendable Usages in Courts of Justice, continued uniform from Time immemorial, which gives them the Santion of a Law ) ellabliflled by the highest Authority , and confirmed by the longed Experience, as ancient a Branch of the Confitution"
0698300100_000048,"A view of the constitution of the British colonies, in North-America and the West Indies, at the time the civil war broke out on the continent of America. In Which Notice is taken of such Alterations as have happened since that Time, down to the present Period. With A Variety of Colony Precedents, which are chiefly adapted to the British West India Islands; and may be useful to those, who have any intercourse with the Colonies. By Anthony Stokes, Of the Inner Temple, London; Barrister at Law; His Majesty's Chief Justice of Georgia.","Stokes, Anthony",78,0,1,0,3,0,1,3,0,2,1,6,1,0,1,2,0,1,1,4,2,0,3,2,1,0,3,0,2,4,2,0,0,0,0,3,0,0,1,9,0,2,0,3,2,0,0,3,0,1,0,1,0,2,1,1,1,0,1,0,1,1783,1,1,"London : printed for the author: and sold by B. White, In Fleet-Street, MDCCLXXXIII. [1783].",London,577,male,1736,1799,FALSE,"run with the land , expressly iti ulating, that there never shall be a power of legislation in the Island, but that the Parliament of Great Britain shall always exercise the powers of legislation and taxation over it. -- A man who purcllatd lands in the Inand, and voluntarily Ietrlcd"
0602800203_000685,"Origines Britannicæ; or, the antiquities of the British churches. With a preface concerning some pretended antiquities relating to Britain: In Vindication of the Bishop of St. Asaph. By the Right Reverend Father in God, Edward Stillingfleet, D. D. Late Lord Bishop of Worcester. The third volume.",Edward Stillingfleet,109,0,3,1,7,12,2,0,0,2,0,4,0,1,2,4,0,0,0,0,2,5,5,0,0,0,3,1,0,8,2,1,0,0,2,0,3,0,0,0,0,1,1,5,1,6,4,0,0,2,3,3,0,1,1,1,0,0,9,1,0,1710,3,3,"London : printed by J. Heptinstall, for Henry and George Mortlock, at the Phaenix in St. Paul's Church-Yard, MDCCX. [1710].",London,1029,male,1635,1699,FALSE,"of Government in the Empire, was sufficient for a Neighbour "" Prince to interpose by force of Arms. In the Revolt of Catalonia from the King of Spain, their Lawful Prince , the French King accepted of the Sovereignty over them, being offered him by the States of that Country"
0567700200_000071,"Political annals of the present united colonies, from their settlement to the peace of 1763: compiled chiefly from records, and authorised often by the insertion of state-papers. By George Chalmers, Esq. Book I.",George Chalmers,71,1,1,1,1,2,3,1,0,0,2,0,4,1,0,7,1,0,2,0,5,0,5,1,0,0,0,0,1,2,3,2,0,0,1,1,0,1,0,2,1,0,2,4,2,0,4,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1780,1,1,"London : printed for the author: and sold by J. Bowen, Corner of Beaufort-Buildings, No 95, Strand, M.DCC.LXXX. [1780].",London,704,male,1742,1825,FALSE,"what refpeccd the general intcrcfts: And a variety of other regulations, for the more effettual execution of the great intention of the contracting parties , were clearly afccrtaincd.7 Such, then, were the terms of the first confederacy, to be met with in colonial story. The most inattentive must perceive the"
0821600101_000037,"Letters on the study and use of history. By the late Right Honourable Henry St. John, Lord Viscount Bolingbroke. ...","Henry St John, 1st Viscount Bolingbroke",76,0,5,1,0,1,2,2,0,3,1,2,0,3,1,3,0,1,2,2,0,0,2,1,0,1,3,1,1,1,0,0,1,0,4,1,0,0,0,1,0,4,0,4,4,3,0,1,2,0,0,2,0,3,1,0,0,0,5,1,0,1752,1,2,"Dublin : printed for John Smith, at the Philosophers Heads on the Blind-Quay, [1752].",Dublin,251,male,1678,1751,TRUE,"reunited the duchy of Burgundy and Artois to his crown , he acquired Provence by gift, and his son Brittany by marriage: and thus France grew in the course of a few years into that great and compact body which we behold at this time. The history of France, before"
