PassageID,Title,Author,Total termFreq,termFreq(adam),termFreq(america),termFreq(american),termFreq(armi),termFreq(assembl),termFreq(author),termFreq(bodi),termFreq(boston),termFreq(britain),termFreq(british),termFreq(burk),termFreq(charter),termFreq(coloni),termFreq(colonist),termFreq(congress),termFreq(constitut),termFreq(continent),termFreq(countri),termFreq(crown),termFreq(declar),termFreq(england),termFreq(foreign),termFreq(franklin),termFreq(gener),termFreq(govern),termFreq(governor),termFreq(hancock),termFreq(hous),termFreq(independ),termFreq(intoler),termFreq(king),termFreq(liberti),termFreq(massachusett),termFreq(parliament),termFreq(patriot),termFreq(peopl),termFreq(power),termFreq(principl),termFreq(provinc),termFreq(rebellion),termFreq(right),termFreq(state),termFreq(taxat),termFreq(tea),termFreq(time),termFreq(treason),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1688300100_000297,"Elements of geography, and of natural and civil history. Containing, I. The order of the Spheres. II. The economy of the sublunary works of creation, inanimate and living. III. Picturesque and general sketches of the different parts of the Earth; and the varied appearances and manners of it's inhabitants. IV. The rise, revolution, and fall, of the principal empires of the world. V. Changes through different ages in the manners of mankind. VI. VII. VIII. IX. Description of the different quarters of the world: Europe, Asia, Africa, and America. Their divisions into countries, provinces, &c. Their climates, soils, animals, plants, minerals, mountains, rivers, lakes, canals, commerce, manufactures, curiosities, schools, learning, literati, religious professions, language, government, history, &c. By John Walker.","Walker, John",77,0,2,2,0,5,0,0,4,3,4,0,0,6,0,6,0,1,1,1,4,0,0,0,4,1,2,0,0,0,0,2,1,1,7,0,8,1,0,0,2,5,1,0,0,2,0,1,0,1795,1,1,"London : Printed and sold by Darton and Harvey, Gracechurch-Street; sold also by H.D. Symonds, Paternoster-Row; Vernor and Hood, Birchin-Lane; and C.D. Piguenit, Aldgate, 1795.",London,694,male,1759,1830,FALSE,"of parliament , produced a uniformity of proceedings in the colonies . Ihe people generally concurred in a proposition for holding a congrels by deputation from the several colonies , in order to. concert measures for the preservation of their rights . Deputies were accordingly appointed, and met at Philadelphia,"
1448400300_000045,"An American selection of lessons in reading and speaking. Calculated to improve the minds and refine the taste of youth. And also to instruct them in the geography, history, and politics of the United States. To which are prefixed, rules in elocution, and directions for expressing the principal passions of the mind. Being the third part of A grammatical institute of the English language. By Noah Webster, Jun. Esquire.",Noah Webster,78,0,6,4,0,1,0,1,4,4,7,0,0,6,0,1,0,0,2,0,1,0,0,0,5,0,0,0,1,0,0,0,1,2,5,0,5,0,0,1,0,1,1,2,4,2,0,6,5,1789,1,1,"Newport (Rhode-Island) : Printed by Peter Edes for the author, M,DCC,LXXXIX. [1789].",Newport,204,male,1758,1843,TRUE,"town on the St. Lawrence. The principal articles of trade are furs and skins. Nova scotia belongs also to the English. It is generally a barren country , but commaniids the entrance into Canada, and affords many advantages in carrying on the fithery. The; metropolis is Halifax. SPANISH PROVINCES ."
0553800400_000152,"The american geography; or, a view of the present situation of the United States of America. Containing astronomical geography; geographical definitions, discovery, and general description Of their Boundaries; Mountains; Lakes; Bays, and Rivers; Natural History; Production; Population; Government; Agriculture; Commerce; Manufactures; and History. - A concise account of the War, and of the important Events which have succeeded: A Particular Description of Kentucky, the Western Territory, the Territory South of Ohio, and Vermong: Of their Extent; Civil Divisions; Chief Towns; Climates; Soils; Trade; Character; Constitutions; Courts of Justice; Colleges; Academies; Religion; Islands; Indians; Literary and Humane Societies; Springs; Curiosities; Histories; Mines; Minerals; Military Strength, &c. With a view of the British, Spanish, French, Portuguese, and Dutch Dominions, on the Continent, and in the West Indies. By Jedidiah Morse, A.M.",Jedidiah Morse,65,0,3,4,0,2,0,1,0,1,1,0,0,6,1,0,0,0,3,1,1,0,2,0,3,1,2,0,0,2,0,4,2,1,6,0,5,0,1,0,0,3,1,2,3,2,0,1,0,1794,1,1,"London : printed for John Stockdale, Piccadilly, 1794.",London,656,male,1761,1826,FALSE,"glad, by going to a foreign country , to escape being brought to the bar of a court of justice in their own. they protected by your arms! They have nobly taken up arms in your defence, have exerted a valour amidst their constant and laborious industry, for the defence"
0914800300_000059,"The american geography; or, a view of the present situation of the United States of America: containing Astronomical Geography - Geographical Definitions, Discovery, and General Description of America and the United States: - Of their Boundaries; Mountains; Lakes; Bays and Rivers; Natural History; Productions; Population; Government; Agriculture; Commerce; Manufactures; and History. - A concise Account of the War, and of the important Events which have succeeded. With a particular description of Kentucky, The Western Territory, and Vermont. - Of their Extent; Civil Divisions; Chief Towns; Climates; Soils; Trade; Character; Constitutions; Courts of Justice; Colleges; Academies; Religion; Islands; Indians; Literary and Humane Societies; Springs; Curiosities; Histories; &c. To which is added, An Abridgment of the Geography of the British, Spanish, French, and Dutch Dominions in America and the West-Indies. - Of Europe, Asia, and Africa. By Jedidiah Morse. Illustrated with Two sheet Maps - One of the Southern, the other of the Northern states. - From the latest surveys.",Jedidiah Morse,80,0,3,7,0,1,0,1,2,1,2,0,0,12,0,0,1,0,0,1,1,1,1,0,2,4,2,0,0,2,0,3,0,0,10,0,5,0,1,0,0,4,1,2,3,3,0,2,2,1792,1,1,"Dublin : printed for John Jones, No. 111, Grafton-Street, opposite the college, M.DC.CXCII. [1792].",Dublin,557,male,1761,1826,FALSE,"the right , or to the adoption of measures that might afterwards be drawn into precedent. The colonies , however, with an uncommon foresight and firmness, defeated all their attempts. The war was carried on by requilitions on the colonies for supplies of men and money, or by voluntary contributions."
0488800101_000046,"The history of the American revolution. By David Ramsay,... A new edition. In two volumes. ...",David Ramsay,53,0,1,0,0,1,1,0,6,2,3,0,1,2,1,2,1,0,0,0,0,0,0,0,6,0,2,0,1,0,1,1,3,2,2,3,2,1,1,0,0,1,1,1,2,0,0,1,1,1793,1,2,"London : printed for John Stockdale, 1793.",London,368,male,1749,1815,FALSE,"The latter part of this limitation, "" the due collection of his Majesty's cutfoms,"" was understood to comprehend submission to the late revenue laws. It was therefore inferred, that payment for the tea destroyed would produce no certain relief, unless they were willing to give operation to the law, for"
1696601000_000013,"The rights of Great Britain asserted against the claims of America: Being an answer to the declaration of the general congress. The seventh edition. To which is now added, a refutation of Dr. Price's state of the national debt.",James Macpherson,69,0,4,5,0,4,1,0,0,4,1,0,1,4,0,8,0,0,1,1,2,2,0,0,4,0,0,0,4,2,0,2,2,0,5,0,0,0,2,2,1,2,0,1,1,1,2,0,0,1776,1,1,"London : Printed for T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,92,male,1736,1796,TRUE,"and arbitrary poewer / The Congress , with a pliance suitable to their design, vary their language, according to the supposed prejudices of those whom they with to deceive. When they speak to the Opposition in Parliament , and the restless spirits without doors in Great Britain , they declaim,"
0872900100_000124,An abridgment of the History of England; from the invasion of Julius Cæsar to the death of George the Second. By Dr. Goldsmith. And continued by an eminent writer to the present time.,Oliver Goldsmith,67,1,0,1,1,1,0,2,7,1,2,0,0,4,0,3,0,0,2,2,1,4,0,1,5,2,1,1,1,3,0,4,0,0,2,0,7,1,0,3,0,0,1,0,1,0,0,2,0,1796,1,1,"London : printed for T. Longman; B. Law; G. G. and J. Robinson; T. Cadell; F. and C. Rivington; R. Baldwin; W. Richardson; J. Scatcherd; G. and T. Wilkie; and T. N. Longman, MDCCXCVI. [1796].",London,407,male,1728,1774,TRUE,"of the (hips by the populace, and thrown into the sea. To punish the New englanders A. D. for this at of violence, two bills were now 1774 past; one for hutting up the port of Boston ; and the other for taking the executive power out of the hands"
0702000104_000127,"History of the war with America, France, Spain, and Holland; commencing in 1775 and ending in 1783. By John Andrews L.L.D. In four volumes with portraits maps and charts. ...",John Andrews,96,0,7,15,2,0,3,0,6,8,6,2,2,9,0,2,0,0,0,0,2,2,0,0,3,0,6,0,0,0,0,1,0,0,4,0,4,1,0,0,0,2,1,0,1,0,0,4,3,1785,4,4,"London : published by His Majesty's royal licence and authority. For John Fielding Pater Noster Row and; and John Jarvis in the Strand, MDCCLXXXV. [1785]-86.",London,501,male,1736,1809,FALSE,"Great Britain in opposition to American measures, 50- 6i, 193.-in favour of America . See Aimri' a, Debates, boy/on, Great Britain . Articles of the American Confederation, 311 B. Bernard, Governor of Massachuset's Colony in America , quarrels with the States Al fembly, 80 Ulatti/ A 2 Battle or Ikirmifh"
1173500200_000013,"A view of North America, in its former happy, and its present belligerent state. Being a compendious description of the several cultivated colonies, previous to these disturbances. Also the rise, progress, and effects of the war with Great-Britain; the Proceedings of Congress, and the Dispositions of the People on that Occasion. With the travels and adventures of the author, great Part of that Continent, in the years 1774, 75, 76, 77, and 78. Containing a concise account of the Indians; the Natural Produce of the Country, in its Original State; the Manner of Procuring and Settling of Land; with the Various Expeditious Methods of Clearing and Improving Plantations. With which is connected, The history of the war with Great-Britain.",,86,0,6,3,1,2,1,0,0,7,3,0,0,4,0,11,1,1,4,0,1,0,0,0,2,1,0,0,2,1,0,4,2,0,5,2,6,1,0,2,0,5,0,0,2,3,0,1,2,1781,1,1,"Glasgow : printed by William Smith, for the author; sold by W. Smith, Glasgow; C. Elliot, and W. Creech, Edinburgh; T. Caddel, and J. Buckland, London, MDCCLXXXI. [1781].",Glasgow,246,unknown,,,FALSE,"T homas Mifflin, | Ednward Biddle, | John Morton, George Rosi. Cwcfir Rodney, For new caule, c. Thomas, m'ikean, George Read. Matlhew Tilchma, .t Sr Thomas John/ion, For Maryland: 5 Willian Paca, Samuel Chase, f Richard Henry Lee, I George Washington, .Virgia.. P. Henry, junior, For Virginia, < Richard Bland;"
0008300109_000106,"The history of England, from the earliest dawn of record to the peace of MDCCLXXXIII. By Charles Coote, LL. D. Of Pembroke College, Oxford; Author of Elements of the Grammar of the English Language. ...","Coote, Charles",67,0,1,7,0,3,4,1,1,1,3,0,1,5,1,1,0,0,1,2,2,1,0,0,3,0,3,0,5,0,0,3,0,0,5,0,2,0,0,4,2,1,0,1,0,0,0,1,2,1791,9,9,"London : printed for the author, and sold by C. Stalker, NO. 4. Stationers Court; J. Fletcher, Oxford; the Merrils, Cambridge; and all other booksellers, MDCCXCI. [1791].",London,547,male,1761,1835,FALSE,"associa * ~t; * i, ~~~ tions tions were formed against all intercourse with' the A D. British realm;  and it was determined, that a general x774 cohgrefs should take pla ce at Philadelphia.. lieutenant- general Gauge, who hadi'fucceeded the unpopular Hutchinson as governor of Maflachiifets' Bay, had called"
1251500200_000011,The rights of Great Britain asserted against the claims of America: being an answer to the declaration of the General Congress.,James Macpherson,65,0,5,5,0,1,0,0,5,3,1,0,0,2,0,6,0,0,0,2,1,2,0,0,1,1,0,1,1,1,0,1,0,0,3,0,2,4,1,2,2,3,1,0,7,1,0,0,0,1776,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,121,male,1736,1796,TRUE,"new, no assumed powers over the Plantations; and that there is scarce any channel of Legislation, through which the Britifl Parliament has NOT exerted its supremacy, in as full and ample a manner as it has been exerted over the inhabitants of Grcat britain ; and all this prior to"
0215100101_000192,"An historical geographical, commercial, and philosophical view of the American United States, and of the European settlements in America and the West-Indies. By W. Winterbotham. In four volumes. With numerous engravings. ...",William Winterbotham,81,0,2,5,2,0,5,0,0,6,2,0,4,8,5,0,2,0,5,0,1,1,0,0,3,3,0,0,0,1,0,1,2,0,4,1,1,2,3,0,0,4,2,1,0,2,0,0,3,1795,1,4,"London : printed for the editor; J. Ridgway , York-Street ; H. D. Symonds , Paternoster Row ; and D. Holt, Newark, [1795?].",London,597,male,1763,1829,FALSE,"of reasoning. ""What,"" said they, "" hall we, who have so lately humbled France and Spain, be dictated to by our Colonists ? Shall our fubjefs, educated by r r care, and de. fended by our arms, presume to question the rights of Parliament , to ""hich we are obliged"
0453300100_000579,"Votes and proceedings of the House of Representatives of the province of Pennsylvania. Beginning the fourteenth day of October, 1767. Volume the sixth.",Pennsylvania. General Assembly. House of Representatives,86,0,2,1,1,2,0,1,0,3,2,0,0,11,0,7,0,2,1,3,6,0,3,0,3,5,0,0,7,1,0,2,1,0,2,0,3,3,0,5,1,1,2,0,0,2,0,1,2,1777,1,1,"Philadelphia : Printed and sold by Henry Miller, in Race-Street, MDCCLXXVI [i.e., 1777].",Philadelphia,768,unknown,,,FALSE,"po/tmrid4 q.orum not appearing, they adjourned to Ten o'clock tomorrow Morning. Adjournment The House met, pursuant to Adjournment., 5 The Speaker laid before the House a Letter he had received from the President of the General Convention of Virginia, enclosing Resolves of the Convention of that Colony , which were"
1286700500_000022,"The new annual register, or general repository of history, politics, and literature, for the year 1780. To which is prefixed, a short review of the principal transactions of the present reign.",,74,0,5,1,0,1,2,1,3,4,2,0,0,9,1,5,1,0,3,0,2,1,0,0,6,1,1,0,6,0,0,0,0,2,3,0,3,1,0,6,0,1,0,0,0,2,0,1,0,1793,1,1,"London : printed for G. G. J. and J. Robinson, Pater-Noster-Row, 1793.",London,665,unknown,,,FALSE,"protet'ion of the governor had their houses surrounded by large bodies of men, whole fury they must either submit to, or renounce their employments. The latter condition was accepted by most of them, and the rest with difficulty escaped to Boston . They were pursued and hunted in their flight,"
0666100800_000001,"Historical and political reflections on the rise and progress of the American rebellion. In which The Causes of that Rebellion are pointed out, and the Policy and Necessity of offering to the Americans a System of Government founded in the Principles of the British Constitution, are clearly demonstrated. By the author of Letters to a nobleman, on the conduct of the American war.",Joseph Galloway,72,1,1,7,0,0,4,2,1,2,3,0,5,4,0,3,1,0,1,0,1,3,0,0,3,2,2,0,1,2,0,3,0,0,2,0,1,2,2,0,8,0,0,0,1,0,0,0,4,1780,1,1,"London : printed for G. Wilkie, No. 71, St. Paul's Church-Yard, MDCCLXXX. [1780].",London,141,male,1731,1803,FALSE,"HISTORICAL AND POLITICAL REFLECTIONS ON THE RISE AND PROGRESS OF THE AMERICAN REBELLION . IN WHICH H The Causes of that Rebellion are pointed out, and the Policy and Necessity of offering to the AMERICANS a System of Government founded in the Principles of the British Constitution , are clearly"
0988300104_000160,"Lives of the British admirals: containing a new and accurate naval history, from the earliest periods. By Dr. J. Campbell. With a continuation down to the year 1779, ... Written under the inspection of Doctor Berkenhout. The whole illustrated with correct maps ; ... In four volumes. ...",John Campbell,67,0,3,3,1,3,1,0,3,1,2,0,0,7,0,1,1,1,2,0,1,2,0,0,6,3,3,0,0,0,0,0,0,0,3,0,1,1,0,6,0,2,1,1,0,4,0,3,1,1785,4,4,"London : printed for G. G. J. and J. Robinson, 1785.",London,552,male,1708,1775,FALSE,"should contain the united voice and wisdom of America , and which they agreed should be held at Philadelphia the 5th of September, 1j74. Among the firt acds of this assembly was a declaration in which they acknowledge their depehdehce, but infif on their privileges. They cheerfully consent to the"
0183200201_000023,"The history of the American revolution. By David Ramsay, ... In two volumes. ...",David Ramsay,80,0,4,4,0,2,1,0,0,2,2,0,0,7,4,0,2,0,3,1,0,1,0,0,6,3,0,0,0,1,0,1,5,0,3,2,4,6,0,1,0,8,1,4,0,0,2,0,0,1790,1,2,"London : printed in the year, 1790.",London,372,male,1749,1815,FALSE,"ancient colony , have enjoyed the rights of being thus governed by 76;. by their own assembly , in the article of taxes, and inter _ -- - police, and that the same have never been forfeited, or yielded up, but have been constantly recognised by the King and people"
