PassageID,Title,Author,Total termFreq,termFreq(acr),termFreq(appurten),termFreq(arabl),termFreq(barlei),termFreq(belong),termFreq(bushel),termFreq(clover),termFreq(contain),termFreq(crop),termFreq(drill),termFreq(expenc),termFreq(experi),termFreq(farm),termFreq(farmer),termFreq(feed),termFreq(feet),termFreq(field),termFreq(foil),termFreq(gave),termFreq(grass),termFreq(half),termFreq(heir),termFreq(held),termFreq(hous),termFreq(improv),termFreq(land),termFreq(late),termFreq(littl),termFreq(manor),termFreq(manur),termFreq(meadow),termFreq(measur),termFreq(oat),termFreq(parcel),termFreq(parish),termFreq(pastur),termFreq(perch),termFreq(piec),termFreq(plant),termFreq(plough),termFreq(pound),termFreq(produc),termFreq(profit),termFreq(quarter),termFreq(rent),termFreq(return),termFreq(rood),termFreq(seed),termFreq(societi),termFreq(sow),termFreq(squar),termFreq(tenement),termFreq(town),termFreq(turnip),termFreq(valu),termFreq(wheat),termFreq(wood),termFreq(worth),termFreq(yard),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0752100400_000039,"The gentleman farmer. Being an attempt to improve agriculture, by subjecting it to the test of rational principles.","Henry Home, Lord Kames",145,0,0,0,25,0,0,13,0,13,2,0,0,1,7,0,0,5,0,0,2,0,0,1,0,2,0,0,1,0,1,0,0,20,0,1,9,0,0,4,1,0,2,1,0,1,0,0,4,0,1,0,0,0,4,0,24,0,0,0,1779,1,1,"Dublin : printed by James Williams, Skinner-Row, M,DCC,LXXIX. [1779].",Dublin,409,male,1696,1782,TRUE,"wonder be confined to this narrow spot; for what better do we find in the greatest part of this county? In the parishes of Tra nent, Aberlady, Dirleton, Northberwick, and Athelftonefoord, the following rotations were formerly universal, and to this day are much more frequent than any other mode. I."
0342301000_000050,"General view of the agriculture of the West Riding of Yorkshire, with observations on the means of its improvement. By Messrs. Rennie, Broun, and Shirreff. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.",John Shirreff,77,7,0,0,4,0,4,4,0,1,0,0,0,3,4,0,1,6,0,0,2,0,0,0,2,3,10,1,2,0,1,0,0,1,0,0,3,0,0,2,2,1,0,0,1,2,0,0,2,1,0,0,0,0,1,0,4,1,0,1,1794,1,1,"London : printed by W. Bulmer and Co., M.DCC.XCIV. [1794].",London,138,male,1759,1818,FALSE,"all kinds are sold. It stands upon the river Calder, which byan act of Parliament 1698 was made navigable as far as this place. A canal is, at this present time, making from hence to Barnsley. From Wakefield to Pontefract, the soil is much drier, and corn fields more numerous."
0521000301_000067,"Present state of husbandry in Scotland. Extracted from Reports Made to the Commissioners of the Annexed Estates, and Published by their Authority. In two volumes. ...","Wight, Andrew",95,9,0,0,5,0,0,1,0,14,4,0,0,4,0,2,4,3,0,0,3,4,0,1,0,2,0,0,1,0,0,0,1,2,0,0,4,0,0,1,9,3,2,0,0,1,0,0,7,0,1,0,0,0,4,0,3,0,0,0,1778,1,2,"Edinburgh : printed for W. Strahan, and T. Cadell, London; and W. Creech, Edinburgh, MDCCLXXVIII. [1778].",Edinburgh,450,unknown,,,FALSE,"Sunderland laid down on the ground cost twenty-one pence per boll, the other nineteen pence halfpenny, both in shells, and wheat meafire. The preference is given to the former, as producing more powdered lime. summer fallow, levelling ridges, and firaighting them, are the first Ileps in the improvement of this"
0485701300_000011,"General view of the agriculture of the county of Kent, with observations on the means of its improvement. By John Boys, of Betshanger, farmer, drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Boys, John",148,2,0,0,14,0,2,16,0,15,3,0,0,0,2,0,0,1,0,0,4,1,0,0,0,2,19,0,0,0,3,0,0,19,0,0,0,0,0,0,5,0,4,0,0,0,0,0,5,0,2,0,0,0,9,0,19,0,1,0,1794,1,1,"Brentford : printed by P. Norbury, M,DCC,XCIV. [1794].",Brentford,108,male,1749,1824,FALSE,"advantage; and the principal inducement has been that of employing the teams when they would probably be doing mischief on better soils. This sort of land , when so ploughed , is usually sown, in March, with black or grey oats , which, from being generally overrun with charlock, (provincially"
0179500200_000077,"General view of the agriculture of the county of Somerset, with observations on the means of its improvement. Drawn up in the year 1795, for the consideration of the Board of Agriculture and Internal Improvement. By John Billingsley, Esq; Of Ashwick-Grove, near Shepton-Mallet. And now re-printed with considerable additions and amendments, Accompanied with the remarks of some respectable gentlemen and farmers in the county. ...","Billingsley, John, Esq",82,5,0,1,1,1,1,0,0,6,12,0,0,0,2,0,7,6,0,0,0,1,0,0,0,2,8,1,2,0,4,1,0,0,0,1,1,0,0,3,3,0,2,1,0,0,0,0,1,1,2,0,0,0,2,0,4,0,0,0,1798,1,1,"Bath : printed by R. Cruttwell, for the author; and sold by C. Dilly, Poultry, London, MDCCXCVIII. [1798].",Bath,335,unknown,,,FALSE,"introduced, and'feems to gain ground; all who have tried it acknowledge its superiority for light soils, and for ploughing the barley or turnip land . . _, CHAPTI chapteri CHAPTER V ENCLOSING, c. FENCES. THE beech hedges, around Dulverton, Duniter, care not only beautiful to the eye, and an excellent"
0242300202_000041,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,88,10,0,0,2,0,7,2,0,1,0,0,1,2,1,0,3,2,0,0,3,5,0,0,0,1,7,0,1,0,2,0,0,3,0,0,0,0,0,6,12,1,0,1,0,1,0,0,2,0,7,0,0,0,2,1,2,0,0,0,1770,2,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,414,male,1741,1820,TRUE,"few open drains, will certainly fi d themselves mistaken, for twenty ihillirgs, laid out in manuring drained land , will go as far as half as many pounds before the land is drained, nor did I ever remark open drains doing the bufirels efftctually. His lordship's method of laying his"
0660800200_000040,"General view of the agriculture of the county of Fife: with observations on the means of its improvement: drawn up for the consideration of the Board of Agriculture & Internal Improvement. By John Thomson, D. D. Minister Of Markinch.","Thomson, John, D.D., Minister of Markinch",92,3,0,0,12,0,0,4,1,5,4,0,0,3,4,0,0,0,0,0,1,2,0,0,0,4,6,1,0,0,1,0,0,11,0,0,3,0,0,0,4,0,1,0,0,0,0,0,3,0,1,0,0,1,5,0,11,0,1,0,1800,1,1,"Edinburgh : printed by J. Moir, Paterson's Court: sold by W. Creech, P. Hill, W. Laing, & J. Guthrie: and by G. Nicol, Bookseller To His Majesty, London, 1800.",Edinburgh,420,unknown,,,FALSE,"next to fallowing, will not avail to keep it always clean. In short, as the repetition and frequency of fallowing, must depend much on the nature of the soil, the command of manure , and the system of cropping adopted. no rule, perhaps, can be laid down capable of universal"
0521000103_000018,"Present state of husbandry in Scotland. Extracted from Reports Made to the Commissioners of the Annexed Estates, and Published by their Authority. ... . Part I.","Wight, Andrew",65,3,0,0,3,0,2,3,1,3,0,0,0,5,1,2,0,2,0,0,6,1,0,0,0,4,3,0,1,0,0,0,1,3,1,0,3,0,0,0,1,5,0,2,1,1,0,1,3,0,0,0,0,0,2,1,0,0,0,0,1784,3,4,"Edinburgh : printed for William Creech; and sold in London by T. Cadell, M,DCC,LXXXIV. [1784].",Edinburgh,383,unknown,,,FALSE,"latter,, they say, take on more beef. Be it so; but that circumstance will never balance the profit , of the milk. A range of high hills feeds a flock of sheep, that were of little value ten years ago. By crofing the breed with rams from Annandale and Nithfdale,"
1598900101_000072,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The nature, value, and rental of the soil. II. The size of farms, with accounts of their stock, products, population, and various methods of culture. III. The use, expence, and profit of several sorts of manure. IV. The breed of cattle, and the respective profits attending them. V. The state of the waste lands which might and ought to be cultivated. VI. The condition and number of the poor, with their rates, earnings, &c. VII. The prices of labour and provisions, and the proportion between them. VIII. The register of many curious and useful experiments in agriculture, and general practices in rural occonomics, communicated by several of the nobility, gentry, &c. &c. Interspersed with descriptions of the seats of the nobility and gentry; and other remarkable objects: illustrated with copper plates of such implements of husbandry, as deserve to be generally known; and views of some picturesque scenes, which occurred in the course of the journey. In four volumes.",Arthur Young,84,10,0,1,5,0,2,3,0,7,0,0,0,3,2,1,4,3,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,8,6,0,0,0,2,0,1,0,1,0,2,1,0,0,2,1,6,0,0,1,1771,1,4,"London : Printed for W. Strahan; W. Nicoll, No 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXXI. [1771].",London,399,male,1741,1820,TRUE,"hand hoes them carefully twrcice, by whlich management he raires infinitely finer crops than any common ones in yorkjhire. After these roots the land is ploughed but once for barley ; four bufihels per acre sown, and five quarters gained at a medium in return . When oats are thrown"
0185300103_000073,"Letters and papers on agriculture, planting, &c. selected from the correspondence-book of the Society instituted at Bath, for the encouragement of agriculture, arts, manufactures, and commerce, within the Counties of Somerset, Wilts, Glocester, And Dorset, the City and County of Bristol. Vol.III.",Bath and West of England Society,90,4,0,1,6,0,3,4,0,7,0,0,2,1,0,2,0,5,0,0,4,2,0,0,0,0,5,1,6,0,0,0,0,4,0,0,0,0,2,3,1,0,4,0,0,0,0,0,8,1,4,0,0,0,3,0,6,1,0,0,1791,3,3,"Bath : printed, by order of the Society, by R. Cruttwell; and sold by C. Dilly, Poultry, London, and by the booksellers of Bath, Bristol, Salisbury, Glocester, Exeter, &c. &c., MDCCXCI. [1791].",Bath,463,unknown,,,FALSE,"but none (as far as my small trials extend) that wear the soil so little , prepare it for the following crop so well, and are so nutritive and sweet in their effects, as carrots. The few that I have this year, and which (as they sustained but little injury"
0521000302_000056,"Present state of husbandry in Scotland. Extracted from Reports Made to the Commissioners of the Annexed Estates, and Published by their Authority. In two volumes. ...","Wight, Andrew",78,6,0,0,5,0,1,4,0,6,0,0,0,5,3,0,0,1,0,1,0,1,0,0,1,7,3,1,1,0,1,0,0,3,0,0,3,0,0,1,6,4,3,1,0,0,1,0,1,0,3,0,0,0,3,0,2,0,0,0,1778,2,2,"Edinburgh : printed for W. Strahan, and T. Cadell, London; and W. Creech, Edinburgh, MDCCLXXVIII. [1778].",Edinburgh,520,unknown,,,FALSE,"in turnip , and twenty in potatoes, which he dreufed with all possible care and dispatch. He was indebted for the dung to the ill judged parsimony of the outgoing tenant, who, initead of laying it upon the land , sold it to Mr Lee at fourpence the cartload. seaweed"
0800000114_000167,"The statistical account of Scotland. Drawn up from the communications of the ministers of the different parishes. By Sir John Sinclair, Bart. ...","Sir John Sinclair, 1st Baronet",66,4,0,1,4,0,0,1,0,5,0,0,0,3,1,0,6,2,0,1,2,1,1,0,0,3,2,0,1,0,0,0,0,2,0,4,0,0,1,1,1,0,1,0,0,5,1,1,2,0,1,0,0,0,3,1,3,0,1,0,1791,14,21,"Edinburgh : printed and sold by William Creech; and also sold by J. Donaldson, and A. Guthrie, Edinburgh; T. Cadell, J. Stockdale, J. Debrett, and J. Sewel, London; Dunlop and Wilson, Glasgow; Angus and Son; Aberdeen, M,DCC,XCI. [1791].",Edinburgh,656,male,1754,1835,FALSE,"2, feet rich earth; below which are 6 feet of moss; under the rmofs, 4 or 5 feet of clay and sand: then, the first bed, of' marl; in some places, 7 feet deep; in others, not above 3: Beneath this, there lies another stratum of clay of 5' feet"
0318400500_000036,"General view of the agriculture in the county of Somerset, with observations on the means of its improvement. Drawn up in the year 1795, for the consideration of the Board of Agriculture and Internal Improvement. By John Billingsley, Esq; of Ashwick-Grove, near Shepton-Mallet. And now re-printed with considerable additions and amendments, Accompanied with the remarks of some respectable gentlemen and farmers in the county.","Billingsley, John, Esq",72,2,0,1,1,0,2,1,0,7,0,0,0,1,2,1,0,2,0,0,11,1,0,0,0,0,9,0,0,0,4,1,0,1,0,0,2,0,0,2,1,3,3,2,0,0,3,0,2,0,2,0,0,0,0,1,4,0,0,0,1797,1,1,"Bath : printed by R. Cruttwell, for the author; and sold by C. Dilly, Poultry, London, MDCCXCVII. [1797].",Bath,336,unknown,,,FALSE,"be affixed to them if applied to the sustenance of any other flock. However, this (hold be no discouragement, for on good land , and with good management, they may be grown for one (lilling and sixpence per lck, and will furnish the farmer with a certain supply of food"
0604100200_000029,"A six weeks tour, through the southern counties of England and Wales. ... In several letters to a friend. By the author of the Farmer's letters.",Arthur Young,75,6,0,2,4,0,4,3,0,9,0,0,0,2,2,1,1,1,0,0,3,0,0,0,1,0,5,0,0,0,0,0,1,3,0,1,0,1,0,0,7,0,1,2,0,1,0,0,1,0,3,0,0,0,2,0,8,0,0,0,1771,1,1,"Dublin : printed for J. Milliken, 1771.",Dublin,321,male,1741,1820,TRUE,"wagon, irons and all complete, .'with a tyre on the I .- wheels [ 4 J wheels near an inch thick, coifs but from 8/. to IO. A good cart 4 1 A new plough and irons from 7 .r. 6 d. to los. 6d. A pair of horfe harrows,"
1266200401_000111,"A tour in Ireland: with general observations on the present state of that kingdom. Made in the years 1776, 1777, and 1778. and brought down to the end of 1779. By Arthur Young, Esq; F. R. S. Honorary Member of the Societies of Dublin, York and Manchester; the Oeconomical Society of Berne; the Palatine Academy of Agriculture, at Manheim, and the Physical Society at Zurich.",Arthur Young,116,20,0,0,4,0,2,0,0,14,0,0,3,0,0,0,4,0,0,0,5,3,0,1,0,2,2,0,0,0,10,6,0,4,0,0,1,7,1,9,0,0,1,0,2,0,0,0,1,0,3,1,0,0,0,1,1,0,8,0,1780,1,2,"Dublin : printed by George Bonham, for Messrs. Whitestone, Sleater, Sheppard, Williams, Burnet, Wilson, Jenkin, Wogan, Vallance, White, Beatty, Byrn, and Burton, M.DCC.LXXX. [1780].",Dublin,464,male,1741,1820,TRUE,"good ever since. I was over it, and found it a perfect improvement ; the hay was fine, the herbage good, and carried the complete appearance of a meadow , except in the drains, where the heath frill appears. NUMBER 2 twenty-five acres of spongy fungous bog, from 8 to"
