PassageID,Title,Author,Total termFreq,termFreq(blood),termFreq(bodi),termFreq(boil),termFreq(bread),termFreq(cafe),termFreq(cold),termFreq(colour),termFreq(common),termFreq(countri),termFreq(differ),termFreq(drink),termFreq(dry),termFreq(duti),termFreq(eat),termFreq(end),termFreq(fine),termFreq(follow),termFreq(fruit),termFreq(gallon),termFreq(gener),termFreq(glass),termFreq(god),termFreq(half),termFreq(hall),termFreq(hand),termFreq(head),termFreq(heat),termFreq(import),termFreq(inch),termFreq(juic),termFreq(kind),termFreq(leav),termFreq(liquor),termFreq(littl),termFreq(manner),termFreq(mean),termFreq(mix),termFreq(month),termFreq(nation),termFreq(natur),termFreq(offic),termFreq(oil),termFreq(order),termFreq(ounc),termFreq(person),termFreq(pound),termFreq(produc),termFreq(proper),termFreq(quantiti),termFreq(receiv),termFreq(spirit),termFreq(sugar),termFreq(taken),termFreq(togeth),termFreq(water),termFreq(white),termFreq(wine),termFreq(word),termFreq(work),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0161001300_000016,"The British jewel; or complete housewife's best companion. Containing I. A Number of the most uncommon and useful Reciues in Cockery, with the Manner of trusing Poultry, Rabbits, Hares, &c. illustrated with curious Cuts, shewing how each is to be trussed. II. The best and most fashionable Recipe for all Manner of Pastry, Pickling, &c. with some general Rules to be observed therein; with a Cut, and proper Directions how to lay a Table for four different Courses, in the present Taste, by the Author, and others. III. Directions for making all Sorts of English Wines, Shrub, Vinegar, Verjuice, Catchup, Sauces, Soups, Jellies, &c. IV. A Table to cast up Expences by the Day, Week, Month, or Year. V. Every Man his own Physician; a valuable Collection of the most approved Recipes for the Cure of most Disorders incident to Man or Woman, by the most eminent Physicians in all Europe. VI. The Manner of preparing the Elixir of Life, Turlington's Balsam, Friar's Balsam, the Court of Ladies Black Sticking Plaister, Lip-Salve, Lady York's Recipt to preserve from the Small-Pox, or Plague, &c the Royal Patent Snuff for the Head and Eyes; Dr. Braken's Powder for the Teeth, a Secret for the Cure of the Tooth-Ach, a speedy Method to destroy Watts or Corns. &c. Vii. Directions for destroying Rats, Mice, Bugs, Fleas, &c. &c. &c. And a choice variety of useful family recipes: Together With A Method of restoring to Life, People apparently drowned; or in any other Manner suffocated. Also the complete farrier, Being the Method of buying, selling, managing, &c. and of the diseases incident to Horses, with their Cures. To which is added, the royal gardener, or monthly calendar. With the particular Months when River Fish Spawn, and are most in Season; and the best Method of Brewing.",,100,1,0,10,0,0,1,2,0,0,0,1,2,0,0,0,6,2,0,10,0,0,0,2,0,2,1,0,0,0,2,0,1,5,1,0,0,1,1,0,0,0,0,1,3,0,8,0,0,0,0,0,7,0,4,11,3,8,0,4,1785,1,1,"London : printed and sold by T. Sabine, No. 81, Shoe Lane, Fleet Street, [1785?].",London,137,unknown,,,FALSE,"through a sieve, and put to every quart four or five ounces of white sugar ; boil  it again and scum it, and when the scum rises no more, pour it into ali earthen pot, theday following bottle it, putting into every bottle a lump of loaf sugar as"
0311300300_000024,"Abdeker: or, the art of preserving beauty. Translated from an Arabic manuscript.",Antoine Le Camus,98,0,1,0,3,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,1,2,0,0,2,3,1,6,1,0,0,4,0,0,1,0,0,1,10,0,7,2,2,8,1,2,1,0,4,11,9,4,0,1,1754,1,1,"London : printed for A. Millar, in the Strand, MDCCLIV. [1754].",London,224,male,1722,1772,FALSE,"the Skin is to be walh'd with Rain Water . A Secret to take away wrinrles, tommnicatid by a Persian to a Grecian offeivenly tvo ears of Age, vwho by the Benteft of it did not seem to he above t'wenty five. PUT a certain Quantity of the Powder of"
0185300900_000193,"The whole art of husbandry, or, the way of managing and improving of land. Being a full collection of what hath been writ, either by ancient or modern authors: With many Additions of new Experiments and Improvements, not treated of by any others. As also, An Account of the particular Sorts of Husbandry used in several Counties; with Proposals for its farther Improvement. To which is added, the country-man's kallendar, what he is to do every month in the year. By J. M. Esq; F.R.S.","Mortimer, John",93,1,0,4,0,0,3,2,0,0,0,9,0,0,0,3,2,0,7,5,0,0,0,1,0,0,0,0,0,0,8,0,4,10,1,0,0,1,1,0,1,0,0,0,3,0,1,0,0,1,0,1,2,0,2,6,1,9,0,4,1707,1,1,"London : printed by J. H. for H. Mortlock at the Phoenix, and J. Robinson at the Golden Lion in St. Paul's Church-Yard, MDCCVII. [1707].",London,654,male,1656,1736,FALSE,"although somewhat luscious, yet by reason of its gross Lee, whereof it is full, it is apt to become acid, unless a proportion of Water sweet ned with Sugar (but not with so much as the other acid Liquors ) be added unto it. This Liquor , of any other,"
0541600200_000085,"The compleat housewife: or accomplish'd gentlewoman's companion. Being A Collection of upwards of Six Hundred of the most approved Receipts in Cookery, Pastry, Confectionary, Preserving, Pickles, Cakes, Creams, Jellies, Made Wines, Cordials. With Copper Plates, curiously engraven, for the regular Disposition or Placing of the various Dishes and Courses. And also Bills of Fare for every Month in the Year. To which is added, A Collection of above Three Hundred Family Receipts of Medicines; viz. Drinks, Syrups, Salves, Ointments, and various other Things of sovereign and approved Efficacy in most Distempers, Pains, Aches, Wounds, Sores, &c. particularly Mrs. Stephens's Medicine for the Cure of the Stone and Gravel, and Dr. Mead's famous Receipt for the Cure of a Bite of a mad Dog; with several other excellent Receipts for the same, which have cured when the Persons were disordered, and the salt Water fail'd; never before made publick; fit either for private Families, or such publick-spirited Gentlewomen as would be beneficent to their poor Neighbours. With Directions for Marketing. By E. Smith.",Eliza Smith,107,1,0,5,0,0,3,0,0,0,0,3,0,0,0,0,8,0,2,8,0,0,0,5,0,0,0,1,0,0,7,0,0,4,0,0,0,3,5,0,0,0,0,0,1,0,9,0,0,2,0,0,9,0,6,4,3,13,0,5,1753,1,1,"London : Printed for R. Ware, S. Birt, T. Longman, C. Hitch, J. Hodges, J. and J. Rivington, J. Ward, W. Johnston, and M. Cooper, M.DCC.LIII. [1753].",London,430,female,,,FALSE,"it up and let it stand three days, and add to it three pints of white wine , a pound and half offugar, mix it, frain it twice through' a flannel, and bottle it up; it is a pretty wine , and a cordial. o make Orange wine . p"
0167600201_000057,"An experimental history of the materia medica, or of the natural and artificial substances made use of in medicine: containing a compendious view of their natural history, An Account of their Pharmaceutic Properties, And an Estimate of their Medicinal Powers, so far as they can be ascertained by Experience, or by rational Induction from their sensible Qualities. By William Lewis, M. B. F. R. S. In two volumes. ...",William Lewis,85,0,0,2,0,0,1,0,1,0,2,0,3,0,0,1,1,0,3,2,1,1,0,0,0,1,0,3,0,0,6,1,4,1,3,0,1,0,0,0,0,0,6,0,3,0,0,1,1,3,2,8,1,1,2,15,1,3,0,0,1769,1,2,"Dublin : printed for H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, and J. Williams, MDCCLXIX. [1769].",Dublin,439,male,1708,1781,FALSE,"underneath, is'a grateful warm aromatic bitter, of frequent use as a Rfomachic and corroborant, and for giving an agreeable flavour to other medicines. It is warmer than the peel of lemons, of. a more durable flavour, and abounds more with a light fragrant es fential oil ; which is lodged"
0521200600_000115,"The art of cookery, made plain and easy; Which far exceeds any Thing of the Kind yet published. Containing, I. How to Roast and Boil to Perfection every Thing necessary to be sent up to Table. II. Of Made-Dishes. III. How expensive a French Cook's Sauce is. IV. To make a Number of pretty little Dishes for a Supper or Side-Dish, and little Corner-Dishes for a great Table. V. To dress Fish. VI. Of Soops and Broths. Vii. Of Puddings. Viii. Of Pies. IX. For a Lent Dinner; a Number of good Dishes, which you may make use of at any other time. X. Directions to prepare proper Food for the Sick. XI. For Captains of Ships; how to make all useful Things for a Voyage; and setting out a Table on board a Ship. XII. Of Hogs Puddings, Sausages, &c. XIII. To pot and make Hams, &c. XIV. Of Pickling. XV. Of making Cakes, &c. XVI. Of Cheese-Cakes, Creams, Jellies, Whip-Syllabubs, &c. XVII. Of made Wines, Brewing, French Bread, Mussins, &c. XVIII. Jarring Cherries and Preserves, &c. XIX. To make Anchovies, Vermicella, Catchup, Vinegar, and to keep Artichokes, French Beans, &c. XX. Of Distilling. XXI. How to market; the Season of the Year for Butchers Meat, Poultry, Fish, Herbs, Roots, and Fruit. XXII. A certain Cure for the Bite of a Mad Dog. By Dr. Mead. XXIII. A Receipt to keep clear from Buggs. To which are added, one hundred and fifty new and useful receipts, and a copious index. By a lady.",Hannah Glasse,103,1,0,16,3,0,4,0,0,0,0,5,3,0,0,1,1,0,0,1,0,1,0,10,0,0,0,0,0,0,2,0,0,5,5,0,0,4,0,0,0,0,0,1,9,0,6,0,1,0,0,0,3,0,2,13,3,3,0,0,1774,1,1,"London : printed for W. Strahan, J. and F. Rivington, J. Hinton, Hawes and Co. W. Johnston, T. Longman, W. Owen, S. Crowder, B. White, T. Caslon, J. Wilkie, G. Robinson, T. Davies, J. Robson, T. Cadell, T. Becket and Co. W. Davis, Y. Knox, W. Nicoll, W. Cornish, T. Lowndes, R. Dymott, H. Gardner, B. Donville, J. Richardson, T. Durham, R. Baldwin, and J. Bell, [1774].",London,439,female,1708,1770,TRUE,"it between the sauce. pan and a mug till it is smooth, and has a great froth; then it is fit to drink . This is ordered in a cold , or where egg will agree with the stomach. To make feed water . TAKE a spoonful of coriander seed,"
0094600300_000184,"The British housewife: or, the cook, housekeeper's, and gardiner's companion. Calculated for the Service both of London and the Country; And directing what is necessary to be done in the Providing for, Conducting, and Managing a Family throughout the Year. Containing a general account of fresh provisions of all Kinds. Of the several foreign Articles for the Table, pickled, or otherwise preserved; and the different Kinds of Spices, Salts, Sugars, and other Ingredients used in Pickling and Preserving at Home: Shewing what each is, whence it is brought, and what are its Qualities and Uses. Together with the Nature of all Kinds of Foods, and the Method of suiting them to different Constitutions; a bill of fare for each month, the Art of Marketing and chusing fresh Provisions of all Kinds; and the making as well as chusing of Hams, Tongues, and other Store Dishes. Also Directions for plain Roasting and Boiling; and for the Dressing of all Sorts of Made Dishes in various Tastes; and the preparing the Desert in all its Articles. Containing a greater Variety than was ever before publish'd, of the most Elegant, yet least Expensive receipts in Cookery, Pastry, Puddings, Preserves, Pickles, Fricassees, Ragouts, Soups, Sauces, Jellies, Tarts, Cakes, Creams, Custards, Candies, Dry'd Fruits, Sweetmeats, Made Wines, Cordials, And Distillery. To which are annexed, the art of carving; and the Terms used for cutting up various Things; and the polite and easy Manner of doing the Honotors of the Table: The whole Practice of Pickling and Preserving: And of preparing made Wines, Beer, and Cyder. As also of distilling all the useful Kinds of Cordial and Simple Waters. With the Conduct of a Family in Respect of Health; the Disorders to which they are every Month liable, and the most approved Remedies for each. And a variety of other valuable particulars, necessary to be known in All Families; and nothing inserted but what has been approved by Experience. Also the Ordering of all Kinds of profitable Beasts and Fowls, with respect to their Choice, their Breeding and Feeding; the Diseases to which they are severally liable each Month, and Receipts for their Cure. Together with the Management of the pleasant, profitable, and useful Garden. The Whole embellished with a great Number of curious copper plates, shewing the Manner of Trussing all Kinds of Game, wild and tame Fowls, &c. as also the Order of setting out Tables for Dinners, Suppers, and Grand Entertainments, in a Method never before attempted; and by which even those who cannot read will be able to instruct themselves. By Mrs. Martha Bradley, late of Bath: Being the Result of upwards of Thirty Years Experience.",Martha Bradley,108,0,0,1,1,0,1,0,1,0,0,0,3,0,0,0,3,1,2,1,1,0,0,13,0,1,0,1,0,0,3,2,2,1,5,0,0,4,1,0,1,0,0,0,6,0,20,0,1,2,0,0,11,0,5,6,0,7,0,1,1760,1,1,"London : printed for S. Crowder and H. Woodgate, at the Golden Ball in Paternoster Row, [1760?].",London,755,female,,,FALSE,"a Quarter of a Pound of Sugar , put them in a Pot close stopped, and bake them in an Oven with Tarts or the like; leave them all Night, and for two Days after give them a Heat in an Oven after Bread . When this is done take"
0901200400_000016,"The complete family-piece: and, country gentleman, and farmer's best guide. In three parts. ... With a complete alphabetical index to each part.",,81,0,0,5,1,0,2,1,0,0,0,4,3,0,1,0,3,0,0,2,0,1,0,5,0,2,0,0,0,2,3,1,0,3,5,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,2,1,0,5,10,9,0,0,1741,1,1,"London : printed for C. Rivington; S. Birt; T. Longman; C. Hitch; and J. Clarke, 1741.",London,594,unknown,,,FALSE,"of white Wine or poffet drink made withit, or in any other convenient Liquor . To appease the violent Pains of the Toothache. Make up a Scruple of Pilulae Maftichina, and halfa Grain of Laudanum, into two or three Pills for the Patient to take at bedtime. For the Yellow"
1270500500_000071,"The art of farriery both in theory and practice, containing the causes, symptoms, and cure of all diseases incident to horses. With anatomical descriptions, illustrated with cuts, ... By Mr. John Reeves, ... The whole revised, corrected, and enlarged by a physician. To which is added, a new method of curing a strain ... Also an appendix, ... By an eminent surgeon.",Dale Ingram,78,13,2,1,0,0,6,0,1,1,1,2,2,0,1,1,0,1,0,0,3,0,0,1,0,2,2,3,0,0,3,1,2,3,2,1,1,1,0,0,1,0,1,0,4,0,0,2,1,2,0,0,2,1,0,5,1,1,0,0,1771,1,1,"London : printed for Carnan and Newbery; Stanley Crowder; and B. Collins, in Salisbury, 1771.",London,431,male,1710,1793,FALSE,"cure of any fevers of this sort. 0 4 tec The signs of recovery are the horse's eating scalded bran, and picking a little -- hay, which when he does, you will: avye nothing to do but to take care of him, and let hiri' be well nursed, and then"
1319300100_000193,"The whole art of husbandry; or, The way of managing and improving of land. Being a full collection of what hath been writ, either by ancient or modern authors: with many additions of new experiments and improvements not treated of by others. As also an account of the particular sorts of husbandry used in several countries; with proposals for its farther improvement. To which is added, the country-man's kalendar, what he is to do every month in the year. By J. Mortimer, Esq; F.R.S.","Mortimer, John",91,1,1,6,0,1,3,1,1,0,0,9,0,0,0,0,1,0,11,5,0,0,0,0,0,0,0,0,0,0,7,0,2,8,2,0,0,4,1,0,1,0,0,0,1,0,2,0,0,1,1,0,5,0,3,5,1,6,0,1,1708,1,1,"London : Printed by J.H. for H. Mortlock at the Phænix, and J. Robinson at the Golden Lion in St. Paul's Church-Yard, MDCCVIII. [1708].",London,656,male,1656,1736,FALSE,"vinous Liquor , which is to be diluted with an equal quantity of water boiled writh refined Sugar , about the proportion of one pound to a Gallon of your Wiine (wahen mixed with the Wa; ater); and after thbe Water and Sugar so boiled together is cold , thien"
0493400100_000016,"The distinct symptoms of the gravel and stone. Explained to the patient; in all their stages and circumstances: with the conduct of life necessary to prevent the encrease of the complaint; the most proper management in the fits, and during the intervals: and Safe and effectual Medicines, easily prepared at Home, for the several States of the Disorder; particularly, The Use of Sparry Waters, the greatest of all Remedies, hitherto not rightly understood. By John Hill M.D. To which is added, an appendix; Containing the Opinions of the most eminent Physicians on the Disorders of the Gravel and Stone, &c. With a full Account of the Medicines of Mrs. Joanna Stephens, &c. and other Remedies, extracted from the best Physical Treatises extant.",John Hill,100,1,0,1,0,1,1,1,0,0,0,4,2,0,0,0,1,1,0,0,0,2,0,8,0,1,1,1,0,0,2,0,0,2,3,0,0,8,0,0,0,0,2,0,19,0,0,1,1,4,0,4,1,2,3,14,3,5,0,0,1760,1,1,"Dublin : printed by James Hoey, jun., 1760.",Dublin,69,male,1714,1775,FALSE,"Ounce ; mix : Drink a Wine glass full as Occasion requires. ni experienced Remedy to expel Gravel, and provoke Urine. TAKE the Juice of Onions, two Spoonfuls; White wine , half a Pint, or more; mix them for a Draught. It gives present Ease; and if repeated for some"
1409000300_000047,"The Gentleman's companion: or, Tradesman's delight. Containing, the mystery of dying in all its branches. The manner of preparing colours. The method of cleaning and taking out stains from silks woollen or linnen. To clean gold or silver lace, and plate. To prepare a cement for china, or glass. The art of drawing, limning, painting, etching, engraving, carving, gilding, enamelling, and refreshing pictures. Likewise the quality of natural and artifical metals. How to harden or soften them. The art of soldering, burnishing and guilding metals. To make all sorts of ink. To prepare gold and silver for writing. To make sealing wax, or wafers. To know the purity of gold or silver, and detect counterfeit coins. The great Mr. Boyle's method of writing in such a manner as cannot be discovered without the help of fire, water, &c. to take blott out of paper. The art of dressing, cleaning and perfuming gloves and ribbons; and washing all sorts of lace. To which is added, the method of curing and preserving all sorts of wines in the best manner, also, some excellent receipts in cookery, physick, and surgery. Observations on silk worms, with directions how to manage and keep them to advantage. With many other useful things never before printed.",,65,0,0,1,0,3,4,0,1,0,0,2,0,0,0,1,6,0,0,1,0,1,0,6,0,1,0,3,0,1,3,0,2,2,3,0,0,3,1,0,0,0,2,0,3,1,1,0,0,1,0,2,2,1,3,2,1,1,0,0,1735,1,1,"London : Printed for J. Stone, at Bedford-Row, near Gray's-Inn; and sold by G. Strahan, at the Royal Exchange; W Mears, on Ludgate-hill; J Jackson, in Pall-Mall, and C. Corbet, at Temple Bar, 1735.",London,286,unknown,,,FALSE,"better part with its Juice . For Fluxes, e/pecially accompanied wcith Gripings. r takte of Crudne Lapis calaeminaris finely powder''d two Scruples, of White Chalk one Scruple; mix them exactly, and give them in a Spoonful or two of New Milk. twice, or if the cafe be urgent, thrice a"
