PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(answer),termFreq(articl),termFreq(author),termFreq(bread),termFreq(cafe),termFreq(common),termFreq(corn),termFreq(countri),termFreq(differ),termFreq(edit),termFreq(england),termFreq(export),termFreq(fell),termFreq(fold),termFreq(foot),termFreq(gener),termFreq(grain),termFreq(greater),termFreq(half),termFreq(import),termFreq(increas),termFreq(kind),termFreq(king),termFreq(labour),termFreq(land),termFreq(larg),termFreq(late),termFreq(law),termFreq(london),termFreq(market),termFreq(monei),termFreq(natur),termFreq(order),termFreq(penc),termFreq(peopl),termFreq(person),termFreq(pound),termFreq(present),termFreq(price),termFreq(print),termFreq(produc),termFreq(profit),termFreq(proport),termFreq(public),termFreq(purchas),termFreq(quantiti),termFreq(quarter),termFreq(rate),termFreq(sale),termFreq(set),termFreq(sever),termFreq(shill),termFreq(tax),termFreq(trade),termFreq(valu),termFreq(weight),termFreq(wheat),termFreq(work),termFreq(yard),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0732602000_000005,"Considerations on the dependencies of Great-Britain. With observations on a pamphlet, intitled The present state of the nation.","Langrishe, Hercules, Sir",85,0,0,1,0,1,1,0,5,3,0,0,6,7,0,0,0,1,2,0,1,0,1,0,0,1,10,0,0,4,1,3,0,2,0,0,1,0,3,2,4,0,4,1,0,0,0,0,5,0,0,0,2,0,4,2,2,0,5,0,0,1769,1,1,"[Dublin] : London: printed for J. Almon. Dublin: re-printed for J. Williams, 1769.",Dublin,91,male,1731,1811,FALSE,"is as little as can be allowed, there is an actual Land - tax of 7d. in the pound ; which is not so very much inferior to what England really pays, and almost three times as much as Scotland pays. But without having been at the trouble of mentioning"
0083401600_000055,"A general view of England; Respecting its Policy, Trade, Commerce, Taxes, Debts, Produce of Lands, Colonies, Manners, &c. &c. Argumentatively Stated; From the Year 1600, to 1762; in a letter to A. M. L. C. D. By M. V. D. M. Now translated from the French, first printed in 1762.",Vivant de Mezague,80,0,0,1,3,0,0,1,14,0,1,0,5,7,0,0,0,0,1,1,1,3,1,1,0,2,1,0,0,3,0,2,1,0,3,0,0,0,2,1,3,0,1,1,0,0,0,1,6,0,0,0,0,1,0,3,1,4,4,0,0,1766,1,1,"London : printed for J. Robson, bookseller to her Royal Highness the Princess Dowager of Wales, in New-Bond-Street, M.DCC.LXVI. [1766].",London,219,unknown,,,FALSE,"Socrates said it long before him in his second book of Plato's republic; to lay the foundation of which republic, He, in the first place, requires a number of labouring hds, but when he pro poles the agr andizen; nt, the increase of population, and the introduction of commerce into"
0753300200_000062,"An inquiry into the corn laws and corn trade of Great Britain, and their influence on the prosperity of the Kingdom. With suggestions for the improvement of the Corn Laws. By the late Alexander Dirom, Esq. of Muiresk, in the County of Aberdeen. To which is added, a supplement, By Mr William Mackie of Ormiston in East Lothian, Bringing down the Consideration of the Subject to the Present Time; Investigating the Cause of the present Scarcity; and suggesting Measures for promoting the Cultivation of the Waste Lands; and for rendering the Produce equal to the increasing consumption of the Kingdom.","Mackie, William",95,1,0,1,0,0,0,1,9,6,1,1,3,2,0,0,0,2,0,1,2,0,5,0,0,8,3,1,1,0,0,2,2,0,0,0,1,0,0,1,16,0,6,0,2,2,0,3,3,0,0,0,0,0,2,0,2,1,4,0,0,1796,1,1,"Edinburgh : printed [by Alex Chapman and Co] for William Creech; and G. Nicoll, Pall Mall; and J. Sewell, Cornhill; London, 1796.",Edinburgh,330,unknown,,,FALSE,"C considerably, and. that it would, an age ago, require a LET. If  greater weight of silver to pay for a fetier, than it doth at p resent. In i649, the deputy of M, Procureur General at the Chatilet, said in his requisition of the 6th March to the"
1014700104_000062,"The wonders of nature and art; being an account of whatever is most curious and remarkable throughout the world; Whether relating to its Animals, Vegetables, Minerals, Volcano's, Cataracts, Hot and Cold Springs, And other Parts of Natural History; Or to the Buildings, Manufactures, Inventions, and Discoveries of its Inhabitants. The whole collected from the writings of the best historians, travellers, geographers, and philosophers, among which are some Original Manuscripts; interspersed with pious Observations and Reflections; illustrated with Notes, and adorn'd with Copper-Plates. ...",,76,0,0,1,0,0,1,1,1,3,0,0,8,8,0,0,0,2,1,0,2,1,3,0,0,0,1,1,1,0,1,2,2,0,2,0,0,0,3,0,1,0,7,1,0,0,1,6,0,0,0,0,1,1,0,8,1,1,2,0,1,1750,4,4,"Reading : printed, and sold by C. Corbett, at Addison's Head opposite St. Dunstan's Church in Fleetstreet, London; and C. Micklewright and Comp. in Reading; and by most booksellers and country printers in Great Britain, MDCCL. [1750].",Reading,403,unknown,,,FALSE,"Knives, Sciflars, looking glaffes, Beads, and many other Trifles; likewise some coarse Clothes, Duffils, Calicoes, c. for the Women; which Goods they sometimes send five or six hundred Miles to the Westward of Charles Town, though in general this Traffic is limited within the Compass of three or four hundred"
1612300400_000015,"Reasons offered for erecting a bank in Ireland; In a letter to Hercules Rowley, Esq; By the Late Henry Maxwell, Esq; one of His Majesty's most honourable privy-council in Ireland.","Maxwell, Henry",96,0,0,0,0,0,0,0,4,5,0,0,5,2,0,0,0,5,2,2,0,2,0,1,0,4,15,1,0,0,0,5,1,1,1,2,0,0,1,0,14,0,3,6,0,0,1,0,0,0,1,0,3,3,1,0,1,0,4,0,0,1755,1,1,"Dublin : Printed for George Faulkner, bookseller in Essex-street, MDCCLV. [1755].",Dublin,56,unknown,,,FALSE,"in every populous Country , where the Farmer, is tied down to a high Rent, and yet, by the Met chiant importer , is obiged to sell at .a moderate Price the unmainufauiir'd Produice of his Lanid, the Fatrimer there is obliged to find his Profit , first, in improving"
1083101000_000004,"An appeal to the landed interest of Great Britain, on the operation of the commercial treaty with France. By a country gentleman.",Country Gentleman,61,1,0,3,0,1,0,1,3,2,0,0,0,0,0,0,0,1,1,1,0,1,4,0,0,0,1,0,0,0,0,2,1,2,1,0,0,1,1,3,1,0,5,3,2,2,1,1,2,1,1,0,1,0,3,1,3,0,2,1,0,1787,1,1,"London : printed for J. Debrett, Opposite Burlington-House, Piccadilly, MDCCLXXXVII. [1787].",London,92,male,,,FALSE,"an order of men, whose interest is never exactly the same with that of the public -- who have generally an interest to deceive, and even oppress the public ; who and accordingly have upon many occasions both deceived and oppressed it."" Wfealtb o' nations vol. I. jo/io 397- But"
1134800400_000024,"General view of the agriculture of the county of Berwick, with observations on the means of its improvement. By Alexander Lowe drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Lowe, Alexander",86,2,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,3,0,0,0,1,1,0,1,8,1,2,0,1,3,1,0,0,0,1,0,0,1,5,0,8,1,3,0,1,2,2,2,0,0,0,13,0,1,12,0,3,1,0,1794,1,1,"London : printed by B. Millan, Printer to His Royal Highness the Prince of Wales, M.DCC.XCIV. [1794].",London,141,unknown,,,FALSE,"and lately , coal. The grain from the cast part of the lower distria of tlhe county, which is by far the most produclivc of that article , is shipped at Berwick or Eymouth, and carried coastways, to the amount of I 1, 745 quarters annually from the port of"
0019500300_000024,A complete analysis or abridgement of Dr. Adam Smith's Inquiry into the nature and causes of the wealth of nations. By Jeremiah Joyce.,Jeremiah Joyce,95,2,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,2,1,5,0,1,8,0,0,4,0,0,0,0,0,8,5,2,0,0,0,0,0,2,15,0,4,2,2,0,0,5,1,1,0,1,0,1,2,4,6,0,1,2,0,1797,1,1,"Cambridge : printed by Benjamin Flower: for J. Deighton, and J. Nicholson; also for G.G. and J. Robinson, W.H. Lunn, and T. Conder, London; and J. March, Norwich, MDCCXCVII. [1797].",Cambridge,294,male,1763,1816,FALSE,"This bounty was to take place, till wheat was so high as forty-eight fhtllings the quarter , that is, twenty shillings dearer than what was then accounted the average growers' price . In years of great scarcity, the bounty has generally been suspended, it must however have hindered the plenty"
1215300108_000057,"The history of England. From the invasion of Julius Cæsar to the revolution in 1688. By David Hume, Esq;",David Hume,69,0,0,1,0,2,0,0,2,0,0,0,0,1,3,0,0,2,0,2,0,0,5,0,0,0,4,1,0,1,0,1,2,1,0,1,0,2,4,5,5,0,0,1,0,1,4,0,1,4,0,0,0,3,5,0,2,0,1,0,2,1789,8,12,"Basil : printed by J. J. Tourneisen, MDCCLXXXIX. [1789].",Basel,390,male,1711,1776,TRUE,"part of the movables . But a valuation having been made, in the reign of Edward III that valuation was always adhered to, and each town paid unalterably a particular umn, which the inhabitants themselves assessed upon their fellow citizens. The same tax in corporate towns was called a tenth;"
1212500202_000084,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL.D. and F.R.S. of London and Edinburgh: one of the commissioners of His Majesty's Customs in Scotland; and formerly professor of moral philosophy in the University of Glasgow. In three volumes. ...",Thomas Dobson,97,0,0,0,0,0,1,0,9,5,1,0,0,7,0,0,0,4,5,0,0,10,1,0,2,1,0,0,0,2,0,5,0,0,0,1,3,0,1,1,12,0,0,0,2,1,0,0,7,3,0,0,0,2,1,2,2,0,6,0,0,1796,2,3,"Philadelphia : Printed by Thomas Dobson, at the stone house, no. 41, S. Second Street, 1796.",Philadelphia,440,male,1751,1823,FALSE,"it likewise the greatest and moult important narkt for corn . That rise in the real value offilver, there. fore, which is the effeet of lowering the average ney price of corn , tends to enlarge the greatest an most important market for corn , and thereby to courage, instead"
0026600201_000077,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes. ...",Adam Smith,124,1,0,0,0,3,0,1,0,0,3,0,1,3,0,0,0,1,2,0,1,2,1,1,2,0,0,1,0,0,0,0,9,0,0,9,0,0,3,8,23,0,0,0,2,0,0,4,13,0,0,0,1,12,0,0,1,3,13,0,0,1793,1,3,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXCIII. [1793].",London,515,male,1723,1790,TRUE,"in the beginning of the fourteenth century, and for some time before, the common price of wheat was not less than four ounces of silver the quarter , and that of other grain in proportion . IN 1309, Ralph de Born, prior of St. Augustin's, Canterbury, gave a feast upon"
1032300104_000073,"Museum rusticum et commerciale: or, Select papers on agriculture, commerce, arts, and manufactures.",,82,0,0,0,0,3,2,4,3,2,0,0,1,2,0,0,0,0,9,0,0,0,1,0,0,2,0,7,0,0,0,10,0,0,0,1,2,2,3,1,6,0,0,0,0,2,0,2,3,0,0,0,0,5,1,2,0,2,4,0,0,1765,4,6,"London [England] : printed for R. Davis, in Piccadilly; J. Newberry, in St. Paul's Church-Yard; and L. Davis and C. Reymers, in Holborn, MDCCLXIV.-MDCCLXVI. [1764-1766].",London,488,unknown,,,FALSE,"it is the opinion of some, conversant in that trade , that there would not be a quarter less exported , though no bounty was to be allowed; therefore'the bounty is needless. It · We are apt to think our corespondent's calculation is rather too large : perhaps it would"
0652202000_000001,"A brief enquiry into the nature and use of premiums, With Respect to Trade.",,69,0,0,0,0,0,2,1,0,0,1,0,0,6,1,0,0,1,1,0,0,0,2,5,0,2,0,0,1,1,0,7,0,2,0,2,3,1,0,0,9,1,1,0,1,4,0,1,0,3,3,0,1,1,1,1,1,0,1,0,1,1737,1,1,"Dublin : [s.n.], Printed in the Year M,DCC,XXXVII. [1737].",Dublin,41,unknown,,,FALSE,"A B RIEF INQUIRY INTO THE NATURE and USE OF PREMIUMS, With Respect tot R A D E. DUBLIN: Printed in the Year M, DCC, xxxvul. A BRIE F EN Q U I R Y, ca [I : H E Wealth of every Nation arising from the Sale of those"
0803500701_000077,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. Formerly Professor of Moral Philosophy in the University of Glasgow. In two volumes. ...",Adam Smith,115,0,0,0,0,3,0,0,6,1,5,1,0,0,0,0,0,0,2,7,1,0,5,3,0,1,1,0,0,0,0,4,5,4,0,0,1,0,0,3,32,1,2,0,2,1,0,6,4,0,0,0,1,5,0,0,2,0,5,1,0,1776,1,2,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,521,male,1723,1790,TRUE,"improvement; and the demand for the precious metals, as well as for every other luxury and ornament, would naturally increase with the increase of riches. A greater annual produce would require a greater quantity of coin to circulate it; and a greater number of rich people would require a greater"
0019400202_000084,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes ...",Adam Smith,114,0,0,0,0,0,1,0,9,6,5,0,0,14,0,0,0,5,3,0,0,12,0,0,1,1,2,0,0,2,0,10,1,0,0,1,3,0,0,0,9,0,0,0,1,1,0,1,7,3,1,0,0,6,0,4,0,0,5,0,0,1796,2,3,"London : printed for A. Strahan; and T. Cadell jun. and W. Davies (successors to Mr. Cadell) in the Strand, MDCCXCVI. [1796].",London,529,male,1723,1790,TRUE,"of those laws might have brought upon the people , would probably have been very great. But, upon such occasions, its execution was generally suspended by temporary statutes, which permitted, for a limited time, the importation of foreign corn . The necessity of these temporary statutes sufficiently demonstrates the impropriety"
0651800800_000006,"General view of the agriculture of the county of Middlesex, with observations on the means of their improvement. By Peter Foot, Land-Surveyor, Dean-Street, Soho. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Foot, Peter, land-surveyor",74,1,2,1,0,0,1,0,0,0,5,0,1,0,1,1,3,3,4,0,0,0,0,3,0,0,6,0,3,0,5,1,0,0,0,2,0,0,4,0,7,0,2,1,0,0,0,1,2,2,0,0,0,6,0,0,0,3,2,0,1,1794,1,1,"London : printed by John Nichols, 1794.",London,90,unknown,,,FALSE,"his land into a fine tilth time enough, or that he has not eat off or drawn his turnips, or is retarded through the inclemency of the weather, the barley is the properest seed to sow, even so late in the season as the month of May; for, though it"
1167100300_000002,"Observations on the finances and trade of Ireland, humbly addressed to the immediate consideration of gentlemen of landed interest, more particularly to members of the House of Commons.",,105,1,0,1,0,0,1,0,1,8,1,0,0,14,2,0,0,1,0,0,0,14,3,4,0,1,7,0,0,2,0,2,3,1,1,0,1,0,3,0,3,0,0,3,0,1,0,0,1,1,0,0,0,1,11,7,2,0,0,0,3,1780,1,1,"Dublin : printed by W. Sleater, M,DCC,LXXX. [1780].",Dublin,47,unknown,,,FALSE,"is this Fal', o be accounted for otherwise, than that the Manufacft: lrcr could nt bear the Loss upon the Price of \oollcns in the to reign Market , and that therefore the Loss fell bck upon the raw Material? upon upon the Manufadurer, Sailor, or Merchant; for they muff"
0317500900_000007,"General view of the agriculture of the Carse of Gowrie, in the County of Perth. With observations on the means of its improvement. By Mr. James Donaldson, factor for the Honourable William Ramsay, Maule of Panmure. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Donaldson, James",63,2,0,0,0,1,1,0,5,7,3,0,0,3,0,0,0,0,3,0,0,1,1,1,0,1,0,1,1,0,1,6,0,0,0,2,0,0,5,0,3,0,0,0,0,0,0,3,1,2,1,0,1,2,0,0,0,0,4,0,1,1794,1,1,"London : printed by C. Macrae, MDCCXCIV. [1794].",London,36,unknown,,,FALSE,"pottage of oat meal, salt and water, with the allowance of milk made to the ploughman. The farmer sends a quantity of meal to the bake house, which is returned, at the rate of twelve loaves from each ight pounds of meal, which affords breakfaift for twelve reapers, ( 25)"
0555300102_001302,"The new encyclopædia; or, modern universal dictionary of arts and sciences, on a new and improved plan. ... In three volumes. By William Henry Hall, Esquire. The third edition. Revised, corrected, and enlarged, with considerable additions, improvements and modern discoveries, by Thomas Augustus Lloyd, ... Illustrated with upwards of one hundred and fifty large superb copper-plates, ...","Hall, William Henry",81,1,1,0,1,0,0,1,1,0,0,0,2,1,1,0,0,0,0,1,0,1,2,0,6,0,9,0,0,0,1,0,5,4,1,1,0,2,2,1,7,0,3,0,3,1,3,3,1,3,0,0,0,0,3,6,2,0,1,0,0,1797,2,3,"London : printed for C. Cooke; and sold by the booksellers of Bath, Bristol, Birmingham, Canterbury, Cambridge, Coventry, Chester, Derby, Exeter, Gloucester, Hereford, Hull, Ipswich, Leeds, Liverpool, Leicester, Manchester, Newcastle, Norwich, Nottingham, Northampton, Oxford, Reading, Salisbury, Sherborn, Sheffield, Shrewsbury, Worcester, Winchester, York; and by all other booksellers in England, Scotland, and Ireland, [1797?].",London,767,male,,,FALSE,"the farmer's charges. then raised it by a rate among themselves,. and retumrned it into mull grow greater ; for the fewer the hands, the higher wages. the royal exchequer. are; this mull break him in the end, and produce all the confe The other ancient levies were in the"
0446602502_000002,"Remarks on the deficiency of grain, occasioned by the bad harvest of 1799; on the means of present relief, and of future plenty. With an appendix, Containing Accounts of all Corn Imported and Exported, With the Prices from 1697 to the 10th October 1800; and also Several Other Tables. By John, Lord Sheffield.","John Baker Holroyd, 1st Earl of Sheffield",77,0,0,2,2,0,0,0,12,5,0,0,1,6,0,0,0,2,3,2,1,1,1,1,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,0,7,2,6,1,2,0,2,1,4,0,1,0,0,0,0,3,0,0,2,0,0,1800,2,2,"London : printed for J. Debrett, Piccadilly, by Wilson and Co. Oriental Press, Wild-Court, [1800]-01.",London,134,male,1735,1821,FALSE,"expense of the country , which became a desert; they remarked the folly of debasing the price of corn , with a view of rendering manufactures less dear than in other countries ; they consider agriculture as the most fruitful and best kind of commerce, the best basis of revenue,"
