PassageID,Title,Author,Total termFreq,termFreq(africa),termFreq(african),termFreq(america),termFreq(annual),termFreq(black),termFreq(british),termFreq(brought),termFreq(carri),termFreq(charter),termFreq(coast),termFreq(coloni),termFreq(commerc),termFreq(compani),termFreq(countri),termFreq(cruel),termFreq(dutch),termFreq(european),termFreq(export),termFreq(foreign),termFreq(fort),termFreq(franc),termFreq(french),termFreq(gambia),termFreq(gold),termFreq(hand),termFreq(human),termFreq(import),termFreq(indi),termFreq(inhabit),termFreq(king),termFreq(labour),termFreq(majesti),termFreq(manner),termFreq(merchant),termFreq(nation),termFreq(nativ),termFreq(negro),termFreq(number),termFreq(object),termFreq(peopl),termFreq(plantat),termFreq(poor),termFreq(portugues),termFreq(price),termFreq(properti),termFreq(public),termFreq(river),termFreq(sea),termFreq(settlement),termFreq(ship),termFreq(slave),termFreq(slaveri),termFreq(sold),termFreq(sugar),termFreq(taken),termFreq(thousand),termFreq(tobacco),termFreq(trade),termFreq(trader),termFreq(treat),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0666201500_000007,A treatise upon the trade from Great-Britain to Africa; humbly recommended to the attention of government. By an African merchant.,African merchant,85,4,2,1,1,0,0,0,4,1,5,0,1,3,2,0,4,1,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,2,0,0,3,0,0,0,15,2,1,5,1,0,0,0,0,0,1,11,1,0,0,1772,1,1,"London : printed for R. Baldwin, No. 47, Pater-Noster Row, MDCCLXXII. [1772].",London,191,unknown,,,FALSE,"each other. 2 Jacquin [ 25 j Jacquin about three leagues to the eastward of Whidah and Eppee about eight leagues, great marts for negroes , gold and Brazil tobacco , are now monopolised by the Dutch . The riverlagos terminates the Gold Coast and begins what is called the"
0498500202_000049,"Great-Britain's commercial interest explained and improved: in a series of dissertations on the Most Important Branches of her Trade and Landed Interest. With An Essay, shewing the great Advantages which would certainly accrue to England, from an Union with Ireland. Also a clear view of the State of our Plantations in America, Their Constitution, Trade, and Revenues, with A certain Method to encrease their Commerce and Strength. By Malachy Postlethwayt, Esq; In Two Volumes.",Malachy Postlethwayt,128,3,5,0,0,0,4,1,3,0,5,1,4,12,0,0,3,0,0,0,9,7,13,0,2,0,0,1,0,0,0,1,1,1,0,7,1,5,1,0,0,0,0,0,3,0,1,2,0,3,2,0,0,0,0,2,0,0,21,2,0,2,1759,2,2,"London : printed for W. Owen, at Homer's Head near Temple-Bar, MDCCLIX. [1759].",London,563,male,1707,1767,FALSE,"those universal commodities by such quantities, and at such prices as they think fit. by the like practice the Dutch , for some time before and after the year i660, attempted to gain the absolute possession of the most valuable parts of the coast of Africa , and to exclude"
1596800300_000035,"Some historical account of Guinea, its situation, produce, and the general disposition of its inhabitants. With an inquiry into the rise and progress of the slave trade, its nature, and lamentable effects. By Anthony Benezet.",Anthony Benezet,94,5,4,1,0,1,1,1,3,0,2,1,3,0,9,1,1,7,0,0,0,0,0,0,0,0,5,0,1,1,0,4,0,0,0,3,1,4,4,0,5,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,2,0,12,0,0,2,1788,1,1,"London : Printed and sold by J. Phillips, George Yard, Lombard-street, M.DCC.LXXXVIII. [1788].",London,146,male,1713,1784,FALSE,"fir: : fec~rlcemens of the other islands, wle do not ~1rneer ith any complaints of unfitneis in the whiite people for labour therre, before slaves were jntrocduced. The ifand of hlilp~aniola,. which as one of the la pgeft o~oi~le iflnds, was at first phon~re by! thle doccan~cers, a feeof hardy"
0452802300_000023,"The national and private advantages of the African trade considered: being an enquiry, how far it concerns the trading interest of Great Britain, effectually to support and maintain the forts and settlements in Africa; belonging to the Royal African Company of England: Shewing also that Support and Encouragement the Dutch and the French give to their respective African Companies; and that nothing less than 30,000 l. per Annum, granted by Parliament to the present Company, for a Term of Years certain can enable them to support a Competition with our Rivals in that Trade: with a Proposition to render the Interest of private Traders, and that of the Company mutually beneficial to each other. with a new and correct map. of the Coast of Africa, and all the European Settlements. Humbly inscribed to the Rt. Honble. Henry Pelham, Esq; First Lord Commissioner of his Majesty's Treasury, and Chancellor of the Exchequer.",Malachy Postlethwayt,92,3,5,2,0,1,1,1,0,0,0,5,3,4,0,0,0,0,0,1,3,13,4,0,1,1,0,0,3,0,0,1,0,0,0,6,0,4,0,0,0,2,0,0,2,1,1,1,0,5,1,0,0,0,6,1,0,1,8,0,1,0,1746,1,1,"London : printed for John and Paul Knapton, at the Crown in Ludgate-Street, MDCCXLVI. [1746].",London,131,male,1707,1767,FALSE,"our briti/h Artificers and Manu falurers of their daily Bread; or if this Trade overrun the Kingdom with Baubles and Superfluities that depend on mere Ca price and Humour, temporary Mode and Fashion: If this Trade tended to im. poverilh instead of enriching and aggrandizing the Nation , it would"
1146100700_000017,"The national and private advantages of the African trade considered. With a correct map of Africa, and all the European Settlements. By the late Malachy Postlethwayte, Author of the Dictionary of Trade and Commerce.",Malachy Postlethwayt,103,7,5,6,0,0,2,2,2,0,0,3,1,8,0,0,7,0,0,0,2,5,3,0,3,0,0,6,1,0,1,0,0,1,0,2,0,6,0,0,0,2,0,0,1,0,2,0,0,2,1,0,0,1,6,0,1,0,13,0,0,1,1772,1,1,"London : printed for William Otridge, Bookseller, behind the New Church in the Strand, M.DCCLXXII. [1772].",London,136,male,1707,1767,FALSE,should be sold for Sugar to be returned to France at the Rate of Forty Hundred Weight of Sugar only per Head. The Duty on Importation of Sugar into France is 3 percent. on about two thirds of the Value; which is at the Rate of 2 percent. And there
1188400100_000571,"A new system of modern geography: or, a geographical historical, and commercial grammar; and present state of the several kingdoms of the world. Containing I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climates, Air, Soil, Vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature since the most early Periods of History. Viii. The History and Origin of Nations; their Forms of Government, Religion, Laws, Revenues, Taxes, Naval and Military Strength. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A Geographical Index, with the Names and Places alphabetically arranged. II. A. Table of the Coins of all Nations, and their Value in English Money. III. A Chronological Table of remarkable Events from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. To which have been added, the late discoveries of Dr. Herschell, and other eminent Astronomers.",William Guthrie,60,5,2,0,1,1,0,0,1,0,2,0,1,0,2,0,1,4,1,0,0,0,1,0,0,0,1,0,0,4,2,0,0,2,0,2,1,3,1,0,0,0,1,2,0,1,0,0,1,3,0,2,3,2,0,0,1,0,4,0,1,1,1792,1,1,"London : printed for C. Dilly, In The Poultry; and G. G. J. and J. Robinson, Pater Noster Row, MDCCXCII. [1792].",London,1102,male,1708,1770,FALSE,"his choice; the friends of the bride are rather more difficult, but seldom refuse their consent; after which they rejoice, drink and dance for weeks together, according to the wealth of the families; but these feasts are never held but on the first espousals. They have no musical instruments but"
0681000700_000003,"Some observations, shewing The danger of Losing the Trade of the Sugar Colonies. Humbly Offer'd To the consideration of the parliament. By a Planter.","Cleland, William",85,3,1,0,0,0,0,0,0,2,3,1,0,9,0,0,1,0,2,0,4,0,2,0,0,4,0,2,0,0,1,2,0,2,3,5,0,5,1,0,0,5,0,0,4,1,0,0,0,0,1,3,0,2,1,0,0,0,7,6,0,2,1714,1,1,"London : [s.n.], Printed in the Year, MDCCXIV. [1714].",London,14,male,1692,1716,FALSE,"Stock Company will be tied down to fur nilf the Plantations only with Negroes , for it's very rell knowln, that mofi of the Negroes , Imported into the Plantations by the separate Traders ; during the late Aft of Parliament, rrere Exported again to the Spaniards, French and Dutch"
0175700102_000012,"The history of America, from its discovery by Columbus to the conclusion of the late war. With an appendix, containing an account of the rise and progress of the present unhappy contest between Great Britain and her colonies. By William Russell, Esq. of Gray's-Inn. ...",William Russell,64,2,1,1,1,1,0,0,3,1,1,2,0,1,4,0,1,2,1,2,1,1,3,0,2,2,0,2,4,0,1,1,0,0,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,2,1,3,0,2,2,0,3,0,1,0,0,0,1778,2,2,"London : printed for Fielding and Walker, No. 20, Pater-Noster-Row, MDCCLXXVIII. [1778].",London,627,male,1741,1793,FALSE,"such an arrangement. The national productions and manufatures, and whatever hold be drawn from the first hand , and put on board Danish vessels, were indeed to be shipped from the mother- country free from all duties; but for all commodities that did not faill under this description, a tax"
1215800105_000071,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Revised, augmented, and published, in ten volumes, by the abbé Raynal. Newly translated from the French, by J. O. Justamond, F.R.S. With a new set of maps Adapted To The Work, an a copious index. In eight volumes. ...",Guillaume Thomas François Raynal,68,3,1,2,2,1,0,0,3,1,0,1,0,4,2,0,2,4,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,3,1,2,0,0,2,1,1,0,0,2,1,3,5,1,0,0,0,1,0,8,0,0,0,1788,5,8,"London : printed for A. Strahan; and T. Cadell, In The Strand, MDCCLXXXVIII. [1788].",London,521,male,1713,1796,TRUE,"of them at the prices we have mentioned, the amrount of the whole will be 41, 759, 333 livres 6 fols 8 deniers"", which the African coafts will have obtained for the moflt horrid of all sacrifices. THE slave merchant doth not receive this entire sum. Part of it is"
1562800101_001486,"The universal dictionary of trade and commerce, translated from the French of the celebrated Mosieur Savary, Inspector-General of the manufactures for the King, at the Custom-House of Paris: with large additions and improvements, incorporated throughout the whole work; which more particularly accomodate the same to the trade and navigation of these kingdoms, and the laws, customs, and usages, to which all traders are subject. By Malachy Postlethwayt, Esq;",Malachy Postlethwayt,88,4,3,4,0,0,0,2,1,0,3,5,6,3,1,0,0,2,1,3,0,4,6,0,1,1,0,0,0,0,5,1,0,1,1,5,0,2,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,4,2,0,1,9,0,0,1,1757,1,2,"London : printed for John Knapton, in Ludgate-Street, M DCC LVII. [1757].",London,1069,male,1707,1767,FALSE,"conditions as formerly, but know how to traffic with great art andfubtlety.: On the other hand , and which contributes to make fomerecompence for their wileinefs, they are brought , to take off very large quantities of European commodities from the several nations with whom they traffic. * Nor is"
1562800101_001625,"The universal dictionary of trade and commerce, translated from the French of the celebrated Mosieur Savary, Inspector-General of the manufactures for the King, at the Custom-House of Paris: with large additions and improvements, incorporated throughout the whole work; which more particularly accomodate the same to the trade and navigation of these kingdoms, and the laws, customs, and usages, to which all traders are subject. By Malachy Postlethwayt, Esq;",Malachy Postlethwayt,87,5,3,0,0,0,1,0,0,0,2,1,2,7,2,0,0,0,0,1,6,2,2,1,4,0,0,0,0,0,0,1,0,0,3,3,4,3,0,1,1,1,0,0,0,0,0,3,0,3,2,0,0,0,1,1,0,1,19,1,0,0,1757,1,2,"London : printed for John Knapton, in Ludgate-Street, M DCC LVII. [1757].",London,1069,male,1707,1767,FALSE,"fugar iflands, and detriment of cheese, flour, pork, suet, vinegar, oil, sugar , raisins, spices, the British . Can we, therefore, admire that the French tobacco . Shalloons, Silesia linen, and all other germ.n, Thould supplant us in the fugar trade as. they have done, when Scotch, and rifhh linens,"
0793200100_000515,"Lex mercatoria rediviva: or, the merchant's directory. Being a complete guide to all men in business, Whether AS Traders, Remitters, Owners, Freighters, Captains, Insurers, Brokers, Factors, Supercargoes, Agents. Containing an account of our trading companies and colonies, with their Establishments, and an Abstract of their Charters; the duty of consuls, and the Laws subsisting about Aliens, Naturalization and Denization. To Which IS Added a state of the present general traffick of the whole world; describing the Manufactures and Products of each particular Nation: And Tables of the Correspondence and Agreement of the European Coins, Weights, and Measures, with the Addition of all others that are known. Extracted fro the works of the best writers both at Home and Abroad; more especially from those justly celebrated ones of Messieurs Savary; improved and corrected by the author's own observations, during his long Continuance in Trade. The whole calculated for the Use and Service of the Merchant, Lawyer, Senator, and Gentleman. The second edition, with large additions. By Wyndham Beawes, Esq; His Britannick Majesty's Consul at Seville and St. Lucar.",Wyndham Beawes,86,1,1,1,1,0,0,2,3,0,4,0,1,5,3,0,0,0,0,2,0,1,1,0,2,0,0,1,0,3,4,0,1,1,1,1,1,3,1,0,0,1,0,6,0,0,0,2,1,0,10,1,0,0,8,0,1,5,5,0,0,1,1761,1,1,"London : printed for R. Baldwin at the Rose, and S. Crowder and Co. at the Looking-Glass, in Pater-Noster-Row, M.DCC.LXI. [1761].",London,943,male,,,FALSE,"with Portugal is but small, as his most Christian Majesty brought it to this low Ebb, by prohibiting the Importation to his Dominions of Portugusey Sugars and Tobacco ; there is however a Sale for some of the French Brocades, Perukes, c. though to no very great Value. The Commerce"
0191002300_000009,"Heads of the speeches, delivered On the 18th and 19th April, 1791, in a committee of the House of Commons, on a motion made by Mr. Wilberforce, for the Abolition of the Slave-Trade, with Detector's letters, &c.",,75,2,3,0,6,0,0,0,3,0,2,2,3,0,4,0,1,1,2,1,0,0,1,0,0,0,0,2,3,0,1,0,0,1,5,1,0,1,1,1,2,0,0,1,1,2,1,0,0,1,0,9,0,0,0,0,1,0,10,0,0,0,1791,1,1,"Liverpool : printed in the year, MDCCXCI. [1791].",Liverpool,112,unknown,,,FALSE,"the least acquainted with all the branches of the West India concerns, can estimate the value of the property so engaged, at less than seventy millions sterling. If therefore this Commerce to Africa and the West Indies was flopped, this property of seventy millions belonging to the Planters and Merchants"
1688300100_000281,"Elements of geography, and of natural and civil history. Containing, I. The order of the Spheres. II. The economy of the sublunary works of creation, inanimate and living. III. Picturesque and general sketches of the different parts of the Earth; and the varied appearances and manners of it's inhabitants. IV. The rise, revolution, and fall, of the principal empires of the world. V. Changes through different ages in the manners of mankind. VI. VII. VIII. IX. Description of the different quarters of the world: Europe, Asia, Africa, and America. Their divisions into countries, provinces, &c. Their climates, soils, animals, plants, minerals, mountains, rivers, lakes, canals, commerce, manufactures, curiosities, schools, learning, literati, religious professions, language, government, history, &c. By John Walker.","Walker, John",87,5,1,0,0,2,0,2,1,0,3,0,0,0,5,0,1,3,0,0,0,0,0,0,7,0,1,0,2,2,1,1,0,0,3,3,5,3,3,0,1,0,1,13,0,0,0,2,1,0,3,6,0,0,0,0,0,0,4,1,1,0,1795,1,1,"London : Printed and sold by Darton and Harvey, Gracechurch-Street; sold also by H.D. Symonds, Paternoster-Row; Vernor and Hood, Birchin-Lane; and C.D. Piguenit, Aldgate, 1795.",London,694,male,1759,1830,FALSE,"assistance of the natives , have cleared and cultivated the land in their respective vicinities, railing maize, cala vances, yams, bananas, and other.provifions and fruits. "" Many of the Portuguese , at Loando, Colombo, St. Salvadore, and other places in this part of Africa , are exceedingly rich. It is"
