PassageID,Title,Author,Total termFreq,termFreq(barbauld),termFreq(beauti),termFreq(breast),termFreq(burn),termFreq(charm),termFreq(coleridg),termFreq(collin),termFreq(crabb),termFreq(creat),termFreq(deep),termFreq(eastern),termFreq(emot),termFreq(even),termFreq(fair),termFreq(fanci),termFreq(feel),termFreq(fire),termFreq(friend),termFreq(gaze),termFreq(geniu),termFreq(gloom),termFreq(glow),termFreq(heart),termFreq(heaven),termFreq(imagin),termFreq(joi),termFreq(jone),termFreq(love),termFreq(man),termFreq(melancholi),termFreq(mind),termFreq(mountain),termFreq(muse),termFreq(music),termFreq(natur),termFreq(night),termFreq(orient),termFreq(pain),termFreq(power),termFreq(repos),termFreq(schiller),termFreq(smith),termFreq(soft),termFreq(solemn),termFreq(song),termFreq(soul),termFreq(sound),termFreq(still),termFreq(sublim),termFreq(sweet),termFreq(thee),termFreq(thou),termFreq(thy),termFreq(view),termFreq(wild),termFreq(written),termFreq(youth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0955300200_000074,"Exercises in elocution; selected from various authors, and arranged under proper heads: intended as a sequel to a work intitled The speaker. By William Enfield, LL. D. Lecturer on the Belles Lettres in the Academy at Warrington.",William Enfield,75,0,0,5,1,4,0,0,0,0,1,0,0,2,2,0,4,2,3,1,0,1,1,1,2,0,2,0,4,1,1,2,0,3,1,2,0,0,2,6,0,0,0,1,0,3,3,1,0,0,0,4,3,3,0,0,0,3,1791,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, MDCCXCI. [1791].",London,465,male,1741,1797,FALSE,"freedom fraught, Preferer those claims to every Briton dear, Yet nobler paths for tome remain, - By hallowed footsteps only trod And these shall seek the sacred fane, And give their studious hours to God. Hark! while th' inspiring diction flows, Each breast with holy rapture glows ; See trembling"
0360300100_000085,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. To which is prefixed, An essay on elocution. By William Enfield, L.L.D.",William Enfield,71,1,4,1,0,1,0,0,0,0,1,1,1,1,3,1,2,0,0,1,0,0,1,6,4,0,4,0,10,1,0,3,1,0,0,4,2,0,1,1,0,0,0,1,0,1,2,0,2,0,2,1,0,4,0,1,0,1,1790,1,1,"Dublin : printed for Chamberlaine and Rice, No. 5, College-Green, M,DCC,XC. [1790].",Dublin,375,male,1741,1797,FALSE,"maiden beams, And with chaste kilfes wooes The earth's fair bosom; while the fireaming veil Of lucid clouds with kind and frequent ihade Protects thy modes blooms From his severer blaze. Sweet is thy reign, but short; the red dog lfar Shall scorch thy tresses, and the mow'rs fcvthe Thy"
0381200400_000083,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. To which is prefixed An essay on elocution. By William Enfield, LL. D. Lecturer on the Belles Lettres in the Academy at Warrington.",William Enfield,80,1,1,0,0,2,0,1,0,0,2,1,0,1,4,2,1,0,0,1,0,0,2,4,3,0,4,0,9,0,0,4,0,0,0,2,2,0,0,2,0,0,0,1,0,1,1,0,1,0,4,3,1,15,0,2,0,2,1779,1,1,"London : printed for Joseph Johnson, St. Paul's Church-Yard, MDCCLXXIX. [1779].",London,442,male,1741,1797,FALSE,"long, fure found beneath the Sylvan ihed, Shall Fancy , Friendship, Science, rofe lip'd Health, Thy gentleit influence own, And hymn thy favourite name! COLLINS . C H A P. XXVI O D E T o S P R I N G. WEET daughter of a rough and stormy sire,"
0937100600_000007,"Lyrical ballads, with a few other poems.",Samuel Taylor Coleridge,81,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,2,2,1,0,0,4,0,1,1,0,7,6,5,2,0,0,4,6,3,0,1,0,0,0,0,2,0,4,3,3,5,0,2,0,3,1,2,2,1,2,1798,1,1,"London : printed for J. & A. Arch, Gracechurch-Street, 1798.",London,217,male,1772,1834,TRUE,"the shore, shall lull thy mind Ey one soft impulse saved from vacancy. -- -- - - Who he was That piled these stones, and with the mossy sod 60 First covered over, and taught this aged tree, Now wild , to bend its arms il circling shade, I well"
0152802000_000003,"The four seasons, A Poem: by John Huddlestone Wynne, gent.",John Huddlestone Wynne,77,0,2,0,0,2,0,0,0,0,1,0,0,3,1,1,1,0,1,0,0,1,5,2,2,0,2,0,4,1,0,1,2,0,1,3,7,0,1,2,1,0,0,0,4,3,1,1,7,0,5,2,0,5,1,1,0,0,1773,1,1,"London : printed by J. P. Coghlan, Printer and Bookseller, in Duke-Street, Grosvenor-Square, for George Riley, Bookseller, in Curzon-Street, May-Fair; and sold by J. Wilkie, in St. Paul's Church-Yard, M,DCC,LXXIII. [1773].",London,57,male,1743,1788,FALSE,"Beyond those bounds by fancy's aid supplied, D ( Thy I ro) (Tiy handmaid) over the eerth's vast bounds I rove, Or scan the wonders of tlle world above. For these are Nature's chara&cers difplay'd In Heavens own book, and fair before us laid, To read and learn, and in."
0089400900_000022,The pleasures of imagination. A poem. In three books.,Mark Akenside,79,0,4,1,1,1,0,0,0,0,1,0,0,1,4,1,2,0,0,1,0,1,0,4,6,0,2,0,8,4,0,3,0,0,3,3,0,0,0,3,1,0,0,1,0,3,4,3,1,2,2,2,2,2,0,2,0,0,1744,1,1,"London : printed for R. Dodsley at Tully's-Head in Pall-Mall, M,DCC,XLIV. [1744].",London,123,male,1721,1770,TRUE,"c.] This relates to the different sorts of corporeal mediums, by which the ideas of the artist are rendered palpable to the senses; as by sounds , in music ; byines and fhadowsinpainting; by diction, in poetry, fc. Betwixt 425 Betwixt em wavering hangs: applauding love Doubts where to choose;"
1300201100_000001,"Poems on various subjects. Viz. the nunnery, the magdalens, the nun, fugitive pieces.",Edward Jerningham,53,0,3,5,1,2,0,0,0,0,1,0,1,3,2,1,1,0,1,1,0,1,0,1,2,0,3,0,2,0,1,3,0,2,0,0,1,0,0,0,1,0,0,2,0,0,1,1,1,1,2,1,0,1,3,0,0,1,1767,1,1,"London : Printed for J. Robson, bookseller, at the Feathers, in New Bond-Street, MDCCLXVII. [1767].",London,72,male,1737,1812,FALSE,"rgqs Uiazs ~g~l~b.13r j. P O E M S ON VARIOUS SUB JEC TS. -, ·.^  * N 4b4 P E M S ON VARIOUS SUBJECTS. VIZ. THE NUNNERY, I THE NUN, THE MAGDALENS, I.FUGITIVE PIECES. La muse qui difa les rhymes, Que je vais offrir a vos yeux,"
1288000201_000054,"Poems on several subjects. In two volumes. By John Ogilvie, D.D. Vol. I.","Ogilvie, John",78,0,1,0,0,4,0,0,0,0,1,0,0,2,0,2,1,1,3,0,3,1,1,4,2,0,3,0,6,0,0,1,0,2,1,2,1,1,0,1,0,0,0,1,2,1,5,1,0,0,2,3,0,15,2,2,0,0,1769,1,2,"Dublin : printed for Samuel Watson, at Virgil's Head, in Dame-Street, M.DCC.LXIX. [1769].",Dublin,292,male,1732,1813,FALSE,"traits by Nature's pencil wrought, Improved by learning, and refined by thought, As Y. 148 As through' some mirror's vivid medium seen, Lived in thy look, and charmed us in thy mien. INFORMING Art beflow'd her genial power , To warm the soil, and rear the tender flower. Even Fortune"
0365701701_000002,The British album. In two volumes. ...,,100,0,4,2,0,1,0,0,0,0,2,0,0,5,1,2,3,2,1,2,0,0,4,2,0,0,4,0,4,1,0,3,0,1,0,0,2,0,0,1,0,0,0,2,0,1,2,0,3,0,1,8,12,17,0,2,1,4,1790,1,2,"London : printed by John Bell, 1790.",London,177,unknown,,,FALSE,"aghast, his ray no more, To hear th' impetuous surge's roar. Hast thou not stood with rapturous eye To trace, the starry worlds on high, T' observe the moon's, weak crescent throw Over hills, and woods, a glimmering glow : Or, all beside some wizard stream, To watch its undulating"
0811000502_000011,The works of James Thomson. With his last corrections and improvements. To which is prefixed A New Account of his Life; with a Criticism on his Writings. In four volumes. ... . J:g*h.,James Thomson,71,0,3,0,2,1,0,0,0,0,1,0,0,3,1,2,0,2,1,0,1,1,1,3,0,2,0,0,3,2,0,1,1,1,1,3,0,1,0,1,1,0,0,2,0,1,6,2,1,0,1,2,3,12,1,0,0,1,1772,2,4,"Edinburgh : printed for R. Clark, Bookseller in the Parliament-House, MDCCLXXII. [1772].",Edinburgh,216,male,1700,1748,TRUE,"24) From prieflly darkness sprung th' enlightening arts Of fire , and sword, and rage, and horrid names. O GREECE! thou sapient nurse of FINER ARTS, Which to bright Science blooming Fancy bore, Be this thy praise, that thou , and thou alone In these hast led the way, in"
1040300106_000390,"The London magazine, and monthly chronologer.",John Pine,81,0,2,5,4,2,0,0,0,0,0,0,0,0,3,1,0,4,1,0,0,0,3,0,4,0,2,0,13,0,0,1,0,3,0,0,0,0,3,3,1,0,0,1,0,2,3,2,2,1,3,1,1,6,1,2,0,1,1736,1,1,"London [England] : printed by C[harles]. Ackers, in St. John's-Street; for T[homas]. Cox, at the Lamb under the Royal-Exchange; J[ohn]. Clarke, at the Golden-Ball in Duck-Lane; and T[homas]. Astley, at the Rose over-against the North-Door of St. Paul's, [1736-1746].",London,813,male,1690,1756,FALSE,"moan. For ever languiih and for ever burn ! ard I dl, tfoay green relremoan, And never tell the pining flame that glows wv ere zpl.yrs in fitr wvhi pers blow, Hlit in my soul , and, murders my repose ? bcwhere cchoig ills my lhonis rep!w, Ah no! thou"
1031000400_000122,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. A new edition, corrected and enlarged. To which are prefixed two essays: I. On elocution. II. On reading works of taste. By William Enfield, LL.D. Embellished with four copper plates.",William Enfield,73,0,1,1,0,1,0,0,0,0,0,1,0,1,6,0,0,1,1,1,0,0,2,0,3,0,2,0,11,0,0,1,2,0,4,0,0,0,3,3,0,0,0,1,1,2,5,5,2,1,4,2,1,1,0,1,0,2,1799,1,1,"London : printed for J. Johnson, St. Paul's Church-Yard; By whom only the genuine and complete Edition is published, 1799.",London,451,male,1741,1797,FALSE,"By the youths that died for love , Wandering in the myrtle grove, Restore, reftore'eurydice to life; h take the Husband, or return .the Wise i'  -... * 3 He He sung, and hell consented To hear the Poet's prayer: Stern Proserpine relented, And gave him back the fair"
0419801401_000002,The British album. In two volumes. ...,,100,0,4,2,0,1,0,0,0,0,2,0,0,5,1,2,3,2,1,2,0,0,4,2,0,0,4,0,4,1,0,3,0,1,0,0,2,0,0,1,0,0,0,2,0,1,2,0,3,0,1,8,12,17,0,2,1,4,1792,1,2,"London : printed by John Bell, 1792.",London,170,unknown,,,FALSE,"th' impetuous surge's roar. Hast thou not stood with rapturous eye To trace the starry worlds on high, T' observe the moon's weak crescent throw Over hills, and woods, a glimmering glow Or, all beside some wizard stream, To watch its undulating beam O well thy form divine I know"
0152901000_000008,"Poems. By G. Dyer, B. A. Late Of Emanuel College, Cambridge.",George Dyer,87,1,1,1,0,0,0,0,0,0,1,0,0,2,3,0,3,2,0,0,2,0,2,2,3,0,1,0,2,3,0,1,0,1,0,2,1,0,0,2,0,0,2,1,0,2,0,1,1,1,2,14,4,20,1,1,1,0,1792,1,1,"London : printed for J. Johnson, No. 72, ST. Paul's Church-Yard, [1792].",London,63,male,1755,1841,FALSE,"public prints between the years 17so, and 1785, on Annual Parliaments, the Right of Universal Suffrage, Mr. Fox's India Bill, Ship Money, the Liberties of the Irish Nation, and American Independence. When at Cambridge, this lady publihedl a letter to the Author of the Observation on the Design of cfablifhing"
1033900400_000004,"Salmagundi: a miscellaneous combination of original poetry: consisting of illusions of fancy; amatory, elegiac, lyrical, epigrammatical, and other palatable ingredients.",,86,0,1,3,0,4,0,0,0,0,3,0,0,0,0,4,0,2,0,0,0,3,0,1,0,0,3,0,11,0,1,1,0,1,2,0,2,0,1,2,2,0,0,6,0,3,5,0,7,1,4,0,0,10,1,2,0,0,1793,1,1,"London : printed by E. Hodson, Bell-Yard, Temple-Bar; for J. Anderson, No. 62, Holborn-Hall, 1793.",London,141,unknown,,,FALSE,"of love . Ye Winds, whose havoc spreading pinions ply Their furious speed, and with dire yell invade This nether world, whose wasteful tyranny Pale Dryads mourn in many a ruined shade, Wake not my Love : Let not your thundering cry With dread alarm the haunt of peace infest;"
0656300800_000040,The bull-finch. Being a choice collection of the newest and most favourite English songs most of which have been sett to music and sung at the public theatres & gardens.,,101,0,5,2,1,4,0,1,0,2,0,0,0,0,8,0,0,0,0,2,0,1,0,4,0,0,5,0,12,1,0,2,0,0,2,0,1,0,4,3,0,0,0,1,0,4,4,3,0,0,2,8,2,12,1,0,0,4,1746,1,1,"London : printed & sold by I. Hinton, [1746].",London,198,unknown,,,FALSE,"Bloom, Be obje&s of my Prayer; Let Avarice, Sanity, and Pride, Those envying glittering Joys divide, The dull Rewards of Care. To me thy letter Gifts impart, Each moral Beauty of the Heart , By studious Thought refined; For I', ealth, the Smiles of glad Content; For Power , its"
0709900700_000054,"The poetical preceptor; or, a collection of select pieces of poetry; extracted from the works of the most eminent English poets. Particularly, Addison, Akenside, Armstrong, D. Buckingham Congreve, Cowley, Denham, Dryden, Dyer, Garth, Gay, Grainger, Gray, Hill, Johnson, Ben. Jonson, Lee, L. Lyttleton, Mallet, Mason, Milton, Otway, Parnell, Philips, Pope, Prior, Rowe, Shakespeare, Shenstone, Swift, Thomson, Tickell, Waller, Wharton, Whitehead, Wilkie, Young, &C. And calculated for the use, not only of schools, but of private gentlemen.",,81,0,2,1,2,1,0,0,0,0,4,0,0,1,2,2,1,1,2,0,4,1,0,4,3,0,1,0,2,0,0,2,0,4,0,3,0,1,0,1,0,0,0,1,0,3,2,0,2,1,0,4,1,20,0,1,0,1,1780,1,1,"London : printed only for S. Crowder, No. 12, Pater-Noster-Row, MDCCLXXX. [1780].",London,359,unknown,,,FALSE,"teems with wealth; And property assures it to the swain, Pleased, and unwearied, in his guardian toil. Full are thy cities with the sons of art; And trade and joy , in every busy street, Mingling are heard: even Drudgery himself, As at the car he sweats, or duty hews"
0302300900_000059,The works of Mr. Alexander Pope.,Alexander Pope,81,0,0,2,2,2,0,0,0,0,0,0,0,2,3,0,1,6,1,0,0,0,1,2,3,0,3,0,10,1,0,1,2,1,4,3,2,0,2,3,0,0,0,2,1,2,3,2,2,0,1,0,4,2,1,3,0,1,1717,1,1,"London : printed by W. Bowyer, for Jacob Tonson at Shakespear's Head in the Strand, and Bernard Lintot between the Temple-Gates in Fleetstreet, 1717 [1735].",London,467,male,1688,1744,TRUE,"life; Oh take the husband, or return the wife! He sung, and hell consented To hear the Poet's prayer;.. Stern Proerpine relented, And gave him back the fair . Thus song could prevail. Over death and over hell, A conquest how hard and how glorious? Though' fate had fast bound"
0499500208_000007,Bell's classical arrangement of fugitive poetry. Vol. Viii.,,72,0,1,2,0,3,0,0,0,0,0,1,0,0,5,8,2,1,1,0,0,0,1,2,1,0,4,0,4,1,0,2,3,3,0,5,1,2,1,1,0,0,0,0,0,1,1,1,2,0,6,0,1,0,0,2,1,2,1789,8,8,"London : printed by John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCLXXXIX. [1789].",London,180,unknown,,,FALSE,"of inferior nature prove I To triumph in the golden hours of TIME, And feel the charms of fancy and of love I high favoured man I for him unfolding fair In orient light this native landscape smiles; For him sweet HOPE disarms the hand of care, Exalts his pleasures,"
0971500800_000019,"Poems, by Mrs. Mary Robinson.",Mary Robinson,78,0,1,4,2,0,0,0,0,0,2,1,0,1,1,2,0,2,0,0,3,0,2,1,0,0,1,0,1,0,0,2,0,3,0,3,1,0,0,4,0,0,0,3,1,2,3,1,0,3,2,7,7,10,1,1,0,0,1795,1,1,"London : printed by T. Spilsbury and Son; and sold by J. Evans, Paternoster Row, and T. Becket, Pall Mall, [1795?].",London,233,female,1758,1800,TRUE,"below! The SEABIRDS scream! the billows rise! The loud toned thunder rends the skies! The warring elements conspire, To taunt her breast with furious ire! She seems their direst rage to brave, Till rising from the yawning wave, DESPAIR APPEARS, THE SPIRIT OF THE DEEP ! The whelming surge, her"
0110402800_000006,"Odes and elegies, descriptive & sentimental: with The patriot, a poem; by John Corry.",John Corry,82,0,4,0,1,2,0,0,0,2,0,0,0,0,1,0,1,2,1,2,0,1,1,2,3,0,3,0,5,3,0,3,1,0,1,5,1,0,1,3,0,0,0,1,0,1,4,2,0,0,4,2,2,10,3,0,0,4,1797,1,1,"Newry : printed by R. Moffet, 1797.",Newry,159,unknown,1667,1726,FALSE,"Hope whispers to my anxious heart , That every sin's forgiven. 0! can such mercy be bestowed On wretches such as I? yes for our sins, the Son of God, Our Saviour, Lord, did die. The The sons of light, rejoicing, sing Our dear Redeemer's praise; And shall not we,"
0277200100_000020,The pleasures of imagination. A poem in three books.,Mark Akenside,79,0,5,1,1,2,0,0,0,0,1,0,0,1,4,1,2,0,0,1,0,2,0,4,6,0,3,0,8,3,0,2,0,0,2,4,0,0,0,4,1,0,0,1,0,2,4,3,0,2,2,2,2,2,0,1,0,0,1744,1,1,"London : [s.n.], Printed in the Year MDCCXLIV. [1744].",London,104,male,1721,1770,TRUE,"405 And lines converge : the fainter parts retire; The fairer eminent in light advance; And every image on its neighbour fmils. A while he stands, and with a father's joy Contemplates. Then with promethean art, 410 (o) Into his proper vehicle he breathes. The fair conception; which'imbodied thus And"
0457800402_000019,The British album. In two volumes. ...,,78,0,1,2,0,4,0,0,0,0,2,0,0,2,0,1,2,1,0,1,0,1,2,2,3,0,1,0,5,1,0,4,0,2,1,2,2,0,0,0,0,0,0,1,1,0,1,1,4,1,2,4,6,13,1,1,0,0,1790,2,2,"London : printed by John Bell, 1790.",London,176,unknown,,,FALSE,"in cold languor through' each gasping vein. And can that mind I love so well, Thy Soul's deep tone, thy Thought's high swell, The proud poetic fervour, known But in thy breast's prolific zone, Can these combine to curse me? can that gaze , In whose rich orb the FAIRY"
0496901300_000016,"Aks-i partaw. A series of poems, containing the plaints, consolations, and delights of Achmed Ardebeili, a Persian exile. With notes historical and explanatory. By Charles Fox.","Ahmad, Ardabåilåi",88,0,3,3,0,0,0,0,0,0,4,0,0,1,1,0,1,1,1,0,0,2,1,3,7,2,1,0,3,1,0,0,2,0,1,3,3,0,1,3,2,0,0,1,0,1,6,1,0,0,3,5,4,12,2,3,0,0,1797,1,1,"Bristol : printed by Bulgin and Rosser, for J. Cottle; G. G. and J. Robinson, and Cadell and Davies, London, 1797.",Bristol,319,unknown,,,FALSE,"legions on the uncertain view , While in hoarse torrents rolls the foaming flood. But ah! no hoarsely foaming flood is there, To yield refreshment in this dreary waste, To the poor wanderer, let him then prepare To meet a danger that may prove his last. D [ 50 ]"
0459900202_000019,The British album. In two volumes. Vol. II.,,70,0,1,3,1,2,0,0,0,0,2,0,0,1,1,1,2,2,0,1,0,1,1,4,1,0,1,0,6,0,0,3,0,0,1,0,2,0,2,0,1,0,0,2,1,1,2,1,4,0,2,4,3,9,0,1,0,0,1793,2,2,"London : printed by John Bell, 1793.",London,169,unknown,,,FALSE,"List his soft tones of melting mood, Sweeter than Ringdove ever cooed, Tuneful as METASTASIO's tongue, Or plaintive PETRARCH's witching song . I feel no wish, no selfish joy , Another's transports to destroy; Ambition is not wortlh the name, That meanly shines with borrowr'dfane. No counterfeited bliss my heart"
0149005601_000003,"Poems on various subjects. By Henry James Pye, Esq. In two volumes. Ornamented with frontispieces. ...",Henry James Pye,77,0,2,4,0,6,0,0,0,0,2,0,0,0,2,1,2,3,0,1,0,1,3,3,2,0,0,0,3,0,0,1,1,1,4,0,1,0,0,4,0,0,0,4,1,0,1,2,0,1,2,1,1,15,1,1,0,0,1787,1,2,"London : printed for John Stockdale, Opposite Burlington-House, Piccadilly, MDCCLXXXVII. [1787].",London,301,male,1745,1813,FALSE,"charm , The snowy bosom swell, or Ihape the ivory arm. II When at the ETERNAL's dread command From Chaos rose this fabric fair , Hie bade tih ornamenting hand Over all creation spread it's care. By thee was Earth's maternal breast Involved in verdure's radiant vest, Heaven's spacious arch"
0381200400_000084,"The speaker: or, miscellaneous pieces, selected from the best English writers, and disposed under proper heads, with a view to facilitate the improvement of youth in reading and speaking. To which is prefixed An essay on elocution. By William Enfield, LL. D. Lecturer on the Belles Lettres in the Academy at Warrington.",William Enfield,71,0,4,2,1,1,0,0,0,1,3,0,1,1,1,0,3,0,1,0,1,0,0,3,4,1,4,0,4,4,0,3,4,2,0,3,2,0,1,2,0,0,0,0,1,3,2,0,3,0,1,0,0,0,1,2,0,1,1779,1,1,"London : printed for Joseph Johnson, St. Paul's Church-Yard, MDCCLXXIX. [1779].",London,442,male,1741,1797,FALSE,"not those fantastic joys , That still amuse the wanton, still deceive; A face of pleasure, but a heart of pain ; Their hollow moments undelighted all? Sure peace is his; a solid life, estrange To disappointment, and fallacious hope: Rich in content, in Nature's bounty rich, In herbs and"
0863400171_000051,"The works of the English poets. With prefaces, biographical and critical, by Samuel Johnson. ...",Samuel Johnson,87,0,3,3,2,7,0,0,0,0,1,0,0,4,5,3,2,2,2,0,1,1,0,5,1,0,1,0,6,0,1,0,2,0,0,4,1,0,3,2,0,0,0,4,0,0,8,1,1,0,1,2,0,4,1,2,1,0,1790,71,75,"London : printed by John Nichols; for J. Buckland, J. Rivington and Sons, T. Payne and Sons, L. Davis, B. White and Son [and 37 others in London], 1790.",London,381,male,1709,1784,TRUE,"one even tenor keeps; Tis reason's flame, and burns when passion sleeps. The charm connubial, like a fiream that glides Through life's fair vale, with no unequal tides, With many a plant along its genial fide, With many a flower, that blows in beauteous pride, With many a' hade, where"
1415100600_000186,"A collection of letters, by the Late Reverend James Hervey, A.M. rector of Weston-Favel, in Northamptonshire.",James Hervey,72,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,0,1,2,1,3,2,4,2,7,0,1,0,4,0,0,2,0,1,2,0,1,1,0,0,0,0,0,1,2,0,5,1,0,3,0,1,1,13,2,2,0,0,1792,1,1,"Glasgow : Printed by J. and M. Robertson, MDCCXCII. [1792].",Glasgow,604,male,1714,1758,TRUE,"view , And marked the flying traits that Fancy drew: Her magic hand at once transformed the scene, And thew'dd the spot where HERVEY sleeps serene: Stretched where long Silence haunts the solemn gloom , t? whe re Thought's keen Eye explores the peaceful tomb, Where Picafure's glittering dreams at"
