PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(appoint),termFreq(armi),termFreq(articl),termFreq(author),termFreq(borough),termFreq(cafe),termFreq(citi),termFreq(committe),termFreq(common),termFreq(concern),termFreq(continu),termFreq(council),termFreq(counti),termFreq(court),termFreq(crown),termFreq(declar),termFreq(earl),termFreq(england),termFreq(forc),termFreq(gener),termFreq(govern),termFreq(grant),termFreq(hall),termFreq(hous),termFreq(ireland),termFreq(judg),termFreq(king),termFreq(kingdom),termFreq(land),termFreq(law),termFreq(letter),termFreq(liberti),termFreq(majesti),termFreq(matter),termFreq(meet),termFreq(member),termFreq(nation),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(parti),termFreq(peac),termFreq(peer),termFreq(peopl),termFreq(person),termFreq(petit),termFreq(power),termFreq(present),termFreq(privileg),termFreq(proce),termFreq(reason),termFreq(return),termFreq(scotland),termFreq(sever),termFreq(statut),termFreq(taken),termFreq(vote),termFreq(war),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1729400105_000421,"Historical collections of private passages of state. Weighty matters in law. Remarkable proceedings in five Parliaments. Beginning the sixteenth year of King James, Anno 1618. And ending the fifth year of King Charls, Anno 1629. Digested in order of time, and now published, By John Rushworth of Lincolns-Inn, Esq;",John Rushworth,117,0,3,0,2,2,0,0,5,3,7,0,1,0,4,2,0,3,0,0,1,2,1,4,1,8,0,0,1,4,0,3,0,0,2,0,0,1,1,3,12,15,0,3,1,0,5,2,4,3,0,1,0,1,0,4,1,0,0,1,0,1721,5,8,"London : Printed by Tho. Newcomb for George Thomason, at the Sign of the Rose and Crown in St. Paul's Church-Yard, M.DCC.XXI. [1721].",London,895,male,1612,1690,FALSE,"fhlall be aiding and assisting to the slid Corn miflioners in the Execution of the Premises;; that the said Commissioners and every of them, and all and every other Person and Persons , that shall be aiding and assisting to them in the Execution of the Premises, stall be saved"
0481200113_000062,"The Parliamentary or constitutional history of England; from the earliest times, to the restoration of King Charles II. ... By several hands.",Great Britain. Parliament,112,0,1,3,1,1,0,1,2,0,3,3,1,2,0,1,0,1,3,4,5,3,0,0,5,12,3,1,4,14,0,0,3,0,1,0,1,1,0,0,3,12,0,3,1,0,1,0,0,2,0,0,0,0,6,0,0,0,1,3,0,1761,13,24,"London : printed for J. and R. Tonson, and A. Millar; and W. Sandby, 1761-63.",London,525,unknown,,,FALSE,"that may occasion the same, according to the Treaty; and to do farther according as they hall respectively receive inftrurions from both Houses of  Parliament in England , or the Ettates of Parliament in Scotland ; and, in the Intervals of Parlia mnent, from the Commissioners. 3 To raise"
1204800104_000019,"The history of England, from the accession of James I. to that of the Brunswick line. ... By Catherine Macaulay.",Catharine Macaulay,99,0,2,2,1,3,0,0,0,2,1,0,0,1,0,1,0,2,0,8,3,1,1,0,0,0,1,0,11,6,0,2,1,1,1,1,7,1,1,0,1,13,3,2,0,3,0,2,1,1,0,0,2,2,6,0,0,0,1,1,0,1764,4,5,"[Dublin] : London: printed for Edward and Charles Dilly; and Dublin reprinted, for A. Leathly, and J. Exshaw, 1770.",Dublin,428,female,1731,1791,TRUE,"But this cajoling people had, on the relations given to them by the King of the differences subsisting between him and his English subjects, returned such exprefions of affection to his cause, and cen ifure of the proceedings of his enemies, that he was really persuaded they could never be"
0881000101_000060,"An impartial report of the debates in the two houses of parliament, in the year 1797 including copies of all state papers, treaties, conventions &c. By William Woodfall. ...",William Woodfall,100,1,1,10,1,0,4,1,3,10,2,0,0,0,5,0,0,0,7,1,2,3,0,0,0,7,0,1,0,0,2,0,1,0,0,0,0,2,0,1,14,1,0,0,1,0,0,3,0,3,1,1,1,2,1,0,0,3,1,3,0,1797,1,3,"London : published by T. Chapman, No. 151, Fleet Street, 1797.",London,810,male,1746,1803,FALSE,"the county of Inverness (the Earl of Moray,) was introduced in the usual form between the Earls of Kinnoul and Galloway (Lord Hay and Stewart of Garlies,) and took the oaths and his seat. EARL OF LAUDERDALE's PETITION . The Earl ofderby moved, that the petition presented on behalf of"
1204700300_000025,"Geography for youth, or, a plain and easy introduction to the science of geography, for the use of young gentlemen and ladies: Containing An Accurate Description of the several Parts of the known World. To which are added, geographical questions, and a table of the longitude and latitude of the most remarkable places in the Terraqueous Globe. Illustrated by eight maps, On which are delineated The New Discoveries made by Commodore Byron, And the Captains Wallis, Carteret and Cooke.",,112,0,2,1,0,0,1,0,1,0,5,0,0,2,1,11,3,0,3,4,1,1,1,0,0,7,1,5,16,3,1,7,1,0,0,2,1,2,0,5,0,6,0,1,2,0,4,0,5,0,0,1,0,0,1,1,0,0,1,2,0,1782,1,1,"London : printed for T. Lowndes, No 77. Fleet-Street, M,DCC,LXXXII. [1782].",London,267,unknown,,,FALSE,"France, and Ireland , King , De"" "" of the Faith, chis eldest son is born Duke of Cornwall, and generally soon made Prince of Wales, and Earl of che/jer. All his children have the title of Highness. The king has the power of sending and receiving ambassadors, to make"
0746800100_000057,"The history of Edinburgh. By Hugo Arnot, Esq; Advocate.",Hugo Arnot,76,0,0,1,0,1,1,1,0,0,0,1,0,6,2,5,3,1,1,2,1,0,0,1,0,1,1,1,3,1,3,5,1,1,1,1,1,2,0,3,3,3,0,0,0,1,2,0,3,2,3,0,0,0,3,1,1,0,0,1,1,1779,1,1,"[Edinburgh] : Printed for W. Creech; Edinburgh: and J. Murray, London, M,DCC,LXXIX. [1779].",Edinburgh,716,male,1749,1786,FALSE,"C i. and z army was disbanded, had, by his own power , eftablithed a militia. 1669, This was now fettled by parliament , at the number of twenty-two thousand men, who were to be constantly armed, and regularly disciplined. It was further provided, that this force should be held"
0145700101_000133,"The history of England, from the Revolution to the death of George the Second. (designed as a continuation of Mr. Hume's History.) In five volumes. By T. Smollett, M.D. ...",Tobias Smollett,96,0,0,0,0,0,0,1,0,0,5,0,0,3,0,2,8,2,5,7,0,0,3,1,1,3,2,1,4,5,1,3,5,1,1,1,0,2,2,2,2,4,0,1,0,1,6,0,1,1,0,1,0,0,2,0,0,2,1,3,0,1791,1,5,"London : printed for T. Cadell, in the Strand; and R. Baldwin, No. 47, Pater-Noster-Row, MDCCXCI. [1791].",London,523,male,1721,1771,TRUE,"He communicated to the Commons 1 letter , written by the Earl of Melfort to his brother, -;. the Earl of Perth, Governor to the pretended Prince of Wales. It had been mislaid by accident, and came to London in the French mail. It contained a scheme for another invasion"
0014700102_000042,"The history of England, from the Revolution to the death of George the Second. Designed as a continuation of Mr. Hume's History. In six volumes. By T. Smollett, M.D. ...",Tobias Smollett,75,0,2,1,0,0,1,0,0,0,3,0,2,1,0,1,1,3,2,2,1,2,4,1,0,5,2,0,1,2,0,3,0,0,3,1,2,0,3,0,5,7,1,0,1,0,0,0,0,2,2,1,0,0,1,1,0,1,3,0,1,1794,2,6,"London : printed for J. Parsons, No. 21, Paternoster-Row, 1794.",London,400,male,1721,1771,TRUE,"four and twenty peers , feven and thirty barons, and eighteen boroughs , the aa for the treaty of union was, after much altercation, finished, empowering commissioners to meet and treat of an union; but restraining them from treating of any alterations of the church government as by law established."
0207400200_000271,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruing, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To Which Are Added, I. A Geographical Index, with the Names of Places alphabetically arranged. II. A Table of the Coins of all Nations, and their Value in English Money. III. A Chronological Table of remarkable Events from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. Illustrated with a correct set of maps, engraved by Mr. Kitchin, Geographer.",William Guthrie,110,2,1,0,0,1,1,0,0,0,7,0,0,4,1,2,3,1,1,11,2,4,1,2,0,2,14,1,8,2,1,3,1,0,2,1,0,2,1,2,0,9,1,0,2,4,0,0,2,5,0,0,0,0,0,1,1,1,0,0,0,1785,1,1,"London : printed for Charles Dilly, in the Poultry; and G.G.J. and J. Robinson, in Pater-Noster Row, 1785.",London,972,male,1708,1770,FALSE,"stood: and therefore, by statute 6th of George I. it is declared , "" that the kingdom of Ireland ought to be subordinate to, and dependent upon the imperial crown of Great Britain, as being inseparably united thereto; and that the king's majecfy, with the consent of the lords and"
0971100108_000128,"The history of England, from the invasion of Julius Cæsar to the revolution in 1688. In eight volumes. By David Hume, Esq; ... . A new edition, corrected to which is added, a complete index.",David Hume,119,0,0,17,0,3,0,0,0,2,0,1,0,1,1,3,0,2,1,2,2,1,1,2,0,9,1,0,18,0,0,0,1,0,0,0,2,5,2,2,2,2,3,3,2,0,2,0,2,1,0,4,0,0,1,3,0,0,14,1,0,1769,8,8,"Dublin : printed for James Williams, at No. 5. Skinner-Row, M,DCC,LXIX. [1769].",Dublin,526,male,1711,1776,TRUE,"454 their severe adiniiftration, 461, 46z a combination is formed against them in london, 462 their severity on that occasion increases their authority , 464 how they quell a ciy for peace , 465 associate in their : it' e diverse counties , and order an army , to be"
1123100403_000050,"The beauties of nature and art displayed, in a tour through the world; containing I. A General Account of all the Countries in the World, remarkable for either Natural or Artificial Curiosities; their Situation, Boundaries, Extent and Divisions; their Rivers, Air, Soil, Chief Cities, &c. II. A particular Account of the most curious natural Productions of each Country, in the Animal, Vegetable, and Fossil Kingdoms; of remarkable Mountains, Caverns, and Volcano's; of Medicinal and other singular Springs; of Cataracts, Whirlpools, &c. III. An Historical Account of the most remarkable Earthquakes, Inundations, Fires, Epidemic Diseases, and other public Calamities, which have, at different times, visited the Inhabitants. IV. Extraordinary Instances of Longevity, Fertility, &c. among the Inhabitants; together with an Account of their most celebrated Inventions, Discoveries, &c. V. Particular Descriptions of the most remarkable Public Buildings, and other singular Productions of Art. VI. Curious Remains of Antiquity; remarkable Laws, Customs, and Traditions of the Inhabitants; together with a Summary View of the most extraordinary Revolutions among them. Illustrated and embellished with copper plates. Vol. I.",,117,1,1,6,0,0,0,0,2,2,3,1,1,2,0,0,0,3,0,1,2,11,6,2,1,10,1,1,8,2,0,2,3,1,0,1,0,5,0,4,4,17,1,0,3,2,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1763,3,14,"London : printed for J. Payne, at the Feathers, in Pater-Noster-Row, M.DCC.LXIII. [1763]-64.",London,219,unknown,,,FALSE,"order to secure the attachment of General Monk, who had rendered himfelfab solute in Scotland , sent thither that officer's brother-in- law , Clarges, with assurances of friendship and regard, which Monk received with profefiions of acknowledgment and submission. Richard, by the advice of his council , called a parliament"
0774700103_000416,"The history of the rebellion and civil wars in England, begun in the year 1641. With the precedent Passages, and Actions, that contributed thereunto, and the happy End, and Conclusion thereof by the King's blessed Restoration, and Return, upon the 29th of May, in the Year 1660. Written by the Right Honourable Edward Earl of Clarendon, Late Lord High Chancellor of England, Privy Counsellor in the Reigns of King Charles the First and the Second. ...","Edward Hyde, 1st Earl of Clarendon",154,0,3,1,0,0,0,0,7,7,21,6,1,0,0,0,0,7,3,0,0,3,0,0,2,20,4,0,18,0,1,0,1,0,4,2,1,4,0,0,2,3,1,0,0,0,1,10,2,3,2,1,1,2,0,1,0,1,7,1,0,1717,3,3,"Oxford : printed at the Theater, An. Dom. MDCCXVII. [1717].",Oxford,865,male,1609,1674,FALSE,"of it ibid. the ways by which the Party grew in the House of Commons I. zo. the House of Commons prepare a Bill for Prefing Men for Ireland I. 3z6. the Preamble of the Bill, as it came from the Commons , excepted against by the House of Lords"
0495500103_000129,"Memoirs of Edmund Ludlow, Esq; Lieutenant-General of the Horse, Commander in Chief of the forces in Ireland, ... With a collection of original papers, ... To which is now added, the case of King Charles I. With a copious index. In three volumes. ...",Edmund Ludlow,98,1,2,3,1,1,0,0,1,1,0,0,0,11,0,1,0,3,0,3,2,1,2,0,0,1,5,2,5,0,0,1,1,1,0,2,2,4,1,5,5,10,4,0,0,0,2,1,1,1,0,0,0,2,2,1,0,3,2,0,1,1751,3,3,"Edinburgh : printed by Sands, Murray, and Cochran. For W. Sands, A. Kincaid & A. Donaldson, J. Brown, and C. Wright, 1751.",Edinburgh,422,male,1617,1692,FALSE,"A yearly revenue of 2ooo 1 fettled upon him ib. Desirous to return to Ireland lo. His request denied ib. He persuades the hoiie to debate the new form of government 128 Chosen one of Rich. Cromwell's cabinet council 170 Sent into Munster 179 Brown, Col. a member of the"
0248700106_000233,"The history of the rebellion and civil wars in England, begun in the year 1641. With the precedent passages, and actions, that contri-buted thereunto, and the happy end, and conclusion thereof by the kings blessed restoration, and return, upon the 28th of may, in the year 1660. Written by the Right Honourable Edward Earl of Clarendon, late high chancellor of England, privy counsellor in the reigns of king charles the first and the second.","Edward Hyde, 1st Earl of Clarendon",151,0,2,1,0,0,0,0,6,5,14,7,1,0,0,0,1,6,3,0,0,2,0,0,3,22,2,0,17,0,1,0,2,0,3,1,1,6,0,0,4,2,0,0,0,2,2,12,0,2,1,2,2,2,0,3,0,1,9,1,0,1712,6,6,"Oxford : printed at the Theater, An. Dom., 1712.",Oxford,483,male,1609,1674,FALSE,"Houle of Commons Petition the King for aguardi. 335 the Lords direa a Writ to be issued out to appoint Watches I. 336 the House of Commons discharge them I. 337 the Houle of Commons (after the five Members removed into the City ) adjourn themselves for tome Days, and"
0481300123_000133,"The Parliamentary or constitutional history of England; from the earliest times, to the restoration of King Charles II. ... By several hands.",Great Britain. Parliament,130,3,1,0,0,0,0,7,0,11,5,2,0,0,3,1,1,3,0,3,0,0,0,0,2,15,0,0,0,2,0,3,0,1,0,3,0,6,0,1,6,13,1,0,2,0,10,4,0,1,3,3,1,4,0,3,0,0,6,0,0,1761,23,24,"London : printed for J. and R. Tonson, and A. Millar; and W. Sandby, 1761-63.",London,486,unknown,,,FALSE,"same shall not be altered by the Sheriffs, or the Clerk of the Crown , or by any other but by this House . April 30, 1690 Resolved, That Quakers havy ing a Freehold, and refuting to take the Oaths when tendered by the Sheriff,, are incapable of giving their"
0974300101_000090,"The continuation of Mr. Rapin's History of England; from the revolution to the present times. By N. Tindal, M. A. Rector of Alverstoke, in Hampshire, and Chaplain of the Royal Hospital at Greenwich. Illustrated with Maps, Genealogical Tables, and the Heads and Monuments of the Kings.",Paul de Rapin,84,0,0,1,0,0,2,1,0,3,0,0,1,2,0,1,3,2,1,2,1,0,5,0,0,1,0,2,9,3,0,6,2,3,1,0,0,0,2,1,2,5,2,1,0,1,2,0,4,3,0,2,2,1,1,1,0,0,2,0,0,1758,1,7,"London : printed, by assignment from Mr. Knapton, for T. Osborne, J. Hodges, J. Robinson, H. Woodfall, W. Strahan, J. Rivington, J. Ward, R. Baldwin, W. Owen, W. Johnston, J. Richardson, P. Davey and B. Law, G. Keith, T. Longman, T. Field, T. Caslon, S. Crowder, H. Woodgate, M. Cooper, and C. Ward, MDCCLVIII. [1758].",London,539,male,1661,1725,TRUE,"they knew, whether the prince and princess of ORANGE had accepted of their present , they voted a full power to duke Hamilton to imprison whomsoever he fufpeted, until the return hold come back, feaiing if such a power were lodged in many, some advertii ments might be given. Ace."
