PassageID,Title,Author,Total termFreq,termFreq(afterward),termFreq(area),termFreq(armi),termFreq(bilhop),termFreq(bishop),termFreq(black),termFreq(check),termFreq(colleg),termFreq(colour),termFreq(crown),termFreq(differ),termFreq(equal),termFreq(fourth),termFreq(game),termFreq(guard),termFreq(held),termFreq(judg),termFreq(king),termFreq(knave),termFreq(knight),termFreq(length),termFreq(mean),termFreq(merci),termFreq(order),termFreq(pawn),termFreq(piec),termFreq(plai),termFreq(present),termFreq(queen),termFreq(rook),termFreq(root),termFreq(rule),termFreq(squar),termFreq(street),termFreq(trade),termFreq(white),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1341400200_000010,"An epitome of Hoyle, with beaufort and Jones's Hoyle improved; Or, Practical treatises on the following games. Hazard, backgammon, tennis, biliards, cricket, chess, draughts, whist, quadrille, piquet, lansqunet, and quinze. With an account of the present fashionable game called e-o, played at most of the polite chocolate houses, never before attempted in print. Comprising the laws and rules of the several games, as settled at White's, Stapleton's, &c. &c. Also the most advantageots method of betting at those games, and the erroneous odds introduced in former productions of a similar kind, rectified. By a Member of the Jockey Club.",Edmond Hoyle,99,1,0,0,0,2,5,8,0,0,0,0,0,4,6,0,0,1,21,0,1,0,1,0,0,8,7,4,0,8,4,0,0,13,0,0,5,1783,1,1,"London : Printed for C. Etherington, at the Circulating Library, No. 137. Fleet-Street, [1783?].",London,95,male,1672,1769,FALSE,to 3 is 6 to i 9 to 7 is 2 to r 9 to 3 s 7 to r 10 to 7 is 9 to 2 10 to 3 is 20 to I II to s JS5 to i It to 3 is z z to I 9 to
1183800800_000010,"Chess made easy. New and comprehensive rules for playing the game of chess; with examples ... To which is prefixed a pleasing account of its origin; ... and the morals of chess, written by ... Dr. Franklin.",Benjamin Franklin,337,1,0,0,0,19,8,16,0,0,0,0,0,9,3,0,0,0,70,0,43,0,0,0,0,37,1,0,0,56,36,0,0,36,0,0,2,1797,1,1,"London : printed for H. D. Symonds; and Champante and Whitrow, [1797?].",London,71,male,1706,1790,TRUE,knight's third filuare. B. The queen's biflop at his king's third square . 11 y. The queen's pawn one move C B. The king's rook's pawn one move (d). 12 W. The queen's bishop at his king's bishop's fourth fljuarc. B. The queen's bishop's pawn two flcps. 13 V. The
0418300300_000025,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",315,0,0,0,0,18,5,3,0,0,0,0,0,8,8,0,0,0,57,0,30,0,0,0,0,54,0,3,0,32,51,0,0,42,0,0,4,1791,1,1,"London : printed for F. Wingrave, successor to Mr. Nourse, in the Strand, 1791.",London,151,male,1726,1795,FALSE,the beds of the Game by the Situation. I. is P. The King cafes ons o s Queens Sid. B. The King at his Rook's Square . i6. W. The King's Rook at the black King's Knight's fourth Square . B. The King's Knight's Pawn one Move. 17 Wf. The
0090701000_000006,"Analysis of the game of chess; a new edition, greatly enlarged. By A. D. Philidor.","Philidor, Francois Danican",197,2,0,0,0,25,0,1,0,1,0,0,0,4,4,0,0,0,36,0,15,0,1,0,4,37,1,3,0,29,16,0,2,16,0,0,0,1777,1,1,"London : printed for P. Elmsley, in the Strand, MDCCLXXVII. [1777].",London,316,male,1726,1795,FALSE,"biflop's pawn , you are to leave it in the same place and situation, exposed to be taken, and not to push it on, till he has castled; and you must afterwards , with the pawns of your right wing, form your attack upon the pawns which cover his king"
0673701100_000046,Hoyle's games improved consisting of practical treatises on whist quadrille piquet chess back-gammon draughts cricket Tennis Quinze Vingt-Un Hazard Lansquenet Billiards Faro or Pharo Rouge & Noir Cribbage Matrimony Cassino Goff on Golf Connexions Reversis Put All-Fours and Speculation With an essay on game cocks; wherein are comprised calculations for betting upon equal or advantageous Terms. Revised and corrected by Charles Jones Esq.,Edmond Hoyle,259,2,0,0,0,27,8,5,0,0,0,0,0,0,4,0,0,0,44,0,32,0,0,0,2,37,1,2,0,43,22,0,0,27,0,0,3,1800,1,1,"London : printed by M. Ritchi Middle Street, Cloth Fair, for R. Baldwin, T. Payne, W. Lowndes, G. Wilkie, J. Scatcherd, Longman and Rees, E. Newbery, W. Stewart, J. Lee, T. Hurst, and J. Mawman, [1800].",London,340,male,1672,1769,FALSE,"a.'; antage to win the gama. Lis queen's pan (now bei'kome his king's ) afpecar w ha; e ths same .advanr.: a ou having no opposition rruom Your fawns to r.: kea queen ; i.ul over, tie siitcrence i g.t.it, beaufo his pawn being cntirc; r ilenarated Iruon hs comrades"
0312600701_000014,"Analysis of the game of chess. By Mr. Philidor. A new edition, improved and greatly enlarged. To which is added, several parties, played by the author blindfold, against three adversaries.","Philidor, Francois Danican",119,0,0,0,0,4,3,9,0,0,0,0,0,10,9,0,0,0,8,0,5,0,0,0,1,9,3,7,0,7,7,0,0,35,0,0,2,1790,1,2,"London : printed for P. Elmsly, in the Strand, MDCCXC. [1790].",London,232,male,1726,1795,FALSE,"B.. The K. Kt. at his Q. fourth square . 22 Wh. The Kt. at his K. fourth square . (im) Bl. The Q Kt. at his third square . 23 Wh. The Kt. at the adverse K. B. third square , Bl. The Q.R. at its Qfquare. (n) ["
1110100300_000030,"The compleat gamester: in three parts. Containing, I. The court gamester: Or, Full and Easy Instructions for playing the Games of Whist, Ombre, Quadrille, Quintille, Picquet, and the Royal Game of Chess. II. The city gamester: Or, True Manner of playing the most usual Games at Cards viz. All-Fours, Cribbidge, Put, Lue, Brag, Lottery, &c. With several diverting Tricks upon the Cards; also Rules for playing at All the Games both Within and Without the Tables; and at English and French Billiards: With the Laws of each Game annexed, to prevent Disputes. III. The gentleman's diversion: or, the arts of riding, racing, archery, Cocking, and Bowling. First Written for the Use of the Young Princesses, by Richard Seymour, Esq; and now carefully revised, very much enlarged and improved, agreeable to the present Method of playing the several Games, by Charles Johnson, Esq;","Seymour, Richard, Esq",99,0,0,2,0,4,2,4,0,0,0,1,0,1,10,5,0,0,14,0,2,0,0,0,0,9,17,8,1,8,9,0,1,0,0,0,1,1754,1,1,"London : printed for J. Hodges, at the Looking-Glass, facing St. Magnus-Church, London Bridge, 1754.",London,338,unknown,,,FALSE,"in this Manner; Firif, the King upon the fourth Spot from the Corner, which is White ; his ueen is to be placed upon the Black Spot on his Right hand; the two Bishops are to stand one next the King , the other next the grieen; the Knights upon"
0083501100_000041,"The compleat gamester: in three parts. Containing, I. The court gamester: Or, Full and Easy Instructions for playing the Games of Ombre, Quadrille, Quintille, Picquet, Basset, Faro, and the Royal Game of Chess. II. The city gamester: Or, True Manner of playing the most usual Games at Cards, viz. Whist, All-Fours, Cribbidge, Put, Lue, Brag, &c. With several diverting Tricks upon the Cards. Also Rules for playing at All the Games both Within and Without the Tables; and at English and French Billiards: With the Laws of each Game annexed, to prevent Disputes. III. The gentleman's diversion: or, the arts of riding, racing, archery, Cocking, and Bowling. Written for the Use of the Young Princesses, by Richard Seymour, Esq;","Seymour, Richard, Esq",364,0,0,0,0,26,28,10,0,0,0,0,0,0,15,0,0,0,73,0,37,0,0,0,0,35,0,8,0,26,27,0,0,49,0,0,30,1739,1,1,"London : printed for E. Curll, at Pope's Head, in Rose-Street, Covent-Garden; and J. Hodges, at the Looking-Glass, on London-Bridge, 1739.",London,333,unknown,,,FALSE,"move. the king in his knight's 4th square . the king in his queen's knight's 3d. square .. the bishop's pawn , 2 moves. the king in the rook's 2d square .. the bishop's pawn , i move. the king in the knight's place. the bishop's pawn , i move."
0550300700_000041,"The compleat gamester: in three parts. Containing, I. The court gamester: In Three Parts. Containing, I. The Court Gamester: Or, Full and Easy Instructions for playing the Games of Ombre, Quadrille, Quintille, Picquet, Basset, Faro, and the Royal Game of Chess. II. The city gamester: Or, True Manner of playing the most usual Games at Cards, viz. Whist, All-Fours, Cribbidge, Put, Lue, Brag, &c. With several diverting Tricks upon the Cards. Also Rules for playing at all the Games both Within and Without the Tables; and at English and French Billiards: With the Laws of each Game annexed, to prevent Disputes. III. The gentleman's diversion: or, the arts of riding, racing, archery, Cocking, and Bowling. Written for the Use of the Young Princesses, by Richard Seymour, Esq;","Seymour, Richard, Esq",364,0,0,0,0,26,25,9,0,0,0,0,0,0,14,0,0,0,72,0,36,0,0,0,0,40,0,8,0,25,30,0,0,50,0,0,29,1750,1,1,"London : printed for J. Hodges, at the Looking-Glass, facing St. Magnus Church, London-Bridge, [1750].",London,334,unknown,,,FALSE,"square . W the knight's pawn , 2 moves. B the king in his rook's 3d square , W the bishop's pawn , 2 moves. B the rook's pawn , i move. W the king in his queen's bishop's 2d square . B the knight's pawn , 2 moves. W"
0673701100_000049,Hoyle's games improved consisting of practical treatises on whist quadrille piquet chess back-gammon draughts cricket Tennis Quinze Vingt-Un Hazard Lansquenet Billiards Faro or Pharo Rouge & Noir Cribbage Matrimony Cassino Goff on Golf Connexions Reversis Put All-Fours and Speculation With an essay on game cocks; wherein are comprised calculations for betting upon equal or advantageous Terms. Revised and corrected by Charles Jones Esq.,Edmond Hoyle,266,1,0,0,0,30,8,10,0,0,0,0,0,0,6,0,0,0,48,0,30,0,0,0,1,31,1,2,0,46,24,0,0,26,0,0,2,1800,1,1,"London : printed by M. Ritchi Middle Street, Cloth Fair, for R. Baldwin, T. Payne, W. Lowndes, G. Wilkie, J. Scatcherd, Longman and Rees, E. Newbery, W. Stewart, J. Lee, T. Hurst, and J. Mawman, [1800].",London,340,male,1672,1769,FALSE,"covers the check , having no oath way. B. The queen takes the knight , and afterward the rook , and gives mate in two move ater. 14 FIRST BA C KI game , izryinning at the Seventh miove of the Gmiii; /. -. 1/: e. THE king at his"
0477200300_000011,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",202,2,0,0,0,22,1,0,0,0,0,1,0,3,7,1,0,0,31,0,13,0,0,0,0,50,3,10,0,34,6,0,3,15,0,0,0,1750,1,1,"London : printed for J. Nourse, and P. Vaillant, in the Strand, M.DCC.L. [1750].",London,154,male,1726,1795,FALSE,Move. 1 Black . ~ H E Kings Pawn two Steps. thite. J The same. 2 B. The Queen's Bishop's Pawn one Step (a). W. The Queen's Pawn two steps. 3 B. The Pawn takes the Pawn . FW. The Queen retakes the Pawn . 4 (a) Playing this Pawn
0312600701_000006,"Analysis of the game of chess. By Mr. Philidor. A new edition, improved and greatly enlarged. To which is added, several parties, played by the author blindfold, against three adversaries.","Philidor, Francois Danican",103,2,0,0,0,6,2,4,0,0,0,0,0,7,10,0,0,0,9,0,2,0,1,0,2,15,1,3,0,3,2,0,2,31,0,0,1,1790,1,2,"London : printed for P. Elmsly, in the Strand, MDCCXC. [1790].",London,232,male,1726,1795,FALSE,Q. at her K. B. second square . Bl. The Q.B. P. one move. 9-. wiy. The K. B. at his K. second square . Bl. The Q P. one move. 10 !Tbh. The Q.B. P. one move. Bl. The qjp. one move. II Wb7. The K. B. at his
0090701000_000010,"Analysis of the game of chess; a new edition, greatly enlarged. By A. D. Philidor.","Philidor, Francois Danican",308,2,0,0,0,37,0,4,0,0,0,1,0,10,9,0,0,0,54,0,34,0,0,0,2,45,1,4,0,52,16,0,0,37,0,0,0,1777,1,1,"London : printed for P. Elmsley, in the Strand, MDCCLXXVII. [1777].",London,316,male,1726,1795,FALSE,"The queen , at her bishop's second square , W. The king's bishop , at his queen's biflop's fourth square . 7- B. The queen's pawn takes the pawn . W. The pawn retakes the pawn . 8 B. The queen's biflop's pawn , one move. W. The queen ,"
0673701100_000047,Hoyle's games improved consisting of practical treatises on whist quadrille piquet chess back-gammon draughts cricket Tennis Quinze Vingt-Un Hazard Lansquenet Billiards Faro or Pharo Rouge & Noir Cribbage Matrimony Cassino Goff on Golf Connexions Reversis Put All-Fours and Speculation With an essay on game cocks; wherein are comprised calculations for betting upon equal or advantageous Terms. Revised and corrected by Charles Jones Esq.,Edmond Hoyle,290,0,0,0,0,25,6,8,0,0,0,1,0,0,9,0,0,0,56,0,25,0,0,0,1,55,1,1,1,50,28,0,0,21,0,0,2,1800,1,1,"London : printed by M. Ritchi Middle Street, Cloth Fair, for R. Baldwin, T. Payne, W. Lowndes, G. Wilkie, J. Scatcherd, Longman and Rees, E. Newbery, W. Stewart, J. Lee, T. Hurst, and J. Mawman, [1800].",London,340,male,1672,1769,FALSE,"gamo, becaure he holds at present all your adversary's pieces in some meaiure locked up, till you have time toiprepaue the oheck mate. t41 23 B. The pawn takes the rook . W. The queen's rook takes the pawn . 24 B. The queen's rook's pawn one move. W. The"
0673701100_000050,Hoyle's games improved consisting of practical treatises on whist quadrille piquet chess back-gammon draughts cricket Tennis Quinze Vingt-Un Hazard Lansquenet Billiards Faro or Pharo Rouge & Noir Cribbage Matrimony Cassino Goff on Golf Connexions Reversis Put All-Fours and Speculation With an essay on game cocks; wherein are comprised calculations for betting upon equal or advantageous Terms. Revised and corrected by Charles Jones Esq.,Edmond Hoyle,241,1,0,0,0,30,2,1,0,0,0,0,0,2,13,0,0,0,46,0,23,0,1,0,2,44,0,4,0,34,8,0,0,25,0,0,5,1800,1,1,"London : printed by M. Ritchi Middle Street, Cloth Fair, for R. Baldwin, T. Payne, W. Lowndes, G. Wilkie, J. Scatcherd, Longman and Rees, E. Newbery, W. Stewart, J. Lee, T. Hurst, and J. Mawman, [1800].",London,340,male,1672,1769,FALSE,tjie kino ai the white kin s bihop's 4th fq. 36 W;. The king at his roo Odrfquare. B. The kinr at A tth k hite kings biflop's 3d fq. 37 W. The kliglh at his king's knight's 4th square . B. The krli t1t. at his king's bishop's 4th
0112000400_000002,"An essay towards making the game of chess easily learned, By those who know the Moves only, Without the Assistance of a Master. By Mr. Hoyle.",Edmond Hoyle,326,0,0,0,0,38,7,11,0,0,0,0,1,10,16,0,0,0,54,0,32,0,0,0,0,66,0,0,0,42,6,0,0,36,0,0,7,1761,1,1,"London : printed for T. Osborne , in Gray's-Inn ; S. Crowder and Co. at the Looking-Glass, and R. Baldwin, at the Rose, in Pater-Noster-Row, [1761].",London,62,male,1672,1769,FALSE,"Queen in her Knight's third Square . W. The white Queen's Pawn plays'on the black Knight . 8 B. The black Knight in  the white qeen's fourth Square ,. The Black win tile Game . Clos -3 Cloe cgamoe with rariations, GAME II sw. The King's Pawn two Moves."
1231100300_000002,"Chess made easy: or, the games of Gioachino Greco, The Calabrian; With additional games and openings, illustrated with remarks and general rules. The Whole so contrived, that any Person may learn to play in a few Days, without any farther Assistance.",Gioachino Greco,99,0,0,0,0,5,2,2,0,0,0,0,0,2,2,1,0,0,17,0,10,0,0,0,1,16,5,3,0,7,6,0,0,17,0,0,3,1750,1,1,"London : printed for J. and P. Knapton, in Ludgate-Street, and W. Sandby, in Fleet-Street, MDCCL. [1750].",London,237,male,1590,1630,FALSE,"other is said to be in Pris of the first. * When a Pawn gets to the opposite Side of the Board, it becomes a Queen or other Piece that is wanting. b 3 NB. ·. Th Calariaa with all the Oietls, make such apawn always, a Qeen, though' there"
1229600500_000009,"Chess made easy. New and comprehensive rules for playing the game of chess; with examples ... To which is prefixed a pleasing account of its origin: ... and the morals of chess, written by ... Dr. Franklin.",Benjamin Franklin,352,0,0,0,0,28,4,10,0,0,0,0,0,14,5,0,0,0,61,0,48,0,1,0,0,41,0,0,0,52,29,0,0,47,0,0,12,1800,1,1,"London : printed for H. D. Symonds, and T. Hurst, by J. Cundee, 1800.",London,74,male,1706,1790,TRUE,takes the knight . 17 .11. Tile king  bishop's pawn two steps. B. The king's knight at his queen's bishop's second square . 18 : . The queen's rook as its king's place. B. The king's knight's pawn one move (n). 19 IV 19 IV The king's rook's pawn
0090701000_000044,"Analysis of the game of chess; a new edition, greatly enlarged. By A. D. Philidor.","Philidor, Francois Danican",231,0,0,0,0,6,4,5,0,0,0,0,0,16,13,0,0,0,61,0,15,0,0,0,1,19,0,5,1,30,2,0,0,50,0,0,3,1777,1,1,"London : printed for P. Elmsley, in the Strand, MDCCLXXVII. [1777].",London,316,male,1726,1795,FALSE,": The king , at the adverse queen's knight's third quare.. The pawi,  at the advetfe queen's rook's third square . 1 W. The knight gives click, at his queen's bishop's square . Bi The king , at the adverse queen's knight's  ieoid; fquiare.  r, 2 W."
0090701000_000001,"Analysis of the game of chess; a new edition, greatly enlarged. By A. D. Philidor.","Philidor, Francois Danican",141,2,0,0,0,21,3,2,0,0,0,0,0,1,12,0,0,0,20,0,8,0,0,0,1,34,1,5,1,14,1,0,1,11,0,0,3,1777,1,1,"London : printed for P. Elmsley, in the Strand, MDCCLXXVII. [1777].",London,316,male,1726,1795,FALSE,"7j9fi~ s, s&l~zv d /54~. : ./, / ANALYSIS O F T H GAME OF CHESS, ANALYSIS OF THE GAME OF C H E S S; A NEW EDITION, GREATLY ENLARGED, By A. D, PHILID OR. Ludimus efigiem bell. VIDA. L 0 N D N: Printed for P. ELMSLEY, in"
