PassageID,Title,Author,Total termFreq,termFreq(ag),termFreq(alembert),termFreq(author),termFreq(book),termFreq(celebr),termFreq(composit),termFreq(diderot),termFreq(eleg),termFreq(encyclopaedia),termFreq(franc),termFreq(french),termFreq(friend),termFreq(gener),termFreq(geniu),termFreq(god),termFreq(govern),termFreq(helvetiu),termFreq(human),termFreq(king),termFreq(knowledg),termFreq(law),termFreq(letter),termFreq(literari),termFreq(literatur),termFreq(majesti),termFreq(merit),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(opinion),termFreq(pari),termFreq(persecut),termFreq(philosoph),termFreq(philosophi),termFreq(polit),termFreq(principl),termFreq(progress),termFreq(public),termFreq(reason),termFreq(reign),termFreq(religi),termFreq(religion),termFreq(rousseau),termFreq(societi),termFreq(superior),termFreq(talent),termFreq(thought),termFreq(truth),termFreq(univers),termFreq(virtu),termFreq(voltair),termFreq(wit),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0429300800_000005,"Historical memoirs of the author of the Henriade. With some original pieces. To which are added, genuine letters of Mr. de Voltaire, taken from his own minutes. Translated from the French.",Voltaire,46,2,0,4,0,1,0,0,2,0,0,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,0,2,1,1,1,2,0,2,2,7,1,0,1777,1,1,"Dublin : printed for R. Moncrieffe, No. 16, Capel-Street, M,DCC,LXXVII. [1777].",Dublin,230,male,1694,1778,TRUE,"hypocrite and Mr. de Voltaire , who has honoured me "" with his friendship and affiitance !"" It must be acknowledged that such an action tends greatly to vindicate Saurin, as well as the sentence and 1f The Reader cannot but recollea thefame fulsome bhbaviour of Rousseau to bij benefator"
1262000101_000037,Memoirs illustrating the history of Jacobinism. A translation from the French of the Abbe Barruel. ...,"Middlebury College, MWA",47,0,0,1,0,0,0,11,0,0,1,1,0,0,0,0,1,1,0,3,0,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,2,0,0,0,1,1,0,0,0,8,0,3,0,1,1799,1,4,"Hartford : Printed by Hudson & Goodwin for Cornelius Davis, no. 94, Water-Street, New York, 1799.",Hartford|New York.|Elizabeth.,1275,unknown,,,FALSE,"the which they so well deserved, until abusing their talents , academies. they turned them against religion and governments . It was in the French academy where glory seemed to be enthroned, and a seat within its walls, was the grand pursuit of the orator and the poet, in fine"
0937500300_000134,"Essays. On poetry and music, as they affect the Mind. On laughter, and Ludicrous Composition. On the utility of classical learning. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,51,0,0,4,2,1,1,0,1,0,0,0,1,1,1,1,0,0,3,0,2,1,0,1,0,0,1,2,5,2,0,0,0,2,1,0,1,0,0,3,0,1,0,0,0,1,0,0,4,0,2,0,1,1,3,1,1776,1,1,"Edinburgh : printed for William Creech, Edinburgh; and for E. & C. Dilly, London, MDCCLXXVI. [1776].",Edinburgh,566,male,1735,1803,FALSE,"weaken them. The very world effect that Classical learning can produce on the intelligent mind , is, that it may sometimes transform an original genius into an imitator. Yet this happens not often; and w -- hen it does happen, we ought not. perhaps to complain. Ingenious imitations may be"
0669901300_000012,"Letters of M. de Voltaire, To several of his Friends. Translated from the French by The Rev. T. Franklin, D.D.",Voltaire,36,0,0,2,3,0,0,3,0,1,1,0,0,0,0,0,0,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,2,2,1,1770,1,1,"Glasgow : printed for Robert Urie, MDCCLXX. [1770].",Glasgow,166,male,1694,1778,TRUE,"of .Descartes, and the little ones of Malebranche. I defy the most ignorant wretch, even Freron himself, to prove that I have ever falsified the Newton. nian system. The society at London approve my little catechism of attracion; most undoubtedly, therefore, I must be deemed guilty of philosophy . If"
0986400101_000041,"Essays moral and literary. By Vicesimus Knox, M.A. late Fellow of St. John's College, Oxford. In two volumes. ...",Vicesimus Knox,50,2,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,7,0,2,0,0,0,0,0,1,0,2,1,2,0,0,4,2,1,3,2,1,1,0,0,1,0,1,1,0,1,1,0,2,1,0,1,2,2,1793,1,2,"New-York : Printed by T. Allen. bookseller and stationer, no. 12, Queen-Street, --1793--",New York,355,male,1752,1821,TRUE,"examining, but concerning those which fell under their notice. They induced general remarks from too small a number of particu ]airs. Pliny indeed seems to have written a physical romance, with an intention to entertain, rather than to discover arid communicate severe truths . The more marvellous his representation, the"
1237700800_000137,"Public characters of 1798-9. A new edition. Enlarged and corrected to the 25th of March, 1799. To be continued annually.",,45,0,0,1,1,0,2,0,4,0,0,2,0,1,2,0,0,0,1,0,0,2,1,4,4,0,0,0,4,0,1,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3,1799,1,1,"London : printed for R. Phillips, No. 71, St. Paul's Church-Yard; and sold by T. Hurst and J. Wallis, paternoster-row; carpenter and co. old bond-street; R. H. Westley, strand; and by all booksellers, 1799.",London,616,unknown,,,FALSE,"these authors , his first predile6ilion and reverence for them, were continually enhanced. He learned, as a man of tafle, to regard the philosophy and eloquence of Plato, of Aristotle, of Demosthenes, with the same veneration with which he had accustomed himself, as a lawyer, to view the Code of"
0024000102_000035,"Douglas; or, the highlander. A novel. In four volumes. By Robert Bisset, L. L. D. Author of the Life of Burke, &c. ...",Robert Bisset,61,0,0,1,2,0,0,0,0,0,1,2,1,3,2,1,3,0,2,0,1,0,1,0,0,0,2,2,0,1,1,0,0,1,1,6,6,0,2,5,0,2,2,0,0,0,2,1,2,1,0,1,0,2,1,0,1800,2,4,"London : printed at the Anti-Jacobin Press, by T. Crowder, Temple Lane, Whitefriars ; and sold by C. Chapple, Pall Mall ; T. Hurst, Pater-Noster Row ; and J. and E. Kerby, Bond Street, 1800.",London,304,male,1759,1805,FALSE,"Sidney took the same side, in general , but manifested certain diversities of senti. ment from either of the other two. He seemed to go much more upon.abstract theory than Wilson, or even Strongbrain. Though a man of genius and learning, Sidney's talents had not received that regulation and guidance"
0620200500_000003,"An essay on the nature and immutability of truth; in opposition to sophistry and scepticism. By James Beattie, Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,63,0,0,9,2,1,1,0,1,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,4,0,0,0,2,5,2,4,0,2,1,0,0,2,0,1,1,1,0,6,1,3,0,0,3,1,2,1770,1,1,"Edinburgh : printed for A. Kincaid & J. Bell. Sold, at London, by E. & C. Dilly, in the Poultry, MDCCLXX. [1770].",Edinburgh,508,male,1735,1803,FALSE,"amiable, and most illustrious men, that ever our nation nation produced. Such he is, and such he always will be, in my estimation. The parts of his philosophy to which truth obliges me to objet, are but few, and, compared with the extent and importance of his other writings, extremely"
0445400102_000166,"The history of philosophy, from the earliest times to the beginning of the present century; drawn up from Brucker's Historia critica philosophiæ. By William Enfield, LL. D. In two volumes. ...",Johann Jakob Brucker,61,5,0,4,1,4,0,0,2,0,0,2,1,2,2,0,0,0,7,0,1,0,0,1,0,0,1,2,1,0,0,2,0,2,6,0,1,0,0,2,0,0,1,0,1,0,1,0,2,2,0,0,0,2,0,3,1791,2,2,"London : printed for J. Johnson, St. Paul's Church Yard, M,DCC,XCI. [1791].",London,629,male,1696,1770,FALSE,"fcitur , C On the very excellent and first universal Science, that nothing is known,"" he reprobates the confidence of those philosophers who advance, as indubitable and fundamental truths , such principles as are in their nature exceedingly doubtful. This treatise, which was chiefly intended as an attack upon the"
1740200602_000049,"Essays moral and literary. By Vicesimus Knox, ...",Vicesimus Knox,51,1,0,1,1,0,1,0,4,0,0,0,0,4,1,0,0,0,2,1,1,1,0,1,1,0,1,3,2,4,1,0,0,3,1,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,2,0,0,2,2,2,1791,2,2,"London : printed for Charles Dilly, 1791.",London,402,male,1752,1821,FALSE,"for the classics only; but also for the Roman law , and the codes of Justinian and Theodosius. Books , which were defitroyed by ignorant and angry kings and conquerors, found a safe asylum in religious houses; and even Monkery, which has been juifly reprobated as one of the follies"
0604300500_000241,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A table of the coins of all nations, and their Value in English Money. III. A Chronological table of remarkable events from the Creation to the Present Time. By Willia Guthrie, Esq. Illustrated with a Correct Set of Maps, Engraved by Mr. Kitchin, Geographer. The sixth edition, improved and enlarged; the astronomical part by James Ferguson, F.R.S.",William Guthrie,55,1,0,0,0,0,0,1,1,0,7,7,0,2,2,0,4,0,3,1,0,0,1,0,1,0,0,1,2,1,0,3,0,1,1,1,0,0,2,0,0,1,3,0,0,2,1,0,0,1,0,0,0,1,0,3,1779,1,1,"London : printed for Edward and Charles Dilly, in the Poultry ; and George Robinson, Pater-Noster-Row, MDCCLXXIX. [1779].",London,802,male,1708,1770,FALSE,"the elegance of tl!rir taiie, and their itri&t adherrncec the rules of the drama, are. niet io the Greek tragedians, the moll Fe:. sei mailers in this frcies of riting. Mloliere wouid have exhaittedlhe fabjets of comedy, witere they not ever! where inexhauilble, and pari . culariv in France ."
0084700501_000007,A review of the characters of the principal nations in Europe. In two volumes. ...,John Andrews,50,0,0,2,0,3,1,0,1,0,1,10,0,1,2,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,3,0,0,1,0,2,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,2,4,1770,1,2,"London : printed for T. Cadell (successor to Mr. Millar) in the Strand, M.DCC.LXX. [1770].",London,295,male,1736,1809,FALSE,"all favour of Activity and Manliness; and even the tender Sex, on all Occasions, give the Preference to those Amusements that afford them Exercise. While, on the contrary, a Propensity to sedentary Pleasures, characerifes almost all the neighbouring Nations Those not excepted, who pretend to a much greater De gee"
0386000501_000050,"Essays moral and literary. By Vicesimus Knox, M.A.",Vicesimus Knox,60,1,0,1,1,0,0,0,4,0,0,0,0,5,0,0,0,0,2,0,0,0,1,1,3,0,3,3,1,2,2,0,0,1,1,3,1,0,1,1,0,0,1,0,1,0,0,0,2,1,1,0,1,4,2,9,1784,1,2,"London : printed for Charles Dilly, 1784.",London,372,male,1752,1821,TRUE,"merit of a work of elegant literature . A polite and classical scholar, who has not immersed himself in the profundities of modern metaphysics, is, in my opinion , completely qualified for the office of a critic. If, after reading a book , he Fronounces, from the general effect of"
0262201100_000137,"A compendious abstract of the history of the church of Christ, from its first foundation to the eighteenth century. With a faithful and circumstantial account of the Acts of the Apostles; of the Lives of the Primitive Christians; of the general Persecutions raised against them by the Pagan Emperors; of the Oecumencial Councils; of the Chief Pastors; of the Condemnation of ancient Heresies; of the defective Systems of Pagan Philosophy; of the Dispersion of the Jews, the Destruction of the Temple of Jerusalem, and the vain Attempt of the Emperor Julian to rebuild it; of the Downfal of Idolatry; of the Suppression of Schisms; of the Conversion of Nations; of the Rise of Mahometanism; of the Crusades; With Several Other Remarkable Events And Occurrences. Illustrated With A brief Detail of the eminent Virtues and Apostolic Labours of the holy Fathers, learned Doctors, ecclesiastical Writers, renowned Martyrs, and other great Saints, who have flourished in every Age down to the present, &c. By the Rev. William Gahan, O. S. A.",William Gahan,50,7,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,3,0,0,0,3,2,0,2,0,0,4,0,0,2,1,0,0,0,1,4,0,1,2,1,1,0,2,1795,1,1,"Dublin : printed by T. Mádonnel, No. 50, Essex-Street, MDCCXCV. [1795].",Dublin,419,male,1730,1804,FALSE,"matters is left to the decision of the Church, and reserved for the historians of the ensuing age . The narrow limits to which this epitome is confined, allow only a few observations to be made here on the impious writings of a set of Atheists, Deists, Materialists, Fatalists, and"
1710102400_000003,"The life of J.P. Brissot, Deputy from Eure and Loire, to the national convention. Written by himself. Translated from the French.",Jacques Pierre Brissot,56,1,0,2,1,0,0,1,0,0,0,1,1,3,0,0,3,0,2,0,1,8,1,1,0,0,0,2,0,0,1,0,0,1,0,4,3,0,1,1,0,2,0,0,1,0,2,0,1,0,1,1,1,4,0,4,1794,1,1,"Dublin : Printed by Zachariah Jackson, No. 5, New Buildings, Sackville-street, 1794.",Dublin,66,male,1754,1793,FALSE,"The profefflion of a Journalist, fubjeel to a, Licenser; was repugnant to my principles .; jyet, it secured my independence, and threw before me the power of prosecuting my investigation of Constitutions and of the Sciences. Baykl, bayk, I observed to inyfeif, was a preieeptdr, Pqih the errand, boy ds"
0236800102_000174,"The history of modern Europe. With an account of the decline and fall of the Roman Empire; and a view of the progress of society, from the fifth to the eighteenth century. In a series of letters from a nobleman to his son. ...",William Russell,60,3,0,0,0,0,1,0,3,0,2,0,0,2,1,2,0,1,3,0,1,1,2,0,3,0,0,2,0,1,2,0,1,0,0,5,2,1,0,3,2,5,1,0,2,0,0,1,1,0,0,0,2,0,0,4,1779,2,2,"Dublin : printed for Messrs. S. Price, W. Whitestone, R. Cross, E. Lynch, T. Walker, C. Jenkin, E. Cross, P. Higly, R. Moncrieffe, W. Spotswood, W. Hallhead, J. Exshaw, J. Beatty, L. White, and P. Byrne, MDCCLXXIX. [1779].",Dublin,611,male,1741,1793,FALSE,"s. THAT criticifi contributed greatly to the improvement of polite literature in France . Corneille was immediately followed by Moliere, Racine, Qui naut, Boileau, and all the fine writers , who shed hrfe over the early part of the reign of Lewis XIV The language of the tender passion little"
0044101001_000034,"Memoirs, illustrating the history of Jacobinism. A translation from the French of the Abbé Barruel. ... . The Antichristian Conspiracy.",Augustin Barruel,46,0,0,1,0,0,0,9,0,0,1,1,0,0,0,0,1,1,0,4,0,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,3,0,0,0,1,1,0,0,0,8,0,2,0,1,1797,1,4,"London : printed for the author, by T. Burton and Co. No. 11, Gate Street, Lincoln's-Inn Fields, and sold by E. Booker, No. 56, New Bond-Street, [1797]-98.",London,411,male,1741,1820,FALSE,"This means and the method by which it was forwarded, hall be the subject of the ensuing chapter. CHAP. CHAP. VIII Fifth Means of the confpirators. bthe Ara demic Honours. HE protection which the kings had given Firt ob jea of the to men of letters , had brought them"
0386000502_000123,"Essays moral and literary. By Vicesimus Knox, M.A.",Vicesimus Knox,50,4,0,0,5,0,1,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1,0,2,2,1,3,2,0,0,1,0,1,1,0,1,0,0,1,2,0,3,0,0,0,1,3,1,0,0,3,0,3,1784,2,2,"London : printed for Charles Dilly, 1784.",London,408,male,1752,1821,TRUE,"They are known to make pretensions to a very uncommon degree of refinement in their judgement of composition , and to condemn every work , whatever marks it may bear of a strong, though uncultivated genius , which wants the last polish of delicacy and corrednefs, and has nothing similar"
0260200600_000034,"The plan of the French Encyclopædia, or Universal dictionary of arts, sciences, trades and manufactures. Being an account of the origin, design, conduct, and execution of that work. Translated from the preface of the French editors, Mess. Diderot and Alembert.",Denis Diderot,62,0,0,3,3,0,0,0,2,2,0,0,0,3,0,0,0,0,0,3,2,1,4,0,1,1,3,0,1,1,0,4,0,1,2,0,1,0,4,0,0,0,1,0,3,0,2,0,0,0,0,0,0,13,0,1,1752,1,1,"London : printed for W. Innys, T. Longman, C. Hitch and L. Hawes, J. and P. Knapton, S. Birt, J. Ward, J. Hodges, R. Hett, J. and J. Rivington, T. Osborne, J. Shuckburgh, M. Senex, D. Browne, and A. Millar, MDCCLII. [1752].",London,181,male,1713,1784,TRUE,"Physic, and Member of the Royal Academy of Sciences, Keeper and Demonstrator of the Cabinet of Natural History. This Cabinet is an immense Collection, made with great Judgement and Accuracy; and in such able Hands cannot fail of being carried to the greatest Perfecion. Mr. Daubenton is the worthy Colleague"
1029500104_000101,"An historical and biographical dictionary, containing an account of the Hebrew patriarchs and princes, of emperors, Kings, and great captains, of the gods and heroes of pagan antiquity, of the popes, holy fathers, celebrated bishops, and cardinals; also Historians, Poets, Orators, Divines, Lawyers, Physicians, &c. with their principal works, and the best editions of them; learned Women, Painters, &c. and all persons in general who have been illustrious, or famous, in any age or nation: pointing out whatever is most remarkable, and most interesting, in sacred or in profane History. Translated from the French of Monsieur the Abbe Ladvocat, Doctor, Librarian, and Orleans Professor in the Sorbonne. by Catharine Collignon. In four volumes. ...",Vosgien,56,2,0,2,5,1,0,1,1,0,1,2,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,4,0,5,2,0,1,0,0,1,3,0,1,0,0,0,0,0,1,1,1,0,2,7,1,0,1799,4,4,"Cambridge : printed by John Burges Printer to the University; and to be had of the translator, and of W. Page, Cambridge, [illegible] [1799]-1801.",Cambridge,407,male,1709,1765,FALSE,"to his najesty, and died in a very advanced ge, 1770, after having published the llowing works ; A treatise on the lague, 1744, 4to.; A treatise on the truuretre of he eart, 174s, a vol. 4to. I Tarin had a great share in thisbook. rouv. coors de Chymie, 1737,"
