PassageID,Title,Author,Total termFreq,termFreq(amurath),termFreq(arm),termFreq(armi),termFreq(asia),termFreq(bajazet),termFreq(centuri),termFreq(citi),termFreq(conquer),termFreq(constantinopl),termFreq(countri),termFreq(court),termFreq(dominion),termFreq(eastern),termFreq(emperor),termFreq(empir),termFreq(europ),termFreq(famili),termFreq(govern),termFreq(grand),termFreq(holi),termFreq(imperi),termFreq(long),termFreq(mahomet),termFreq(majesti),termFreq(militari),termFreq(ottoman),termFreq(peac),termFreq(persia),termFreq(power),termFreq(princ),termFreq(provinc),termFreq(reign),termFreq(religion),termFreq(saracen),termFreq(second),termFreq(son),termFreq(sultan),termFreq(taken),termFreq(tartar),termFreq(tartari),termFreq(throne),termFreq(treati),termFreq(turk),termFreq(turkish),termFreq(valour),termFreq(vizier),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0116900200_000220,"The new universal traveller. Containing a full and distinct account of all the empires, Kingdoms, and states, in the known world. Delineating, not only their situation, climate, soil, and Produce, whether Animal, Vegetable, or Mineral, but comprising also an interesting detail of the manners, Customs, Constitutions, Religions, Learning, Arts, Manufactures, Commerce, and military force, Of All The Countries that have been visited by Travellers or Navigators, From the Beginning of the World to the Present Time. Accompanied With A Description of all the celebrated Antiquities, and an accurate History of Every Nation, from the Earliest Periods. The Whole being intended to convey a clear Idea of the Present State of Europe, Asia, Africa, and America, in every Particular that can either add to useful Knowledge, or prove interesting to Curiosity. B J. Carver, Esq. Author of Travels through Interior Parts of North America.",Jonathan Carver,53,2,0,1,0,2,0,2,0,2,1,0,3,0,6,2,3,0,2,0,0,0,1,3,0,0,1,0,0,1,6,0,1,0,0,0,1,5,1,1,0,2,0,2,1,0,0,1,1779,1,1,"London : printed for G. Robinson, in Paternoster-Row, MDCCLXXIX. [1779].",London,731,male,1710,1780,FALSE,"behind him an infant fol. Palcologus, an ambitious nobleman, causing the young prince's guardian to be aflnafinatcd, cftabliflcd himself in his room; and taking the city of Constantinople by surprise, expelled Baldwin, the last Latin emperor , in 1261 Mos of the Greek cities in Europe soon after revolted, and"
0506400100_000209,"A new geographical and historical grammar: wherein the geographical part is truly modern; and the present state of the several Kingdoms of the world is so interspersed, as to render the study of geography both entertaining and instructive, Containing, I. A Description of the Figure and Motion of the Earth. II. Geographical Definitions and Problems, being a necessary introduction to this study. III. A general division of the Globe into Land and Water. IV. The situation and extent of the several countries contained in each quarter of the world: their cities, chief towns, history, present state, respective forms of government, forces, revenues, taxes, revolutions, and memorable events. Together with An account of the Air, Soil, Produce, Traffic, Curiosities, Arms, Religion, Language, Universities, Bishoprics, Manners, Customs, Habits, and Coins, in use in the several Kingdoms and States described. By Mr Salmon. Illustrated with a new set of Maps of the Countries described, and other Copper-Plates, ten whereof were not in any former edition. A new edition, with large additions, which bring the history down to the present time.",Thomas Salmon,50,1,1,0,0,3,0,1,2,0,4,0,0,0,0,2,2,0,0,2,0,0,1,3,0,0,1,0,5,0,1,1,1,1,2,0,2,4,1,1,0,1,0,5,0,0,0,2,1767,1,1,"Edinburgh : printed by Sands, Murray, and Cochran, for James Meuros, bookseller in Kilmarnock, MDCCLXVII. [1767].",Edinburgh,652,male,1679,1767,FALSE,"where they fixed themselves, and from!. this country obtained tile name of Turcescnnia. About the year : :, the S'aliu of pera;; reduced very loi by the Saracen Caliph 401 liph of Babylon, made an alliance with the Turks , who set r thonfand men to his afiftance, under the"
1124400101_000210,"A new and complete system of geography. Containing a full, accurate, authentic and interesting account and description of Europe, Asia, Africa, and America; ... The whole embellished ... with copper plates. By Charles Theodore Middleton, Esq. assisted by several gentleme ...","Middleton, Charles Theodore",62,4,0,6,1,0,0,2,0,2,1,0,2,0,4,0,4,1,1,0,1,0,0,0,0,0,6,0,2,0,5,0,1,0,0,0,0,8,2,3,0,0,0,4,1,0,0,1,1778,1,2,"London : printed for J. Cooke, 1778-1779.",London,637,unknown,,,FALSE,"harrafed bytheinfidels, that they were above three months in advancing 40 miles. At length themahometans taking an advantage of the van of the Christian army's being feparaled from the main body, attacked the crusaders with great fury, totally defeated them, took the king of France prisoner, and all the troops"
1360400600_000401,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The figures, motions, and distances of the planets, according to the Newtonian system, and the latest observations. II. A general view of the Earth considered as a planet; with several useful geographical definitions and problems. III. The grand divisions of the globe into land and water, continents and islands. IV. The situation and extent of empires, kingdoms, states, provinces, and colonies. V. Their climate, air, soil, vegetable productions, metals, minerals, natural curiosities, seas, rivers, bays, capes, promontories, and lakes. VI. The birds and beasts peculiar to each country. VII. Observations on the changes that have been any where observed upon the face of nature, since the most early periods of history. VIII. The history and origin of nations: their forms of government, religion, laws, revenues, taxes, naval and military strength, orders of knighthood, &c. IX. The genius, manners, customs, and habits of the people. X. Their language, learning, arts, sciences, manufactures, and commerce. XI. The chief cities, structures, ruins, and artificial curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the names of places alphabetically arranged. II. A table of the coins of all nations, and their value in English money. III. A chronological table of remarkable events from the creation to the present time. By William Guthrie, Esq. the astronomical part by James Ferguson, F.R.S. Illustrated with a correct set of maps, engraved by Mr. Kitchin, geographer.",William Guthrie,54,1,1,1,1,3,1,1,0,2,2,1,2,0,3,1,1,2,1,0,1,0,3,0,0,0,0,0,0,3,4,1,1,1,2,1,2,0,1,0,0,0,0,5,1,1,0,3,1788,1,1,"London : Printed for Charles Dilly, in the Poultry; and G.G.J. and J. Robinson, in Pater-noster Row, 1788.",London,962,male,1708,1770,FALSE,"of mah~~omellt, and:. a1'ccd for a long timne as mercenaries in the armiies of contendingr princes . tfheir chief residence wats in the neighbourhood of Moucllnt Caucasus, from whence they removed to Armenia. m~rajor, and after being employred as mercenaries by the fi~ltans of Perlia, theyp seized that ki~ngdomn, about"
0091400106_000410,"General biography; or lives, critical and historical, of the most eminent persons of all ages, countries, conditions, and professions, arranged according to alphabetical order. Chiefly composed by John Aikin, M.D. and the late Rev. William Enfield, LL.D. Volume the First.",John Aikin,58,1,2,2,0,0,0,1,1,0,2,0,3,0,3,2,0,1,0,0,0,0,3,2,0,0,1,1,0,1,6,0,3,2,0,1,2,2,0,0,1,3,0,6,2,3,0,1,1799,6,10,"London : printed for G. G. and J. Robinson, Pater-Noster-Row; G. Kearsley, Fleet-Street; R. H. Evans (successor to Mr. Edwards), Pall-Mall; and J. Wright, Opposite Bond-Street, Piccadilly. - Also at Edinburgh for Bell and Bradfute, 1799-[1815].",London,668,male,1747,1822,FALSE,"fugitive Greeks, to whom he allowed the free exercise of their religion . The great church of Santa Sophia, however, was converted into a mosk, with many other edifices for Christian worship; and the crescent took place of the cross in this second capital of Christendom. After this event, the"
0560200900_000038,"Memoirs of the life of the late Right Honourable John Lindesay, Earl of Craufurd and Lindesay; Lord Lindesay of Glenesk; and Lord Lindesay of the Byers. One of the Sixteen Peers for Scotland; Lieutenant-General of His Majesty's Forces; And Colonel of the Royal North British Grey Dragoons. By Richard Rolt, Author of The History of the Late War.","John Lindsay, 20th Earl of Crawford",58,0,0,3,0,0,0,1,0,2,0,2,0,0,5,1,0,0,0,5,0,3,1,1,2,2,3,2,0,1,1,1,0,0,0,0,0,1,1,1,4,0,1,8,2,0,0,4,1753,1,1,"London : printed for Henry Köpp; and sold by Mr. Newbery, in St. Paul's Church-Yard; Mr. Owen, at Temple-Bar; and Mr. Paterson, in the Strand, M.DCC.LIII. [1753].",London,504,male,1702,1749,FALSE,"inifead of a satisfactory answer,. he was given to understand, that all he had to: do was to ran brame tthe captives, at the rate of X oo lewkows a head. The 2- edaghetfan, Daghefian tartars , having withdrawn their allegiance fromcha. Russia, and put themselves under the protection of"
0515400202_000003,"The history of modern Europe. With an account of the decline and fall of the Roman Empire, and a view of the progress of society. From the rise of the modern kingdoms to the Peace of Paris, in 1763. In a series of letters from a nobleman to his son. A new edition, carefully corrected. ...",William Russell,51,4,0,0,1,3,0,2,1,5,2,0,1,0,5,3,1,0,0,0,0,0,0,3,0,0,0,1,0,1,2,0,0,0,0,0,5,1,1,1,0,0,3,2,1,0,0,2,1789,2,5,"London : printed for G. G. J. and J. Robinson, Paternoster-Row; and A. Hamilton, jun. Falcon-Court, Fleet-Street, 1789.",London,591,male,1741,1793,FALSE,"Charles VIII his son , unites Britanny to the kingdom of France, by marrying the heiress of that duchy L I 149z Henry VII of England inrades France - 114 He is induced to withdraw his forces by the pecuniary fiipu lations in the treaty of Efaples ibid. 1494 Charles"
0003400102_000063,"An essay on universal history, the manners, and spirit of nations, from the reign of Charlemaign to the age of Lewis XIV. Written in French by M. de Voltaire. Translated into English, with additional notes and chronological tables, by Mr. Nugent.",Voltaire,49,0,1,1,5,5,0,3,3,0,0,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,3,1,2,0,0,0,4,3,0,1,0,0,0,3,2,0,0,1,1759,2,4,"Dublin : printed for S. Cotter, Bookseller in Skinner-Row, MDCCLIX. [1759].",Dublin,359,male,1694,1778,TRUE,"It is difficult to reconcile the iron cage, and the base affront done to Bajazet's wise, with the generosity which the Turks attribute to Tamerlane. They take notice that this conqueror upon entering Bursa, or Prufa, the capital of the Turkish domi. nions in Asia , wrote a letter to"
0436200102_000184,"An historical account of the British trade over the Caspian Sea: with a journal of travels from London through Russia into Persia, and back again through Russia, Germany, and Holland. To which are added, the revolutions of Persia during the present century, with the particular history of the great usurper Nadir Kouli. In two volumes. By Jonas Hanway, Merchant.",Jonas Hanway,64,0,5,3,0,0,1,0,1,1,3,4,2,0,0,1,1,0,1,4,0,4,0,0,3,0,1,2,4,1,2,2,0,0,0,0,1,0,0,1,0,1,2,6,1,1,0,5,1754,2,2,"Dublin : printed for William Smith, and Richard James, Booksellers in Dame-Street, MDCCLIV. [1754].",Dublin,603,male,1712,1786,FALSE,"proved, that it was an asylum to them of late years; or at leafi, that it was the seat of rebellion, from whence Shirvan was invaded. CHAP. Th; s place stood in 1746, as described in the account of the tract of the Russian enbafl, Vol. I. Chap. LVI and"
1181400102_000101,"The works of M. de Voltaire. Translated from the French. With notes, historical and critical. By T. Smollett, M.D. T. Francklin, M.A. and others. In twenty-four volumes. ...",Voltaire,38,1,0,1,0,0,2,1,1,1,2,0,0,0,0,5,0,1,2,1,0,1,1,0,0,0,3,0,0,4,0,0,1,0,0,1,0,2,1,0,0,1,0,3,1,0,1,0,1772,2,24,"Dublin : printed by R. Marchbank, for R. Moncrieffe, 1772-73.",Dublin,287,male,1694,1778,TRUE,"from those they have subdued, and in the midst of whom they live. There remained indeed three hundred thousand Greeks in Constantinople , after that city was taken ; but these were only artificers or tradesmen, who worked for their new masters, a people wholly under fubjeetion in their own"
0003400102_000062,"An essay on universal history, the manners, and spirit of nations, from the reign of Charlemaign to the age of Lewis XIV. Written in French by M. de Voltaire. Translated into English, with additional notes and chronological tables, by Mr. Nugent.",Voltaire,49,1,1,3,2,6,0,1,2,1,6,0,3,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,3,0,4,1,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,2,1759,2,4,"Dublin : printed for S. Cotter, Bookseller in Skinner-Row, MDCCLIX. [1759].",Dublin,359,male,1694,1778,TRUE,"P. LXXV Of Tamerlane. I IMO UR, whom I hall call Tamerlane to T J comply with the general custom, was descended from jenghiz chan by the female fide, according cording to the testimony of the bell historians. He was born in the year i357 in the town of Cash,"
0034800105_000138,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; Volume the Seventh. A New Edition.",Edward Gibbon,43,0,1,1,2,2,0,3,0,7,2,1,0,1,4,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,1,0,2,0,0,0,1,1,0,3,1,0,2,1790,5,6,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXC. [1790].",London,469,male,1737,1794,TRUE,"such an enterprise might unite the powers of Christendom in a second and more formidable crusade. His epistle to the emperor was con Diftrefsof ceived in these words: "" By the divine cle Constantinople , "" mency, our invincible fcymetar has reduced AD."" to our obedience almost all Asia ,"
0344700200_000023,"The present state of the Ottoman empire. Containing A More Accurate And Interesting Account Of The Religion, Government, Military Establishment. Manners, Customs, And Amusements, Of The Turks Than Any Yet Extant, Including A Particular Description Of The Court And Seraglio Of The Grand Signor. And Interspersed With Many Singular And Entertaining Anecdotes. Translated from the French manuscript of Elias Habesci, Many Years Resident At Constantinople, In The Service Of The Grand Signor.","Habesci, Elias",57,0,1,0,0,0,0,0,1,2,0,2,0,0,0,4,1,0,1,1,0,0,2,4,0,1,3,3,2,4,2,0,5,0,0,0,0,3,1,1,1,4,0,3,1,0,0,4,1784,1,1,"London : printed for R. Baldwin, NO. 47, Pater-Noster Row, MDCCLXXXIV. [1784].",London,469,unknown,,,FALSE,"took the amorea, which has remained from that time annexed to the Ottoman empire . In fine, he concluded an honourable peace , in the course of his reign , with the several Christian powers that had for a long time time been enemies to the Turks . le likewise"
0097500104_000089,"The works of the late M. de Voltaire. Translated from the French, with notes, critical and explanatory. By the Rev. David Williams. Hugh Downman, M. A. William Campbell, LL.D. Richard Griffith, Esq. Elizabeth Griffith, James Parry, M. A. And John Johnson, M. A. ...",Voltaire,62,1,2,4,1,0,0,0,0,2,2,1,0,0,9,1,0,2,4,2,0,1,1,3,0,0,1,2,0,1,4,0,0,2,0,0,0,2,1,1,0,0,0,7,2,0,0,3,1780,4,4,"London : printed for Fielding and Walker, Pater-Noster-Row, MDCCLXXX. [1780].",London,449,male,1694,1778,TRUE,"examine into the rights of their Christian subjects, and their suffering them to exercise their religion on the very spot where first it had its rise, is a particular infiance of lenity in that sanguinary govern mcnr. When the Greeks wanted to take pofflflion in virtue of the decree of"
0145500400_000045,"An epitome of the history of Europe, from the reign of Charlemagne, to the beginning of the reign of George III. By Sir William O'Dogherty.","O'Dogherty, William, Sir",48,1,1,2,1,4,1,2,0,3,0,1,2,0,2,4,2,0,1,0,0,0,2,0,0,0,1,2,1,2,3,0,0,0,0,0,2,2,0,1,0,0,1,4,0,0,0,0,1788,1,1,"London : printed for T. Hookham, New Bond-Street, MDCCLXXXVIII. [1788].",London,475,unknown,,,FALSE,"the romans, whose wife, Mary of Burgundy, was lately dead, and offered him their duchess in marriage. The proposal was readily accepted, the nuptials were celebrated by proxy, and the duchess of Britanny assumed the august title of queen of the romans. But this honour was all she gained by"
0204200303_000147,"A compleat history of the Turks, from their origin in the year 755, to the year 1718. Containing The Rise, Growth, and Decay of that Empire, in its respective Periods, under their several Kings and Emperors. Collected not only from the best European, but also from Oriental Authors, never hitherto published in English. Illustrated with effigies, curiously engraven, of all their Kings and Emperors, and of such famous Generals, &c. as have signaliz'd themselves in the Wars against them: as also with an exact map of the Turkish Empire. To which are added, I. Their maxims of state and religion. II. A dictionary explaining the Names and Nature of their Religious Sects, Civil and Military Offices, their Festivals, Rites, Customs, &c. III. The life of their prophet Mahomet. IV. The Alcoran at large, translated from the Arabick by the Sieur De Ryer, and now faithfully English'd. In four volumes.",David Jones,92,1,0,0,1,5,0,0,2,1,1,0,0,0,4,3,2,0,0,3,0,1,0,1,0,0,0,6,6,0,1,0,0,0,0,1,2,3,16,1,0,1,1,27,0,0,0,2,1718,3,4,"London : printed by J. Darby in Bartholomew-Close, for Andr. Bell at the Cross-Keys and Bible in Cornhil, W. Taylor at the Ship in Pater-Noster-Row, and John Osborne at the Oxford-Arms in Lombard-Street, M.DCC.XIX. [1719].",London,397,male,1676,1720,FALSE,"His Anfrer to Ferdinand's Embagy. 342 His Answer to the French Ambassador Sends a Fleet to aid the French Lays Laysfiege to Gran, and takes it. 350 & re Besieges and takes Alba Regalis. 351 & fe Put his Sm Mufsapha to death. His Saying to Tzianger. ibic Pardons his"
