PassageID,Title,Author,Total termFreq,termFreq(anim),termFreq(appear),termFreq(bai),termFreq(beast),termFreq(breed),termFreq(brother),termFreq(cafe),termFreq(carri),termFreq(carriag),termFreq(cart),termFreq(cattl),termFreq(chees),termFreq(cloth),termFreq(colt),termFreq(committe),termFreq(common),termFreq(corn),termFreq(cow),termFreq(cure),termFreq(cut),termFreq(eat),termFreq(farmer),termFreq(feed),termFreq(feet),termFreq(follow),termFreq(foot),termFreq(forc),termFreq(fore),termFreq(grass),termFreq(hai),termFreq(hand),termFreq(hard),termFreq(hog),termFreq(holi),termFreq(horf),termFreq(horn),termFreq(hors),termFreq(kind),termFreq(know),termFreq(larg),termFreq(leg),termFreq(littl),termFreq(mare),termFreq(market),termFreq(mile),termFreq(morn),termFreq(near),termFreq(rent),termFreq(ride),termFreq(road),termFreq(run),termFreq(sheep),termFreq(theep),termFreq(tither),termFreq(ware),termFreq(water),termFreq(week),termFreq(white),termFreq(wool),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1365000100_000057,"The traveller's pocket-book; or, Ogilby and Morgan's book of the roads improved and amended, in a method never before attempted. Containing, I. An alphabetical list of all the cities, towns, and remarkable villages, shewing in what road they are situated. II. The distances in measured miles from London to all the cities, towns, and remarkable villages, in England and Wales according to the new erected mile stones: and an account of such noblemens and gentlemens seats as lie near the road side. III. The cross roads in England and Wales. IV. A new whole sheet map of the roads in England and Wales, as also those in Scotland, fitted to bind with the book. V. The high roads in Scotland, measured from Edinburgh, with the principal cross roads, in English miles. VI. The circuits of the judges. VII. The post master-general's account of the nights that post-letters are dispatched to the several trading towns. VIII. A list of the fairs in England and Wales, regulated according to the new stile. The eighteenth edition, corrected. With great improvements and additions, particularly of cross roads and gentlemens seats. By Mr. Potter, editor of Salmon's gazetteer.","Morgan, William",154,0,0,0,0,0,0,0,0,0,0,32,10,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,20,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,32,0,1,0,2,0,3,1778,1,1,"London : Printed for J. Buckland, J. Rivington, S. Crowder, B. Law, T. Caslon, J. Almon, C. Corbet, C. Bowles, W. Stuart, J. Sewell, W. Domville, J. Russel, and R. Baldwin, 1777.",London,249,male,,,FALSE,"march zy, Oatob. 2, for horses and beaits. Scutrhroell, Whit, Mond. for bodies, housed cattle , theep , iwine, and mierchandize. Tuxford, Sept. 25, for horses and prgs, miay 3 2, for cattle , meep, pigs, and miliinery. Warfop, wthit, mond'  r7, for cattle and horses . wo)~irkop) Majr."
0204701700_000046,"The traveller's pocket-book; or, Ogilby and Morgan's book of the roads improved and amended, in a method never before attempted. Containing, I. An alphabetical list of all the cities, Towns, and remarkable Villages, shewing in what Road they are situated. II. The Distances in measured Miles from London to all the Cities, Towns, and remarkable Villages, in England and Wales, according to the new erected Mile Stones: And an Account of such Noblemens and Gentlemens Seats as lie near the Road Side. III. The Cross Roads in England and Wales. IV. A whole Sheet Map of the Roads in England and Wales, fitted to bind with the Book. V. The high Roads in Scotland, measured from Edinburgh, with the principal Cross Roads, in English Miles. VI. The Post-Master-General's Account of the Nights that Post-Letters are dispatched to the several trading Towns. Vii. A list of the fairs in England and Wales, regulated according to the New Stile.","Morgan, William",108,0,0,0,0,0,0,0,0,0,4,21,2,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,20,16,1,0,0,0,0,0,1,0,0,3,0,0,0,0,11,0,0,3,0,1,0,2,1771,1,1,"London : printed for J. Brotherton, J. Buckland, C. Bowles, J. Rivington, S. Crowder, P. Stevens, B. Law, C. Corbet, T. Caslon, R. Horsfield, J. Almon, S. Bladon, and R. Baldwin, MDCCLXXI. [1771].",London,232,male,,,FALSE,"zyymondlbar, Feb. 2, May 6, Sept. 7, for harfes, lean cattle , and petty chapmen. rarmouib, Fid. and Sat. in eaft.w. for petty chapmen. 0 3 NORTH A _ _ [ ]. ortha.4fp'toshre. 1 (Juiy 5) for hors s. Bg: :; : r, Grer, June z24 2, 26, hi.: .:"
0038101700_000010,"Facts and arguments respecting the great utility of an extensive plan of inland navigation in Ireland. With an appendix, Containing the Report of William Jessop, Esq. Civil Engineer, Respecting the Practicability and Expence of Making an Artificial Harbour, for Large Vessels, in the Bay of Dublin. By a friend to national industry.","Griffith, Richard",49,2,0,0,0,1,0,0,2,10,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,0,1,1,0,1,1,0,0,0,0,5,0,0,1,1800,1,1,"Dublin : printed by William Porter, Grafton-Street. May, 1800.",Dublin,77,male,1752,1820,FALSE,"the facility of its export abroad, and of its sale at home. Of course more land would be turned to tillage, in order to satisfy the increased demand. the amount of the reducion in the price of carriage , which occasions this, would for a time go principally into the"
0528900200_000311,"The sportsman's dictionary; or, the gentleman's companion: for town and country. Containing full and particular instructions for riding, setting, farriery, hunting, fishing, cocking, fowling, racing, hawking, &c. with the various methods to be observed in breeding and dieting of horses both for the road and turf; also, the management of dogs, game-cocks, dunghill-fowls, turkies, geese, ducks, pigeons, singing-birds, &c. and the manner of curing their various diseases and accidents. Collected from the best authors; with very considerable additions and improvements, by experienced gentlemen. Illustrated with copper-plates, representing all the different kinds of nets, snares, and traps, that are now made use of in fowling; and the implements for angling.",,52,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,1,2,1,1,0,1,1,2,1,2,0,0,1,3,11,1,1,1,0,2,0,0,0,1,0,0,4,0,0,1,0,0,0,1,1,2,0,1785,1,1,"London : printed for G. G. J. and J. Robinson, No. 25, Pater-Noster-Row, M.DCC.LXXXV. [1785].",London,571,unknown,,,FALSE,"any remedy to them, scrape off the scabs, and wash the blood off with chamber lee, and salt of brine. There are a multitude of receipts for this purpose, but I shall prescribe only ome of the chief. Sometimes indeed the scratches prove very obstinate, in which cafe the following"
0752500103_000097,"The modern husbandman, or, the practice of farming: ... . Containing, The Months of January, February, and March. By William Ellis, A Farmer, of Little Gaddesden, near Hempstead, in Hertfordshire.",William Ellis,42,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,2,1,4,0,2,2,4,0,0,0,0,0,0,1,1,1,0,1,0,1,0,2,0,0,1,0,2,0,0,0,0,3,1,0,0,1,2,0,0,0,0,0,1,1,1744,3,4,"London : printed for, and sold by T. Osborne, in Gray's-Inn, and M. Cooper, at the Globe, in Pater-Noster Row, MDCCXLIV. [1744].",London,467,male,1700,1758,FALSE,"of horfe breaks and Hand instruments, i they are now employed by common Farmers , for improving their Crops of Wheat, Barley, Peas, Beans, Rapes, Weld, Coriander, Carraway, Ca lry, Seeds of Trees, Turnips, Hops, and other Vegetables, in the cheapelt and most profitable Manner. Of the Furniture of a"
1696200100_000843,"A new and complete geographical dictionary. Containing a full and accurate description of the several parts of the known world, as divided into continents, islands, oceans, seas, rivers, lakes, &c. The situation, extent, and boundaries, of all the empires, kindgoms, provinces, states, &c. in Europe, Asia, Africa, and America. Their climates, ... constitutions, ... produce, languages, manufactures, trade, commerce, cities, chief towns, universities, ... pictures, ruins, antiquities, mines, vegetation, minerals, mountains, desarts, forts, castles, harbours, natural and artificial curiosities. Together with the religion, learning, policy, manners, customs, stature, shape, colour, and length of lives of the inhabitants; their virtues and vices; their ceremonies at births, marriages, and funerals; their political and church government, &c. To which will be prefixed, an introductory dissertation, explaining the figure and motion of the Earth, the use of the globes, and doctrine of the sphere; with the improvements of the moderns, to render the science of geography easy and intelligible to every capacity. And to render this performance still more perfect and useful, we shall add to the description of every city and town in England, the names of the inns where their respective stage coaches and waggons put up in London, and the days and hours of their setting out from thence. Illustrated with an accurate set of maps, the dresses of the inhabitants, and variety of perspective views of the principal cities, towns, harbours, structures, ruins, &c. By Frederic Watson, M.A. vicar of Sutton, and several other gentlemen.","Watson, Frederic",48,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,3,3,1,0,5,1,1,0,2,5,3,1,0,0,0,1,3,0,0,0,0,1,0,1,1773,1,1,"London : Printed for the authors, and sold by G. Kearsly, No. 46, Fleet-Street, and all other booksellers in Great Britain and Ireland, MDCCLXXIII. [1773].",London,651,unknown,,,FALSE,"both for the fern'ce of the navy and merchants. It is sixteen miles from Newhaven, and fifty-nine fouth by west of London. The wagon goes from the Talbot, Southwark, Thursday morning at four. 1 he vefliel from Beal's and Hilditch's wharves. SHREWSBURY, a large town of Shropshire, and ca? pital"
1140900101_000022,"A new system of husbandry. From experiments never before made public. With tables shewing the expence and profit of each crop. How to stock Farms to the best Advantage. How the Crops are to follow each other by the Way of Rotation. On Trench - Plowing, shewing how to raise good Crops without Manure. On Rearing, Breeding, and Feeding Cattle. On a new discovered cheap Food for Cattle. A Description of a most valuable moving Sheep-House for eating Turnips on the Ground. On Cabbage Husbandry. On the Naked Wheat, &c. On all Sorts of Manures, Marls, Clays, Sands, &c. With many chosen Receipts for the Cure of all Sorts of Cattle. All which are calculated both for the Profit and Amusement of the Country Gentleman and Farmer. To which is Annexed, A few Hints particularly and humbly offered for the Perusal of the Legislature. By C. Varley, Esq; The third edition. In three volumes. ...",Charles Varlo,62,0,0,0,0,0,0,2,1,0,0,12,0,0,0,0,1,0,2,0,3,5,4,5,3,0,0,0,1,3,4,0,0,3,0,0,3,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1772,1,3,"Winchester : printed for the author, by John Wilkes, 1772.",Winchester,340,male,1725,1795,FALSE,"on it till they leave it again. And the ground being whole or untrod when they come upon it, they cannot tread it to dirt, for the more they tread, the dryer and firmer it will be. They only lie one night on the same ground, neither do they ifand"
0752100400_000053,"The gentleman farmer. Being an attempt to improve agriculture, by subjecting it to the test of rational principles.","Henry Home, Lord Kames",56,0,2,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,1,0,0,2,1,9,2,0,0,0,1,1,5,1,0,0,0,0,3,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,1,2,0,1779,1,1,"Dublin : printed by James Williams, Skinner-Row, M,DCC,LXXIX. [1779].",Dublin,409,male,1696,1782,TRUE,"first appearance of frost. The warmth of the house made them sprout sooner than in the former way. I made a third experiment; which was, to dig a pit in the field si.: or seven feet deep, where I flowed the turnip and covered them with three feet of earth,"
1424400302_000024,"Bowles's post-chaise companion; or, Travellers directory through England and Wales: Being an actual survey of all the principal, direct, and cross-roads, both ancient and modern; with the distances expressed in single miles according to measurement: exhibiting the several towns, villages, post-stages, &c. on or near the roads; together with the circuits of the judges, and an exact alphabetical list of all the fairs, as settled since the alternation of the style. The second edition, corrected and greatly improved; with additions. In two volumes. Vol I.",Carington Bowles,128,0,0,0,0,0,0,0,0,0,0,47,2,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,17,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0,5,0,4,0,0,1781,2,2,"London : Printed for the proprietor Carington Bowles, at his map and Print Warehouse, No. 69, St. Paul's Church Yard, [1781]",London,113,male,1724,1793,FALSE,"toys. Northope, flint/h.march 14, July olabam, Lanrc. May 2, for horned 7, OR. Iz, for cattle . cattle , horfes ~and theeps Northwich, Chejh. Aug. 2, Dec. Ongar, Efx, Sept 30, for hl 6, for cattle , drapery goods and ware . bedding. torford, Sufdk, Midfum. day, Nor th would,"
1553900233_000042,"Annals of agriculture and other useful arts. Collected and published by Arthur Young, Esq. F.R.S. secretary to the Board of Agriculture, honorary member of the societies of Dublin, Bath, York, Salford, Odiham, South Hants, Kent, and Essex; the Philosophical and Literary Society of Manachester; the Veterinary College of London; the Economical Society of Berne; the Physical Society of Zurich; the American Society of Massachuestts; the Palatine Academy of Agriculture at Manheim; the Imperial Economical Society established at Petersburgh; the Royal and Electorical Economical Society of Celle; associate of the Society of Agriculture at Paris; and corresponding member of the Royal Academy of Agriculture at Florence; and of the Patriotic Society at Milan. Vol. XXXIII.",Arthur Young,44,2,2,0,1,2,0,0,0,0,0,4,0,0,0,0,5,0,1,2,0,0,1,1,1,0,0,0,0,3,4,0,1,1,0,0,1,0,0,1,2,1,2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1799,33,33,"Bury St. Edmund's : Printed, for the editor, by J. Rackham, Angel-Hill; and sold by Richardson, Royal-Exchange, London, 1799.",,663,male,1741,1820,TRUE,"a cure in about half art hour. Rk Tbiree quiarters of a pint of olive oil; one pint of melted butter, or hogs lard: give it the beast with a horn or bottle, and if"" not better in a quarter of an hour, repeat the sarrie quiantity. walk the animal"
0752500102_000071,"The modern husbandman, or, the practice of farming: ... . Containing, The Months of January, February, and March. By William Ellis, A Farmer, of Little Gaddesden, near Hempstead, in Hertfordshire.",William Ellis,55,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,2,4,2,3,0,0,3,4,2,3,2,0,0,3,0,1,0,1,0,0,0,4,0,2,2,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,2,0,1744,2,4,"London : printed for, and sold by T. Osborne, in Gray's-Inn, and M. Cooper, at the Globe, in Pater-Noster Row, MDCCXLIV. [1744].",London,567,male,1700,1758,FALSE,"This is the words and cormrnom; efl zweed that infests our Chilturn Fields, becau it draws away much Nouriihment from the Grain, and takes up a great Deal of Room both above and below the Surface, to the great Damage of all Crops of Corn that grow among it. It"
0865700104_000691,"Cyclopædia: or, an universal dictionary of arts and sciences. ... By E. Chambers, F.R.S. With the supplement and modern improvements, incorporated in one alphabet. By Abraham Rees, ... In four volumes. ...",Abraham Rees,64,3,1,0,0,8,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,6,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,15,1786,4,1,"London : printed for J. F. and C. Rivington, A. Hamilton, T. Payne and Son, W. Owen, B. White and Son [and 24 others in London], 1786-88.",London,697,male,1743,1825,FALSE,"drink, it is naturally fond of a dry pasture. The dropsy, vertigo, plthific, jaundice, and worms in the liver, annually make great havoc among our flocks. For the first disease, the shepherd finds a remedy by turning the infected into fields of broom. When the eggs deposited by infecs in"
0242300202_000055,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,46,0,0,0,0,2,0,0,0,0,1,1,3,0,1,0,2,0,6,0,0,1,0,3,1,0,0,0,0,1,4,1,0,0,0,0,1,7,0,1,2,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,2,0,0,1770,2,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,414,male,1741,1820,TRUE,"A scythe, 3s. A plough, i. 8s. A spade, 3s. 6d. A harrow, i1. is. The layiig the shares and coulters, and keeping the ploughs, c. in order, also the carts , and shoeing the horses , the blacksmiths do for 20os. a horse , and the iron: If iron"
