PassageID,Title,Author,Total termFreq,termFreq(accompani),termFreq(act),termFreq(agreeabl),termFreq(air),termFreq(art),termFreq(band),termFreq(choru),termFreq(compos),termFreq(composit),termFreq(concert),termFreq(concerto),termFreq(effect),termFreq(express),termFreq(fugu),termFreq(grand),termFreq(handel),termFreq(happi),termFreq(harmoni),termFreq(hear),termFreq(heard),termFreq(heaven),termFreq(holi),termFreq(imit),termFreq(impress),termFreq(instrument),termFreq(italian),termFreq(joi),termFreq(manner),termFreq(measur),termFreq(movement),termFreq(music),termFreq(opera),termFreq(overtur),termFreq(part),termFreq(passion),termFreq(perform),termFreq(pleas),termFreq(power),termFreq(prais),termFreq(recit),termFreq(represent),termFreq(sing),termFreq(solo),termFreq(song),termFreq(sound),termFreq(time),termFreq(tone),termFreq(trumpet),termFreq(violin),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(written),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpt
0918000800_000012,"[Under the direction of His Grace the Duke of Leeds. Concert of Antient Music. Wednesday, February 4, 1795.]",Concerts of Antient Music,177,0,11,0,1,0,0,29,0,0,6,11,0,0,0,3,53,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,8,1,0,0,0,1,1,14,0,1,1,29,0,2,0,1,0,0,0,0,0,1795,1,1,"[London : s.n., 1795].",London,134,unknown,,,FALSE,"to declare, that any Persons, now Subscribers to th' said Concert , who shall omit to send a Notice of their Intention not te Subsrile to the said concert.the ensuing Season, to JOHN KEYSALL, Esq N. No., Uer Cower Street, Bedford Square revious to the First of January, 1796, will"
0062600900_000010,"A musical dictionary: containing a full explanation of all the terms made use of in the historical, theoretical, and practical parts of music: Also Explanations of the Doctrines of Ancient Music, and Mathematical and Philosophical Inquiries into the Nature of Sound with regard to Intervals, Concords, and Discords: Together with A full Description of all the various Kinds of Musical Instruments (not contained in any other Dictionary). The whole carefully abstracted from the best Authors in the Greek, Latin, Italian, French, and English Languages, By James Grassineau, Gent. A New Edition, to which is added An Appendix, selected from the Dictionnaire de Musique of M. Rousseau: Containing All the New Improvements in Music since the first Publication of this Dictionary.","Grassineau, James",70,0,0,0,2,0,0,3,0,2,2,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,3,0,2,1,0,8,0,0,14,0,1,1,0,0,1,0,4,0,5,2,1,2,0,1,1,2,6,0,1769,1,1,"London : printed for J. Robson, Bookseller, at the Feathers in New Bond Street, MDCCLXIX. [1769].",London,379,male,1715,1769,FALSE,"way of meafuiring the intervals of music by the magnitude of a tone , (which was tui.:., C t he tornmed by the difference between a Diapente and a l)iatefieron;) thought that the musical intervals should r e difrti!.io.ihed according to the ratios or proportions, which the sounds trminating those"
0937500300_000034,"Essays. On poetry and music, as they affect the Mind. On laughter, and Ludicrous Composition. On the utility of classical learning. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,78,0,0,3,0,4,0,1,1,0,0,1,0,2,0,0,0,0,2,1,1,3,0,17,0,1,1,0,0,0,2,17,0,0,1,0,0,2,1,0,0,0,2,0,1,7,0,0,0,0,1,2,2,2,1776,1,1,"Edinburgh : printed for William Creech, Edinburgh; and for E. & C. Dilly, London, MDCCLXXVI. [1776].",Edinburgh,566,male,1735,1803,FALSE,"by a label proceeding from the mouth of the agent, nor the species of animal ascertained without a name written under it. But between imitation in music and imitation in painting, there is this one eifential difference: - a bad picture is always a bad imitation of nature, and a"
1016800104_000047,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,75,2,0,0,6,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,5,0,0,7,8,0,6,0,6,0,0,0,5,1,2,2,4,0,4,0,0,0,1,1,2,1,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"mutually destroy preceding effects , as the one can only interest at the expense of the other. CHAP. 132 CH AP. IV Of CANTATAS, or narrative chamber mu/ic. HE secular Music of Italy, has never been in an absolute rude state for more than two centuries. It has beeen burr"
0013904900_000022,"Dictionarium musica, being a complete dictionary: or, treasury of music. Containing, A full Explanation of all the Words and Terms made use of in Music, both Speculative, Practical and Historical. All the Words and Terms made use of by the Italians, are also inserted. The whole Compiled from the best Antient and Modern Authors who have wrote on the Subject. By John Hoyle, Musician.","Hoyle, John           ca. 1797",73,0,0,0,3,2,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,8,1,0,1,1,0,3,2,1,7,0,3,0,0,0,0,0,4,0,4,1,7,1,1,1,0,5,9,0,1770,1,1,"London : printed for the author, and sold by S. Crowder, No. 12, Pater-Noster-Row, London; and J. Binns, Bookseller, in Leeds, Yorkshire, MDCCLXX. [1770].",London,115,unknown,,,FALSE,"next chord to the Ultimate. PENULTIMATE, of the separate, Paranete Diazeugmenon, a name the ancients gave to one of the chords of their Lyre, or Syftern, answering to D, La, Re, of the 3d Otave of the modern system. PENULTIMATE, of the acute Paranete Hyperbo leon, a chord of the"
0035501400_000030,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory M. D. F. R. S. Professor of Medicine in the University of Edinburgh, and First Physician to His Majesty in Scotland.",John Gregory,92,0,0,0,0,4,0,0,3,3,0,0,0,9,0,0,2,0,2,1,0,0,0,7,0,4,1,0,1,1,0,25,0,0,1,1,3,1,1,0,0,0,1,0,7,1,3,0,0,0,4,3,3,0,1777,1,1,"London : printed for J. Dodsley in Pall-Mall, M.DCC.LXXVII. [1777].",London,308,male,1724,1773,FALSE,"and pathetic manner , without any view of showing the dexterity of his own execution. But though all these circumstances of composition and performance should concur in any piece of Music , yet it must always fail in affecing the passions , N 3 unless [ i82 ] unless its"
0999300100_000157,"Essays. On the nature and immutability of truth, in opposition to Sophistry and Scepticism. On poetry and music, as they affect the Mind. On laughter, and ludicrous composition. On the utility of classical learning. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,92,0,0,4,1,9,0,1,1,0,0,1,1,3,0,0,2,0,1,0,3,1,0,28,0,1,0,0,0,0,1,14,0,0,5,0,0,3,1,0,0,0,1,0,2,3,0,1,0,0,0,1,1,2,1776,1,1,"Edinburgh : printed for William Creech, MDCCLXXVI. [1776].",Edinburgh,783,male,1735,1803,FALSE,"we need not wonder, that the imitative arts of poetry and painting should have been greatly esteemed in every enlightened age. The imitation itself, which is the work of the artist, is agreeable ; the thing imitated , which is nature, is also agreeable ; and is not the same"
0652201000_000005,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music. Wednesday, February 3, 1796.",Concerts of Antient Music,93,0,5,0,5,0,1,18,0,0,3,2,0,0,0,1,17,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,2,4,2,0,0,3,1,4,0,2,0,9,2,2,0,0,0,0,4,0,0,1796,1,1,"[London : s.n., 1796].",London,165,unknown,,,FALSE,"realms of peace and love. s3 ·' ( i1 )' CHORUS . (JUBILATE.) ggliry be tos the Father, antd: to the. Son, !'and to the Holy Ghost. As it was in the beginning, is now and ever shall be, world without end. Amen. END OF THE FOURTH' CONCERT . On"
1016800103_000002,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,85,0,0,0,2,4,0,0,3,8,0,0,1,7,0,0,0,0,1,1,1,0,0,2,0,4,0,0,1,1,2,8,0,0,5,1,11,1,2,0,0,0,0,0,0,0,1,5,0,4,3,4,2,0,1776,3,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,679,male,1726,1814,TRUE,"no one musical production can comprise the beauties of every species of composition . It is not unusual for disputants, in all the arts , to reason without principles; but this, I believe, happens more frequently in musical debates than any other. By principles, I mean the having a clear"
0909700400_000037,"Essays: on poetry and music, AS They Affect The Mind; on laughter, And Ludicrous Composition; on the utility of classical learning. By James Beattie, LL. D. Professor Of Moral Philosophy And Logic In The Marischal College And University Of Aberdeen.",James Beattie,70,0,0,0,1,5,0,0,1,1,1,0,0,1,0,0,0,0,2,2,2,0,0,12,0,3,0,0,0,0,0,17,0,0,1,2,0,1,0,0,0,0,3,0,2,4,0,2,1,2,1,0,2,1,1778,1,1,"Edinburgh : printed for Edward and Charles Dilly, in London; and William Creech, Edinburgh, M.DCC.LXXVIII. [1778].",Edinburgh,558,male,1735,1803,FALSE,"are iuch, as we think we have heard , or might have heard , sung by the inhabitants of tie country. Then they muff resemble country fongs; and if so, these songs muff alib be in the pastoral style. Of what then are these country fongs, the supposed archetypes of"
0906901500_000009,"The psalm-Singer's devout exercise; containing I. A New and Compleat Introduction to the Grounds of Musick. II. A Select Collection of Church Musick; consisting of Forty Four Psalm-Tunes, fitted to all, or most, the different Measures in either Old or New Versions; which may be sung in either one, two, three, or four Parts with ease for the Voice. III. Two Chanting-Tunes; viz. Te Deum laudamus, and Magnificat. IV. Sixteen Anthems; The whole Collection being taken from the newest and best Authors, with the greatest Accuracy, all in Score. To which is added, An Alphabetical Glossary, explaining all such Latin, Greek, Italian, and French Words, as generally occur in Musick; so that the Learner need not be at a Loss when he finds any of those uncommon Words or Terms set near any Lesson of Musick, either Vocal or Instrumental, &c. By John Buckenham, of Bramfield, in the County of Suffolk, who teacheth the Same.","Buckenham, John",118,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,4,0,0,8,1,1,13,0,3,0,0,0,1,0,14,1,3,2,6,0,0,3,2,1,10,0,1741,1,1,"London : printed by A. Pearson, over-against Wright's Coffee-House, in Aldersgate Street, for the author; and sold by W. Craighton, Bookseller in Ipswich, in Suffolk; F. Morse, in Great Yarmouth; J. Kirby, in Wickham Market; J. Bull, in Saxmundham; M. Debenham, in Beccles; W. Skoulding, in Oxford; W. Forder, in Norton; B. Reeve, in Halesworth; T. Paulson, in Lavenham; T. Tye, in Woodbridge; J. Dorking, in Framlingham; J. Keer, in Debenham; S. Girling, in Shadbrook; and by the author, in Bramfield, M.DCC.XLI. [1741].",London,239,unknown,,,FALSE,"Continuoto, Alto Altu:, Cantus Medius, or Tble Continuoto, c. 0, ocava, or o&ave, (Lathi; signifies a perfec Interval ofeli'l., Notes, con firing of i2 Semitones or half Notes, c. Organo, (Italir,) is the Name of an Organ; but when it itands over any Piece of Music , then it signifies"
0842100100_000023,"Memoirs of the life of the late George Frederic Handel. To which is added, a catalogue of his works, and observations upon them.","Mainwaring, John",74,3,0,0,1,0,0,0,7,4,0,1,1,0,0,0,6,0,6,0,0,0,0,0,0,4,7,0,1,0,0,9,5,0,5,0,1,0,0,0,1,0,0,0,2,0,4,0,0,0,3,3,0,0,1760,1,1,"London : printed for R. and J. Dodsley, in Pall-Mall, M.DCC.LX. [1760].",London,209,male,,,FALSE,"little reason to hope that it will rise again. The Italian Composers have two things strongly against them, and which I conceive to be the cause of all the trifling, frothy Music we have at this time . The one is, the little time they have for compoing. For as"
0992400100_000045,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,60,2,0,0,2,2,0,6,3,0,1,0,1,3,4,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,7,0,5,2,0,0,1,0,0,0,0,0,2,1,0,0,0,3,4,0,1785,1,1,"Dublin : printed for Messrs. Moncrieffe, Jenkin, White, H. Whitestone, Burton, and Byrne, MDCCLXXXV. [1785].",Dublin,233,male,1726,1814,TRUE,"he any to ""consort him."" (Psal. LXIX 21.) This is a piece of accompanied Recitative of the pathetic kind, no less honourable to the Composer's feeling, than musical learning and recondite modulation: and all the sorrowful cast and expression of that and the Air which follows it: "" Behold andsee,"
1671100300_000040,"Monthly extracts; or, Beauties of modern authors.",,43,0,0,0,3,1,0,0,3,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,3,0,1,0,1,6,4,2,2,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,2,1,0,0,1791,1,1,"London [England] : printed for Harrison and Co. No 18, Paternoster Row, MDCCXCI. [1791-",London,572,unknown,,,FALSE,"I feltonbthe first view of an Engli garrison. -; ar..the communicatione betweer the: gartifon and Barbary., .wanot open ab thei'timeo' : myt arrival, the'preftet of the Em peiro~ proved mora valuable thant [at firif coneieved it. It is obvious, - .howeever, that its: amotunt, and indeed the total of, ll"
0566000400_000003,"The psalm-Singers's assistant. Being a collection of the most approved psalm and hymn tunes. Mostly in four parts. Selected from the best authors, and adapted to the different Metres of the Psalms of David, and the Assembly's Translations; with a Compendious Introduction, for the use of Learners; and a collection of Hymns, suited to the Tunes. To which is prefixed a dictionary of words and phrases, frequently used in music by Robert Gilmour, teacher of music, Paisley.","Gilmour, Robert",62,1,0,0,7,1,1,1,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,8,0,0,9,0,1,1,0,0,0,0,4,0,0,4,3,4,0,0,1,3,2,0,1793,1,1,"Paisley : printed by J. Neilson and sold by the author, M.DCC.XCIII. [1793].",Paisley,77,male,,,FALSE,"in A + If B, E, and A be flat, Mi is in D 5 If B, E, A and D be flat, Mi is in G 6 If B, E, A, D, and G be flat, Mi is in C 7 If B, E, A, D, G, and C"
0607900400_000044,"The present state of music in France and Italy: or, the journal of a tour through those countries, undertaken to collect materials for a general history of music. By Charles Burney, Mus. D.",Charles Burney,46,0,0,1,0,0,1,0,3,1,2,3,0,1,0,2,0,0,0,1,1,0,0,1,0,3,0,0,4,0,1,3,0,0,1,0,4,1,0,0,0,0,1,2,0,0,2,2,1,3,0,1,0,0,1771,1,1,"London : printed for T. Becket and Co. in the Strand, MDCCLXXI. [1771].",London,413,male,1726,1814,TRUE,"wfth great decorum, and was certainly a very innocent amusement. Some of the companies of Laudijii, in Florence, have subsisted near five hundred years. .J fouind a folio MS. of Laudi Sptrtuali, with ti e notes, in the Magliabecchi libra: y composed for the company of friars of the order"
0709600900_000009,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 5, 1800.",Concerts of Antient Music,77,0,5,0,0,0,4,10,0,0,2,4,0,0,0,1,8,1,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,2,0,10,0,1,2,9,1,0,0,0,0,0,3,0,0,1800,1,1,"[London : s.n., 1800].",London,184,unknown,,,FALSE,"0 grant a leader to our host, Whose name with honour we may boast; whose'conduet may our cause maintain, And break our proud oppressor's chain END OF THE FIRST ACT . -9 ACT IL OVERTURE , (ME ssia r.) Handel . RECIT . accomp. Mr. HARRISON. COMFORT ye, comfort ye,"
1081100901_000082,"Apollo's cabinet: or the muses delight. An accurate collection of English and Italian songs, cantatas and duetts, set to music for the harpsichord, violin, German-Flute, &c. With twelve duettos for two French horns, composed by Mr. Charles. And instructions for the voice, violin, Harpsichord or Spinet, German-Flute, Common-Flute, Hautboy, French-Horn, Basson, and Bass-Violin. Also, a compleat musical dictionary, and several hundred English, Irish and Scots songs, without the music. ...",,70,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,8,2,0,5,0,0,0,0,0,0,0,1,1,0,1,1,3,6,19,0,1,7,0,1757,1,2,"Liverpool : printed by John Sadler, in Harrington-Street, M.DCC.LVII. [1757].",Liverpool,353,unknown,,,FALSE,"or some particular instrument , as the flute, which cannot reach so low as the violin and other instruments . For particular explication see pages 7, 42 TRE. See TERZA. TREMOLA, to tremble; a particular grace in music . TRIA, or TRIO, music in three parts is so called, either"
0773100302_000039,"The present state of music in Germany, the Netherlands, and United Provinces. Or, the journal of a tour through those countries, undertaken to collect materials for a general history of music. By Charles Burney, ... In two volumes. ...",Charles Burney,50,0,0,1,1,2,0,0,5,3,1,2,1,1,1,2,2,0,1,0,0,0,0,4,0,0,0,0,2,0,1,7,1,2,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1775,2,2,"London : printed for T. Becket; J. Robson; and G. Robinson, 1775.",London,357,male,1726,1814,TRUE,"taste, he spoke not, "" bit to our hearts; tender, soft, com"" "" elevated, pompous, and ""terrible, by turns; he could force "" tears of admiration from us, at his "" pleasure; an artist, who made no other Qj.; 2 "" use [ 228 ] use of art , than"
1182400200_000005,"Concert of antient music, as performed at the Rooms in Tottenham-Street. M,DCC,LXXXVIII.",Concerts of Antient Music,68,0,1,0,1,2,0,5,0,0,3,2,0,0,0,0,8,0,1,1,1,4,6,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,2,6,3,0,0,0,10,1,0,0,1,0,0,2,2,0,1788,1,1,"[London : s.n., 1788].",London,105,unknown,,,FALSE,"dull, brute idol, whose detested shrine None but such wretches can believe divine.. C H O R U S. Lord of Eternity! who hast in store Plagues for the proud, and mercy for the poor; Look down! look down from thy celestial throne And let the terrors of thy wrath"
1770500100_000013,"Concerts of antient music, under the patronage of Their Majesties; as performed at the new room, King's Theatre, Haymarket. 1800.",Concerts of Antient Music,81,1,4,0,2,1,0,13,0,0,1,1,0,0,0,2,9,0,5,0,1,3,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,4,1,8,0,0,1,14,0,0,0,2,0,0,2,0,0,1800,1,1,"London : printed for W. Lee, by Sampson Low, [1800].",London,122,unknown,,,FALSE,"march and gloomy brow. Jacob, arise, afflert thy God, And scorn oppression's iron rod. ACT II Handel . SONG . Mrs. HARRISON, (susnrna.) IF guiltless blood be your intent, I here resign it all; Fearless of death, as innocent, I triumph in my fall: And, if to fate my days"
