PassageID,Title,Author,Total termFreq,termFreq(air),termFreq(appear),termFreq(appli),termFreq(attend),termFreq(begin),termFreq(bleed),termFreq(blood),termFreq(bodi),termFreq(cafe),termFreq(caus),termFreq(cold),termFreq(continu),termFreq(cure),termFreq(danger),termFreq(degre),termFreq(differ),termFreq(diseas),termFreq(disord),termFreq(drink),termFreq(fever),termFreq(follow),termFreq(frequent),termFreq(gener),termFreq(happen),termFreq(head),termFreq(heat),termFreq(increas),termFreq(inflamm),termFreq(kind),termFreq(littl),termFreq(matter),termFreq(mean),termFreq(medicin),termFreq(method),termFreq(natur),termFreq(observ),termFreq(occas),termFreq(open),termFreq(oper),termFreq(pain),termFreq(patient),termFreq(person),termFreq(physician),termFreq(prevent),termFreq(produc),termFreq(proper),termFreq(purg),termFreq(quantiti),termFreq(remedi),termFreq(remov),termFreq(sever),termFreq(small),termFreq(sometim),termFreq(symptom),termFreq(taken),termFreq(ulcer),termFreq(urin),termFreq(violent),termFreq(warm),termFreq(water),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0958600500_000101,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a dispensatory for the Use of Private Practitioners. By William Buchan, M. D. Fellow of the Royal College of Physicians, Edinburgh.",William Buchan,97,0,1,3,0,1,1,1,0,0,4,1,2,0,0,2,0,3,0,3,3,2,3,3,2,0,1,0,6,1,3,2,0,3,0,1,0,1,1,1,5,9,0,0,0,1,1,0,2,1,0,0,4,1,3,0,2,4,1,3,5,1774,1,1,"London : printed for W. Strahan; T. Cadell in the Strand; and J. Balfour, and W. Creech, at Edinburgh, MDCCLXXIV. [1774].",London,781,male,1729,1805,FALSE,"the following general rules.; viz. To bathe the feet and leas in warm : water ; to apply bladders filled with warm water , or clothes dipped in it, to the stomach and bowels; to make the patient drink freely of diluting mucilaginous liquors; and, lastly, to give him an"
0306500500_000068,"The practical physician; or, medical instructor. Pointing out remedies for the various diseases of mankind: With Directions for the Preservation of Health. Specifying the Causes, Symptoms, proper Regimen, and Method of Cure of the Different Disorders incident to the Human Body. Adapted to the use of private families; Though conveying equal Information to the Scientific. Together with observations on diet, air, and exercise. The Effects of the Passions, And their Influence on the Production and Prevention of Disease. Including, Medical Advice to Women, on Pregnancy, Child-Birth, &c. And Ample Instructions to Parents and Nurses, Respecting the Disorders of Children. By Lewis Mansey, M. D. Assisted by Communications from the most respectable Practitioners, and the Productions of the most celebrated Medical Writers, whose Names are cited.","Mansey, Lewis",123,1,0,4,2,1,0,0,2,3,2,5,0,4,2,0,1,7,0,1,0,1,7,4,0,0,1,1,3,0,0,0,1,5,0,0,0,2,1,3,8,6,0,0,1,0,1,5,2,2,2,2,1,3,2,4,0,0,5,6,9,1800,1,1,"London : printed by W. Stratford. Crown Court, Temple Bar. For J. Stratford, No. 112, Holborn-Hill, [1800].",London,641,unknown,,,FALSE,"is often felt in different parts of the abdomen, but more frequently spread over the whole, and is particularly violent about the navel. While While the pain flifts, and the vomiting only'returns at certain intervals, and while the clysters pass downwards, there is reason to hope; but when the clysters"
0521200100_000166,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a dispensatory for the use of private practitioners. By William Buchan, M. D. Fellow of the Royal College of Physicians, Edinburgh. The fifteenth edition; to which is added, Observations concerning the diet of the common people, recommending a Method of living less expensive, and more conducive to Health, than the present.",William Buchan,116,0,4,0,1,4,0,0,1,0,0,1,1,3,1,4,1,3,2,2,0,0,3,6,0,0,7,5,2,2,2,3,0,1,1,3,0,1,1,0,10,6,1,1,0,0,3,1,1,0,0,0,2,4,6,0,1,4,3,2,6,1797,1,1,"London : printed for A. Strahan, and T. Cadell jun. and W. Davies, (successors to Mr. Cadell,) in the Strand; and J. Balfour, and W. Creech, Edinburgh, MDCCXCVII. [1797].",London,823,male,1729,1805,FALSE,"omitting such as are either trifling; or which occur but seldom. I shall likewise pass over the hiffory of the disease , with the different methods of treatment which it has undergone since it was first introduced into Europe, and many other circumstances of a similar nature ; all of"
0521200100_000107,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a dispensatory for the use of private practitioners. By William Buchan, M. D. Fellow of the Royal College of Physicians, Edinburgh. The fifteenth edition; to which is added, Observations concerning the diet of the common people, recommending a Method of living less expensive, and more conducive to Health, than the present.",William Buchan,102,0,0,3,1,1,1,1,1,0,3,1,1,0,0,1,0,4,0,3,2,2,3,4,1,0,1,0,7,1,2,3,0,3,0,1,1,2,1,1,4,12,0,0,0,2,1,0,2,1,0,0,5,1,2,0,2,4,0,4,6,1797,1,1,"London : printed for A. Strahan, and T. Cadell jun. and W. Davies, (successors to Mr. Cadell,) in the Strand; and J. Balfour, and W. Creech, Edinburgh, MDCCXCVII. [1797].",London,823,male,1729,1805,FALSE,"these matters , may nevertheless be of great service to patients in colics of every kind , by only observing the following general rules, viz. To bathe the feet and legs in warm water ; to apply bladders. filled with warm water , or clothes wrung out of it, to"
1455700100_000112,"Domestic medicine; or, The family physician: being an attempt to render the medical art more generally useful, by shewing people what is in their own power both with respect to the prevention and cure of diseases. Chiefly calculated to recommend a proper attention to regimen and simple medicines. By William Buchan, M.D. of the Royal College of Physicians, Edinburgh.","Trumbull, John",109,0,0,1,4,0,4,9,2,3,1,1,1,0,4,1,1,2,2,4,1,1,4,1,0,0,1,0,1,0,1,1,2,2,0,1,0,4,2,0,5,6,0,0,1,1,1,4,4,1,0,0,2,3,0,5,1,6,3,0,4,1778,1,1,"Norwich [Conn.] : Printed by John Trumbull, for Robert Hodge, J.D. M'Dougall and William Green, in Boston, MDCCLXXVII. [1778].",Norwich|Boston.,440,male,1752,1802,FALSE,"on. It may however proceed to far as to weaken the patient , and even endanger his life, in which cafe proper means must be used for refitaining it. TRE belly thould be kept gently open by laxative diet; as roasted apples, slewed prunes, ke. If there thould not have"
0425900200_000010,"A new practical essay on cancers: containing, I. An Account of their Nature, Causes, and different Species. II. A Detail of the general Method of Practice, commonly called rational or palliative. III. A Description of the Remedies proposed by some as Specifics, but found to be either dangerous or ineffectual; with Remarks on the same. IV. The most safe, efficacious, and only certain Method of Cure, for every Species of Schirrusses and Cancers without Cutting, Caustic, or any painful Operation; as may be seen by the Cases annexed. V. Brief Remarks on Ulcers and Cancers of the Womb. To which is added, a dissertation on the disorders occasioned by the milk; with Necessary Cautions and Directions to lying-in Women. Pointing out their dangerous Consequences, And the Means of Prevention and Cure. A new edition. By J. Burrows, M.D. No. 6, Upper James-Street, Golden-Square.","Burrows, John, M.D.",91,0,0,1,2,0,1,3,1,0,7,1,1,5,0,1,0,3,2,1,1,3,3,2,1,0,5,2,1,0,1,2,0,1,2,1,3,0,1,0,6,2,1,1,0,2,2,1,1,5,1,0,0,0,2,1,2,1,4,0,1,1783,1,1,"London : printed for the author; and sold by J. Barker, Russell Court, Drury Lane ; G. Kearsly, No. 46, Fleet Street ; and T. Axtell at the Royal Exchange, , 1783.",London,99,unknown,,,FALSE,"division. It is open or ulcerated , when the tumour is divided, let it be ever so little . The cancer is malignant, when it is attended with great pain , and violent symptoms ; and it is kindly, when the pain is more supportable, and the symptoms not so"
0165000200_000172,"Domestic medicine: or, a treatise on the prevention and cure of diseases by regimen and simple medicines. With an appendix, containing a dispensatory for the Use of Private Practitioners. By William Buchan, M. D. Fellow of the Royal College of Physicians, Edinburgh.",William Buchan,110,2,1,4,2,2,3,1,0,3,0,2,1,0,3,0,0,4,2,2,9,0,4,6,1,1,1,0,4,0,3,0,1,2,0,3,1,1,0,0,4,2,1,0,3,0,2,1,2,0,1,0,1,3,2,2,0,2,0,7,8,1776,1,1,"London : printed for W. Strahan; T. Cadell in the Strand ; and J. Balfour, and W. Creech, at Edinburgh, MDCCLXXVI. [1776].",London,787,male,1729,1805,FALSE,"of urine . THIS mulf be treated like other inflammatory disorders , by bleeding and plentiful dilution. The drink may be thin gruel or barley water ; in a cup of which half a dram of nitre may be dissolved, and taken three or four times a day. Clysters of"
0924001000_000027,"Medical instructions towards the prevention, and cure of Chronic or Slow Diseases peculiar to women: Especially, those proceeding from over-delicacy of Habit called Nervous or Hysterical; from Female Obstructions, Weakness, and inward Decay; a diseased state of the Womb, or critical change of Constitution at particular Periods of Life; in which, their Nature is explained, and their Treatment, by Regimen, and simple Medicines, divested of the Terms of Art, is clearly laid down, for the use of those affected with such Diseases, as well as the Medical Reader. By John Leake, M.D. Member of the Royal College of Physicians, London; and Physician to the Westminster Lying-in Hospital.",John Leake,96,1,0,0,0,0,3,4,4,2,3,0,1,0,1,0,0,1,2,3,2,0,3,1,0,1,2,2,4,1,2,1,1,4,2,1,1,3,0,0,5,3,0,0,1,4,2,0,2,2,0,1,2,0,1,4,1,7,1,2,2,1777,1,1,"London : printed for R. Baldwin, in Pater-Noster-Row. M.DCC.LXXVII, [1777].",London,454,male,1729,1792,FALSE,"by keeping the body extremely cool, and by the use of vegetable acids taken in common drink ; such as the juice of lemons, oranges, or pomegranates, or a decoction of tamarinds sweetened with manna. The affected part may be bathed twice or thrice a day with a oft sponge,"
0350701400_000038,"The family physician; or, advice with respect to health. Including directions for the prevention and cure of acute diseases. Extracted from Dr. Tissot.",Samuel-Auguste Tissot,111,0,1,1,2,1,1,2,1,3,0,1,2,3,1,3,0,2,0,5,4,0,1,3,1,2,3,1,2,0,7,2,0,1,1,0,1,1,0,0,12,15,1,0,0,1,2,2,1,0,0,0,0,2,1,0,1,2,3,3,6,1797,1,1,"London : printed by G. Whitfield, New-Chapel, City-Road; and sold at the Methodist-Preaching-Houses in town and country, [1797].",London,214,male,1728,1797,FALSE,"from the in flamtnation of the Stomach, or intestines. It begins by a violent pain in the belly; the pain increases by degrees , the pulse becomes quick and hard; the patient feels a burning heat in all his belly; fometines lie has a watery diarrhcc; at others he is"
0350101100_000022,"The london practice of physic. Wherein the definition and symptoms of diseases, with the present methods of cure, are clearly laid down: to which are added proper tables, exhibiting the doses of medicines, and the Quantity of Purgatives, Opiates, and Mercurials, in the Compositions of the London Dispensatory; and complete indexes of the diseases and medicines. The whole calculated for the General Use of Young Practitioners.",,110,1,9,5,1,3,6,2,3,0,1,0,3,1,2,1,0,5,0,3,10,2,3,3,1,0,4,0,1,2,1,0,0,2,3,1,2,2,1,1,0,1,1,1,3,0,0,3,1,0,0,0,3,5,2,0,1,0,2,0,2,1792,1,1,"London : printed for G.G.J. and J. Robinson, R. Baldwin, and W. Goldsmith, in Paternoster-Row, MDCCXCII. [1792].",London,555,unknown,,,FALSE,"be urgent. The belly should be kept soluble, and a blister applied between the shoulders, and made perpetual, if the cough continues obstinate. Issues between the Ihoulders, or a H 4 seton, seton, are also of infinite service; and the antimonial powder hold be often repeated, as prescribed in the"
0264600200_000046,"The modern family physician, or the art of healing made easy; being a plain description of diseases to which Persons of every Age are most liable, with the methods of cure. Extracted from the Writings of Sydenham, Mead, Sloane, Boerhaave, Buchan, Tissot, and other eminent physical writers, and Adapted to the Use of private Families.",,121,0,1,0,4,2,6,8,3,1,2,3,1,1,2,0,0,1,4,6,0,3,2,0,1,2,0,0,0,0,4,0,0,5,2,5,0,3,0,3,1,8,6,1,1,1,3,1,3,1,0,1,0,4,2,3,0,1,3,1,5,1775,1,1,"London : printed for F. Newbery, the Corner of St. Paul's Church-Yard, 1775.",London,287,unknown,,,FALSE,"of these medicines the patient ought to take large quantities of juniper berries, ginger, or anything else of an aromatic nature ; or if he does not choose to chew them, he may steep them in spirits of wine, and drink a finall quantity of the liquor. Many persons afflicted"
1260000100_000044,"The domestic physician; or, guardian of health. Pointing out, in the most familiar manner, the symptoms of every disorder incident to mankind; together with their gradual progress, and the method of cure. Particularly adapted to the Use of private Families, though equally essential to the Faculty. To which is added, an appendix, forming a complete dispensatory. By B. Cornwell, M.L.","Cornwell, B. (Bryan)",118,1,3,1,3,1,2,0,2,1,1,0,14,3,3,1,1,3,1,2,18,0,3,1,1,0,4,2,1,6,0,1,1,7,1,1,1,0,0,0,0,7,1,0,1,0,0,2,1,2,0,1,0,3,3,0,0,1,1,3,1,1784,1,1,"London : printed for the author, and sold at his house between Chancery Lane and Temple Bar ; J. Murray , Fleet-Street ; J. Bew , Paternoster-Row ; and L. Davis, Holborn, MDCCLXXXIV. [1784].",London,685,unknown,,,FALSE,"putrid fever , by only making a single visit to a patient affected with that disease . Those who apprehend they have caught the infection, Thould inftantlv take a vomit, and work it off by drinking plentifully of chamomile tea. If any unfavourable symptoms appear , or the apprehensions still"
1525701300_000013,"The Ladies dispensatory: or Every woman her own physician. Treating of the nature, causes, and various symptoms, of all the diseases, infirmities, and disorders, natural or contracted, that most peculiarly affect the fair sex, in all their different situations of life, as maids, married women, and widows; under the following heads: Of contracted weakness, before marriage especially; with proper advice concerning it. Of the courses, their various irregularities, as suppression, obstruction, immoderate flux, suppuration, complication with other diseases, &c. Of the hysteric disease, or vapours, and all hypochondriacal disorders: also of the green sickness, and furor uterinus. Of the wh[i]tes, the piles, relaxations of the uterus and fundament, swellings, ulcers, and other uterine affections. Of the generative parts in a woman; with an account of generation and conception, and other curious particulars relating to the use of the marriage-bed. Of barrenness in women, and impotency in men, in all the possible known circumstances of either. Of the management of women with child, and the disorders attending pregnancy: likewise of moles, false conception, and miscarriage. Of the symptoms preceding, and disorders attending delivery, whether natural, difficult, or unnatural; with particular directions regarding the office of a midwife. Of the disorders consequent upon delivery, both in the breasts and elsewhere, both those immediate and those of longer continuance. Of the management of new-born infants, and the diseases they are usually subject to, from their birth till four or five years of age. With variety of proper remedies, in words at length, adapted to each particular case, agreeably to the best modern practice: by the help of which any maid or woman, who can read English, may not only come at a true knowledge of her indisposition, but be enabled to cure it without applying, or even discovering her condition, to any person living. Also, a compleat index, an explanation of difficult terms, and a copious preface, including a pathetick address to all fashionable mothers, in behalf of themselves and their tender off-spring.",,106,0,0,1,4,1,3,6,0,5,4,1,3,3,3,0,0,4,2,0,1,2,0,1,1,2,1,1,0,0,3,2,0,2,0,1,0,5,2,0,9,2,0,0,1,0,2,2,1,2,0,2,2,6,3,3,1,1,4,0,1,1739,1,1,"London : Printed for James Hodges, at the Looking-Glass on London-Bridge; and John James, at Horace's-Head under the Piazza of the Royal-Exchange, M.DCC.XXXIX. [1739].",London,348,unknown,,,FALSE,"fraining them off when cold , and sweet,, with .the bet Loaf Sugar. This is an e cellent Cordial, and also gently reftringent, and may therefore be taken , a little at a Time, after the reftringent Eleauary, for the same purpose as the Julep above, as well as to"
