PassageID,Title,Author,Total termFreq,termFreq(accent),termFreq(ancient),termFreq(art),termFreq(author),termFreq(beauti),termFreq(church),termFreq(composit),termFreq(forc),termFreq(form),termFreq(geniu),termFreq(god),termFreq(greek),termFreq(harmoni),termFreq(heart),termFreq(hymn),termFreq(iambic),termFreq(imag),termFreq(imagin),termFreq(imit),termFreq(italian),termFreq(kind),termFreq(languag),termFreq(littl),termFreq(lord),termFreq(lyre),termFreq(lyric),termFreq(manner),termFreq(measur),termFreq(melodi),termFreq(modern),termFreq(music),termFreq(natur),termFreq(number),termFreq(od),termFreq(open),termFreq(opera),termFreq(part),termFreq(peopl),termFreq(pleasur),termFreq(poem),termFreq(poetri),termFreq(public),termFreq(rule),termFreq(sacr),termFreq(sentiment),termFreq(short),termFreq(sing),termFreq(song),termFreq(sound),termFreq(speak),termFreq(spiritu),termFreq(stroph),termFreq(style),termFreq(sublim),termFreq(sung),termFreq(syllabl),termFreq(thought),termFreq(time),termFreq(varieti),termFreq(vers),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(wrote),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1665300112_000542,"Encyclopaedia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature on a plan entirely new. ...",,103,1,2,6,1,0,0,0,1,1,1,0,1,6,1,1,0,0,0,1,0,0,2,1,0,0,0,3,5,6,1,18,4,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,1,18,1,0,0,0,0,0,0,0,5,0,2,1,1,5,0,1790,12,20,"Dublin : printed by James Moore, 1790-98.",Dublin,848,unknown,,,FALSE,"authority may be derived, in adopting his Egyptian etymology for the word nmfic. The established derivation from Musa could only be questioned by a paradoxical genius . That music had been practised in Egypt before it was known as an art in Greece, is indeed a faet which cannot be"
0704000102_000269,"Calmet's great dictionary of the Holy Bible: historical, critical, geographical, and etymological: Wherein are Explained, all the proper names in the Old and New Testament, of men, women, Cities, Countries, Rivers, Mountains, &c. Also Most of the significant and remarkable appellatives: with accounts of the Natural Productions, Animals, Vegetables, Minerals, Stones, Gems, &c. The Antiquities, Habits, Buildings, and Other Curiosities of the Jews. with an ample chronological table of the History of the Rible, Jewish Calendar, Tables of the Hebrew coins, weights and measures, Reduced to our own, &c. &c. Revised, corrected, and augmented, with an entirely new set of plates, Explanatory, Illustrative, and Ornamental, under the direction of C. Taylor.",Antoine Augustin Calmet,80,0,2,0,0,1,0,0,0,1,0,1,4,1,0,2,3,0,0,0,0,1,2,0,0,0,1,3,4,0,1,0,0,3,1,0,0,0,0,0,2,7,0,3,0,1,0,1,3,0,3,0,0,0,0,2,4,1,3,0,16,0,0,3,0,1801,2,2,"London : printed for Charles Taylor, No. 105, Hatton-Garden, Holborn, 1797-1801.",London,890,male,1672,1757,FALSE,"idolatrous nations, their wicked and shameful sports and diversions. From the time of the Grecians, after the death of Alexainder the Great, under the government of the kings of Syria in 7udea, they began to study the sports and exercises of the Grecians. There were Gymtnlria, or fchoolsof exercise, in"
0382100203_000032,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,76,0,1,0,1,2,0,3,0,5,0,1,1,0,1,1,0,0,0,0,1,4,1,0,0,1,3,3,0,0,0,7,3,0,10,0,0,0,0,1,3,9,0,0,0,2,0,1,3,0,0,0,0,0,2,2,0,0,1,1,2,0,0,0,0,1785,3,3,"London : printed for W. Strahan; T. Cadell; and W. Creech in Edinburgh, 1785.",London,413,male,1718,1800,TRUE,"the observation. Sylvia's Speech to the Flowers, with which isle was adorned, is always quoted as the flagrant infiance of the FALSE tafe of the Italian Poets. Whereas, Tasso gives us no such Speech of Sylvia's, but only informs us of what her companion supposed her to be thinking, or"
0957800103_000023,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,80,0,2,7,1,0,0,4,2,3,0,0,1,0,1,1,0,0,3,1,0,5,1,0,0,1,0,0,1,1,1,7,2,0,1,0,0,2,0,0,0,17,1,0,0,2,0,0,3,1,1,0,0,1,0,2,0,0,1,0,0,0,1,1,1,1790,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1790.",London,418,male,1718,1800,TRUE,"a considerable refernblance to the Proverbs of Solomon; a great part of which book coniftis of uncon * Vid. Voyages de Chardin, chap. de la Poesy des Persans. t Vid. Preliminary Discourse to Sale's Translation of the Koran. 0.9 neted L E C T. ne&ted Poetry , like the loose"
1128101306_000033,"The chinese spy; or, emissary from the court of Pekin, commissioned to examine into the present state of Europe. Translated from the Chinese. In six volumes. ...",Ange Goudar,84,6,0,3,0,0,0,0,1,1,3,0,0,2,1,0,0,0,1,0,10,1,2,0,0,0,0,3,2,0,3,12,5,0,0,0,2,3,2,0,0,0,0,1,0,0,0,2,2,6,1,0,0,1,0,1,0,0,1,0,0,4,1,1,0,1766,6,6,"Dublin : printed for P. Wilson, J. Exshaw, S. Cotter, E. Watts, J. Potts, and J. Williams, MDCCLXVI. [1766].",Dublin,134,male,1720,1791,FALSE,"originally. Articulation implies sounds , and these sounds con ss ituted the vocal music of all nations. ""The entreaties of one sex to the other formed  the B. flat, and semitone; from earnestness, and the vehemence' of passions, proceeded the dliefis,  the B. sharp, with all the other"
0472900200_000027,"Religious gratitude: being seven practical discourses on the following subjects, Viz. I. The Exaltation of God, Man's Duty and Happiness. II. The Preheminence of social Worship. III. The Advantage of religious Solitude. IV. The Origin and Progress of Divine Worship by religious Songs. V. New Songs the Claim of new Mercies. VI. The Kingdom of Christ a new Kingdom. Vii. The new and surprizing Privileges of the new Nature. To which is added The cave of Machpela, or a religious improvement of Genesis XXIII. 9. By Charles Owen, D.D.",Charles Owen,90,0,4,3,0,5,0,1,1,2,2,11,0,5,0,0,0,1,0,1,0,0,1,1,1,0,0,4,2,1,1,1,4,1,0,1,0,1,0,0,6,3,0,5,1,3,0,0,3,0,3,0,0,1,4,0,1,1,2,0,0,0,1,1,0,1731,1,1,"London : printed for R. Hett, at the Bible and Crown in the Poultry; and sold by Mr. Higginson of Warrington, Mr. Rome of Bristol, Mr. Tozer of Exon, Mr. Whitworth of Manchester, and Mr. Stokes of Dudley, MDCCXXXI. [1731].",London,311,male,,,FALSE,"following reflections. I. THE i. THE filblime fly no wherefo con, ?i. cuous as in Scripfire songs . SIR R. Blackmore speaking of the poetical parts of the Bible, lays, that in his opinion, they arc nobler examples of the TRUE sublime , than any can be found in the"
1124300101_000067,"The history of ancient Greece, its colonies and conquests; from the earliest accounts, till the division of the Macedonian Empire in the East. ... In three volumes. ... By John Gillies, LL.D.",John Gillies,81,3,6,2,0,3,0,3,2,1,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,11,3,11,2,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,4,0,0,0,1,1,0,1,1,1,0,3,0,3,2,0,1786,1,3,"Dublin : printed for Messrs. Burnet, Colles, Moncrieffe, Exshaw, White, [and 6 others in Dublin], 1786.",Dublin,608,male,1747,1836,FALSE,"direced to the practice of those rules which reason afterwards approved; and that this progress equally obtained in the articulation of voice , and the intonation of sound . Melody of The latter, the agreeable composition of which music . is properly styled melody , was improved to such anextraordinary"
0402300500_000006,Essays on song-writing: with a collection of such English songs as are most eminent for poetical merit.,John Aikin,77,0,2,3,0,1,0,1,0,3,1,1,0,0,0,1,0,0,1,0,0,2,5,3,0,0,6,0,2,0,3,2,5,0,6,0,0,2,0,1,1,9,1,0,0,3,0,1,7,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1774,1,1,"Warrington : printed by William Eyres, for Joseph Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXIV. [1774].",Warrington,305,male,1747,1822,FALSE,"such success to sing the great actions of Augustus, the praises of Drufus, and the poetical character of Pindar, with Pindar's own fire and sublimity ? In that beautiful ode , the 9th of the 4th book, where he iketches out the Grecian bards, his predecessors in Lyric poetry ,"
0851900200_000008,"The odes, epodes, and carmen seculare of Horace, translated into English prose, as near the original as the different idioms of the Latin and English languages will allow. With the Latin text and order of construction in the opposite page, and Critical, Historical, Geographical, and Classical notes, in English; from the best commentators both ancient and modern. And A Preface to each Ode, illustrating its Difficulties, and shewing its several Ornaments and Design. Also The Method of Scanning the several sorts of Verse made use of by Horace, and a Table shewing at one View of what Sort of Verse each Ode consists. For the Use of Schools as well as of Private Gentlemen.",Horace,73,0,1,0,1,2,0,0,0,0,3,2,5,0,0,1,1,0,0,2,0,2,0,4,0,0,7,1,1,0,0,0,1,1,3,0,0,0,1,0,1,8,2,0,1,0,0,1,5,0,1,0,1,0,0,3,0,0,7,1,2,0,1,0,0,1746,1,1,"London : printed for Joseph Davidson, at the Angel in the Poultry, Cheapside, MDCCXLVI. [1746].",London,529,male,,,FALSE,"continued Song ; Sometimes divided into Siro phe's and Antifiropbe's; and sometimes into Strophe's , Anim firophe's and Epodes. This Variety , conducted with Judge. ment and supported by aii the Majesty and Beauty of Poe try, produced a Diversity of Songs and Dances; which gavy; wonderful Grace to the"
0957800103_000034,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,86,0,2,1,1,6,0,5,2,0,3,1,0,2,0,0,0,0,2,4,0,1,3,1,0,0,8,1,2,2,3,0,1,0,11,0,0,0,0,1,1,5,1,0,0,2,1,1,0,1,0,0,0,1,4,0,0,2,1,1,0,0,0,1,1,1790,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1790.",London,418,male,1718,1800,TRUE,""" mens, de lumieres, qui mis bout a bout dans des phrases ""pompeufes, northeast produifent pourtant aucune idee diftin&e. "" Si on les en croit, l'effence de l'enthoufiafine eft de northeast "" pouvoir etre compris que par les efpritsdu pr6miere order, "" a la tte desquels ils fe fuppofent, et"
1218702501_000053,"Eloisa: or, a series of original letters collected and published by J. J. Rousseau. Translated from the French. In four volumes. ...",Jean-Jacques Rousseau,72,2,1,2,0,0,0,2,1,1,0,0,0,5,4,0,0,1,2,2,4,1,2,0,1,0,0,1,2,2,0,12,0,0,0,0,2,0,1,2,0,1,0,0,0,1,1,1,1,3,0,0,0,1,0,0,0,1,2,0,0,0,5,2,0,1766,1,4,"Dublin : printed for P. Wilson, Bookseller, in Dame-Street, MDCCLXVI. [1766]",Dublin,284,male,1712,1778,TRUE,"of harmony , will continue to please a confi Llerable time . An air, be it ever so simple, if there b.eany thing of the TRUE pathos in the urr.pofition, becomes becomes immediately interesting; but, on the con; trary, melody without expression will have no es. set; and harmony alone"
0770500600_000001,"A sermon: preached at an exhibition of sacred musick, in Lincoln, on the nineteenth of April, 1792. By Charles Stearns, A.M. Pastor of the church in Lincoln.","Stearns, Charles",86,1,1,7,0,1,0,0,2,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,4,0,0,0,0,1,0,1,2,3,0,0,4,2,0,5,4,4,2,0,0,0,4,1,1,2,3,0,1,0,1,2,0,1792,1,1,"Printed at Boston : by Isaiah Thomas and Ebenezer T. Andrews, at Faust's Statue, no. 45, Newbury Street, MDCCXCII. [1792].",Boston,14,male,1753,1826,FALSE,"?- -' E R M O N: -  PRE ACHE D AT At EE X HIB I T IO N; ^~*. or SACRED MUSIC K I N L I N C 0 L N, On the NINETEENTH of APRIL, 1792 . C H A RLE S ST EARN S,"
0460400106_000031,Of the origin and progress of language. |...,"James Burnett, Lord Monboddo",103,3,4,8,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,2,1,3,8,0,0,0,0,2,0,12,1,12,6,0,0,0,2,0,1,0,0,0,0,0,0,2,1,2,2,0,3,0,0,0,0,2,5,0,1,3,0,0,3,6,0,1792,6,6,"Edinburgh : printed for A. Kincaid & W. Creech, Edinburgh; and T. Cadell, in the Strand, London, MDCCLXXIII. [1773]-92.",Edinburgh,525,male,1714,1799,FALSE,"the Greeks and R1 mans did *, I think it is necessary to add here a good deal more upon the fobject. In the first place, as I have observed in the abovementioned fourth chapter, p. 271, there are many who value themselves much upon their knowledge of Prosody, yet"
1370400102_000067,"Travels of anacharsis the younger in Greece. During the middle of the fourth century before the Christian æra. By the Abbé Barthelemy, Keeper of the Medals in the Cabinet of the King of France, and member of the Royal Academy of Inscriptions and Belles Letters. Translated from the French. In five volumes, the fifth, contains maps, plans, views and coins illustrative of the geography and antiquities of ancient Greece.",Jean-Jacques Barthélemy,59,1,4,3,0,0,0,0,2,1,0,1,0,1,1,2,0,2,0,1,0,2,1,1,0,1,0,0,0,1,2,3,1,3,0,0,0,2,0,1,0,6,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,2,3,0,1795,2,5,"Dublin : printed by and for M. Mills, 36, Dorset-Street, M.DCC.XCV. [1795].",Dublin,475,male,1716,1795,FALSE,"contributed to this revolution! Poetry , foug, a dance, airembies, festivals, and games, all of which, by alluring them by thf~e attraction of pleasure , were calculated to inspire them with a taste for the arts , and the pir; it of social life. Such were nearly the effelts to"
0013904300_000100,A dictionary of music. Translated from the French of Mons. J. J. Rousseau. By William Waring.,Jean-Jacques Rousseau,97,4,3,2,0,2,1,1,4,2,0,0,1,5,3,0,0,1,0,2,0,0,2,1,0,0,0,1,3,18,0,1,1,0,0,0,1,5,0,1,0,0,0,4,0,1,0,3,0,7,6,0,0,0,0,1,0,0,3,0,1,1,4,1,0,1775,1,1,"London : printed for J. French, No. 47, opposite Hatton-Garden, Holborn, [1775?].",London,470,male,1712,1778,TRUE,"of each verse in a psalm into two divisions: the one sung by one fide of the band, and the other by the other, in catholic churches . MEDIUM, That situation of the voice which is equally distant from from fiat and fiarp. The higher is more ftrking, but it"
0713200202_000007,"The works of Horace, translated into English prose, as near as the propriety of the two languages will admit. Together with the original Latin, from the best editions. Wherein the words of the Latin text are ranged in their grammatical order; ... By David Watson, ...",Horace,79,0,2,1,0,3,0,0,0,2,1,2,3,2,0,0,0,0,1,2,0,3,1,2,0,0,3,1,5,0,0,0,2,1,4,0,0,0,1,0,2,12,0,1,1,1,0,2,3,0,0,0,1,3,0,2,0,0,2,1,6,0,0,0,0,1792,2,2,"London : printed for T. Longman; B. Law and Son; C. Dilly; J. Johnson; R. Baldwin [and 4 others in London], 1792.",London,477,male,,,FALSE,"odes . Quintilian, who had their works entire, contents himself with making a few observations upon the four chief of them, Pindar, Stefichorus, Alcaus, and Simonides, and pointing out the advantages which Pindar had over his rivals: Spiritds magnficentid, fententiis, figuris, beatisfimd rerum verborum que copid, & velut quodam eloquentie"
0382100203_000033,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,81,0,0,0,2,2,0,4,1,0,2,2,0,1,0,1,0,0,1,1,0,4,0,1,0,0,8,0,2,2,3,0,2,1,15,0,0,3,0,2,2,7,1,0,1,1,1,1,1,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1785,3,3,"London : printed for W. Strahan; T. Cadell; and W. Creech in Edinburgh, 1785.",London,413,male,1718,1800,TRUE,"four denominations. First, Sacred Odes ; Hymns addressed to God , or composed on religious sub je&s. Of this nature are the Psalms of David, which exhibit to us this species of Lyric Poetry , in its highest degree of perfecion. Secondly, Heroic Odes , which are employed in the"
0454900700_000083,"Bibliotheca technologica: or, a philological library of literary arts and sciences. Viz. I. Theology; or the First Principles of Natural Religion. II. Ethics, or Morality; the Doctrine of Moral Virtues. III. Christianity; or the Substance of the Christian Religion. IV. Judaism; or the Religion and State of the Jews. V. Mahometanism; or the Life, Religion, and Polity of Mahomet. VI. Gentilism; or the Deities and Religion of the Heathen. Vii. Mythology; or an Explanation of Fabulous Histories. Viii. Grammar and Language, particularly of the English Tongue. IX. Rhetoric and Oratory; or the Art of Speaking eloquently. X. Logic; or the Art of Reasoning and persuasion. XI. Ontology; or the Science of Being abstractedly considered. XII. Poetry; or the Art of making Verses or Poems. XIII. Criticism; or Art of judging well of Men and Things. XIV. Geography; or a Description of the World. XV. Chronology; or the Doctrine of Time. XVI. History; with the Original of Nations and Kingdoms. XVII. Physiology; or Science of Natural Philosophy. XVIII. Botany; or the Doctrine of Plants and Vegetables. XIX. Anatomy; or a Description of the Parts of an Human Body. XX. Pharmacy; or the Art of making Medicines. XXI. Medicine; or the Theory of Physic and Diseases. XXII. Polity and Oeconomics; or the Doctrine of Society and Government. XXIII. Jurisprudence; or the Knowledge of Law or Right. XXIV. Heraldry; or Art of Blazoning Coat-Armour. XXV. Miscellanies: An Account of the Mathematical Arts and Sciences. By Benj. Martin, Author of The Philosophical Grammar, &c.",Benjamin Martin,77,0,1,1,1,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,2,1,0,0,1,2,5,0,1,1,0,1,2,14,0,0,4,0,0,3,4,0,1,0,0,1,1,4,1,0,0,4,3,0,1,0,1,1,1,2,0,0,5,0,1737,1,1,"London : printed by S. Idle for John Noon, at the White Hart, near Mercers Chapel, in Cheapside, MDCCXXXVII. [1737].",London,654,male,1705,1782,TRUE,"THE Subjegt, or Substance rather, of Lyric Poe. Lyric Poetry try is Song or Ode . The Ode originally had but o, 4fiis5in Ode one Strophe or Stanza; but was at last divided o,. Song . into three Parts , Strophe , Antiflrophe, and Epode. The Parts of For as"
0874400800_000001,"The lyric repository: a selection of original, ancient, and modern, songs, duets, catches, glees, and cantatas, distinguished for poetical and literary merit; Many of which are Written by Dr. Johnson, Peter Pindar, Esq. R. B. Sheridan, Esq. Mr. Warton, Mr. Cowper, W. Hayley, Esq. Lord Lyttelton, Gen. Burgoyne, G. Keate, Esq. Miss Smith, Mrs. Cowley, and other eminent Writers. The Whole Accurately arranged, to Form the most Elegant and Classical Collection ever published.",,67,0,3,1,3,0,0,2,1,2,3,0,0,2,0,0,0,0,2,1,0,1,2,0,1,0,3,0,1,0,2,2,6,0,2,0,0,0,0,1,1,2,6,0,0,1,1,2,7,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1787,1,1,"London : printed by L. Wayland, for J. French, No. 164, Fenchurch-Street, [1787].",London,198,unknown,,,FALSE,"ó""·~~~~~ K: ·:,, . K, \\, \\~~~-. ~~~~~~~~~~~~~~~~~~~~~~~~~~~~· .·: ·: ~~~~~~ ~ ~ N \·· ~~~~~~~~~~~~~~~~~~~~ k~~~~~~~~~~~~~~~~~~~~~~~~~~~~~iu I 1_; I 3 Z i2' - I ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~~' j T H E LYRIC REPOSITORY: A SELECTION OF ORIGINAL, ANCIENT , and MODERN"
0625400300_000159,"A treatise of musick, speculative, practical, and historical. By Alexander Malcolm.",Alexander Malcolm,79,1,6,1,1,0,0,2,0,0,1,0,1,1,1,0,0,0,0,1,0,4,1,1,0,0,0,1,2,0,3,11,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,1,0,0,0,0,2,2,0,2,5,4,3,3,7,0,1721,1,1,"Edinburgh : printed for the author, MDCCXXI. [1721].",Edinburgh,639,male,1685,1763,FALSE,"Genius or Application : But perhaps we shall be obliged to own that the Greek and Latin Languages were better contrived for pleasing the Ear. We are next to confider, that the Rj; thmus of their vocal Music was only that of the Poetry , depending altogether on the Verse"
1016700601_000032,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,102,1,4,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,0,13,0,5,0,0,0,9,0,0,1,5,0,1,0,0,3,0,0,5,0,0,0,0,0,3,9,0,12,0,5,2,2,4,0,1776,1,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,594,male,1726,1814,TRUE,"in painting and sculpture, in which they have called that fymetry and just proportion which reigns in all the parts by the name of rhythm. But the noft common application of this term has been to exprc's the time or duration of many sounds heard in succes sion: whether there"
