PassageID,Title,Author,Total termFreq,termFreq(ancient),termFreq(appear),termFreq(arm),termFreq(armi),termFreq(author),termFreq(battl),termFreq(bodi),termFreq(caus),termFreq(citi),termFreq(command),termFreq(consul),termFreq(continu),termFreq(countri),termFreq(death),termFreq(defeat),termFreq(emperor),termFreq(empir),termFreq(end),termFreq(enemi),termFreq(father),termFreq(follow),termFreq(forc),termFreq(gave),termFreq(gener),termFreq(god),termFreq(govern),termFreq(greek),termFreq(hand),termFreq(head),termFreq(honour),termFreq(itali),termFreq(king),termFreq(land),termFreq(law),termFreq(left),termFreq(manner),termFreq(mean),termFreq(near),termFreq(number),termFreq(offic),termFreq(order),termFreq(peac),termFreq(peopl),termFreq(person),termFreq(power),termFreq(receiv),termFreq(return),termFreq(roman),termFreq(rome),termFreq(senat),termFreq(sever),termFreq(soldier),termFreq(state),termFreq(taken),termFreq(templ),termFreq(thought),termFreq(took),termFreq(tribun),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0418800101_000086,"The roman history from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith.",Oliver Goldsmith,92,0,0,0,10,1,1,2,2,0,4,5,1,2,0,1,0,0,0,2,1,1,4,0,4,0,0,0,0,1,1,3,1,0,1,1,0,3,1,1,1,2,1,1,0,1,1,7,2,3,5,1,4,3,0,1,1,0,0,2,2,1797,1,2,"London : printed for Leigh and Sotheby; T. Cadel, jun. and W. Davies; G. G. and J. Robinson; W. Richardson; T. Egerton; D. Law; J. Scatcherd; F. and C. Rivington; G. and T. Wilkie; I. and J. Taylor; and T. Kay, MDCCXCVII. [1797].",London,509,male,1728,1774,TRUE,"who was performing many signal exploits against him. That monarch having caused an hundred and fifty thousand Romans , who were in his dominions, to be slain in cold blood, next ent his general Archclaus to oppose Sylla; however, he was defeated near Athens with the loss of an incredible"
1765800101_000089,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq. ...",Edward Gibbon,76,1,0,1,1,2,1,1,2,0,2,2,1,2,3,0,3,1,1,3,3,1,0,1,3,0,1,0,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,2,1,4,10,1,1,1,0,1,0,0,1,0,3,1788,1,6,"Dublin : printed for Luke White, 1788-89.",Dublin,626,male,1737,1794,TRUE,"fathers ,"" said the consul "" Syllanus, "" the two Gordians, both of consular dignity, "" the one your proconsul, the other your lieutenant, have ""been declared emperors by the general confeat of Africa. "" Let us return thanks,"" he boldly continued , "" to the "" youth of Thyfdrus"
0092900200_000033,"Instances of the mutability of fortune, selected from ancient and modern history, and arranged according to their chronological order. By A. Bicknell.","Bicknell, Alexander",84,1,1,0,3,0,1,1,1,5,6,0,2,1,1,1,8,2,2,1,0,1,3,0,2,0,0,1,1,1,1,2,1,0,0,0,0,2,0,1,1,3,1,2,0,1,0,1,5,1,1,3,1,1,2,0,1,0,0,3,4,1792,1,1,"London : printed for J. S. Jordan, No. 166, Fleet-Street, M.DCC.XCII. [1792].",London,459,male,,,FALSE,"whom he was chiefly indebted for all his successes in war , and whose characer was of that unble mified cast that envy alone could throw a shade over it. But the circumstances by which this celebrated commander , and truly great man, acquired a fame so permanent, and the"
0872800101_000086,"The roman history, from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith. In two volumes. ...",Oliver Goldsmith,87,1,1,0,3,0,1,3,2,7,2,3,1,2,3,1,0,0,2,4,0,1,2,0,3,0,0,0,1,3,1,0,1,0,2,0,3,2,2,2,4,0,2,1,0,0,2,2,1,3,4,1,1,1,1,0,0,0,1,2,2,1775,1,2,"Dublin : printed for J. Exshaw, H. Saunders, M. Hay, W. Sleater, D. Chamberlaine, J. Potts, J. Hoey, Jun. and J. Williams, M.DCC.LXXV. [1775]-76.",Dublin,333,male,1728,1774,TRUE,"which means great crowds flocked to him from every quarter. Iis first operation was to take the city of Oltia by storm; he then advanced with his whole army , and polled himfelfupon the Janiculum, an hill that overlooked Rome , where he was joined by Cinna, with an army"
0547400204_000011,"A summary of universal history from the creation to the present time. In letters from a father to his son. By Francis Dobbs, Esq. Member for the Borough of Charlemont, in Ireland. ...",Francis Dobbs,93,0,1,0,5,0,1,0,0,1,5,2,0,1,3,2,0,2,3,2,1,4,5,2,2,0,2,0,1,1,0,2,3,1,0,1,0,1,0,1,0,0,3,1,0,2,0,2,8,4,3,2,4,0,1,0,0,3,0,0,5,1800,4,9,"London : printed for the author [by S. Gosnell], and sold by S. Sael and Co. No. 192, Strand, 1800.",London,250,male,1750,1811,FALSE,"he had made the seat of his empire . Not contented with having expelled the Romans out of Asia, Mithridates now sent a powerful army into Europe, under the command of his general Archelaus. It was followed by other forces , till in a short tinte Greece, Macedon, Thrace, and"
0034700101_000086,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; ... . A New Edition.",Edward Gibbon,72,1,0,1,1,2,1,1,2,0,2,1,0,2,3,1,2,2,1,2,0,1,1,0,1,0,1,0,1,1,1,5,0,1,0,0,0,0,0,1,1,2,1,3,0,1,1,0,1,4,11,1,1,1,0,1,0,0,1,0,3,1783,1,6,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXXIII. [1783].",London,480,male,1737,1794,TRUE,"of the consul revived the languid spirit of the'fenate. By an unanimous decree the elec and dc clares tion of the Gordians was ratified, Maximin, his Maximina son, and his adherents, were pronounced enemies nuylicene of their country , and liberal rewards were offered to whosoever had the courage and"
0872800102_000091,"The roman history, from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith. In two volumes. ...",Oliver Goldsmith,90,0,0,2,6,0,3,2,1,3,2,0,1,0,0,0,7,5,1,0,0,1,5,2,0,0,1,0,0,2,1,0,1,1,0,1,0,3,0,3,1,2,1,1,1,3,1,3,1,2,2,1,4,0,1,0,1,3,5,2,1,1775,2,2,"Dublin : printed for J. Exshaw, H. Saunders, M. Hay, W. Sleater, D. Chamberlaine, J. Potts, J. Hoey, Jun. and J. Williams, M.DCC.LXXV. [1775]-76.",Dublin,345,male,1728,1774,TRUE,"For this end , he endeavoured to prevail upon him, by giving him hopes of succeeding to the empire ; insinuating, that he himself was declining, and his children as yet but infants. To deceive him still farther, he wrote in the same file to the senate , gave him"
0478100106_000455,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",87,0,2,0,4,2,2,1,0,2,1,6,2,1,1,1,0,0,1,3,1,0,1,1,2,1,1,0,0,2,2,0,2,1,2,0,1,1,1,1,3,1,2,2,0,1,1,2,10,4,5,0,1,0,1,0,2,1,0,1,1,1728,6,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,633,male,1682,1740,FALSE,"Licinius craffijs though' Pontifex Maximus, has the Command of the Armies in fia, during his confuljhip, V 5 P. x25; one Instance of banifiing a Pontifex Maximus, P. 214 N. 23 PONTIFICES, (The) the eighth Class of the Ministers of Religion eltablifhed by Nu ma, V X P. 67; the"
0516300801_000139,"The general genteel preceptor: by Francis Fitzgerald, Esq. being a summary introduction to polite learning. Adapted to the service and instruction of youth of both sexes, And of Others, who wish to acquire, or to confirm, useful and pleasing Knowledge in the various Branches of Education. The First Series. Containing Elementary Principles of Geography, History, and Chronology, Natural History, and Botany, &c. Adorned and illustrated by many plates.",Charles Taylor,75,0,0,1,1,0,1,1,2,2,0,1,0,1,3,3,2,1,1,0,1,1,3,0,1,0,2,0,1,1,2,1,2,1,2,0,1,0,0,0,1,1,0,1,1,1,1,5,2,3,5,4,1,3,0,2,0,0,4,0,1,1797,1,3,"London : printed for C. Taylor, No. 105. Hatton-Garden, Holborn, 1797.",London,496,male,1755,1823,FALSE,"Ctfar being now master of all Italy , but not able to pursue Pompy for want of shipping, went to R tme to settle some sort of government . He there filled up the senate , seized on the treasury for the carrying on the war , and soon after"
0162400201_000010,"Gibbon's History of the decline and fall of the Roman Empire, in six volumes, quarto, abridged in two volumes, octavo. ...",Edward Gibbon,105,4,1,1,3,6,0,1,1,0,8,4,1,1,0,0,8,5,0,2,0,0,1,2,3,0,4,0,0,0,1,1,0,0,2,2,1,0,0,0,2,0,2,8,2,8,0,0,5,2,8,0,2,2,0,0,0,0,1,0,0,1789,1,2,"London : printed for G. Kearsley, Johnson's Head, Fleet Street, 1789.",London,579,male,1737,1794,TRUE,"blessings which he had obtained for "" his country ."" Whatever were the real sentiments of the senate ; however it might be divided in opinion between the advantages of a monarchy and a're public, yet the answer was unanimous and decisive. The resignation ofauguftus was rejected; he was entreated"
0933000100_000015,"A new Roman history, from the foundation of Rome to the end of the common-wealth. Embellished with copper-plate cuts. Designed for the Use of Young Ladies and Gentlemen.",Richard Johnson,98,0,0,1,6,1,6,1,0,1,1,8,1,0,1,3,0,1,3,0,1,1,0,0,1,0,0,0,2,1,1,2,4,0,1,0,0,2,0,2,0,3,0,4,0,1,2,1,8,7,5,2,1,0,2,0,0,2,1,0,7,1784,1,1,"London : printed for E. Newbery, the Corner of St. Paul's Church-Yard, MDCCLXXXIV. [1784].",London,151,male,1733,1793,FALSE,"Memmius, who had been newly eleced tribune of the people , and whose greatest care was to curb the authority of the great, made an elegant speech in the senate on this occasion, in which were the following very remarkable words : "" Integrity is quite banished from the senate"
0138600302_000008,"The roman history from the foundation of Rome to the battle of Actium: that is, to the end of the Commonwealth. By Mr. Rollin, late Principal of the University of Paris, Professor of Eloquence in the Royal College, and Fellow of the Royal Academy of Inscriptions and Belles Lettres. Translated from the French. Vol. I.",Jean-Baptiste Louis Crévier,103,0,1,1,0,4,0,1,1,5,0,10,1,3,1,1,0,0,1,2,0,0,2,2,1,2,1,0,0,1,0,0,3,0,8,1,0,0,1,5,3,1,1,8,2,2,0,1,2,9,3,2,1,0,1,0,0,1,5,1,1,1739,2,2,"London : printed for John and Paul Knapton, at the Crown in Ludgate-Street, MDCCXXXIX. [1739]-50.",London,438,male,1693,1765,FALSE,"once. Furius returned victorious to Rome . But the death ol his brother, with the loss of a great number ol officers and soldiers , who were killed on different occasions, left no room for rejoicing. A. R. z9i. ant.c. 6 L .BUTIUS. -2 P. SERVILIUS. Plage at The plague,"
1281200302_000071,"The history of the revolutions that happened in the government of the Roman republic. Written in French by the Abbot de Vertot, ... The sixth edition. Englished by Mr. Ozell from the original newly reprinted at Paris, with amendments and additions by the author himself, ...",René-Aubert Vertot,94,0,0,0,7,1,3,2,1,1,4,2,1,1,2,1,0,0,1,3,0,0,2,3,6,0,0,0,1,3,0,1,2,0,0,1,1,0,2,4,1,2,0,2,0,1,1,1,4,1,5,2,3,0,1,0,2,2,0,4,6,1756,2,2,"Dublin : printed by George Abraham Grierson, and G. and A, [sic] Ewing, 1756.",Dublin,383,male,1655,1735,FALSE,"how much it .': ters II 1o imported him to keep up the Civil War , afterwards ac concluded the Treaty upon those very Terms Ser thrijates. torius had prescribed. The King of Pontls supplied him with three Hundred Talents, and forty Ships: And SERTORIUS gave the King of Pontuts"
0227300903_000043,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,80,2,1,1,1,0,0,0,0,3,0,1,0,3,0,1,0,1,1,1,1,1,2,0,1,2,1,0,1,1,1,0,0,1,0,1,1,2,1,2,0,3,1,10,0,2,1,2,6,5,3,1,1,2,2,1,1,0,2,1,1,1754,3,16,"London : printed for J. and P. Knapton, 1754.",London,409,male,1693,1765,FALSE,"the other cities , and subjected the whole country of the Latines. They left good garrisons in the conquered places, and returned to Rome . The honour of a triumph was decreed them unanimously, to which a new mark of diffinction very extraordinary iri those those times was added, the"
0873500201_000120,"The roman history, from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith. In two volumes. ...",Oliver Goldsmith,124,0,0,0,6,0,1,1,1,3,0,3,2,0,6,13,0,0,2,1,0,0,2,1,1,0,2,1,1,0,0,3,5,0,6,0,1,0,2,0,1,2,6,2,0,3,0,5,10,7,1,2,0,4,2,0,0,0,3,0,12,1769,1,2,"Dublin : printed for S. Powell, J. Exshaw, H. Saunders, B. Grierson, W. Sleater, D. Chamberlaine, J. Potts, J. Hoey, jun. J. Williams and C. Ingham, MDCCLXIX. [1769].",Dublin,337,male,1728,1774,TRUE,"with Cinna, ib. Makes horrid massacres, 231, 232 His death , ib. Metellus, sent against Jugurtha constrains him to beg peace , 214 Being ungratefully persecuted by Marius goes into voluntary exile, z19. Is recalled, ib. Mithridates, war declared against him, 222 Is defeated near Athens with great lots of"
0092700103_000053,"Plutarch's Lives in eight volumes. Translated from the Greek. To which is prefixed, the life of Plutarch, written by Mr. Dryden.",Plutarch,83,0,0,1,2,1,5,1,1,3,1,3,0,2,0,1,0,0,0,7,0,0,3,1,7,1,0,2,2,1,2,1,2,0,0,1,1,1,0,2,0,4,0,2,3,0,1,0,2,1,3,0,1,1,2,1,0,2,0,2,3,1749,3,8,"London : printed for J. and R. Tonson and S. Draper in the Strand, MDCCXLIX. [1749].",London,327,male,45,127,FALSE,"natural Order . When the Procession began to move, he ascended his triumphal Chariot, and passed through the City with the Trophy on his Shoulders, which represented a Man in Armour, and was the noblest Ornament of the whole Triumph. The Army closed the Procefflion with glittering Arms and burnished"
0418800201_000082,"The roman history from the foundation of the city of Rome, to the destruction of the Western Empire. By Dr. Goldsmith. ...",Oliver Goldsmith,104,2,0,3,1,1,1,3,0,5,3,2,2,0,1,1,0,0,1,1,0,0,1,4,2,0,0,0,0,0,0,3,1,0,5,1,3,1,0,3,0,4,0,3,1,4,2,0,5,6,11,1,1,4,0,0,0,1,1,0,9,1789,1,2,"London : printed for L. Davis, J. Rivington and Sons, G.G.J. and J. Robinson, T. Cadell, Leigh and Sotheby, S. Hayes, and G. and T. Wilkie, MDCCLXXXIX. [1789].",London,512,male,1728,1774,TRUE,"him; if received , he would be in a better condition to judge of the strength of his enemy . Mithridates received him with great kindness, and dismissed him, laden with presents, to Rome : In the mean time, the strength which Marius had given the popular party was not"
1265100400_000009,"A chronological abridgment of universal history: to which is added, an abridged chronology of the most remarkable discoveries and inventions relative to the arts and sciences. Translated from the French of the seventh edition. By Lucy Peacock.","Peacock, Lucy",90,0,1,1,3,4,1,0,3,2,1,2,2,2,1,1,0,0,0,1,4,3,0,0,4,1,2,3,1,2,2,0,4,2,4,0,0,4,2,2,1,0,1,6,0,1,2,0,2,2,0,1,0,0,1,0,0,1,2,1,4,1800,1,1,"London : printed by S. Low, Berwick Street, Soho, for R. and L. Peacock , The Juvenile Library, No. 259, Oxford Street ; and sold by C. Law , Ave-Maria Lane ; and E. Newbery, the Corner of St. Paul's Church-Yard, 1800.",London,261,female,,,FALSE,"have taken it had he not been moved by the entreaties of his mother and wife, who prevailed on him to raise the siege and retire. i 3 Who was the lulccei'r of Darius, the third king -, f Persia? .ta. , r., s, his son, who reigned o2 years,"
1760000102_000091,"The Roman history, from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith.",Oliver Goldsmith,92,0,0,2,6,1,4,2,1,4,3,0,1,0,0,0,6,6,1,0,0,0,5,1,0,0,1,0,0,2,2,0,1,1,0,1,0,4,0,3,1,2,1,1,1,3,1,3,1,3,2,1,4,0,1,0,0,3,3,2,1,1775,2,2,"London : printed for S. Baker and G. Leigh; T. Davies; L. Davis; W. Owen; G. Robinson; T. Cadell, and T. Evans, 1775.",London,519,male,1728,1774,FALSE,"children of such as had employments or authority in the East, and detained them as pledges for the loyalty of their parents. He next supplied the city with corn, and then, with all possible expedition, marched against Niger, who was fiill considered, and honoured , as emperor of the East."
0659000101_000103,"Chronological tables of universal history, sacred and profane, ecclesiastical and civil; from the creation of the world, to the year one thousand seven hundred and forty-three. With a preliminary discourse on the short method of studying history; And A Catalogue of Books necessary for that Purposes With some Remarks on them. By Abbé Lenglet Dufresnoy. In two parts. Translated from the last French edition, and continued down to the death of King George II. Part The First.",Nicolas Lenglet du Fresnoy,89,0,0,0,3,0,3,0,0,8,2,3,0,1,3,3,0,0,2,1,0,0,1,3,1,1,1,3,0,0,2,1,6,0,1,3,0,0,2,0,0,1,4,2,0,0,2,1,5,1,0,1,2,0,2,1,0,3,1,1,8,1762,1,2,"London : printed for A. Millar, J. Newbery, R. Baldwin, W. Johnston, D. Wilson, S. Crowder and Co. T. Jefferys, A. Hamilton, J. Coote, H. Payne and Co. T. Becket and Co. and J. Walter, MDCCLXII. [1762].",London,463,male,1674,1755,FALSE,"breaking of the peace , sent affifiance to Byzantium against Philip. The people of the island of Chios, Cos, and Rhodes, and many others, also sent forces to Byzantium, which obliged Philip to conclude a peace . The Carthaginians, having sent an armyof 70, 0 men, and lo, ooo chariots"
0456300801_000101,"The history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, of the Royal Academy of Inscriptions, &c. The third edition. English'd by Mr. Ozell from the original newly re-printed at Paris, with amendments and additions by the Author himself, in almost every Page. ... . To which is prefixed, A Translation of a Memorial sent from London by the late Earl Stanhope to the Abbot De Vertot at Paris: containing divers Questions relating to the Constitution of the Roman Senate. With the Abbot's Answer.",René-Aubert Vertot,91,0,1,2,7,5,1,2,1,2,1,1,0,2,0,2,0,0,0,2,0,0,1,2,5,0,2,0,1,2,0,0,0,0,1,1,0,1,0,1,1,2,0,7,0,5,1,0,1,5,6,1,4,1,0,0,1,2,4,2,2,1723,1,2,"London : printed for W. Taylor at the Ship in Pater-Noster-Row, J. Pemberton at the Buck in Fleetstreet, and E. Symon at the Pope's Head in Cornhill, MDCCXXIV. 1723- [1724.].",London,426,male,1655,1735,FALSE,"without a powerful Attendance strong enough to repel the Insult they had reason to expect. Ihe Commonwealth was split into two Parties; of one fide was a Noble Zeal for Liberty, and an inviolableadhe rence to the Laws ; of the other was an immoderate Thirst of Dominion, supported by"
