PassageID,Title,Author,Total termFreq,termFreq(albion),termFreq(beauti),termFreq(beneath),termFreq(black),termFreq(bodi),termFreq(bright),termFreq(cloud),termFreq(couch),termFreq(dai),termFreq(dark),termFreq(death),termFreq(deep),termFreq(delight),termFreq(divin),termFreq(earth),termFreq(etern),termFreq(father),termFreq(fear),termFreq(femal),termFreq(form),termFreq(forth),termFreq(god),termFreq(gold),termFreq(green),termFreq(hand),termFreq(happi),termFreq(harrow),termFreq(head),termFreq(heard),termFreq(heart),termFreq(heaven),termFreq(holi),termFreq(human),termFreq(immort),termFreq(jerusalem),termFreq(joi),termFreq(know),termFreq(lamb),termFreq(life),termFreq(light),termFreq(littl),termFreq(loud),termFreq(love),termFreq(mild),termFreq(morn),termFreq(mother),termFreq(nation),termFreq(night),termFreq(piti),termFreq(power),termFreq(round),termFreq(satan),termFreq(sea),termFreq(self),termFreq(seven),termFreq(shadow),termFreq(silent),termFreq(sleep),termFreq(soft),termFreq(son),termFreq(song),termFreq(space),termFreq(spectr),termFreq(starri),termFreq(stood),termFreq(sun),termFreq(sweet),termFreq(tear),termFreq(terribl),termFreq(thro),termFreq(time),termFreq(trembl),termFreq(voic),termFreq(war),termFreq(weep),termFreq(wept),termFreq(world),termFreq(year),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1205901200_000002,"Pentecost. A poetical fragment. By Henry Parish, A.B.","Parish, Henry",81,0,0,1,1,0,0,4,1,1,1,4,1,0,4,4,1,1,1,0,0,3,2,0,0,2,0,0,4,1,2,4,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1,3,1,3,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0,5,4,0,0,2,3,0,1761,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross; and Messrs. Merril, in Cambridge, M.DCC.LXI. [1761].",London,17,male,1737,1771,FALSE,"the Saviour of Mankind. I 25 The crippled Wretch who on his Crutch fuftain'd His trembling Steps, raised by his powerful Hand Erected walked with youthful Vigour ncrv'd. The blind that long in gloomy darkncis wept His melancholy fate, his Saviour hailed, i30 And not in vain his Aid divine"
0430300200_000043,The seasons. By James Thomson.,James Thomson,89,0,2,3,0,0,0,4,0,4,1,1,4,1,1,3,1,1,0,0,4,2,2,0,0,1,2,0,1,1,3,5,0,0,1,0,1,0,0,5,1,1,0,1,0,1,0,0,2,0,1,3,0,0,0,0,0,1,0,2,0,4,0,0,0,0,3,1,0,0,0,1,1,3,0,0,0,7,2,1794,1,1,"Parma : printed by Bodoni, MDCCXCIV [1794].",Parma,263,male,1700,1748,TRUE,"sober Autumn fading into age, And pale concluding Winter comes at last, And shuts the scene. Ah! whither now are fled, Those dreams of greatness? those unsolid hopes Of happiness ? those longings after fame? Those restless cares? those busy bustling days ? Those gay spent, festive nights ? those"
1332400201_000020,"Paradise lost, a poem in twelve books. The author John Milton.",John Milton,94,0,0,1,0,0,3,2,0,2,3,0,0,0,2,3,2,6,0,0,0,0,7,1,0,0,0,0,1,0,0,13,0,0,2,0,2,0,1,2,1,0,4,4,0,0,0,0,1,2,4,3,1,1,0,0,0,0,1,0,7,2,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,3,0,1776,1,2,"Glasgow : Printed by Robert and Andrew Foulis printers to the University, M.DCC.LXXVI. [1776].",Glasgow,200,male,1608,1674,TRUE,"flhalt thou, by descending to affime Man's nature, lessen or degrade thine own. Because thou hast, though throned in highest bliss Equal to God , and equally enjoying godlike fruition, quitted all to save A world from utter loss, and hast been found By merit more than birthright Son of"
1187100100_000037,The death of Abel. In five books. Attempted from the German of Mr Gessner.,Salomon Gessner,87,0,1,0,1,3,0,0,0,0,1,5,1,0,3,4,5,2,1,0,1,2,12,0,0,3,2,0,2,0,0,3,2,1,1,0,4,0,0,1,1,1,2,1,0,0,2,0,1,1,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,2,0,3,0,1,0,1772,1,1,"London : printed, and sold by the booksellers, MDCCLXXII. [1772].",London,192,male,1730,1788,FALSE,"her from the corpse. She had been in a kind of trance on the body of her husband, and now waked from the holy vision. Yes, I have seen him !IHAVE seen him! ihe cried as the.arofe. He came tome ihining in celestial lustre. Weep not, he said; weep not,"
0509400500_000024,Paradise lost. A poem in twelve books. The author John Milton.,John Milton,93,0,0,1,0,0,3,2,0,2,2,1,1,0,2,3,2,6,0,0,1,0,7,1,0,0,1,0,1,0,0,9,0,0,2,0,3,0,0,3,1,0,3,5,0,0,0,0,1,2,4,3,1,1,0,0,0,0,0,0,7,2,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,3,0,1751,1,1,"London : printed for J. and R. Tonson and S. Draper; and for S. Birt, T. Longman, C. Hitch, J. Hodges, B. Dod [and 5 others in London], 1751.",London,428,male,1608,1674,TRUE,"his own dear life . So heavenly love shall outdo hellish hate, Giving to death , and dying to redeem, So dearly to redeem what hellifi hate So easily defroy'd, and still destroys In those who, when they may, accept not grace. Nor halt thou, by descending to afiume Man's"
0479201600_000025,"The vision of Columbus; a poem in nine books. By Joel Barlow, Esquire.",Joel Barlow,82,0,0,2,0,0,2,2,0,6,4,1,1,1,2,6,1,2,1,0,1,0,7,1,1,1,1,0,0,0,0,5,0,1,0,0,2,1,0,1,1,0,1,1,1,3,0,1,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,3,2,1,0,0,4,0,1787,1,1,"Hartford : Printed by Hudson and Goodwin, for the author, M.DCC.LXXXVII. [1787].",Hartford,287,male,1754,1812,FALSE,"took the loaves of maize, the bounties brake, Gave to the chief and bade them all partake j The hallowed relics on the pile he placed, With tufts of flowers the fimpie offering graced, Held to the fun the image from his breast, Whose glowing concave all the God expressed;"
1174701700_000013,Poems.,Anna Laetitia Barbauld,82,0,0,1,0,0,1,2,0,5,2,2,1,0,2,1,2,0,0,0,0,1,7,0,1,5,0,0,0,0,4,0,0,1,1,0,3,0,0,2,2,0,1,5,1,4,0,1,3,3,3,2,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,2,1773,1,1,"London : printed for Joseph Johnson, in St. Paul's Church-Yard, MDCCLXXIII. [1773].",London,142,female,1743,1825,TRUE,"brooded over the kindling seeds of life ; Seasons and months began the long procession And measure over the year in bright succession. The The joyful fun sprung up th' aethereal way Strong as a giant, as a bridegroom gay; And the pale moon diffused her shadowy light Superior over"
1280300400_000023,Paradise lost. A poem in twelve books. The author John Milton.,John Milton,84,0,0,0,1,0,3,2,0,1,3,0,0,0,2,3,2,6,0,0,0,0,2,1,0,1,2,0,0,0,0,11,0,0,1,0,2,0,1,3,3,0,4,2,0,0,0,0,1,2,2,3,1,3,0,0,0,0,0,0,5,2,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,2,0,1790,1,1,"London : sold by J. Banners, W. Slackman, F. Rennington, W. Jones, T. Newton, and R. Bland, [1790?].",London,348,male,1608,1674,TRUE,"th' Almighty ceased, but all The multitude of Angels, with a shout Loud as from numbers, without number, sweet As from blessed voices , uttering joy , heaven rung With jubilee, and loud Hosanna's filled Th' eternal region: lowly reverent Towards either throne they bow, and to the ground With"
0176400700_000037,The death of Abel. In five books. Attempted from the German of Mr. Gessner.,Salomon Gessner,79,0,0,0,0,1,1,1,0,3,4,2,1,1,2,5,5,0,2,0,0,2,10,0,0,3,1,0,2,0,3,3,2,1,1,0,3,0,0,2,1,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,0,1761,1,1,"London : printed for R. and J. Dodsley, in Pall-Mall; D. Wilson, at Plato's Head; T. Durham, at the Golden Ball in the Strand, and M. Collyer, in Plough-Court, Fetter-Lane, MDCCLXI. [1761].",London,285,male,1730,1788,FALSE,"supplicate Thee for him, turn not Thyface from me. O GOD of Clemency! cast him not off forever. When he mourns in the duit for his offences, when he trembles at his crime, when overwhelmed by torturing remorse, he weeps , he groans, and pro firates himself with deep contrition"
0561901902_000031,"The Messiah. Attempted from the German. Of Mr. Klopstock, ...",Friedrich Gottlieb Klopstock,69,0,1,0,0,1,0,4,0,1,3,3,2,0,2,5,2,1,0,0,1,1,0,0,0,0,1,0,2,2,0,1,1,4,5,0,1,3,0,2,1,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1769,2,2,"London : printed for J. Collyer & sold by J. Dodsley, T. Caslon, and F. Newbery, 1769.",London,291,male,1724,1803,FALSE,"the souls of future generations, and calling the star by its immortal name, thus spake: Adamida, he who has affign'd thee thy station, commands thee to leave thine ur bit, and to place thyself opposite to that fun, then roaring upwards, thou art to shroud his light . The heavenly"
1030400400_000049,"Paradise regain'd. A poem, in four books. To which is added Samson Agonistes; and Poems upon several occasions. With a tractate of education. The author John Milton.",John Milton,72,0,0,0,0,0,2,2,0,2,1,3,1,0,2,3,1,0,0,0,0,0,2,1,0,1,2,0,1,1,1,4,2,0,1,0,3,0,0,1,2,2,2,5,1,1,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,3,0,0,0,0,0,1,2,0,0,3,0,2,0,1,0,1,1,1747,1,1,"London : printed for J. and R. Tonson and S. Draper, R. Ware, J. Hodges, R. Wellington, C. Corbet, J. Brindley, R. Caldwell, and J. New, MDCCXLVII. [1747].",London,385,male,1608,1674,TRUE,"Once glorious Towers, now sunk in guiltrlcf bloo.; There dotah my Soul in holy vision sit In penfire trr.nce, and anguish, and ccflatic fit,. Vil. Miinc eye hath found that Sepulchral rcci;, Tlat was the Casket of Heaven's ricilet fore And here though grief my feeble hands up lock, Yet"
0447800101_000036,The messiah. Attempted from the German of Mr. Klopstock. To which is prefix'd his introduction on divine poetry. ...,Friedrich Gottlieb Klopstock,84,0,0,0,1,0,1,0,0,0,3,1,0,2,4,4,4,1,1,0,2,0,7,0,0,2,0,0,4,1,3,5,0,2,1,0,2,1,0,4,1,2,2,4,0,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,2,0,0,0,0,2,2,0,2,0,0,0,1763,1,2,"London : printed for R. and J. Dodsley, in Pall-Mall; T. Durham, at the Golden-Ball in the Strand; T. Field, at the Corner of Pater-Noster Row; and J. Collyer, at No. 27, in Plough Court, Fetter Lane, MDCCLXIII. [1763].",London,286,male,1724,1803,FALSE,"Olivet trembled ! Then k5 flocked to him the once blind and dumb, and with an effusion ofjoy, returned him their grateful thanks. Then the numberless crowds, he had before miraculously fed in the deserts, hasted to bless this FRIEND of man. Then was heard among the people the loud"
0608601500_000007,"The triumph of Parnassus, a poem. On the birth of His Royal Highness the Prince of Wales. By Philip Doyne, Esq;","Doyne, Philip",74,6,2,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,1,0,2,0,1,3,1,2,2,0,1,1,2,2,0,2,2,0,1,1,0,0,0,1,1,6,0,0,0,3,3,0,0,2,0,2,0,0,0,1,1,2,3,2,0,0,0,0,1,0,1,0,0,1,0,0,3,1,1,1,0,1763,1,1,"Dublin : printed for W. Ross, Bookseller, in Grafton-Street, MDCCLXIII. [1763].",Dublin,55,male,1733,1765,FALSE,"the Sun arose, A robe of cloudy gold around him flows, Bright in the iky he shakes the golden rein,, The fiery car still hissing in the main;; His snorting coursers bound along the tied, And radiant dash th' unburnifh'd waves aside, At length ascending with immortal force, Along heaven's"
0113100600_000026,"Miscellanies in prose and verse, by Mrs. Chapone, Author of Letters on the Improvement of the Mind.",Hester Chapone,61,0,1,1,0,1,1,1,0,0,0,0,0,1,2,2,1,0,1,0,3,2,1,0,0,3,0,0,1,0,2,3,0,3,1,1,1,1,1,1,0,0,1,6,1,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,2,0,1775,1,1,"London : printed for E. and C. Dilly, in the Poultry ; and J. Walter, Charing-Cross, M.DCC.LXXV. [1775].",London,189,female,1727,1801,TRUE,"vain! .Here lurks DISTEMPER's horrid train, And there the passions lift their flaming brands. Yhefe with fell rage my helpless body tear , While tlofe, with daring hands , Against th' immortal soul their impious weapons rears II Where. I. wherever I turn fresh evils meet my eyes; Sin, Sorrow,"
0325101000_000025,A collection of modern poems. Containing The love of fame the universal passion. A poem on the last day. An elegy written in a country church yard. An hymn to adversity. The grave a poem. The hermit. A night-piece on death. The splendid shilling. By several hands.,,87,0,2,3,0,0,2,2,0,3,3,2,1,2,0,9,1,1,2,0,1,1,4,0,0,1,1,0,0,0,2,2,0,2,3,0,5,1,0,1,1,0,0,2,0,0,0,1,2,0,2,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,2,0,1,0,0,7,3,1762,1,1,"London : printed for J. James, in New-Bond-Street, MDCCLXII. [1762].",London,185,unknown,,,FALSE,"God's right hand can all its wrath discharge. Mark how these radiant lamps inflame the pole, Call forth the seasons, and the year control: They Shine through' time , with an unaltered ray: See this grand period rise, and that decay: So vail, this world's a grain; yet myriads grace"
0722300400_000037,The death of Abel. In five books. Attempted from the German of Mr. Gessner.,Salomon Gessner,74,0,0,0,1,1,0,1,0,0,2,2,1,1,2,4,4,0,1,0,0,2,10,0,0,3,1,0,2,0,2,2,2,1,1,0,4,0,0,2,1,0,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,1,0,1,0,1772,1,1,"London : printed and sold by the booksellers, 1772.",London,198,male,1730,1788,FALSE,"lere liittf of the licavens fhcw forth thy benefi celnce: tile loud voice of thy thunder, thie rattling hail, they Iowling 1lormn, proclaim tliv power , frnililng joy glorifies Thee: Thliv Pjiiice is al o glorilj'd by the tears of fbrrow. wel; Ive bceld the lon of sin, frighlful dica"
0325000700_000007,Poems on various subjects. By the Rev. William Windle Carr.,"Carr, William Windle",57,0,2,4,0,0,2,2,2,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,1,1,0,3,1,2,1,0,1,0,2,2,1,0,0,0,1,0,0,0,1,1,4,1791,1,1,"London : printed for the author, and sold by Messrs. Edwards, Pall-Mall, 1791.",London,207,unknown,,,FALSE,"vagant course, In fimooth meanders sportive play. A waterfall in .Cumberland. As falls the year , as fades the flower, Ah me! my youthful season dies, in haste The pride of lfe is past, And age, perchance, with icy current, slow, Shall seize my lifeless fiame, no more With you"
0103200400_000044,"Milton's Paradise lost, or, the fall of man: with historical, philosophical, critical, and explanatory notes, from the learned Raymond de St. Maur. Wherein The Technical Terms in the Arts and Sciences are explained; the original Signification of the Names of Men, Cities, Animals, &c. and from what Language derived, render'd easy and intelligible. Also The Mythological Fables of the Heathens, wherever referr'd to, historically related; difficult Passages cleared of their Obscurity; and the Whole reduced to the Standard of the English Idiom. In twelve books. Embellished with fourteen copper plates.",John Milton,83,0,0,1,0,0,3,1,0,1,0,0,0,0,2,1,3,6,0,0,0,1,5,1,0,0,1,0,0,0,0,11,2,0,3,0,3,0,0,2,4,0,2,3,0,0,0,0,0,1,1,1,2,1,0,0,1,0,1,0,6,3,0,0,1,0,0,2,0,0,0,1,0,3,1,0,0,2,0,1767,1,1,"London : printed and sold by J. Bedford, at the Crown, in St. Paul's Church Yard, and C. Sympson, in Stone-Cutter-Street, Fleet-Market, MDCCLXVII. [1767].",London,465,male,1608,1674,TRUE,"rouse them from their Sleep ,) then all thy Saints being assembled, Thou shalt judge bad MEN and bad Angels; when they come to be arraigned, they shall fink beneath thy Sentence, and Hell (the Number of the Damned being filled up) shall be henceforward shut up for ever. Meanwhile"
0499500208_000011,Bell's classical arrangement of fugitive poetry. Vol. Viii.,,58,1,2,1,0,0,3,4,0,3,0,0,1,0,0,2,2,0,1,0,1,1,0,1,1,0,1,0,1,1,0,2,0,0,1,0,2,0,0,1,2,0,1,2,1,2,0,0,1,0,1,2,0,1,0,0,0,2,0,1,0,1,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,2,1789,8,8,"London : printed by John Bell, British Library, Strand, Bookseller to His Royal Highness the Prince of Wales, MDCCLXXXIX. [1789].",London,180,unknown,,,FALSE,"graced her smiling form , A golden key, and golden wand she bore; This charms to peace each sullen eastern storm, And that unlocks the Summerl's copious store. Onward in conscious majesty she came, The grateful honours of mankind to taste; To gather fairest wreaths of future fame, And blend"
0290300700_000082,"The english reader: or, pieces in prose and poetry, selected from the best writers. Designed to assist young persons to read with propriety and effect; To Improve their Language and Sentiments; and to Inculcate come of the most Important Principles of Piety and Virtue. With a few preliminary Observations on the Principles of Good Reading. By Lindley Murray, Author of ``english Grammar Adapted to the Different Classes of Learners,'' &c.",,88,0,1,0,1,1,1,1,0,3,3,3,1,2,1,7,0,0,1,0,2,0,5,0,0,3,1,0,0,1,2,5,0,0,0,0,1,2,0,2,5,0,0,3,2,2,0,1,8,0,0,2,0,0,0,0,0,2,2,2,1,1,0,0,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1799,1,1,"York : printed for Longman and Rees, No. 39, Paternoster-Row, London; sold also by Darton and Harvey, No. 55, Gracechurch-Street: - and by Wilson, Spence, and Mawman, York, 1799.",York,394,unknown,,,FALSE,"Eve, with perfect beauty adorned: "" My author and disposer, what thou bidft Unargu'd I obey: so God ordains. With thee conversing I forget all time ; All seasons and their change, all please alike. Sweet is the breath of morn , her riling liveet, With charm of earliest birds;"
1104500300_000009,"Select lessons in prose and verse, from various authors, designed for the improvement of youth. To which are added, a few original pieces. By J. N.",J. N.,86,0,1,2,0,0,1,5,0,4,3,0,3,1,1,4,1,1,0,0,0,2,0,1,0,1,0,0,1,1,3,3,0,0,0,0,1,0,0,1,3,0,1,1,0,1,0,0,2,0,0,3,0,0,0,0,0,2,0,2,0,6,0,0,0,0,6,2,0,0,0,0,1,4,0,0,0,9,2,1774,1,1,"Bristol : printed by S. Farley, in Castle-Green, MDCCLXXIV. [1774].",Bristol,143,unknown,,,FALSE,"With thy bright Circlet, praise him in thy Sphere, While Day arises, that sweet Hour of Prime. Thou Sun , of this great World both Eye and Soul, Acknowledge him thy Greaterl, found his Praise In thy eternal Course, both when thou climb't, And when high Noon haif gained, and"
0836400318_000007,A classical arrangement of fugitive poetry. Vol. XVIII.,,81,0,0,3,0,0,1,0,2,3,3,2,4,0,4,3,1,0,0,0,2,0,2,0,0,1,0,0,1,2,2,3,1,0,0,0,2,1,0,0,3,0,2,4,0,0,0,0,2,1,3,5,0,1,0,0,0,0,2,3,1,2,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,1,0,1797,18,18,"London : printed for, and under the direction of, George Cawthorn, British Library, Strand, 1797.",London,175,unknown,,,FALSE,"Shall I to Pindar's flights aspire, And imitate his heavenly fire? Or smoother verses write, And some soft elegy indite? To Pindar's flights aspire, my Muse; Unfettered there, unbounded may'st thou rove; There best express thy grief and love There no scant limits know , But in siee torrents flow,"
0447500200_000006,"Designs by Mr. R. Bentley, for six poems by Mr. T. Gray.",Richard Bentley,59,1,0,2,0,0,1,1,2,1,0,2,3,0,1,0,0,0,2,0,2,1,0,0,1,4,0,0,1,1,2,1,0,0,1,0,1,0,0,0,2,1,0,0,0,2,1,0,2,1,1,1,0,1,0,0,0,0,2,2,0,1,0,0,0,0,1,0,3,0,0,2,1,1,0,1,0,0,2,1775,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXV. [1775].",London,66,male,1708,1782,FALSE,"shade and hallowed Fountain Murmured deep a solemn found: Till the Nine in Greece's evil hour Left their Parnassus for the Latian plains. Alike they scorn the pomp of tyrant power , And coward Vice, that revels in her chains, When Latium had her lofty spirit lost, They sought, oh"
1042700700_000005,"A collection of poems and letters. Poems, &c. 1. An Ode from Sans Souci, characteristic of the late Northern Potentaete, with Annotations by Machiavel in the Shades. 2. Lines on the death of Infants, &c. 3. A Father's Soliloquy over a Sleeping Child, before his going to Prison. 4. Verses on the Death of a Son four Years old. 5. On the late Fast for National Sins, &c. 6. On the French Standards hung up at St. Paul's. Letters. 1. On German Electors and Princes Hiring out their Subjects for Soldiers. 2. An Account and Defence of the Author's Publications in Support of Universal Redemption, and of his Objections to an exclusive Priesthood. 3. A short View of the Signs of Times, drawn from a larger Work on the Numbers in the Law, the Prophets, and the Gospel. 4. A Letter on the Military Profession to a Gentleman, who, from Doubt and Fear of its being inconsistent with his Christian Profession, resigned his Commission. 5. A Letter on the present Rage for Fragments of Prophecies, not founded on Scripture, but on Conjectures and Probalities; in which, the late Mr. Toplady's Prophecy of Christopher Love, given by the late Dr. Gifford, Librarian to the British Museum, is considered; with some Notice of the Bishops of Llandaff and Rochester.","Clarke, Richard",123,0,1,3,0,0,1,2,0,2,4,8,3,0,0,2,3,5,6,0,1,1,8,0,0,1,1,0,1,2,3,8,1,0,1,0,5,0,1,10,5,1,0,16,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,0,3,1,0,0,2,0,1795,1,1,"London : printed for the author; and sold by Mr. Sael, No. 20, Newcastle-Street, Strand; Mr. Denis, Middle-Row, Holborn; Mrs. Peacock, No. 259, Oxford-Street and by the author, No. 19, Catherine-Street, Strand. Where the Author's other Works are sold, [1795?].",London,83,male,1723,,FALSE,"which salvation flows. ON VERSES On the Death of a son under four rears of Age. FA IR flower plucked by death's remorseless hand I How art thou fallen! sunk cold and dark beneath Thy bed of Earth , to rise no more to light , To life and joy"
0912800500_000013,Poems.,Anna Laetitia Barbauld,81,0,0,1,0,0,1,2,0,5,2,2,1,0,2,1,2,0,0,0,0,1,7,0,1,5,0,0,0,0,4,0,0,1,1,0,3,0,0,1,2,0,1,5,1,4,0,1,3,3,3,2,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,2,1773,1,1,"London : printed for Joseph Johnson, in St. Paul's Church-Yard, MDCCLXXIII. [1773].",London,142,female,1743,1825,TRUE,"the long procession And measure over the year in bright succession. The The joyful fun sprung up th' aethereal way Strong as a giant, as a bridegroom gay; And the pale moon diffused her shadowy light Superior over the dusky brow of night ; Ten thousand glittering lamps the skies"
0420000700_000045,"The seasons, by James Thomson, with his life, and a complete index and glossary. Embellished with fourteen fine engravings, by the first artists.",James Thomson,80,0,2,4,0,0,0,2,0,2,1,1,5,1,1,2,1,1,0,0,3,2,1,0,0,1,2,0,0,2,1,3,0,1,1,0,1,0,0,6,2,1,0,1,0,1,0,0,2,1,1,4,0,2,0,0,0,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,3,4,1795,1,1,"London : printed by and for T. Chapman, No. 151, Fleet-Street, 1795.",London,248,male,1700,1748,TRUE,"sed torrents shoot at once; 995 And, where they rush, the wide resounding plain Is left one slimy waste. Those sullen seas , That washed th' ungenial pole, will rest no more Beneath the shackles of the mighty north; But, rousing all their waves, resistless heave. iooo And hark! the"
0681500900_000025,"Paradisi amissi liber primus Græce, cum celebri versione Latina Rev. Gulielmi Dobson, Oxoniensis, Nuper Defuncti.","Stratford, Thomas           fl. 1784",73,1,1,1,1,0,1,3,0,4,2,3,2,0,0,1,1,0,0,0,2,1,0,0,1,3,1,0,1,2,2,11,1,0,2,0,0,0,0,3,1,0,1,0,1,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,0,0,0,3,1,1770,1,1,"Dublinii : excudebat S. Powell. Impensis Jos. Sheppard, Bibliopolae, MDCCLXX. [1770].",Dublin,147,unknown,,,FALSE,"inspiration at her touch, "" And wild with trembling ecstasy, to peace  Attuned each jarring tumult of my soul;  Like symphonies of heaven , which oft have blessed 175  My noontide visions, as entrance I lay In green roofed bower, or gloomy grotto rtretch'd  By crystal"
