PassageID,Title,Author,Total termFreq,termFreq(air),termFreq(alik),termFreq(ancient),termFreq(arm),termFreq(art),termFreq(bold),termFreq(bright),termFreq(care),termFreq(critic),termFreq(dai),termFreq(die),termFreq(dull),termFreq(ear),termFreq(earth),termFreq(eas),termFreq(end),termFreq(ey),termFreq(face),termFreq(fair),termFreq(fall),termFreq(fame),termFreq(fate),termFreq(flow),termFreq(fool),termFreq(forc),termFreq(form),termFreq(friend),termFreq(give),termFreq(god),termFreq(grace),termFreq(hair),termFreq(half),termFreq(hand),termFreq(head),termFreq(heart),termFreq(honour),termFreq(human),termFreq(judg),termFreq(judgment),termFreq(know),termFreq(law),termFreq(learn),termFreq(lie),termFreq(life),termFreq(light),termFreq(littl),termFreq(lock),termFreq(long),termFreq(lord),termFreq(love),termFreq(merit),termFreq(mind),termFreq(muse),termFreq(nai),termFreq(natur),termFreq(nymph),termFreq(oft),termFreq(old),termFreq(order),termFreq(past),termFreq(place),termFreq(plea),termFreq(poet),termFreq(prais),termFreq(pride),termFreq(proud),termFreq(rage),termFreq(reason),termFreq(ring),termFreq(rise),termFreq(round),termFreq(rule),termFreq(sens),termFreq(soft),termFreq(soul),termFreq(state),termFreq(sun),termFreq(tast),termFreq(think),termFreq(thought),termFreq(thousand),termFreq(thro),termFreq(true),termFreq(vain),termFreq(wit),termFreq(work),termFreq(world),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1280600500_000022,"A collection of poems, Essays, and epistles: containing Essay on man. Universal prayer. Eloisa to Abelard. Messiah: A sacred Eclogue. An ode on solitude. An essay on criticism. Poem on the last day. An elegy written in a Country Church-Yard. Hymn to adversity. The grave. The hermit. A night-piece on death. The splendid shilling. The deserted village. The traveller. Songs, ballads, and pastorals. By Pope, Young, Gray, Blair, Parnell, Philips, Goldsmith, and Shenstone.",,92,0,2,2,0,4,0,1,1,3,0,0,2,2,0,1,2,0,1,0,1,1,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,3,0,2,0,0,1,0,0,0,0,2,0,2,1,0,3,0,3,3,0,0,1,0,2,3,0,0,1,0,1,1,1,4,4,1,0,0,0,1,0,4,1,0,4,1,6,3,0,1,1774,1,1,"Dublin : printed for T. Armitage, in College-Green, MDCCLXXIV. [1774].",Dublin,267,unknown,,,FALSE,"never shall be. In every work regard the writer's end , 255 Since none can compass more than they intend; And [ 93 ] And if the means be just, the condua TRUE , Applause, in spite of trivial faults, is due. As men of breeding, sometimes men of wit"
0225600100_000019,The works of Mr. Alexander Pope.,Alexander Pope,108,0,0,5,0,2,2,0,2,3,3,0,1,1,0,0,3,2,0,1,0,2,0,1,2,2,2,1,1,0,3,0,0,2,1,1,1,0,0,0,3,3,4,0,0,1,3,0,0,0,0,0,2,3,1,5,0,1,0,1,0,2,0,0,2,3,0,2,1,1,3,0,8,3,0,1,0,0,0,0,1,0,0,1,1,3,2,1,2,1717,1,1,"London : printed by W. Bowyer, for Bernard Lintot between the Temple-Gates, 1717.",London,426,male,1688,1744,TRUE,"doctor's part, Bold in the practice of mistaken rules , Prescribe, apply, and call their masters fools , Some on the leaves of ancient authors prey, Nor time nor moths ever fpoil'd so much as they. Nec enim artibus editis fae7um eft ut argumenta inveniremus, fed dita sint omnia antecuamn"
0277000100_000018,"The works of Mr. Alexander Pope. To which are added, I. Cooper's-Hill. By Sir John Denham. II. An Essay on Translated Verse. And, III. A Translation of Horace's Art of Poetry. By the Earl of Roscommon. IV. An Essay on Poetry. By the Duke of Buckingham. V. An Ode to the creator of the World. VI. Alexander's-Feast; or, the Power of Musick. An Ode in honour of St. Cecilia's Day. By Mr. Dryden. Vii. A Poem on the Prospect of Peace. By Mr. Tickell.",Alexander Pope,110,0,0,3,1,7,3,1,1,5,1,0,2,1,0,0,2,2,0,1,0,3,0,0,1,1,2,0,1,0,2,0,2,1,0,1,0,1,0,0,3,2,6,0,1,1,0,0,0,0,0,1,0,4,0,9,0,1,1,0,0,0,0,2,0,0,1,0,1,0,2,0,8,2,1,2,0,0,1,0,0,0,0,2,2,7,3,1,1,1727,1,1,"Dublin : printed by and for George Grierson, at the Two Bibles in Essex-Street, M,DCC,XXVII. [1727].",Dublin,403,male,1688,1744,TRUE,"Critics pass, As heavy mules are neither horse nor ass. Those half learned witlings, numerous in our ife, As half formed inse&s on the banks of Nile; Unfinished things, one knows not what to call, Their generation's so equivocal: To tell em, would a hundred tongues require, Or one vain"
0992100500_000018,The works of Mr. Alexander Pope.,Alexander Pope,111,0,0,3,1,6,2,1,0,7,1,0,2,1,0,0,1,1,0,1,0,3,0,1,3,1,2,0,1,0,0,0,2,0,0,0,0,1,1,0,3,2,7,0,1,1,0,0,0,0,0,1,0,4,0,9,0,1,1,0,0,0,0,3,0,0,1,0,1,0,1,0,5,4,1,2,0,0,1,0,0,0,0,1,2,10,3,1,3,1717,1,1,"London : printed by W. Bowyer, for Bernard Lintot between the Temple-Gates, 1717.",London,422,male,1688,1744,TRUE,"slightest sketch, if jufly traced, Is by ill colouring but the more disgrace, So by FALSE learning is good sense defaced: Some are bewildered in the maze of schools, And some made coxcombs nature meant but fools . In search of wit these lose their common- sense , And then"
0239000101_000021,"The beauties of Pope, or, useful and entertaining passages selected from the works of that admired author; as well as from his translation of Homer's Iliad and Odyssey, &c. ...",Alexander Pope,89,0,1,1,0,1,1,1,0,2,2,2,0,0,0,1,2,7,1,2,1,1,2,1,1,2,0,0,2,0,3,5,2,3,1,2,0,0,0,0,0,3,1,0,1,0,1,2,0,2,3,0,2,1,1,2,3,1,0,1,0,0,0,0,0,2,0,0,0,0,3,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,2,0,0,1796,1,2,"London : printed for G. Kearsley, No. 46, Fleet Street, 1796.",London,342,male,1688,1744,TRUE,"; X "" .Than, 49 Than, issuing forth, the rival of his beams Launched on the bosom of the silver Thames. Fair nymphs and well drefs'dyouths aroundherfhonei But every eye was sixed on her alone. On her white breast a sparkling cross she wore, Which Jews might kits, and Infidels"
0296400101_000030,"The poetical works of Alexander Pope, Esq. In three volumes. ...",Alexander Pope,101,0,0,0,0,0,3,0,1,7,1,0,3,1,0,1,0,2,0,1,0,0,0,1,2,0,0,3,1,1,1,0,1,0,1,0,1,0,3,0,3,1,6,0,0,1,0,0,2,1,3,1,0,0,3,1,0,0,2,0,1,1,0,5,4,1,2,3,1,0,0,0,1,7,0,0,0,0,1,0,0,0,0,2,1,6,2,1,3,1785,1,3,"Glasgow : printed by Andrew Foulis, Printer to the University, M.DCC.LXXXV. [1785].",Glasgow,331,male,1688,1744,TRUE,"ihameful sure as impotence in love . In the fat age of pleasure, wealth, and ease , Sprung the rank weed, and thrive with large increase: When love was all an easy monarch's care ; Seldom at council, never in a war; Jilts ruled the Rtate, and ftatefinen farces writ;"
0811000200_000004,An essay on criticism. Written by Mr. Pope.,Alexander Pope,80,0,1,2,0,1,0,1,0,1,1,0,4,2,0,1,1,1,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,2,1,0,0,2,0,1,0,3,0,0,0,2,0,0,2,1,0,1,1,0,1,0,3,3,0,1,0,1,1,3,1,1,0,1,1,1,1,1,3,1,0,0,0,0,1,2,1,0,2,1,6,1,1,2,1719,1,1,"London : printed for Bernard Lintot, at the Cross-Keys between the Temple-Gates in Fleet-Street, MDCCXIX. [1719].",London,46,male,1688,1744,TRUE,"maxim vetera, ias v'tc i.ml mxim'ee i'c.a,. tfn.l Such Such laboured nothings, in so strange oa style, Amaze th' unlearned, and make the learned smile. Unlucky, as Fungofo in the * Play, These sparks with awkward vanity display What the fine Gentlemen wore Yesterday: And but so mimic ancient wits"
0212000600_000051,"A collection of essays, Epistles and Odes. Essay on Man. Epistles to several Persons. Eloisa to Abelard. The rape of the lock. Messiah. A sacred eclogue. The temple of fame. Ode for music on St. Cecilia's Day. Ode on solitude. Essay on Criticism. The Universal Prayer. By Alexander Pope, Esq;",Alexander Pope,91,0,1,3,0,2,0,1,1,1,1,0,4,1,0,1,1,1,1,0,1,2,0,3,2,1,0,0,2,0,1,0,0,0,1,1,0,0,2,0,1,0,2,0,0,1,1,0,0,0,1,0,2,1,0,4,0,3,4,0,0,1,0,0,2,1,1,0,1,1,0,1,1,5,1,0,0,0,0,0,3,1,0,4,1,7,2,1,2,1758,1,1,"London : printed for T. Daniel, W. Thompson, and J. Steele, in Paternoster-Row, and A. Todd in Fleet-Street, 1758.",London,213,male,1688,1744,TRUE,"painters, thus, unfil'd to trace The naked nature and the living grace , With gold arid jewels cover every part, 295 And hide with ornaments their want of art . TRUE wit is nature to advantage dressed, What oft was thought , but ne'er'fo well expressed'; Sorething, whose truth convinced"
0863200163_000004,"The works of the English poets. With prefaces, biographical and critical, by Samuel Johnson. ...",Samuel Johnson,101,1,0,0,0,4,0,3,2,1,0,1,0,0,0,1,0,2,1,6,2,3,2,1,0,1,0,2,2,0,2,0,0,0,1,2,1,1,1,0,2,0,7,1,2,2,1,0,2,0,3,0,1,2,0,3,0,2,0,0,1,2,0,0,4,1,0,0,2,0,2,2,0,2,2,1,0,1,1,1,2,0,0,1,1,1,0,3,0,1790,63,75,"London : printed by John Nichols; for J. Buckland, J. Rivington and Sons, T. Payne and Sons, L. Davis, B. White and Son [and 37 others in London], 1790.",London,385,male,1709,1784,TRUE,"little , knowledge reaps from toils like these! Too doubtful to direc, too poor to please. Yet, Critics , would your tribe deserve a name, And, fairly useful, rise to honest fame ; 220 First, from the head , a load of lumber move, And, from the volume, all yourselves"
1175001200_000006,"An essay on criticism. By Alexander Pope, Esq;",Alexander Pope,105,0,1,0,2,2,3,0,0,7,1,0,4,1,0,0,0,2,0,0,1,0,0,0,2,0,0,3,2,0,2,0,0,1,1,0,1,0,3,0,2,3,6,0,0,1,1,0,3,0,1,2,1,0,2,1,0,0,2,1,1,2,0,6,4,1,2,2,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,3,1,4,3,1,3,1758,1,1,"London : printed for T. Daniel, W. Thompson, and J. Steele in Paternoster-Row, and A. Todd in Fleet-Street, 1758.",London,26,male,1688,1744,TRUE,"your sense is due All may allow; but seek your friendship too. 565 BE ilent always, when you dount your sense ; And speak, though' sure, with seeming diffidence: Some positive, p: rfiltiig fops we know , Who if once wrong, will needs be always so; But you, with pleasure"
0112700501_000011,"Miscellaneous poems and translations, by several hands. Particularly, I. Windsor-Forest, with the Messiah. II. Essay on Criticism. III. Rape of the Lock. IV. Ode on St. Cecilia's Day. V. Verses to the Memory of a Lady. VI. To Mr. Jervas, with Fresnoy's Art of Painting. VII. To a young Lady, with the Works of Voiture. VIII. Eloisa to Abelard. By Mr. Pope.",Alexander Pope,110,1,2,4,2,5,2,0,0,7,1,0,1,0,0,2,0,1,0,0,1,2,0,0,0,1,1,2,2,0,2,0,1,0,2,1,1,0,4,0,0,5,7,0,0,1,2,0,2,0,0,1,1,6,0,3,0,0,1,1,1,2,0,5,3,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,1,7,2,2,2,1722,1,2,"London : printed for Bernard Lintot between the Temple-Gates in Fleetstreet, 1722.",London,278,male,1688,1744,TRUE,"fteer'd securely, and discovered far, Led by the light of the mslonian far. Poets , a race long unconfined and free, Still fond and pruud of savage liberty, Received his laws ; and flood convinced, twas sit Who conquered nature , should preside over wit . Horace still charms with"
0112700401_000009,"Miscellaneous poems and translations, by several hands. Particularly, I. Windsor-Forest, with the Messiah. II. Essay on Criticism. III. Rape of the Lock. IV. Ode on St. Cecilia's Day. V. Verses to the Memory of a Lady. VI. To Mr. Jervas, with Fresnoy's Art of Painting. Vii. To a young Lady, with the Works of Voiture. Viii. Eloisa to Abelard. By Mr. Pope.",Alexander Pope,96,0,0,0,0,1,1,2,1,2,2,0,1,0,0,1,1,1,0,2,0,1,1,0,4,0,0,1,2,0,1,0,0,1,2,0,1,1,1,0,0,0,2,0,1,1,0,0,0,2,1,4,3,1,1,3,0,3,2,0,2,0,0,0,6,1,1,1,1,0,1,0,1,3,0,0,0,0,0,5,1,1,0,2,0,12,1,1,1,1720,1,2,"London : printed for Bernard Lintot between the Temple-Gates in Fleet-Street, 1720.",London,284,male,1688,1744,TRUE,"first has stone on ages past , Enlights the present, and (hall warm the lar. (Though' each may feel increases and decays, And see now clearer and now darker days ) C 3 Regard Regard not then if wit be old or new, But blame the false, and value still"
1778100700_000003,"An essay on satire, particularly on the Dunciad. By Mr. Walter Harte ... To which is added, A discourse on satires, arraigning persons by name. By Monsieur Boileau.","Harte, Walter",90,0,1,0,2,3,1,0,2,2,1,0,5,1,0,0,1,3,1,1,0,1,0,1,1,0,1,1,0,0,2,0,2,0,4,1,1,1,1,0,0,0,1,0,0,5,0,0,1,1,0,2,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,2,0,0,0,2,3,3,1,2,0,0,0,2,2,0,0,1,2,4,0,2,3,1730,1,1,"London : printed for Lawton Gilliver, 1730.",London,47,male,1709,1774,FALSE,"2i. C 2 How [ 20' ] How full thy vei fe? Thy meaning how evere? How dark thy theme? yet made exacaly clear. Not mortal is thy accent, nor thy rage , Yet mercy softens, or contracts each Page. Dread Bard! infirud us to revere thy rules , And"
0212000600_000050,"A collection of essays, Epistles and Odes. Essay on Man. Epistles to several Persons. Eloisa to Abelard. The rape of the lock. Messiah. A sacred eclogue. The temple of fame. Ode for music on St. Cecilia's Day. Ode on solitude. Essay on Criticism. The Universal Prayer. By Alexander Pope, Esq;",Alexander Pope,92,0,0,1,0,2,1,0,0,3,2,0,1,0,0,0,1,3,0,1,0,1,0,1,2,3,2,1,1,0,1,0,0,1,1,1,1,0,1,0,4,1,2,0,0,1,2,0,0,0,2,0,2,0,1,3,0,1,0,0,1,2,0,1,3,3,0,2,1,1,1,0,4,1,0,1,0,0,2,2,2,0,0,1,1,6,3,2,1,1758,1,1,"London : printed for T. Daniel, W. Thompson, and J. Steele, in Paternoster-Row, and A. Todd in Fleet-Street, 1758.",London,213,male,1688,1744,TRUE,"else proceeds without remorse, Seizes your fame , and puts his laws in force . I know there are, to whose presumptuous thoughts Those freer beauties, even in them, seem faults. 170 Some figures monstrous and mis fhap'd appear, Considered singly, or beheld too near, Which, but proportioned to their"
0769400502_000044,"The works of the most celebrated minor poets. Namely, Wentworth Earl of Roscommon, Charles Earl of Dorset, Charles Earl of Hallifax, Sydney Earl of Godolphin, John Lord Somers, Dr. Sprat Bp. of Rochester, Sir Samuel Garth, George Stepney, Esq; William Walsh, Esq; Thomas Tickle [sic], Esq; and Ambrose Phillips, Esq; To which are added, pieces omitted in the works of Sir John Suckling, Mr. Otway. Matthew Prior, Esq; Dr. King, and Dean Swift. In three volumes.","Wentworth Dillon, 4th Earl of Roscommon",98,1,2,3,1,5,1,0,0,1,0,1,0,1,1,0,0,3,0,3,2,7,5,4,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,1,5,0,0,1,0,0,1,0,5,0,1,2,0,1,1,0,1,0,0,0,0,0,3,3,0,2,0,1,1,0,1,1,2,3,0,0,1,2,4,1,0,0,2,1,1,1,0,1751,2,3,"London : printed for F. Cogan, at the Middle-Temple-Gate, MDCCLI. [1751].",London,262,male,1633,1685,FALSE,"flowing Row commands. Britain's Speaators shall their strength combine To mend our morals, and our taste refine, Sight virtue's cause, stand up in wit's defence, Win us from vice, and laugh us into sense . Nor, Prior, hast thou hushed the trump in vain , Thy lyre shall now revive"
0088700201_000022,Miscellany poems. |... By Mr. Pope.,Alexander Pope,99,0,0,0,0,2,3,0,1,7,1,0,4,1,0,1,1,2,0,1,0,0,1,0,2,0,0,2,1,1,0,0,1,0,1,0,1,0,1,0,3,0,6,0,0,0,0,0,2,1,3,2,2,0,3,1,0,0,2,0,1,1,0,4,5,1,1,4,1,0,0,0,1,5,0,1,0,0,1,0,0,0,0,2,1,6,1,1,2,1726,1,2,"London : printed for Bernard Lintot, at the Cross Keys, between the Temple-Gates in Fleetstreet, MDCCXXVI. [1726]-27.",London,276,male,1688,1744,TRUE,"ends , and by what abje& ways, Are mortals urged through' sacred lust of praise ! Ah never so dire a thirst of glory boast, Nor in the Critic let the Man be lost! good nature and good fenfe must ever join;, To err is hurfane, to forgive, divine. ~~3"
1164300700_000051,"Essays, epistles, and odes; by Alexander Pope, Esq;",Alexander Pope,105,0,0,3,0,2,2,0,1,3,2,0,1,0,0,0,3,4,0,1,0,1,0,1,1,3,1,1,1,0,2,0,0,2,1,2,1,0,1,0,2,3,3,0,0,1,2,0,0,0,0,0,4,2,1,6,0,1,0,1,0,2,0,0,2,2,0,1,1,1,3,0,7,2,0,1,0,0,1,2,1,0,0,1,1,5,3,2,1,1754,1,1,"Edinburgh : printed for Yair & Fleming and L. Hunter, M.DCC.LIV. [1754].",Edinburgh,238,male,1688,1744,TRUE,"their spring. Still with itself compared, his text peruse; And let your comment be the Mantuan Muse . WHEN first young Maro in his boundless mind A work t'outlaft immortal Rome designed, i31 Perhaps he seemed above the Critic's law , And, but from Nature'sfountain, fcorn'd to draw: But when"
0992100500_000019,The works of Mr. Alexander Pope.,Alexander Pope,102,0,0,2,0,2,1,0,2,3,2,0,1,0,0,0,5,4,0,1,0,1,0,1,1,3,1,1,1,0,3,0,0,2,1,2,1,0,1,0,2,2,2,0,0,1,3,0,0,0,0,0,3,1,1,5,0,1,0,1,1,2,0,0,2,3,0,1,1,1,3,0,5,2,0,1,0,0,1,1,1,0,0,1,1,6,2,2,1,1717,1,1,"London : printed by W. Bowyer, for Bernard Lintot between the Temple-Gates, 1717.",London,422,male,1688,1744,TRUE,"esteem; To copy nature is to copy them. Some beauties yet no precepts can declare, For there's a happiness as well as care , Music resembles Poetry, in each Are nameless graces which no methods teach, And which a mafter hand alone can reach. If, * where the rules not"
0225800500_000104,"The poetical preceptor; or, a collection of select pieces of poetry; extracted from the works of the most eminent English poets. Particularly Addison, Akenside, Armstrong, D. Buckingham Collins, Congreve, Cowley, Cowper, Denham, Dryden, Dyer, Garth, Gay, Grainger, Gray, Hill, Johnson, Ben. Jonson, Lee, L. Lyttleton, Mallet, Mason, Milton, Otway, Parnell, Philips, Pope, Prior, Rowe, Shakespeare, Shenstone, Spence, Swift, Thomson, Tickell, Waller, Wharton, Whitehead, Wilkie, Young, &c. And calculated for the Use, not only of Schools, but of Private Gentlemen.",,108,0,0,4,0,2,1,0,1,3,3,0,2,0,0,0,3,3,0,1,0,1,0,1,1,2,2,1,1,0,3,0,0,2,1,2,1,0,1,0,4,3,3,0,0,2,1,0,0,0,0,0,4,1,1,7,0,1,0,1,1,2,0,0,2,3,0,1,1,1,3,0,7,2,0,1,0,0,1,0,1,0,0,1,0,4,3,1,3,1790,1,1,"London : printed only for S. Crowder, Pater-Noster-Row, MDCCXC. [1790].",London,396,unknown,,,FALSE,"Some drily plain, without invention's aid, Write dull receipts how poems may be made. These leave the sense , their learning to display, And those explain the meaning quite away. You, then, whose judgement the right course would seer, Know well each ANCIENT's proper character His Sable, Subjec, scope in"
0237600600_000002,An essay on criticism. Written by Mr. Pope.,Alexander Pope,105,0,0,5,0,3,2,0,2,3,3,0,1,1,0,0,3,2,0,1,0,2,0,1,2,1,2,1,1,0,3,0,0,2,1,1,1,0,0,0,3,3,4,0,0,1,2,0,0,0,0,0,2,1,1,5,0,1,0,1,0,2,0,0,2,3,0,1,1,1,3,0,8,3,0,1,0,0,1,0,1,0,0,1,1,3,2,1,2,1722,1,1,"London : printed for Bernard Lintot, at the Cross-Keys between the Temple Gates in Fleetstreet, 1722 [1721].",London,46,male,1688,1744,TRUE,"mox ea fcriptores obfervata & colleta didcrrnt, Quintil. So-so modern Pothecaries taught the art By door's bills to play the Docor's parr, Bold in the practice of mistaken rules , Prescribe, apply, and call their masters fools . Some on the leaves of ancient authors prey, Nor time nor moth's"
0118900300_000052,The muse's banquet: consisting of a select collection of pieces in the different species of poetical composition. By the most celebrated authors.,,88,1,3,0,0,2,0,0,0,6,0,0,1,1,2,0,0,2,0,1,0,1,0,1,4,0,2,0,1,0,1,2,2,1,1,0,0,1,3,0,2,0,3,0,0,3,2,0,1,0,1,1,1,1,0,3,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,2,2,0,0,1,0,0,0,0,3,1,7,0,2,5,1779,1,1,"Dublin : printed by Robert Burton, No. 2, Capel-Street, M,DCC,LXXIX. [1779].",Dublin,349,unknown,,,FALSE,"That wake heaven's vengeance: at such solemn hours, Demons and goblins through the dark air flriek, While Hecat, with her black brow'd filters nine, Rides over the earth , and scatters woes and death. Then too, they.fay, in drear Egyptian wilds T 3 The [ 222 ] The lion and"
0094101501_000031,"The poems of Alexander Pope, Esq. In three volumes. ...",Alexander Pope,117,0,2,3,3,4,3,0,0,9,1,0,2,0,0,3,0,2,0,0,1,1,0,0,0,0,1,3,2,0,2,0,0,1,2,1,1,0,5,0,0,6,8,0,0,1,1,0,3,0,0,1,1,6,0,4,0,0,1,1,0,2,0,5,3,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,1,8,2,1,2,1779,1,3,"London : [s.n.], Printed in the year MDCCLXXIX. [1779].",London,385,male,1688,1744,TRUE,"fide? Such once were Critics ; such the happy few, Athens and Rome in better ages knew. The mighty Stagyrite first left the Shore, 645 Spread all his sails, and durf the deeps explore i He fier'd securely, and discovered far, Led by the Light of the Mxeonian Star. Poets"
0088700201_000017,Miscellany poems. |... By Mr. Pope.,Alexander Pope,89,1,2,0,0,1,0,0,0,6,1,1,0,2,0,1,0,0,1,0,1,4,1,1,3,2,2,1,1,0,1,1,2,0,1,0,0,0,3,1,1,0,1,2,2,2,0,0,1,0,0,0,1,1,0,2,0,1,1,0,1,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,2,0,5,2,8,0,1,5,1726,1,2,"London : printed for Bernard Lintot, at the Cross Keys, between the Temple-Gates in Fleetstreet, MDCCXXVI. [1726]-27.",London,276,male,1688,1744,TRUE,"Of loss and gain, of famine and of tore, Of forms at sea, and travels on the hfore, Of prodigies, and portents seen in air ,. Of fires and plagues, and stars with blazing hair , Of Of turns of fortune, changes in the state , The falls of favourites,"
1056300101_000025,"The works of Alexander Pope, Esq; Vol. I. With explanatory notes and additions never before printed.",Alexander Pope,83,1,2,2,0,3,0,1,1,1,0,0,2,2,0,1,1,1,1,0,1,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,0,1,0,2,0,2,1,0,3,0,3,3,0,0,1,1,2,2,0,0,1,0,1,1,1,2,4,1,0,0,1,1,0,4,1,0,3,1,5,2,0,1,1736,1,1,"London : printed for B. Lintot, 1736.",London,208,male,1688,1744,TRUE,"unities; what not? All which, exact to rule , were brought about, Were but a Combat in the lists left out. 28o {. What! leave the combat out?"" exclaims the knight. Yes, or we must renounce the Stagyrite. N"" ot so by heaven"" (he anfwvers in a rage ) ""Knights,"
0239000101_000041,"The beauties of Pope, or, useful and entertaining passages selected from the works of that admired author; as well as from his translation of Homer's Iliad and Odyssey, &c. ...",Alexander Pope,103,1,3,0,0,0,2,0,0,9,1,0,3,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,2,1,1,0,0,1,3,1,2,1,3,0,0,3,0,0,4,0,2,2,1,0,0,3,0,0,1,0,2,0,0,4,3,1,2,2,1,0,0,1,0,8,0,2,0,0,1,1,0,0,0,4,1,6,1,0,6,1796,1,2,"London : printed for G. Kearsley, No. 46, Fleet Street, 1796.",London,342,male,1688,1744,TRUE,"vales, Diiffiing languor in the panting gales: To lands of singing, or of dancing slaves, love ivhifp'ring woods, and lute refounding waves. But chief her shrine where naked Venus keeps, And Cupids ride the lion of the deeps; Where. eased of fleets, the Adriatic main Wafts the smooth eunuch and"
0811700300_000002,"Roach's beauties of the poets. No. XI. Palemon and Lavinia, by James Thomson. An essay on criticism, by Alexr. Pope Esqr. The vanity of human wishes by Samuel Johnson. Il penseroso, by John Milton. Inkle and Yarico &c. &c.",,110,0,0,5,0,3,2,0,1,3,3,0,1,0,0,0,3,3,0,1,1,1,0,1,2,2,2,1,1,0,3,0,0,1,1,1,1,0,1,0,3,3,4,0,0,1,3,0,0,0,0,0,3,3,1,6,0,1,0,1,0,2,0,0,2,3,0,1,1,1,3,0,8,2,0,1,0,0,0,0,0,0,0,1,1,4,4,1,2,1794,1,1,"London : printed by & for J. Roach, 1794.",London,62,unknown,,,FALSE,"pothecaries, iaught the art By docior's bills to play the doror's part, Bold in the pratice of miflakcn rules , prescribe, apply, and call their mailers fools . Some on the leaves of ancient authors prey, Nor time nor moths ever fpoil'd so much as they Some drily plan, without"
0302300900_000017,The works of Mr. Alexander Pope.,Alexander Pope,102,0,2,0,0,6,0,1,1,7,2,0,1,0,1,0,1,0,0,3,0,3,1,0,4,1,1,0,1,1,0,0,2,0,0,0,0,1,3,1,2,0,3,0,1,4,0,0,0,0,1,1,1,1,0,5,0,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,4,1,2,0,0,2,0,1,0,0,3,3,10,1,0,5,1717,1,1,"London : printed by W. Bowyer, for Jacob Tonson at Shakespear's Head in the Strand, and Bernard Lintot between the Temple-Gates in Fleetstreet, 1717 [1735].",London,467,male,1688,1744,TRUE,"uncouth form Thall stem the tied, And feathered people crowd my wealthy fide, Whose naked youth and painted chiefs admire Our speech, our colour, and our strange attire! Oh firetch thy reign, fair Peace! from shore to Thore, Till conquest cease, and slavery be no more: Till the freed Indians"
1251700600_000009,The beauties of Pope.,Alexander Pope,118,1,3,1,0,3,1,2,0,8,0,0,0,2,0,0,3,2,0,1,0,2,0,0,5,2,1,0,1,0,1,0,1,0,1,1,0,0,3,0,1,3,1,0,2,3,0,0,0,0,0,0,2,1,0,11,0,0,1,1,1,0,0,3,0,4,0,0,0,1,2,0,4,3,0,6,0,0,1,0,0,0,0,5,1,9,1,1,5,1783,1,1,"Dublin : printed for the Company of Booksellers by Jno. Rea, 1783.",Dublin,312,male,1688,1744,TRUE,"and madness please; Our joys below it can improve, And antedate the bliss above. This the divine Cecilia found, And to her Maker's praite confined the sound. C z When When the full organ joins the tuneful choir, Th' immortal powers incline their ear ; Born on the swelling notes"
