PassageID,Title,Author,Total termFreq,termFreq(acr),termFreq(arrear),termFreq(assign),termFreq(cafe),termFreq(cattl),termFreq(charg),termFreq(common),termFreq(condit),termFreq(court),termFreq(coven),termFreq(death),termFreq(debt),termFreq(deed),termFreq(defend),termFreq(demand),termFreq(demis),termFreq(dure),termFreq(enter),termFreq(entri),termFreq(estat),termFreq(executor),termFreq(farm),termFreq(grant),termFreq(hall),termFreq(heir),termFreq(held),termFreq(hold),termFreq(hous),termFreq(king),termFreq(land),termFreq(landlord),termFreq(law),termFreq(leaf),termFreq(leas),termFreq(lesse),termFreq(lessor),termFreq(life),termFreq(live),termFreq(manor),termFreq(paid),termFreq(payment),termFreq(person),termFreq(plaintiff),termFreq(pound),termFreq(profit),termFreq(rent),termFreq(reserv),termFreq(revers),termFreq(servic),termFreq(statut),termFreq(tail),termFreq(taken),termFreq(tenant),termFreq(tenement),termFreq(term),termFreq(void),termFreq(wife),termFreq(word),termFreq(yearli),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0753800100_000043,"Tenants law: or, the laws concerning landlords, tenants and farmers. (viz.) 1. Of the several Kinds of Tenants and Tenures. 2. Of Leases, Covenants, Surrenders, and Assignments, &c. 3. Of Rent: Acceptance and Extinguishment thereof. 4. Of Crops growing, and Trees blown down, &c. who are entitled to them. 5. Of Distresses, Replevins, and Rescous. 6. Of Waste; what is so, and what not. 7. Of Common for Cattle. 8. Of Frauds in buying and selling Lands or Goods. 9. Of Trespasses and Nusances. 10. Modern Observations relating to Covenants on Leases. 11. Of the late Act to prevent Fires; and Rules to be observed in erecting of new Buildings in and about London. Useful for all Landlords, Tenants, Farmers, Stewards, Agents, Solicitors and others, concerned in the buying, selling, or letting estates. The fourteenth edition, with all the Modern Cases: in which are added all such Acts of Parliament and Resolutions, as relate to these subjects, down to the present year; and likewise plain directions for distraining for Rent.",,108,0,4,1,8,0,1,2,0,5,0,0,1,0,2,3,3,1,0,6,0,2,0,0,2,0,0,4,0,1,8,6,3,0,0,1,5,1,0,0,0,0,10,2,0,0,5,0,1,2,0,0,1,8,6,2,0,0,0,1,1753,1,1,"[London] : In the Savoy: printed by Henry Lintot, Law-Printer to the King's most Excellent Majesty; for T. Waller, opposite Fetter-Lane, Fleet-Street, 1753.",London,350,unknown,,,FALSE,"t' Suit, and have Execution thereof as albre jtiil. And in all Cafes aforesaid, where the Di refs is not of the Value of the Rent Arrears ; ere the Party to whom there Arrearages are ue, his Executors or Administrators, may rm Time to Time distrain again for the"
0119103500_000106,"The common law common-placed: containing, the substance and effect of all the common law cases dispersed in the Body of the Law, collected as well from abridgments as reports, in a perfect new method. Wherein likewise The Terms of the Law, and the most considerable Writs and Processes, are concisely treated of, under their proper Titles. With an abstract of statutes, relating to the general Heads thereof, and exact References throughout. The Whole compleated So as to be useful to Counsellors, Attorneys, Students of the Law, and other Gentlemen.",Giles Jacob,115,0,0,0,3,0,0,1,4,2,0,1,0,4,0,0,1,0,0,3,7,0,1,1,1,4,3,1,1,0,13,0,3,0,16,1,1,7,4,0,0,0,1,0,0,0,2,1,2,1,4,7,0,5,3,0,1,2,2,1,1726,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayer, Esq;) for W. Mears and T. Corbett without Temple Bar, and J. Hooke against St. Dunstan's Church in Fleet-Street, MDCCXXVI. [1726].",London,512,male,1686,1744,FALSE,"what Lives or Years he will: And he that is seifed of an Eftate tail , in Lands , may make a Lease of it for his own Life , but not longer; except it be by Fine, cor Lease warranted by Sta. - H.S. C. tute g2 H. 8"
0638500106_000104,"A digest of the laws of England. By the Right Honourable Sir John Comyns, ... The third edition, considerably enlarged, and continued down to the present time, by Stewart Kyd, ... In six volumes. ...",Stewart Kyd,138,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,2,2,0,0,0,2,3,2,3,3,2,3,0,0,2,0,0,0,5,2,3,5,1,1,10,3,0,0,0,0,37,8,9,7,1,2,0,4,0,6,0,0,0,4,1792,6,6,"London : printed by A. Strahan and W. Woodfall: for T. Longman, J. Johnson, G. G. J. and J. Robinson, T. Cadell [and 8 others in London], 1792.",London,608,male,,1811,FALSE,"be paid yearly during the term . i Sid. 116 So upon a lease , rendering rent to be paid quarterly, it flsall be paid every quarter, though the quarters do not end at the usual feasts.. R. 45o. 1.. P 2 1l. .\ (B. 9.) At what Time. So"
0406500800_000028,"The laws respecting landlords, tenants, and lodgers, laid down in a plain, easy and familiar manner; together with practical directions ... as collected from the several reports and other books of authority, ... With an appendix of precedents, ... a dictionary of law terms, ... The fourth edition, revised, enlarged and improved, by James Barry Bird, ...","Bird, James Barry",129,0,3,0,7,0,0,2,0,0,0,3,1,0,0,12,1,0,1,3,2,7,0,0,0,7,1,0,0,0,4,3,3,0,6,1,8,3,0,0,2,3,1,0,0,0,23,4,2,0,0,1,1,10,0,4,0,0,0,0,1798,1,1,"London : printed for W. Clarke and Son, 1798.",London,139,male,,,FALSE,"afign his term , he cannot distrain for the rent , withou expressly referring a power for that purpose. 2 IP 375 . To vwhom Rent is payablc on the Dealt of the le/for, and in certain other Cafes . It has been said, that rent is reserved , payable"
0501100400_001261,"A new law-dictionary: containing the interpretation and definition of words and terms used in the law; as also the law and practice, under the proper heads and titles. Together With Such Learning as explains The History and Antiquity of the Law; our Manners, Customs, and Original Government. Collected and Abstracted from All Dictionaries, Abridgments, Institutes, Commentaries, Reports, Year-Books, Charters, Registers, Chronicles, and Histories, Published to this Time. Adapted to the Use of Barristers, Students, and Practisers of the Law, Members of Parliament, Justices of Peace, Clergymen, and other Gentlemen, &c. Originally compiled by Giles Jacob. And now corrected and greatly enlarged by J. Morgan, Esquire.",Giles Jacob,141,0,10,0,1,0,2,1,0,2,0,1,3,3,2,0,0,2,0,1,1,4,5,2,3,0,0,2,0,0,5,8,6,0,5,0,0,8,0,1,5,3,6,4,0,0,29,1,0,0,1,1,0,8,0,2,0,3,0,0,1782,1,1,"London : printed by W. Strahan and W. Woodfall, Law-Printers to the King's Most Excellent Majesty: for W. Strahan, J. Rivington and Sons, T. Payne, P. Uriel, W. Owen, T. Longman, S. Crowder, T. Caslon, B. Law, J. Robson, C. Dilly, G. Robinson, W. Domville, T. Cadell, T. Lowndes, W. Cater, J. Johnson, W. Flexney, W. Otridge, Richardson and Urquhart, J. Sewell, R. Baldwin, W. Nicoll, F. Newberry, E. Brooke, J. Murray, T. Evans, J. Fielding, J. Wade, W. Fox and T. Whieldon, MDCCLXXXII. [1782].",London,1000,male,1686,1744,FALSE,"a remedy to the grantee for recovery of it. Lit. sea 252 A rent feck is so called, because it is unprofitable to the grantee, as, before seisin had, he can have no remedy for recovery of it; as where a man seifed in fee grants a rent in fee"
0171900102_000097,"The practical register: or, a general abridgment of the law, as it is now practised in the several courts of Chancery, King's Bench, Common Pleas and Exchequer, digested by way of Common-Place, under Alphabetical Heads, with great Variety of Cases extracted from the Reports. Together with all the rules of the said courts brought down to the year 1719. Collected by the author, Joh Lilly, Gent. In two volumes. The second edition. In which are comprized the rules of the respective courts, brought down to this present Year 1735, and likewise (under their several Heads) all the cases reported since the Publication of the former Edition. To which are added, Two Tables: One of the several Acts of Parliament mention'd and explain'd throughout this whole Work; the Other, of the Names of the several Heads contained in each Volume. ...","Lilly, John",110,1,1,3,0,0,0,0,11,0,6,0,1,1,1,0,1,2,4,1,2,3,1,0,1,5,0,0,4,0,9,0,1,2,19,3,2,1,0,0,0,0,0,2,0,0,7,0,1,0,4,0,0,0,0,5,4,0,1,0,1735,2,2,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayer, Esq;) for T. Ward and C. Wicksteed, in the Inner-Temple Lane, MDCCXXXV. [1735].",London,889,male,,,FALSE,"of Parliament. Statr 6 ania. Buit : was made perpetual by tonn'  t4;., i.      E:, f)ne may raise' an eflate for Life in lands tb Hoow an uwe may bd another by Wa. yof Use, VI; by'covenaiting : with raitd in Lands . Thlcrer,"
0995800200_000005,"Tenants law: or, the laws concerning landlords, tenants, and farmers. (viz.) 1. Of the several Kinds of Tenures, as well Freehold as Copyhold. 2. Of Leases, Covenants, Surrenders, Assignments, &c. 3. Of Rent: Acceptance and Extinguishment thereof. 4. Of Crops growing, and Trees blown down, &c. who are entitled to them. 5. Of Distresses, Replevins, and Rescous. 6. Of Waste in Buildings, Lands, Woods, &c. whether voluntary or permissive. 7. Of Common for Cattle. 8. Of Frauds in buying and selling Lands or Goods. 9. Of Trespasses and Nusances. 10. Of the late Act to prevent Fires; and Rules to be observed in erecting of new Buildings about London. Useful for all Landlords, Tenants, Farmers, Stewards, Agents, Solicitors, and others, concerned in the buying, selling or letting of estates. The ninth edition. In which are added all such Acts of Parliament and Resolutions, as relate to these Subjects, down to the present Year 1726. as relate to these subjects, down to the present year 1726.",,108,0,0,0,2,0,1,0,0,0,0,1,0,1,2,0,2,1,6,0,3,0,0,3,0,2,1,3,0,1,11,1,1,2,10,9,7,4,2,0,1,1,1,0,0,0,5,0,4,0,2,1,0,8,3,4,1,0,1,0,1726,1,1,"[London] : In the Savoy: printed by E. and R. Nutt, and R. Gosling, (assigns of Edw. Sayers Esq;) for J. Walthoe, in the Temple Cloisters, 1726.",London,369,unknown,,,FALSE,"that Lease , the Tenant may enter whensoever he will. Also, by the Statute of Frauds and Lear; Perjuries, 29 Car. c. 3 Leafes parol, or by 1pord of j outh, will bbe void if they exceed Three rears fi-om the Matking; )et two Third Parts of the improved Value"
0171801000_000152,"The grand precedent: or, the conveyancer's guide and assistant. Containing the several distinct parts of all manner of instruments, writings, conveyances and assurances, in one grand deed; as, The Dates; the Parties how written in all Cases; Recitals of Deeds; Considerations; Grants and Premisses, and Bequests in Wills, &c. Exceptions, Habendums, Habendums in Trust to Uses, &c. Reddendums, Conditions and Proviso's; Covenants, Warranties, &c. Not only in all common matters, but upon the most extraordinary occasions, when Things of the greatest Difficulty and Variety have happened. By Giles Jacob, gent.",Giles Jacob,127,0,0,0,0,0,1,1,4,2,3,1,1,3,0,0,1,0,2,0,2,0,0,3,0,5,0,0,0,0,11,1,0,2,10,1,2,4,3,1,1,12,1,0,0,0,15,5,1,1,0,0,0,2,0,10,10,3,0,2,1716,1,1,"London : printed by Eliz. Nutt, (executrix of J. Nutt, assignee of Edward Sayer, Esq;) for Daniel Brown, Bernard Lintot, T. Ward, W. Mears, J. Brown and T. Woodward, 1716.",London,566,male,1686,1744,FALSE,"her alone, by Deed or Will, to dipfofe of the Premises, and charge the same as the (hal think fit, but fuch.charges not to commence till after her Death , 253 The Ures in a double Settlement, after a former, offeveral Manors , Lands , CC as to part to"
0598000103_000088,"A complete body of conveyancing, in theory and practice, by Edward Wood. A new edition, being the fifth, revised and corrected, with the Addition of Original Precedents, Notes, References, &c. By John Joseph Powell, of the Middle Temple, Esq. Barrister at Law. In three volumes. ...","Wood, Edward, conveyancer",155,6,0,0,5,0,1,1,0,1,0,1,0,1,0,0,1,2,0,0,1,0,5,2,0,1,0,0,0,0,10,0,2,0,33,0,1,5,1,2,3,0,0,0,4,2,21,9,1,0,3,8,1,10,2,0,5,0,0,4,1793,3,3,"London : printed by A. Strahan and W. Woodfall, Law Printers to the King's Most Excellent Majesty; for J. Johnson, in St. Paul's Church-Yard; J.F. and C. Rivington, P. Uriel, B. Law, G. G. J. and J. Robinson, R. Baldwin, W. Otridge, W. Brown, E. and R. Brooke, S. Hayes, W. Stuart, T. Whieldon, Ogilvy and Co. W. Lowndes, W. Clarke, and J. Evans, MDCCXC. [1790]-93.",London,959,male,,,FALSE,"the lease good, but it remains voidable notwithstanding: 5 Co. 6 Dyer 246 Co. Litt. 44 a. b. Sixthly,, These leases must be of lands , tenements or hereditaments manurable or cor poreal, which are necessary to be letten, and whereout a rent by law may be issuing and refer'ed."
1043400101_000284,"The justice of the peace, and parish officer. By Richard Burn, LL. D. Late Chancellor of the Diocese of Carlisle, Continued to the Present Time By John Burn, Esq. his Son, One of his Majesty's Justices of the Peace for the Counties of Westmorland and Cumberland. The nineteenth edition, corrected, and considerably enlarged. Including the late Adjudged Cases, and the Statutes of the last Session of Parliament (39 & 40 Geo. III.). In four volumes. ...",Richard Burn,136,0,3,0,7,0,0,3,0,1,1,3,2,0,3,0,2,0,0,0,3,4,0,0,1,0,0,0,0,0,3,8,3,0,5,0,1,13,1,0,3,1,2,0,0,0,24,4,1,0,2,5,2,20,3,1,1,0,0,0,1800,1,4,"London : printed by A. Strahan, Law-Printer to the King's Most Excellent Majesty ; for T. Cadell jun. and W. Davies, in the Strand ; and J. Butterworth, in Fleet-Street, 1800.",London,729,male,1709,1785,FALSE,stall from thence be void . I G. 2 C i9. f. 16 But the tenant may appeal to the next justice or justices of assize; who may award costs to either party. f. 17 XYII. Rent in cafe of an extent or execution. Extent or ere. In the cafe
0174000600_000066,An introduction to the law relative to trials at nisi prius.,"Henry Bathurst, 2nd Earl Bathurst",122,0,0,8,0,0,1,1,6,0,17,0,0,1,2,0,0,0,0,1,2,4,0,3,4,6,0,0,0,3,7,0,6,0,2,7,2,4,1,2,0,2,6,3,0,0,6,0,5,0,3,1,2,1,0,1,0,0,2,0,1767,1,1,"London : printed by H. Woodfall and W. Strahan, Law-Printers to the King's Most Excellent Majesty, for C. Bathurst opposite St. Dunstan's Church, Fleet-Street, MDCCLXVII. [1767].",London,320,male,1714,1794,FALSE,"will be good Lekeux and though made the Day before the Rent due to a Prisoner in the Nash, prrlc ieetr, nor can the Plaintiff take any Advantage of it by replying 7, 44 pe firaudem, unless he can prove a Trust: It was the Leflor's Sir. izz1. own Fault"
0527500101_000483,"An abridgment of the common law: being a collection of the principal cases argued and adjudged in the several courts of Westminster-Hall. ... Whereby the opinion and judgment of the courts may be seen in an exact series of time, ... brought down to the year 1725. By William Nelson, ...",William Nelson,109,0,2,2,2,0,0,0,19,0,2,3,0,1,1,0,1,0,3,0,4,0,0,4,1,3,0,0,1,0,4,1,5,0,6,3,3,2,1,5,1,0,0,0,0,0,8,0,5,0,0,6,0,5,0,0,1,3,1,0,1725,1,3,"[London] : In the Savoy: printed by E. and R. Nutt and R. Gosling (Assigns of Edw. Sayer, Esq;) for R. Gosling, W. Mears, T. Ward, and J. Hooke, 1725-26.",London,724,male,1652,,FALSE,"tis a Condition , and the elder Brother shall take Advantage of the nonperformance; but if the Devise had been to the eldest Son, then it would have beeh a Limitation and not a Condition , for if it should be a Condition , he is not obliged by Law"
0597900102_000341,"A complete body of conveyancing, in theory and practice, by Edward Wood. A new edition, being the fifth, revised and corrected, with the Addition of Original Precedents, Notes, References, &c. By John Joseph Powell, of the Middle Temple, Esq. Barrister at Law. In three volumes. ...","Wood, Edward, conveyancer",127,1,0,2,4,0,2,0,3,0,49,0,2,1,0,0,1,1,1,0,2,1,0,3,1,4,1,1,0,0,8,0,7,0,4,5,2,0,0,2,0,2,0,0,1,2,1,0,0,1,1,0,0,2,0,1,5,2,1,0,1791,2,3,"London : printed by A. Strahan and W. Woodfall, Law Printers to the King's Most Excellent Majesty; for J. Johnson, in St. Paul's Church-Yard; J.F. and C. Rivington, P. Uriel, B. Law, G. G. J. and J. Robinson, R. Baldwin, W. Otridge, W. Brown, E. and R. Brooke, S. Hayes, W. Stuart, T. Whieldon, Ogilvy and Co. W. Lowndes, W. Clarke, and J. Evans, MDCCXC. [1790]-93.",London,855,male,,,FALSE,"to be sowed, and this be either absolutely, orfitb modo, i. e. that if he sows it he shall pay so much an ac for it; these covenants have been held to be void . Sed quare how the law is now; sorn seems the statute of 39 Eliz. C"
0571600101_000024,"The practical conveyancer: in two parts. Part I. Containing rules and instructions for drawing all sorts of conveyances of estates and interests, whether Real or Personal, in Possession or Expectancy. Also Particular Rules for the Exposition of Deeds, Wills, &c. and of Words used in Conveyances. Together With The Resolutions of the several Courts at Westminster, in Cases wherein Difficulties have arisen touching the Words and Clauses in Deeds, Devises, &c. The whole extracted by Way of Abridgment from the Reports at large of the said Cases, and alphabetically digested under proper Heads. Part II. Being the first part reduced into practice, in a select collection of precedents, viz. Marriage-Settlements, Bargains and Sales, Leases, Leases and Releases, Deeds of Copartnership, of Exchange, of Release and Confirmation; Mortgages, Surrenders, Wills, Letters of Attorney, Assignments of Stocks and Exchequer Annuities, Ecclesiastical Instruments, &c. By John Lilly, Gent.","Lilly, John",130,0,0,4,1,0,0,1,3,3,10,1,1,3,0,1,0,0,2,0,10,2,0,4,2,2,0,2,0,1,7,0,1,0,18,11,3,4,1,1,1,0,2,0,0,0,4,0,3,0,2,0,0,3,0,2,4,3,7,0,1719,1,2,"[London] : In the Savoy: printed by Eliz. Nutt and R. Gosling, (assigns of Edward Sayer, Esq;) for Tho. Ward in the Inner-Temple Lane, and John Hooke at the Flower-de-Luce against St. Dunstan's Church in Fleet-Street, 1719.",London,431,male,,,FALSE,"and Lessee enters , the Infant has Election, either to bring an Assize, or accept the Lease at full Age, 122 If an infantt exchange Lands , and after, when he comes of full Age, occupies those Lands , the Exchange is perfect, 140 Inrollment of Deeds . By Stat."
0975200300_000045,"The tradesman's lawyer and countrey-man's friend. 1. Directing them in Contracts, Bargains and Agreements, whereby they may learn to buy and contract safely, and cautiously avoid being over-reached in their Bargains, &c. 2. Concerning borrowing, lending and restoring, and of Goods pledged and pawned. 3. Setting forth several other adjudged Cases relating to Tradesmen, &c. 4. Cases relating to Farmers, and concerning stoppage of Ways, Watercourses, Lights, Commons, and several other Nusances. 5. Concerning scandalous Words purposely spoken to prejudice and abuse Tradesmen, &c. 6. Conccruing Leases, Mortgages, Corn, Waste, Distresses, &c. Also many other matters relating to Landlord and Tenant. 7. Concerning discharging and ending of Actions, Suits, and Controversies, and therein largely concerning Arbitrements. Awards and Umpirage, with all their Circumstances. 8. Certain Statute Laws, concerning Labourers, Tradesmen, Artificers, Apprentices, Servants, Petty Chapmen, &c. Collected from the antient and modern law books, and confirmed by several Authorities, and therefore may be useful as well to the Professors of the Law, as to Tradesmen and others.",,144,0,0,6,8,0,3,0,0,0,0,1,3,0,0,0,0,1,5,5,2,13,0,9,0,4,1,0,1,0,8,1,3,0,12,7,2,2,0,0,0,0,0,0,0,0,13,4,1,0,4,0,1,7,1,9,1,5,1,0,1703,1,1,"London : printed by the assigns of Richard and Edward Atkins Esqs; for Tho. Beuer at the Hand and Star within Temple-Bar, 1703.",London,431,unknown,,,FALSE,"the word Heirs be omitted) by assigning the Estate over to some Friends'and their Heirs in trust during the Life of B. c. Co. Litt. so. 41 Shepard's Touchflone, p. 108 And note, that the Statute of 9 Car. 2 stat. 9 Car. z hath provided, That the Lessee or"
