PassageID,Title,Author,Total termFreq,termFreq(amurath),termFreq(arm),termFreq(armi),termFreq(asia),termFreq(bajazet),termFreq(centuri),termFreq(citi),termFreq(conquer),termFreq(constantinopl),termFreq(countri),termFreq(court),termFreq(dominion),termFreq(eastern),termFreq(emperor),termFreq(empir),termFreq(europ),termFreq(famili),termFreq(govern),termFreq(grand),termFreq(holi),termFreq(imperi),termFreq(long),termFreq(mahomet),termFreq(majesti),termFreq(militari),termFreq(ottoman),termFreq(peac),termFreq(persia),termFreq(power),termFreq(princ),termFreq(provinc),termFreq(reign),termFreq(religion),termFreq(saracen),termFreq(second),termFreq(son),termFreq(sultan),termFreq(taken),termFreq(tartar),termFreq(tartari),termFreq(throne),termFreq(treati),termFreq(turk),termFreq(turkish),termFreq(valour),termFreq(vizier),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0550500102_000005,"A new system of geography: or a general description of the world. ... Embellished with a new and accurate set of maps, ... and great variety of copper-plates, ... By D. Fenning, ... and J. Collyer, ...",Joseph Collyer,61,1,0,1,1,2,2,2,0,0,0,0,1,0,8,6,2,0,2,0,1,1,0,5,0,0,0,3,1,1,2,0,1,1,3,0,1,3,1,1,0,0,0,5,0,1,1,1,1771,2,2,"London : printed for J. Payne, and sold by J. Johnson, 1771.",London,856,male,1748,1827,FALSE,"fteps. in Mr. Daniell's thirteenth plate is a part of the fort , said to have been built by Sheer Shah . neta Ferofe Shah's Colilla, n0 VII are some ancient buildings, circular and plain, but not inelegant. That in the front has a flat roof supported by pillars, and"
0414200100_000052,"The general history of the Christian Church, from her birth to her final triumphant state in Heaven: chiefly deduced from the Apocalypse of St. John the Apostle and Evangelist. The second edition, with a few additional remarks and elucidations, by the author, Sig. Pastorini.",,68,0,1,1,1,0,1,2,2,1,8,0,2,2,3,8,0,1,0,0,0,3,0,3,0,0,1,0,2,4,3,4,1,1,4,0,0,3,0,2,0,0,0,2,1,0,0,1,1798,1,1,"London : printed by J. P. Coghlan, No. 37, Duke Street, Grosvenor Square, M,DCC,XCVIII. [1798].",London,606,unknown,,,FALSE,"4ooo miles, breadth 2500 The capital cities of the Mogul's empire , are Agra and Delhi . In the northern part of India the air is temperate; hut very hot in the foutbern. The heats, however, are moderated by refrething breezes from the sea, and from the rains that fall"
0186100103_000001,"The history of the Turkish, or Ottoman Empire, from its foundation in 1300, to the Peace of Belgrade in 1740. To Which IS Prefixed AN Historical Discourse ON Mahomet And His Successors. Translated from the French of Mignot, by A. Hawkins, ...",Vincent Mignot,63,7,1,0,0,0,0,0,0,1,0,1,0,0,5,5,2,0,0,3,0,0,1,1,1,1,4,2,0,2,5,0,2,1,0,1,0,3,1,0,1,2,1,3,3,0,2,1,1787,3,4,"Exeter : printed and sold by R. Thorn. Sold also by J. Stockdale, Piccadilly, and Messrs. Scatcherd and Whitaker, Ave-Maria-Lane, London, MDCCLXXXVII. [1787].",Exeter,400,male,1730,1791,FALSE,"and they have no other laws but those found in the Koran. The Northern Arabs owe fubjetion to the Turks, and are governed by baffaws residing among them. SECTION SECTION LXX OF PERSIA. THE Empire of PERSIA is bounded, on the North, by part of Circassia, the Caspian Sea, and"
0072200301_000439,"The works of M. de Voltaire. Translated from the French. With notes, historical and critical. By Dr. Smollet, and others. ...",Voltaire,61,4,0,0,2,0,2,2,1,3,1,1,1,0,4,8,1,0,2,0,0,0,0,1,0,1,2,1,2,3,0,0,6,0,0,0,3,4,0,1,1,0,0,2,1,0,0,1,1761,1,25,"London : printed for J. Newbery, R. Baldwin, W. Johnston, S. Crowder, T. Davies, J. Coote, G. Kearsley, and B. Collins, at Salisbury, MDCCLXI. [1761].",London,2692,male,1694,1778,TRUE,"and rctreated to Sinmbl:, L Sccundlt took 1poffcfionl both of Agra and Delhi ; but lie had not lolng' Cin joy C joyed his fortune, when he was obliged to march to Pultja, to A. 1).,. oppose the Mogul Emperor Humaioon; for that monarch, having l. 92 returned from a"
1050900100_000431,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geogragraphical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A table of the coins of all nations, and their Value in English Money. III. A chronological table of remarkable events from the creation to the present time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. To which have been added the late discoveries of Dr. Herschell, and other eminent Astronomers. Illustrated with a Correct Set of Maps, Engraved from the most recent Observations and Draughts of Geographical Travellers. The fifteenth edition, corrected, and considerably enlarged.",William Guthrie,66,0,0,2,2,2,1,1,2,1,3,1,2,1,5,4,1,0,0,1,1,0,3,0,1,0,0,0,1,2,4,3,1,1,3,0,0,3,2,0,1,0,0,7,0,1,0,3,1795,1,1,"London : printed for Charles Dilly, in the Poultry; and G.G. and J. Robinson, in Pater-Noster Row, MDCCXCV. [1795].",London,1029,male,1708,1770,FALSE,"afexilina: ed in i747, Achmet Ab. dallah, his treasurer, an unpriacipled man, but poflifed of great intrepidity, found means, in the general confullon occalloned by the tyrant's tietab, to carry off thee hundred camcis loaded with weahh, whe: by be was enabled to put himself at tchad of an army,"
0477200400_000157,"A new and concise system of geography; containing a particular account of the empires, kingdoms, States, Provinces, and Islands, in the known world. In which is included a comprehensive history of remarkable and interesting events. with an Introduction, Exhibiting the Principles of Astronony, as they are connected with the Knowledge of Geography. By the author of the continuation of Salmon's geographical grammar. Embellished with a Set of Accurate Maps Engraved Purposely for the Work.","Tytler, James, M.A., of Brechin, Forfarshire",63,0,1,0,2,2,1,1,5,2,2,0,4,1,2,6,2,0,1,0,1,1,2,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,3,4,3,1,0,4,2,1,0,2,1788,1,1,"Edinburgh : printed for Peter Hill, At Thomson's Head, Parliament Square, MDCCLXXXVIII. [1788].",Edinburgh,438,unknown,,,FALSE,"of the L'leart are about four timecs as cheap as in england. Bsut stich a welighty fccptre cou!l bei wiilded only by thle hand of an aurung1ze C and, accordingly, wel find, ~ that in a c@ourleof tifty yearrs a: fte~r his dealth, ~ a fuiccl un ofi weak Princes,"
0402400400_000023,"Memoirs of the life of the late Right Honourable John Earl of Craufurd: describing many of the highest military atchievements in the late wars; more particularly, the campaigns against the Turks, Wherein his Lordship served both in the Imperial and Russian Armies. Compiled from his lordship's own papers, and other authentic memoirs.","John Lindsay, 20th Earl of Crawford",69,0,0,2,0,0,0,0,1,1,2,1,0,0,3,5,0,1,0,4,0,1,0,4,0,1,7,2,0,1,3,1,0,0,0,0,2,1,2,3,4,1,2,8,0,1,3,2,1769,1,1,"London : printed for T. Becket, & Co. in the Strand, M,DCC,LXIX. [1769].",London,335,male,1702,1749,FALSE,"accordingly joined him with his troops, first conditioning that the revenues of the difiricds of Burdwan, Nuddea, and Houghlcy, fllould be assigned over in perpetuity to the Company. On the approach of the Subah and the English General, Ramnarain fbinmitted, and was confirmed in his government moss reluctantly by Mere"
0085500703_000038,"A sentimental journey through Greece. In a series of letters, written from Constantinople; by M. de Guys of the academy of marseilles to M. Bourlat de Montredon, at Paris. Translated from the French. In three volumes. ...","Guys, M. (Pierre Augustin)",73,2,0,5,3,9,0,6,1,2,1,0,0,0,3,5,1,0,2,0,0,0,1,6,0,0,2,0,0,1,2,0,1,0,0,0,7,1,0,1,0,2,0,2,5,0,0,2,1772,3,3,"London : printed for T. Cadell, in the strand, M, DCC, LXXII [1772].",London,240,male,1721,1799,FALSE,"Shere, and also brother-in-law to Mohammed, the expelled Emperor . Ahmed having attached to himself Hybut, and other chiefs raised to the dignity of omrahs, by the late Emperor Selim, to his interest, assumed the title of Secunder Shaw, and marching with ten or twelve thousand horse towards Agra ,"
0456600306_000073,"A compendium of authentic and entertaining voyages, digested in a chronological series. The whole exhibiting a clear view of the customs, manners, religion, government, commerce, and natural history of most nations in the known world. ...",Tobias Smollett,55,3,0,1,1,2,0,2,2,3,2,1,2,0,2,3,2,0,2,0,0,0,1,2,0,0,2,0,2,1,0,1,7,0,0,0,4,1,0,1,1,3,0,1,0,0,0,0,1766,6,7,"London : printed for W. Strahan; J. Rivington; W. Johnston; J. Dodsley; T. Caslon; T. Lowndes; W. Nicoll; Richardson and Urquhart; T. Jefferies; and B. Collins at Salisbury, 1766.",London,344,male,1721,1771,TRUE,"Labour. SEVENTY-TWO miles below Paniput, on the west fide of the DELII. river, stands the once famed city of Delhi , in Lat. 28° 37'. The space between the Yumna and the Ganges, as far as their junction at Allahabad, a length of near five hundred miles, is called the"
0109600902_000111,"Mr. Gibbon's History of the decline and fall of the Roman Empire, Abridged. In Two Volumes. ...",Edward Gibbon,69,6,2,1,2,5,0,1,0,3,1,0,1,0,6,0,4,0,1,0,0,2,1,0,0,0,1,0,0,0,3,1,0,2,0,2,11,2,0,0,0,3,2,0,3,2,0,1,1790,2,2,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXC. [1790].",London,571,male,1737,1794,TRUE,"ibid The king sets out for Bengal - ibid 1575 983 The king challenges the Suba of Bengal , to a single combat - 29 vho declines and flies ibid Tranfaftionsat Agra ibid The war in Bengal and the reduction of that province - 292 Tranfalions at court 193 Rebellion"
1694900100_000269,"The new universal geographical grammar. Wherein the situation and extent of the several countries are laid down according to the most exact geographical observations, and the history of all the different kingdoms of the world is interspersed in such a manner, as to render the study of geography both useful and entertaining. Under these three heads: I. A compendious system of astronomy. II. The geographical definitions, problems, and general divisions of the earth, necessary to be understood as an introduction to this grammar. III. A particular description of the countries contained in each quarter of the world; their cities, chief towns, respective forms of government, forces, revenues, taxes, and history. Together with an account of the air, soil, produce, traffic, curiosities, arms, religion, language, universities, bishoprics, manners, customs, habits, and coins, in use in the several kingdoms and states treated of. Illustrated with a new and correct set of maps of the countries described. The whole being an improvement and continuation of Mr Salmon's grammar. Brought down to the present time By J. Tytler.",Thomas Salmon,62,0,1,2,2,2,1,1,2,1,3,1,2,1,4,3,1,1,1,1,1,0,3,2,0,0,0,0,2,3,3,3,0,0,2,1,0,0,1,0,1,0,0,7,0,1,0,2,1777,1,1,"Edinburgh : Printed by W. Darling; sold by him, J. Dickson, and C. Elliot, M.DCC.LXXVII. [1777].",Edinburgh,746,male,1679,1767,FALSE,"thirst after territorial acquisitions suggested a plan by which they might again be extended, and a particular part of the vizier's dominions, though at seven hundrei miles distance from Calcutta , was considered as a desirable object; and to colour over: proceeding so apparently unjust, the country of Oude was"
0429200106_000156,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; ...","Cadell, T. (Thomas)",54,4,1,2,1,2,0,1,0,1,1,0,0,0,1,3,3,1,2,0,0,0,0,4,0,0,4,1,0,2,2,1,4,1,0,0,1,1,0,1,0,2,1,1,2,0,0,3,1788,6,12,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCLXXXVIII. [1788].",London,713,male,1742,1802,FALSE,"felt beyond the fiiall circle of the court. To the rest it is a matter of the utmost indifference whether their tyrant is a Persian or a Tartar; for they feel all the curses of power without any of the benefits, but that of being exempt from anarchy, which is"
1763300201_000265,"A modern, authentic and complete system of universal geography. Including all the late important discoveries made by the English, and other celebrated navigators of various nations, in the different hemispheres; ... To which is added a complete guide to geography, astronomy, ... Also, a particular description of ... the new colony formed at Port Jackson and Norfolk Island ... By the Rev. Thomas Bankes, ...","Bankes, Thomas  				 1744",75,6,0,5,2,4,0,3,1,2,2,0,2,0,5,0,4,1,1,0,1,0,0,0,0,0,6,0,3,0,3,0,2,0,0,0,5,6,2,2,0,0,0,6,0,0,0,1,1797,1,2,"London : printed for C. Cooke; and sold by the booksellers of Bath, Bristol, Birmingham, Canterbury, Cambridge, Coventry, Chester, Derby, Exeter, Gloucester, Hereford, Hull, Ipswich, Leeds, Liverpool, Leicester, Manchester, Newcastle, Norwich, Nottingham, Northampton, Oxford, Reading, Salisbury, Sherborn, Sheffield, Shrewsbury, Worcester, Winchester, York: and by all other booksellers in England, Scotland, and Ireland, [1797?]",London,516,unknown,,,FALSE,"race was nearly extirpated. The country was at length re peopled by a small number of families, who had made their escape into the mountains, but it was so thinly inhabited for rome ages, that scarce any mention was made of there people under the following dynasty, and it was"
0320700200_000090,"An introduction to universal history. Translated from the Latin of Baron Holberg. With notes historical, chronological, and critical. By Gregory Sharpe, LL. D. Fellow of the Royal and Antiquarian Societies. The second edition corrected and enlarged. To which is prefixed A short system of geography, with maps, &c.","Holberg, Ludvig, Baron",73,4,0,1,1,2,0,2,1,4,0,0,1,0,6,10,0,0,2,1,0,1,1,6,0,0,1,1,0,2,5,1,3,1,0,2,3,0,0,0,1,0,0,1,2,0,0,7,1758,1,1,"London : printed for A. Millar in the Strand, J. Ward in Cornhill, and A. Linde in Catherine-Street, MDCCLVIII. [1758].",London,376,male,1684,1754,FALSE,"thought this a fujitable feasun for ce graves, than agreeable to the general practice of these vo lebrating the nuptials of his funl Mirza Nafir Alli with luptuous Asiatics, he abandoned himself wholly to the tne daughter of Ezidars Bulibh, grandson of the farous pleasures of the seraglio; bit a"
0086700108_000025,"Beauties of nature and art displayed, in a tour through the world; ... Illustrated and embellished with copper plates.",,74,4,1,5,0,2,0,3,0,1,4,2,0,1,3,1,0,0,1,2,0,1,0,5,0,0,0,0,4,0,3,0,4,0,0,2,7,3,1,0,0,3,0,3,5,0,0,3,1774,8,13,"London : printed for G. Robinson, in Pater-Noster-row,  1774-75.",London,231,unknown,,,FALSE,"grandson. In 1505 this cokntry was selfed by the Ufbeks, but the greatest part of it was conquered by the l'erfians about 15lq. Great Buccharia, or Mawar ahlnar. T h1 IS country was, perhaps, the ancient actria, which was a province of the Median, Prfian,, and Macedonian empires , till"
0390500200_000433,"A new geographical, historical, and commercial grammar; and present state of the several Kingdoms of the world. Containing I. The figures, motions, and distances of the planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth, considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, Vegetable Productions, Metals, Minerals, Natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any-where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations, their Forms of Government, Religion, Laws, Revenues, Taxes, Naval and Military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A Table of the Coins of all Nations, and their Value in English Money. III. A chronological table of remarkable Events, from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F. R. S. To Which Have Been Added The Late Discoveries Of DR. Herschel, And Other Eminent Astronomers. Illustrated with A Correct Set Of maps, Engraved From The Most Recent Observations And Draughts Of Geographical Travellers. The eighteenth edition, corrected and considerably enlarged.",William Guthrie,58,1,1,1,2,1,1,1,1,0,3,1,2,2,3,4,1,0,0,3,1,0,2,1,1,0,0,0,1,1,4,2,1,1,1,0,0,3,2,0,1,0,0,6,0,0,0,2,1800,1,1,"London : printed for G.G. and J. Robinson, In Pater-Noster-Row; and J. Mawman (successor to Mr. Dilly) In The Poultry : by S. Hamilton, Falcon-Court, Fleet-Street, 1800.",London,1098,male,1708,1770,FALSE,"the Treasury, Revenues, Jewels, cas they then flood. With an Account of what Presents were made, the Money laid out on Public Buildings, and Pensions fettled on the Queens, Princes, and Princesses. Vol. II Containing the second Ten Years of Shah Jehan's Reign ; with a mufter roll of the"
1107300202_000005,"The history of modern Europe. With an account of the decline and fall of the Roman Empire, and a view of the progress of society, from the fifth to the eighteenth century. In a series of letters from a nobleman to his son. ...",William Russell,62,3,2,0,2,6,0,2,0,4,2,0,3,0,4,2,1,0,0,0,0,1,1,2,0,0,0,2,1,1,4,0,0,0,0,0,3,3,1,3,0,1,0,4,1,0,0,3,1779,2,2,"London : printed for G. Robinson, Paternoster-Row; J. Robson, New Bond-Street; J. Walter, Charing-cross; and J. Sewell, Cornhill, MDCCLXXIX. [1779].",London,610,male,1741,1793,FALSE,"the enemy. ihe immediately marched from the field, and took possession of Delhi . From that city, he dispatched Pier Mahummud, manager of the private affairs of Byram, towards Mewat, to feizc. the treasure of Himu, which was deposited in that place. This service was accomplifi.d, with some loss on"
