PassageID,Title,Author,Total termFreq,termFreq(agre),termFreq(bodi),termFreq(caus),termFreq(certain),termFreq(certainti),termFreq(clear),termFreq(complex),termFreq(conceiv),termFreq(confid),termFreq(differ),termFreq(essenc),termFreq(evid),termFreq(exist),termFreq(figur),termFreq(form),termFreq(gener),termFreq(god),termFreq(idea),termFreq(imagin),termFreq(infinit),termFreq(know),termFreq(knowledg),termFreq(lordship),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(mode),termFreq(motion),termFreq(natur),termFreq(noth),termFreq(notion),termFreq(number),termFreq(observ),termFreq(oper),termFreq(particular),termFreq(perceiv),termFreq(percept),termFreq(power),termFreq(produc),termFreq(proposit),termFreq(qualiti),termFreq(real),termFreq(reason),termFreq(receiv),termFreq(relat),termFreq(sens),termFreq(sensat),termFreq(sever),termFreq(simpl),termFreq(space),termFreq(speci),termFreq(substanc),termFreq(suppos),termFreq(term),termFreq(think),termFreq(thought),termFreq(togeth),termFreq(true),termFreq(truth),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0256200101_000304,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,130,1,0,0,0,0,0,1,4,0,3,0,0,2,0,7,10,0,27,1,1,2,1,9,3,0,11,5,0,3,1,3,0,0,2,4,1,1,0,1,0,1,0,0,2,1,2,3,1,1,0,1,4,1,0,1,1,0,1,0,6,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,TRUE,"mere comparing those Ideas it has got from senje or Rest iion; but by forming difind general Notions of Things fromparticular Ideas . Here, again, I perfectly agree with your lordship , that betides the particular Ideas received from Sensation and Refleeion, the Mind forms general Ideas , not by"
0315800101_000186,"The works of John Locke, Esq; In three volumes. The sixth edition. To which is added, the life of the author; and a collection of several of his pieces published by Mr. Desmaizeaux. ...",John Locke,145,4,0,0,1,0,0,2,0,0,6,6,0,4,0,0,7,0,29,0,0,1,0,0,0,3,9,11,1,1,4,0,2,3,1,2,1,1,1,1,0,2,4,1,1,1,2,0,2,15,0,6,3,1,2,0,0,1,0,0,3,1759,1,3,"London : printed for D. Browne, C. Hitch and L. Hawes, J. Shuckburgh, A. Millar, J. Beecroft, John Rivington, James Rivington and J. Fletcher, J. Ward, R. Baldwin, J. Richardson, S. Crowder, P. Davey and B. Law, T. Longman, E. Dilly, R. Withy, T. Payne, and M. Cooper. M.DCC.LIX. [1759].",London,646,male,1632,1704,TRUE,"understand its meaning . But in no cafe whatsoever is any name of any simple idea , capable of a definition. § i5. FOURTHLY, but though' the names of simple ideas have not the help of4..names cf definition, to determine their signification, yet that hinders not, but that they simple"
0336400201_000125,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,128,1,3,1,1,0,4,2,3,0,0,0,1,3,2,1,3,0,24,0,0,5,0,3,1,1,1,3,2,2,1,2,0,3,2,5,0,0,3,1,0,5,0,5,0,0,2,0,1,6,0,0,9,4,0,5,0,3,2,0,2,1735,1,2,"London : printed for A. Bettesworth and C. Hitch at the Red Lion in Pater-Noster-Row; E. Parker at the Bible and Crown in Lombard-Street; J. and J. Pemberton at the Golden Buck in Fleetstreet; and E. Symon against the Royal-Exchange in Cornhill, MDCCXXXV. [1735].",London,420,male,1632,1704,TRUE,"Ideas of particular Sorts of Substances , by collecing such Combinations of simple Ideal, as are, by Experience and Observation of Mens Senses , taken Notice of to exist together , and are therefore fupppofed to flow from the particular internal Confitition, or unknown EC fence of that Substance ."
1076900102_000110,"An essay concerning human understanding. In four books. Written by John Locke, Esq. In three volumes. ...",John Locke,109,1,8,0,2,0,1,3,0,1,0,5,0,1,1,0,1,0,15,0,0,1,1,0,1,4,3,4,0,3,2,0,3,2,1,0,1,2,2,1,1,2,3,4,0,1,0,0,2,7,0,1,7,0,0,4,0,0,0,1,6,1777,2,3,"Edinburgh : printed for J. Dickson and C. Elliot, M,DCC,LXXVII. [1777].",Edinburgh,409,male,1632,1704,TRUE,"properly to them gold. Others finding fusibility joined with that yellow colour in certain parcels of matter , make of that combination a complex idea , to which they give the name gold, to denote a sort of substances ; and so exclude from being gold all such yellow shining"
0211100300_000023,An abridgment of Mr. Locke's Essay concerning humane understanding.,John Locke,149,0,1,0,4,0,0,8,0,0,2,2,0,5,0,1,0,0,34,0,0,2,0,0,0,0,12,3,0,0,6,0,0,0,0,1,0,2,5,1,1,4,9,1,1,1,3,0,1,5,1,2,8,5,2,0,1,1,10,3,1,1721,1,1,"London : printed for A. Churchill, and sold by W. Taylor at the Ship and Black Swan in Pater-Noster-Row, 1721.",London,385,male,1632,1704,TRUE,"Mind a double Reference: firjf, They are sometimes referred to a supposed real Essence , of each Species of Things. Secondly, They are designed for Representations, in the' mind , of Things that do exist , by Ideas discoverable in them: in both which respects they are Inadequate. firfj, If"
1145200200_000003,An abridgment of Mr. Locke's Essay Concerning Human Understanding.,John Locke,122,0,4,0,0,1,2,1,2,1,1,0,1,1,0,0,0,1,26,2,1,3,2,0,0,0,11,2,1,1,1,1,0,1,6,1,2,4,2,1,0,1,0,2,2,0,2,1,2,3,0,0,1,3,0,19,1,1,0,0,1,1737,1,1,"London : printed for A. Bettesworth and C. Hitch, at the Red-Lion in Pater-Noster-Row; J. and J. Pemberton, at the Golden-Buck in Fleet-Street; J. and P. Knapton, at the Crown in Ludgate Street; and T. Astley, at the Rose in St. Paul's Church-Yard, MDCCXXXVII. [1737].",London,384,male,1632,1704,TRUE,"and refuted in the firjf Book of this e/ay, to which I shall refer the Reader, that desires Satisfaction in this Particular . It (hall be sufficient here to show, bowmen, barely by the Use of their Natural Faculties, may attain to all the Knowledge they have, without the Help"
0954700700_000043,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,133,3,2,1,3,3,0,1,0,1,0,2,2,5,1,0,4,0,26,2,0,2,16,0,2,1,9,0,0,4,1,0,0,1,1,2,1,2,1,4,1,0,6,1,0,0,0,0,1,3,0,0,1,0,0,2,1,0,8,6,0,1731,1,1,"London : printed for J. and J. Knapton, at the Crown in St. Paul's Church-Yard; A. Bettesworth and C. Hitch, at the Red-Lion in Pater-Noster-Row; J. Pemberton, at the Golden-Buck in Fleet-Street; and T. Astley, at the Rose in St. Paul's Church-Yard, M.DCC.XXXI. [1731].",London,389,male,1632,1704,TRUE,"In there we can go no farther than particular Experience informs us of Matter of Fact, and by Analogy .guess what Effects the like Bodies are, upon other Trials'  to produce : But as to perfect Science of Natural Bodies , (not to mention Spiritual Spiritual Beings,) we are,"
0256200101_000200,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,107,1,5,0,1,1,1,2,0,2,1,4,0,1,1,0,2,0,14,0,0,1,5,0,0,4,3,5,0,2,1,1,3,3,1,0,1,2,2,1,1,0,3,3,0,0,0,0,2,7,0,0,3,0,0,4,1,0,0,3,9,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,TRUE,"which that Subltance has to two other Bodies , which have a Power to operate differently upon it. For by what right is it that Fusibility comes to be a part of the Essence fignify'd by the word Gold, and Solubility but a Property of it? or why is its"
0742300202_000105,"An essay concerning humane understanding. In four books. Written by John Locke, Gent. ...",John Locke,105,2,4,0,4,6,2,0,0,1,1,1,5,0,3,0,5,0,12,0,0,2,3,0,1,0,0,0,5,0,0,1,0,2,5,2,4,1,3,2,5,3,4,3,0,0,2,2,1,0,0,1,1,0,2,1,1,0,0,1,1,1710,2,2,"London : printed for A. and J. Churchill, at the Black Swan in Pater-Noster-Row; and Samuel Manship, at the Ship in Cornhill, 1710.",London,386,male,1632,1704,TRUE,"Figure , Bulk, and Motion of Cor. pufcles, would produce in us the Sensation of a yellow Co lotu, and what sort of Figure , Bulk, and Texture of Part in the Superfices of anybody, were fit to give such Corpus. cles their due Motion to produce that Colour. Would"
0329300300_000044,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,127,2,1,0,6,12,1,3,0,0,0,1,4,0,0,0,5,0,15,1,0,10,7,0,0,0,1,1,0,0,1,0,0,3,0,2,3,1,1,0,8,3,2,1,0,1,2,0,0,1,0,6,1,3,6,0,0,1,0,8,3,1752,1,1,"Glasgow : printed and sold by Robert and Andrew Foulis, MDCCLII. [1752].",Glasgow,277,male,1632,1704,TRUE,"twofold, Certainty of Truth , and Certainty of Knowledge . Certainty of Truth is, when words are so put to. gether in Propositions , as exatly to express the agreement or difagrccment of the ideas they tand for; as really it is. Certainty of Knowledge , is to perceive the"
0879600101_000145,"The works of John Locke, in four volumes.",John Locke,149,0,3,0,0,0,1,9,0,0,2,2,3,3,0,0,1,5,38,0,5,2,4,0,1,0,4,0,0,0,3,2,0,1,3,2,1,0,7,0,0,2,2,0,4,1,1,5,5,7,0,0,9,2,0,3,3,2,0,0,1,1768,1,4,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. [sic] R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, MDCCLXVIII. [1768].",London,859,male,1632,1704,TRUE,"also be done of power , till we come to that we call infinite ; and also of the duration of existence , without beginning or end; and so frame the idea of an eternal being. The degrees or extent wherein we aferibe existence , power , wisdom, and all"
1145200200_000045,An abridgment of Mr. Locke's Essay Concerning Human Understanding.,John Locke,131,0,1,0,5,13,1,4,1,0,0,3,2,0,0,0,7,0,13,1,0,10,4,0,0,0,1,1,0,0,1,0,0,3,0,1,1,0,1,0,7,4,6,2,0,1,2,0,0,1,0,8,3,1,5,1,0,3,0,8,5,1737,1,1,"London : printed for A. Bettesworth and C. Hitch, at the Red-Lion in Pater-Noster-Row; J. and J. Pemberton, at the Golden-Buck in Fleet-Street; J. and P. Knapton, at the Crown in Ludgate Street; and T. Astley, at the Rose in St. Paul's Church-Yard, MDCCXXXVII. [1737].",London,384,male,1632,1704,TRUE,"the Ideas to which we have annexed their Names. These Considerations of Truth either having been before t ken notice of, or not being much to our present M 2 Purpose, ( 268) Purpose, it may suffice here only to have mentioned them. CH AP. VI Of Universal Propositions ,"
0556800200_000049,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,140,3,0,0,4,9,1,1,1,0,0,3,1,2,0,0,2,0,20,0,0,11,5,0,0,0,3,1,0,2,1,0,0,2,0,0,1,1,0,0,5,1,10,3,0,0,1,0,0,2,0,7,2,1,4,1,0,4,0,16,9,1770,1,1,"Edinburgh : printed by A. Donaldson, and sold at his shops in London and Edinburgh, M.DCC.LXX. [1770].",Edinburgh,270,male,1632,1704,TRUE,"pure ideas ; And so we make ule of these words ilfead of the ideas themselves, even when we would. meditate and reason within ourselves, and make tacit rental Propositions . § 3 We must then observe two sorts of Propofi ns, that we arc capable of making. First, mentatl"
0336400201_000180,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,147,0,7,1,0,0,0,10,0,1,1,5,1,3,5,0,2,0,30,1,1,3,0,0,0,0,9,0,0,0,2,1,1,1,3,1,1,0,15,7,0,3,5,0,2,4,0,4,0,3,0,3,9,0,0,0,0,1,0,0,1,1735,1,2,"London : printed for A. Bettesworth and C. Hitch at the Red Lion in Pater-Noster-Row; E. Parker at the Bible and Crown in Lombard-Street; J. and J. Pemberton at the Golden Buck in Fleetstreet; and E. Symon against the Royal-Exchange in Cornhill, MDCCXXXV. [1735].",London,420,male,1632,1704,TRUE,"its Properties. §. 9 Whosoever sirs light on a Parcel of that Sort of Substance we denote by the Word Gold, could not rationally take the Bulk and Figure he observed in that Lump, to depend on its real Essence or internal Constitution. Therefore those never went into his Idea"
0319502701_000130,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,116,0,6,0,4,0,3,3,1,1,0,0,0,1,3,0,0,2,25,2,1,4,3,0,3,0,1,0,5,1,2,1,0,3,1,0,2,3,6,0,0,1,0,1,1,0,2,4,1,3,0,0,5,1,1,6,0,3,0,0,0,1721,1,2,"London : printed for A. Churchill and A. Manship; and sold by W. Taylor, at the Ship and Black Swan in Pater-Noster Row, 1721.",London,405,male,1632,1704,TRUE,"itsule. .. t. And here give me leave to propose an Coijcfleure a extravagant Conjecure of mine, VI. That Gnce bout Spirits. we have some Reason (if there be any Credit to be given to the Report of Things, that our Philosophy cannot account for,) to imagine , that Spirits"
0323100202_000101,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,141,1,0,0,4,4,1,3,0,0,1,13,1,0,0,0,7,0,13,1,0,14,0,0,2,0,3,1,0,2,1,1,0,0,0,1,0,0,0,0,8,3,11,1,1,0,2,0,1,2,0,17,2,3,6,1,0,0,1,6,2,1768,2,2,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, M.DCC.LXVIII. [1768].",London,384,male,1632,1704,TRUE,"usually call knowing , or being certain of the Truth of any Proposition . §. 4 Now because we cannot be certain of the Aro propc/ition Truth of any general Proposition , unless we know canbeeknown)to the precise Bounds and Extent of the Species its e trie, tevhere Terms ftandfor,"
0323100301_000133,"An essay concerning human understanding. Written by John Locke, Gent. The nineteenth edition. To which are now first added, I. An analysis of Mr. Locke's doctrine of ideas, on a large Sheet. II. A defence of Mr. Locke's opinion concerning Personal Identity, with an Appendix. III. A Treatise on the Conduct of the Understanding. IV. Some Thoughts concerning Reading and Study for a Gentleman. V. Elements of Natural Philosophy. VI. A new method of a common-place-book. Extracted from the author's works. ...",John Locke,154,0,20,0,4,0,4,4,2,1,0,0,0,1,2,0,0,0,33,2,1,7,0,0,3,0,2,0,9,0,3,1,1,1,5,0,2,1,7,0,0,1,1,1,0,0,1,2,2,5,0,0,7,1,1,11,2,3,0,0,0,1793,1,2,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. J. and J. Robinson, T. Cadell, W. Richardson, W. Otridge, J. Sewell, F. and C. Rivington, W. Goldsmith, S. Hayes, Leigh and Sotheby, T. Payne, W. Lowndes, R. Faulder, B. and J. White, G. and T. Wilkie, Scatcherd and Whitaker, R. Ryan, and E. Jefferey, 1793.",London,543,male,1632,1704,TRUE,"I say, our fpe ftanccs cifick cifick ideas of substances are nothing else but a collection of a certain number of simple ideas , considered as united in one thing. These ideas of substances , though they are commonly simple apprehensions, and the names of them simple terms ; yet"
1564800202_000101,"An essay concerning human understanding. In four books. Written by John Locke, gent.",John Locke,128,1,0,0,4,8,0,2,1,0,1,9,1,0,0,0,6,0,9,0,0,12,3,0,2,1,1,1,0,2,1,1,0,1,0,1,1,0,0,0,6,1,9,1,1,0,2,0,1,1,0,15,0,3,5,1,0,1,2,7,3,1741,2,2,"London : Printed for John Beecroft, at the Bible and Crown, over-against the New Church in Lombard-Street, MDCCXLI. [1741].",London,383,male,1632,1704,TRUE,"can never be well Propojritins* made known, and' s very seldom apprehended, bu as conceived and exptrefed ~~'inwords It is not therefore out of our way, in thle Examination of our Know Jedge, to inquire into the Truth and Certainty of uni verfazl Propoltitions, g 3* #* 3 But that"
1016000601_000118,"An essay concerning human understanding. In four books. Written by John Locke, gent. ...",John Locke,141,0,6,4,0,0,0,1,1,2,3,0,0,1,2,0,0,0,21,1,0,0,2,0,0,0,6,7,9,1,0,0,2,1,4,2,1,2,17,6,1,1,1,0,8,0,1,3,3,5,0,0,9,0,0,4,1,1,0,0,1,1777,1,2,"Dublin : printed by and for H. Saunders, W. Sleater, D. Chamberlaine, and J. Potts, M,DCC,LXXVII. [1777].",Dublin,403,male,1632,1704,TRUE,"it is put into that aliion, purely from without, and so as merely by the Capacity it has to receive such an Impression from some external Agent; and such a Power is not properly an af.ive Power , but a mere passive Capacity in the Subjet. Sometimes the Substance ,"
1070200101_000181,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ... . Eccles. XI. 5. As thou knowest not what is the way of the Spirit, nor how the bones do grow in the womb of her that is with child: Even so thou knowest not the works of God, who maketh all things.",John Locke,136,0,5,1,0,0,0,11,0,1,0,5,1,2,5,0,2,0,28,1,1,3,0,0,0,0,9,5,0,0,2,1,0,1,3,1,1,0,14,4,0,3,4,0,2,5,0,3,0,3,0,1,5,0,0,0,0,2,1,0,0,1753,1,2,"London : printed for S. Birt, D. Browne, T and T. Longman, J. Schuckburgh, C. Hitch and L. Hawes , J. Hodges, J. Oswald, A. Millar, J. Beecroft, J. and J. Rivington, J. Ward, and M. Cooper, 1753.",London,404,male,1632,1704,TRUE,"put into a Pair of equal Scales, one against another. Another perhaps added to these, the Idens of Fusibility and Fixedness, two other passive Powers , in Relation to the Operation of Fire upon it; another, its Ductility and Solubility in Aq. Regia; two other Powers , relating to the"
1145200200_000022,An abridgment of Mr. Locke's Essay Concerning Human Understanding.,John Locke,141,2,1,1,4,0,1,6,0,0,4,5,0,6,2,2,1,1,33,0,0,1,0,0,1,1,7,3,0,2,3,0,2,1,0,0,0,0,3,3,0,1,17,0,0,1,0,2,2,4,0,2,4,4,0,0,3,4,1,0,0,1737,1,1,"London : printed for A. Bettesworth and C. Hitch, at the Red-Lion in Pater-Noster-Row; J. and J. Pemberton, at the Golden-Buck in Fleet-Street; J. and P. Knapton, at the Crown in Ludgate Street; and T. Astley, at the Rose in St. Paul's Church-Yard, MDCCXXXVII. [1737].",London,384,male,1632,1704,TRUE,"Confuaion, therefore, we ought to examine what other it is in danger to be confounded with, or which it cannot easily be separated from; and that will be found an Idea belonging to another Name, and so should be a different Thing, from which yet it is not fifficiently diftinet,"
0821500101_000319,An account of the life and writings of John Locke Esq;,Jean Leclerc,166,3,3,0,0,0,1,4,3,0,1,0,0,2,0,7,10,0,34,0,0,4,1,12,3,0,10,5,0,2,2,2,0,0,0,7,1,0,2,0,0,0,0,14,2,2,1,5,2,5,0,2,8,1,0,1,2,0,1,0,1,1714,1,2,"London : printed for J. Clarke, and E. Curll, 1714.",London,658,male,1657,1736,FALSE,"I agree with your Lordship , That I know not how it can be remedied, but that we mult talk like them. your Lordship's next Paragraph begins thus: I do not say, That we can P. 23, have a clear Idea of Substance , either by Sensation or Reflefion; but"
0336400302_000100,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,131,1,0,0,3,7,0,2,0,0,1,9,1,0,0,0,9,0,11,0,0,10,4,0,1,1,2,1,0,2,1,1,0,1,0,2,0,0,0,0,7,1,7,2,1,0,1,0,1,1,0,14,3,4,6,1,0,1,1,8,2,1748,2,2,"London : printed for S. Birt, D. Browne, C. Hitch, J. Hodges, J. Oswald, J. Shuckburgh, A. Millar, J. Beecroft, J. Ward, M. Cooper, and the Executors of H. Pemberton, MDCCXLVIII. [1748].",London,386,male,1632,1704,TRUE,"§. 2 All the Knowledge we have, being only of particular or general Truths , it is evident , that General whatever may be done in the former of there, Truths harps the latter, which is that which with Reason is obe""""ndrfd, ' t inm erbal most sought after, can"
1723900201_000202,"The works of John Locke, Esq; in three volumes. The contents of which follow in the next leaf. With alphabetical tables.",John Locke,112,2,9,0,3,0,1,3,0,1,1,3,0,1,1,0,1,0,16,0,0,1,0,0,1,4,3,5,0,3,2,0,3,2,1,0,1,2,2,1,1,2,2,4,0,1,0,0,2,8,0,1,7,0,0,4,0,0,0,1,6,1740,1,3,"London : printed for Edmund Parker, at the Bible and Crown, in Lombard-Street; Edward Symon, against the Royal-Exchange, in Cornhill; Charles Hitch, at the Red-Lion, in Paternoster-Row; and John Pemberton, at the Golden-Buck, in Fleetstreet, M.DCC.XL. [1740].",London,659,male,1632,1704,TRUE,"the word , gold, and we stall see how hard it is precisely to determine its signification. I think all agree to make it stand for a body of a certain yellow, shining colour; which being the idea , to which children have annexed that name, the lining, yellow part"
