PassageID,Title,Author,Total termFreq,termFreq(admir),termFreq(amplitud),termFreq(aris),termFreq(attent),termFreq(author),termFreq(aw),termFreq(boundless),termFreq(caus),termFreq(charact),termFreq(constitu),termFreq(danger),termFreq(dark),termFreq(degre),termFreq(deriv),termFreq(emot),termFreq(essai),termFreq(excit),termFreq(extend),termFreq(extent),termFreq(fear),termFreq(firmament),termFreq(forc),termFreq(gener),termFreq(geniu),termFreq(grand),termFreq(grandeur),termFreq(great),termFreq(height),termFreq(highest),termFreq(idea),termFreq(imagin),termFreq(impress),termFreq(length),termFreq(life),termFreq(light),termFreq(magnific),termFreq(manner),termFreq(mighti),termFreq(mind),termFreq(mountain),termFreq(natur),termFreq(necessari),termFreq(night),termFreq(object),termFreq(ocean),termFreq(part),termFreq(philosoph),termFreq(pleasur),termFreq(poet),termFreq(power),termFreq(produc),termFreq(sensat),termFreq(soul),termFreq(sourc),termFreq(space),termFreq(strength),termFreq(strong),termFreq(sublim),termFreq(terribl),termFreq(terror),termFreq(thunder),termFreq(varieti),termFreq(vast),termFreq(view),termFreq(water),termFreq(work),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0357900100_000042,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,89,0,0,0,0,0,1,0,6,0,0,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,1,2,0,0,4,0,1,0,0,0,2,2,0,5,0,15,0,2,0,3,5,0,1,1,1,0,0,6,0,7,0,0,1,1,0,1,0,1782,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXXII. [1782].",London,355,male,1729,1797,TRUE,"braced and itrengthened. Melancholy, dejection, despair, and often felf murder, is the consequence of the gloomy view we take of things in this relaxed slate of body. The best remedy for all these evils is exercise or labour; and labour is a surmounting of dificulties, an exertion of the contrating"
1441300600_000007,Essays on rhetorick: abridged chiefly from Dr. Blair's lectures on that science.,Solomon Southwick,57,1,0,0,0,2,2,0,0,0,0,0,2,0,0,3,0,1,0,0,1,0,0,1,1,0,1,4,0,0,1,1,0,0,0,2,1,1,0,3,1,3,1,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,11,0,1,0,2,0,1,1,0,2,1798,1,1,"Albany [N.Y.] : Printed by Barber & Southwick, and sold at their book-store, two doors north of the city-hall, Court-Street, and at Faust's statue, State-Street, M,DCC,XCVIII. [1798].",Albany,308,male,1773,1839,FALSE,"lest Neptune's arm should lay this dark dominions open to the day : And pour in light on Pluto's drear abodes, Abhorred by men, and dreadful even to godsi Such wars the Immortals wage such horrors rend The world's vaflconcave, when the Gods contend. Conciseness and simplicity will ever be"
0937000102_000086,The poems of Ossian. In two volumes. A new edition. Translated by James Macpherson Esqr. ...,James Macpherson,58,2,0,1,0,1,2,0,0,2,0,0,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,2,4,1,0,0,0,1,1,0,0,3,1,7,0,3,2,0,1,0,1,0,0,2,0,0,0,0,0,1,6,0,0,1,1,0,1,0,0,1,1797,2,2,"Edinburgh : printed for J. Elder, and T. Brown, 1797.",Edinburgh,308,male,1736,1796,TRUE,"with thee at night , no more? Yes,  they have fallen, fair lights and thou dost often *' retire to mourn."" We may be a loss to comprehend, at first view , the ground of these ape,, of Ossian, concee'tng the moon; but when all the circumstances arc attended"
1743600500_000033,"Solitude, written originally by J. G. Zimmerman. To which are added, the life of the author; notes historical and explanatory; a copious index; and seven beautiful engravings by Ridley.",Johann Georg Ritter von Zimmermann,69,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,2,0,1,1,3,1,1,3,4,1,0,3,0,0,0,0,5,5,7,0,0,0,0,0,0,2,0,1,0,1,3,0,1,0,0,5,0,2,0,1,0,7,1,0,0,1798,1,1,"London : printed for the Associated Booksellers, Vernor and Hood, J. Cuthell, J. Walker, Lackington, Allen and Co. J. Nunn, Ogilvy and Son, [and 3 others in Londons], 1798.",London,388,male,1728,1795,FALSE,"my country, from the embraces of my family, and from everything that I held dear in life , my mind , on entering the little garden of my deceased friend M. DE HINUBER, near Hanover, immediately revived, and forgot, for the moment, moment, both my country and my grief. The"
0758101002_000115,"The works of Ossian, the son of Fingal. In two volumes. Translated from the Galic language by James Macpherson. ...",James Macpherson,66,1,0,0,0,1,2,0,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,1,3,0,1,5,0,1,3,1,0,0,0,0,1,0,0,5,0,5,0,1,1,0,1,0,1,2,1,2,0,1,0,0,0,0,15,0,1,1,1,0,0,0,1,0,1765,2,2,"London : printed for T. Becket and P. A. Dehondt, 1765.",London,517,male,1736,1796,TRUE,"thistle's beard. O that ye had been rust'  in the sails of Nathos, till the hills of Etha "" rose! till they rose in their clouds, and saw their "" coming chief."" This p; ffage is remarkable * Vol. i. p. 220 for 2 for the resemblance it bears"
0359100201_000040,"Contemplations on the beauties of creation, and on all the principal truths and blessings of the glorious gospel; with the sins and graces of Professing Christians. Vol. I. The third edition. By John Ryland, A. M. of Northampton.",John Collett Ryland,72,2,0,0,2,3,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,1,1,8,0,0,1,0,1,0,0,3,1,1,0,1,0,1,0,1,0,0,2,0,2,0,2,0,1,5,0,0,2,1,14,1,0,1,0,0,1,0,0,2,1780,1,1,"Northampton : printed by Thomas Dicey, M.DCC.LXXX. [1780].",Northampton,447,male,1723,1792,FALSE,"* Sec Dtr. waxd's Lelarecs on Oratory, to. 11, p. 1129-7s U [ 154 ] with a careless eye, they are regarded with a stupid indifference; but, when examined nicely with a good microscope, we explore new wonders on every fresh survey. The fine thoughts of GOD have the attractive"
0945200200_000009,"Correspondance de la religion naturelle, avec la religion révélée. Par M. Cinqmars.","Cinqmars, M",65,2,0,0,1,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,2,0,0,3,0,1,0,0,3,0,1,0,1,0,4,1,1,1,0,1,0,4,0,0,2,6,11,1,2,0,0,0,1,1,0,1,0,0,3,1,1,1797,1,1,"A Newcastle : de l'imprimerie D'Edouard Walker; et se trouve chez Guillaume Charnley: à Londres chez J. Johnson, et chez tous les Libraires D'Angleterre, 1797.",Newcastle upon Tyne,82,unknown,,,FALSE,"attacked without breaking the chain which unites theni all. lthe senses deplined to tranfinit to the soul the impressions of eternal things are fo perfect, that they correspond in the most tlriking manner with the objects which are analogous to them: hence the relations of the eye withi light ,"
0731700300_000057,"Solitude considered, with respect to its influence upon the mind and the heart. Written originally in German by M. Zimmermann, Aulic Counsellor And Physician To His Britannic Majesty At Hanover. Translated from the French, of J. B. Mercier.",Johann Georg Ritter von Zimmermann,59,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,1,0,0,0,0,0,0,2,1,1,2,5,0,0,0,0,0,1,0,3,4,6,1,1,2,0,1,1,2,2,2,0,2,2,0,0,0,0,4,0,1,0,0,0,4,0,0,0,1794,1,1,"London : printed for C. Dilly, In The Poultry, 1794.",London,430,male,1728,1795,FALSE,"nature by the tranquillity of their fields, and the smiling beauty of the scenery by which they are surrounded. The English arrifts acknowledge, that the face of nature in SWISSERLAND is too sublime and too majestic for the pencil to render a faithful representation of it. But what exquisite enjoyments"
1282300101_000027,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. & F.R.S. Ed. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University of Edinburgh. In two volumes. ...",Mathew Carey,60,0,0,0,1,3,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,2,3,0,0,3,1,0,0,0,0,0,3,0,2,0,3,1,0,4,0,2,0,6,0,2,3,1,0,1,0,0,0,2,1,0,0,2,0,2,0,4,1,1793,1,2,"Philadelphia : From the press of Mathew Carey, March 19 --M.DCC.XCIII. [1793].",Philadelphia,503,male,1760,1839,FALSE,"massy, and that seems to require a more substantial prop. We cannot look upon any work whatever, without being led, by a natural association of ideas , to think of its end and design, and of course to examine the propriety of its parts , in relation to this design"
0550900201_000064,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,94,0,0,1,0,2,0,0,5,0,0,1,16,2,1,0,0,0,0,0,0,0,2,2,0,1,0,8,1,0,11,3,1,1,0,3,0,2,0,2,0,7,0,1,3,0,0,0,0,0,0,1,0,0,1,1,1,0,3,7,3,0,0,0,1,0,0,0,1792,1,3,"Dublin : printed [by William Porter] for Messrs. R. Cross, W. Wilson, P. Wogan, L. White, P. Byrne [and 7 others in Dublin], 1792-93.",Dublin,576,male,1729,1797,TRUE,"evenness of the object , the eye runs along its whole space , and arrives quickly at its termination; the eye meets nothing which may interrupt its progress; but then it meets nothing which may detain it a proper time to produce a very great and lasting effect. The view"
1291300101_000024,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles Lettres In The University, Of Edinburgh. In two volumes. ...",Hugh Blair,66,0,0,2,0,0,0,0,2,1,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,4,0,1,3,1,0,1,0,1,0,1,0,2,0,3,1,0,9,0,1,0,6,0,1,2,2,0,1,0,0,0,5,0,0,0,7,0,0,0,2,1,1789,1,2,"Dublin : printed for Messrs. Colles, Moncrieffe, Gilbert, Walker, Exshaw, White and Byrne, M,DCC,LXXXIX [1789].",Dublin,393,male,1718,1800,TRUE,"of poetry, it was proper to treat of it at some length . It will not be necessary to discuss so particularly all the other pleasures that arise from Taste, as some of them have less relation to our main subjet. On Beauty only I shall make several observations, both"
0594100800_000013,"Dionysius Longinus on the sublime: translated from the Greek, with notes and observations, and some account of the life, writings, and character of the author. By William Smith, A. M. Rector of Trinity in Chester.",Pseudo-Longinus,56,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,2,1,0,1,1,2,5,5,2,0,0,3,0,0,0,2,0,1,1,0,1,0,2,0,0,0,0,2,0,0,1,1,1,0,3,2,2,0,0,5,1,0,1,0,1,0,0,0,0,1742,1,1,"London : printed for William Sandby, at the Ship without Temple-Bar, MDCCXLII. [1742].",London,239,male,,,FALSE,"an Ability of Speaking well, as common Foundation for these five Sorts, an indeed without it, anything besides will avai but little. I. The First and. mos excellent of thefei a Boldness and Grandeur in the Thoughts,. I have shown in my Essay on xcnopho.l. II The Second is called"
0950600400_000006,"The seasons, by James Thomson. A new edition. Adorned with a set of engravings, from original designs. To which is prefixed, An Essay on the plan and character of the poem, by J. Aikin, M.D.",James Thomson,56,2,0,0,1,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,3,1,6,0,1,2,0,5,0,0,4,2,1,1,1,1,0,0,0,1,0,0,0,1,0,2,1,2,0,1792,1,1,"London : printed for J. Murray, No. 32, Fleet Street, MDCCXCII. [1792].",London,327,male,1700,1748,TRUE,"of the same element as hardened into an extensive plain of solid crystal, or covcring the ground with a robe of the purest white. The highest possible degree of aftoniflment muff therefore attend the first view of these phenomena; and as in our temperate climate but a small portion of"
0801700500_000037,"A course of lectures on oratory and criticism. By Joseph Priestley, LL. D. F. R. S.",Joseph Priestley,88,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,0,0,0,0,0,2,1,0,1,2,0,0,11,1,1,0,4,1,0,0,0,3,0,3,1,0,2,0,2,1,15,0,1,0,13,0,3,0,0,0,0,0,0,0,3,0,7,0,2,0,1777,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, MDCCLXXVII. [1777].",London,328,male,1733,1804,TRUE,"character of Lovelace, in Clarissa, that, I believe, there are few of his readers who would be displeased with the success of his base designs upon any other woman than Clarissa herself, in whose favour we have been beforehand more strongly interested. In the third place, let it be noted,"
0297100100_000209,"Dissertations moral and critical. On memory and imagination. On dreaming. The theory of language. On fable and romance. On the attachments of kindred. Illustrations on sublimity. By James Beattie, LL. D. Professor of Moral Philosophy and Logick in the Marischal College and University of Aberdeen; and Member of the Zealand Society of Arts and Sciences.",James Beattie,66,4,0,0,1,1,0,0,2,1,0,1,0,2,1,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,3,0,1,0,2,0,1,0,1,4,2,3,0,0,0,1,3,0,0,1,0,0,0,2,0,0,2,0,13,1,1,1,1,1,0,0,1,2,1783,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech at Edinburgh, MDCCLXXXIII. [1783].",London,669,male,1735,1803,FALSE,"which he applies them in Comus: the scenery whereof charms us the more, because it assets our minds , as it did the bewildered lady, and causes "" a thousand fantasies- -- throng into the memory, Of calling shapes, and beckoning shadows dire, And aery tongues, that syllable mens names"
1510500201_000058,"A descriptive account of a part of the island of Jamaica: with remarks upon the cultivation of the sugar-cane, throughout the different seasons of the year, and chiefly considered in a picturesque point of view; also observations and reflections upon what would probably be the consequences of an abolition of the slave-trade, and of the emancipation of the slaves. By William Beckford, Esq. author of Remarks on the situation of Negroes in Jamaica. In two volumes.","Beckford, William",54,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,0,0,3,1,1,6,1,3,0,1,0,2,0,0,2,1,2,0,0,3,0,0,0,2,0,3,1,0,0,0,0,0,1,2,0,1,0,1,0,1,0,2,2,1790,1,2,"London : printed for T. and J. Egerton, Whitehall, M,DCC,XC. [1790]",London,470,unknown,,,FALSE,"only amuse, but delight. The painter of landscape who poffeftes that enthusiasm which ought to be inseparable from his art, will not willingly let any striking objea escape him: he will T 4 make ( 280) make the remembrance of it his own; and if he do not require it"
0152701500_000024,"The sublime and beautiful. By Edmund Burke, Esq. With an introductory discourse concerning taste, and other additions.",Edmund Burke,64,1,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,4,4,1,0,5,2,0,1,0,6,3,0,0,2,0,1,0,0,3,0,1,0,0,1,0,3,1,0,2,0,0,0,3,0,0,0,0,0,1,1,6,0,1796,1,1,"Oxford : printed and sold at the Universities of Oxford, Cambridge, Edinburgh, Glasgow, St. Andrews, Aberdeen, and Dublin, 1796.",Oxford,205,male,1729,1797,TRUE,"are always the sign of a common and' low imagination . No work . of art can be great ; but as it deceives, to be otherwise is the prerogative of nature only. A good eye will fix the medium betwixt an excessive length , or height , (for the"
0829800400_000025,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,79,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,2,5,6,0,0,8,1,2,0,0,10,3,0,0,3,0,0,1,0,2,0,1,0,0,2,1,3,0,0,2,0,1,2,5,0,0,0,0,0,1,1,5,0,1767,1,1,"London : printed for J. Dodsley in Pall-Mall, MDCCLXVII. [1767].",London,359,male,1729,1797,TRUE,"fullgrown; because the imagination is entertained with the promise offomething more, and does not acquiesce in the present object of the sense. In unfinished Iketches of drawing, I have often feenfomething which pleated me beyond the best finishing; and this I believe proceeds from the cause I have just now"
0374901300_000046,"An essay on prayer, the Nature, Method, and Importance, of that Duty. In two parts. Part I. Of the Nature of Prayer, and the Motives to it; wherein The Objections of some modern Authors to the Efficacy of Prayer are particularly considered: with Some Remarks on the peculiar Advantages and Expediency of pre-composed Forms of Prayer, and of such as are termed extempore Prayers, &c. Part II. Contains the Method of Prayer, with suitable Forms of Expression adapted to each distinct Part. To which are added, A Variety of Specimens of Prayer, as delivered by several eminent Dissenting Ministers in London; many on special Occasions, taken in Short-Hand, by the Editor.","Angell, John           1764",72,7,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,1,1,0,0,1,2,0,0,0,1,4,0,0,0,1,2,0,2,3,1,0,1,1,2,7,0,1,1,0,3,0,2,0,6,1,0,1,0,1,0,0,0,0,0,0,1,3,3,1,5,0,1760,1,1,"London : printed for the author, and T. Piety, Bookseller, at the Oxford Theatre, in Pater-Noster Row; and all other Booksellers in Town and Country, MDCCLX. [1760].",London,320,unknown,,,FALSE,"it a Firmament , made it the Initrument of Life , and named the vail expanse Heaven. When we view the vail Fabric of the material World, formed with exquisite Wisdom, continued to be governed by its original eftablifed Laws, maintaining the same Proportion and Harmony, and con. ducive to"
0829800400_000027,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,66,0,0,1,2,0,1,0,4,0,0,3,1,2,0,0,0,0,0,0,2,0,1,0,0,1,1,6,0,0,6,1,0,0,1,4,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,2,2,0,1,0,0,0,9,3,1,0,0,0,1,0,0,0,1767,1,1,"London : printed for J. Dodsley in Pall-Mall, MDCCLXVII. [1767].",London,359,male,1729,1797,TRUE,"silence of the night prevents the attention from being too too much dissipated. The same may be said of a single stroke on a drum, repeated with pauses; and of the successive firing of cannon at a distance; all the effects mentioned in this section have causes very nearly alike."
1046700100_000027,A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste; and several other additions.,Edmund Burke,66,0,0,1,1,0,1,0,3,0,0,3,1,2,0,0,0,0,0,0,2,0,1,0,0,2,1,7,0,0,6,1,0,0,1,4,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,3,1,0,1,0,1,0,8,3,1,0,0,0,1,0,0,0,1793,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.XCIII. [1793].",London,359,male,1729,1797,TRUE,"observed that a single sound of some strength , though. LI but of lo' ot duration, if repeated after intervals, h: -: a grand effet. Few things are more awa.l than the striking of a great clock, when the silence of the night prevents the attention from being tog too"
0950600400_000003,"The seasons, by James Thomson. A new edition. Adorned with a set of engravings, from original designs. To which is prefixed, An Essay on the plan and character of the poem, by J. Aikin, M.D.",James Thomson,69,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,0,0,1,2,1,0,0,0,1,1,0,1,3,0,12,1,1,2,0,4,1,1,6,0,3,0,1,3,0,0,0,2,0,0,0,0,2,5,0,1,0,1792,1,1,"London : printed for J. Murray, No. 32, Fleet Street, MDCCXCII. [1792].",London,327,male,1700,1748,TRUE,"these mingled shades so as to produce a pleasing and picturesque effect. Our Poet has not been inattentive to these circumstances in the conduct of his plan. His SPRING begins with a view of the season as yet unconfirmed, and partaking of the roughness of Winter *; and it is"
0655600600_000090,"Sketches of a history of literature: containing lives and characters of the most eminent writers in Different Languages, Ancient and Modern, and critical remarks on their works. Together with several literary essays. The whole designed as a directory, t Guide the Judgment and form the Taste in Reading the Best Authors. By the late Robert Alves, A.M. To which is prefixed, a short biographical account of the author.",Robert Alves,57,0,0,2,0,2,1,0,2,0,0,0,0,1,0,0,1,0,2,4,0,0,3,0,2,0,3,4,0,0,2,1,0,0,0,0,0,3,0,4,2,6,0,0,1,0,0,0,1,1,0,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1794,1,1,"Edinburgh : printed by Alex. Chapman and Co. Fish-Market, M,DCC,XCIV. [1794].",Edinburgh,311,male,1745,1794,FALSE,"Romans with t This lt idea or comparison is not new to the classical reader. Homer has cprefaed it with at lear equal force and grandeur about the mid die of the fourth book of the Illiad. Indeed, the finilrity in description of this article in the two poets is"
1332500300_000006,Essays on rhetoric: Abridged chiefly from Dr. Blair's lectures on that science.,Hugh Blair,58,2,0,1,0,1,2,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,2,0,1,0,2,0,0,1,5,0,0,0,0,3,4,2,1,0,0,1,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,1,8,2,3,0,0,0,0,1,0,1,1784,1,1,"London : Printed for J. Murray, No. 32, Fleet-Street, MDCCLXXXIV. [1784].",London,395,male,1718,1800,TRUE,"graiid objects there is not the l~eafi coin;; with terror ; as in the magnificent profpett 6f wide extendetd plains, and of the itarry firmament ; or in the C moral moral. difrpolitio~ns and sentiments whichr we contemplate with hkigh admiration ; and in many painful and terrible ob jeats"
0344101200_000023,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,70,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,1,0,2,3,0,4,9,1,3,1,0,0,2,1,2,1,1,0,1,4,0,7,0,2,0,1,2,0,0,1,0,1,0,4,0,0,0,0,1,0,2,1,0,1770,1,1,"London : printed for J. Dodsley in Pall-Mall, M.DCC.LXX. [1770].",London,355,male,1729,1797,TRUE,mighty secrets to display From those black realms of darkness to the day. PITT. Obscure they went through dreary shades that led Along the wajlt dominions of the dead. DRYDE'.. SECT. SEC T. VII V A S T N E S S. G REATNESS - of dimension is a powerful
0317200105_000083,The transactions of the Royal Irish Academy. M.DCC.LXXXVII.,Royal Irish Academy,77,0,0,0,0,2,1,0,2,0,0,0,0,1,1,2,1,1,1,0,0,0,1,1,0,0,0,6,0,0,4,0,0,0,0,1,0,1,1,6,0,6,0,0,3,0,2,2,0,0,3,2,0,0,1,0,0,0,17,1,3,0,1,0,3,0,0,0,1787,5,7,"Dublin : printed by George Bonham, Great George's-Street, for the Academy, [1787]-1800.",Dublin,507,unknown,,,FALSE,"having been lately made by Mr. Whitaker of Manchefier, on the authenticity of his rival historian, in a Comparison between Tacitus and Gibbon. [ £7 3 An ESSAY on the ORIGIN and NATURE of our IDEA es the SUBLIME . By the Reverend GEORGE MILLER, ftc. D and M.R.I.A. va"
