PassageID,Title,Author,Total termFreq,termFreq(adversari),termFreq(answer),termFreq(ball),termFreq(begin),termFreq(cafe),termFreq(card),termFreq(chanc),termFreq(club),termFreq(consequ),termFreq(count),termFreq(deal),termFreq(diamond),termFreq(dice),termFreq(equal),termFreq(follow),termFreq(forc),termFreq(gain),termFreq(game),termFreq(hand),termFreq(happen),termFreq(heart),termFreq(hold),termFreq(honour),termFreq(king),termFreq(knave),termFreq(lai),termFreq(lead),termFreq(leav),termFreq(left),termFreq(lose),termFreq(method),termFreq(number),termFreq(odd),termFreq(order),termFreq(parti),termFreq(partner),termFreq(perform),termFreq(person),termFreq(plai),termFreq(player),termFreq(probabl),termFreq(queen),termFreq(reason),termFreq(remain),termFreq(round),termFreq(run),termFreq(small),termFreq(spade),termFreq(stage),termFreq(suit),termFreq(suppos),termFreq(throw),termFreq(trick),termFreq(trump),termFreq(turn),termFreq(win),termFreq(won),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1754900100_000019,"The polite gamester: containing, short treatises on the games of whist, quadrille, back-gammon, piquet and chess. Together with An artificial memory, or, an easy method of assisting the memory of those that play ... whist. By Edmund Hoyle, ...",Edmond Hoyle,183,3,0,0,0,1,6,0,12,2,0,1,5,0,2,1,0,2,9,4,0,7,0,0,10,9,0,7,0,1,1,1,0,1,4,0,8,0,0,14,0,1,5,0,1,0,0,2,10,0,3,13,0,3,23,1,10,0,1752,1,1,"Dublin : printed for Peter Wilson, 1752.",Dublin,209,male,1672,1769,FALSE,"Play . JX. Suppose ten Cards had been played out, and suppose it appears very probable , that your left hand Adversary has three Trumps remaining , viz. the best and two small ones; and suppose you have two Trumps only, and that your Partner has no Trump , and"
0674200500_000012,"A short treatise on the game of whist. Containing the laws of the game: And also some rules, whereby a beginner may, with due attention to them, attain to the playing it well. Calculations for those who will bet the odds on any points of the score of the game then playing and depending. Cases stated, to shew what may be effected by a very good player in critical parts of the game. References to cases, viz. at the end of the rule, you are directed how to find them. Calculations, directing with moral certainty, how to play well any hand or game, by shewing the chances of your partner's having 1, 2, or 3 certain cards. With variety of cases added in the Appendix. By Edmond Hoyle, Gent. The fourteenth edition with great additions to the laws of the game, and an explanation of the calculations which are necessary to be understood by those who would play it well. And also, a dictionary for whist, which resolves almost all the critical cases that may happen at the game. To which is added, An artificial memory ; Or, an easy method of assisting the memory of those that play at the game of whist. And several cases, not hitherto published. To this edition are also added, A whole chapter of thirteen new cases, never publish'd before.",Edmond Hoyle,224,12,2,0,1,10,17,1,2,3,0,0,2,0,5,0,0,1,0,15,1,2,0,2,12,8,0,13,0,2,0,2,1,1,1,0,10,0,0,7,1,0,9,1,0,0,0,15,2,0,27,8,0,10,15,0,3,0,1762,1,1,"Dublin : printed for George and Alexander Ewing, M,DCC,LXII. [1762].",Dublin,70,male,1672,1769,FALSE,"the like Number ; in this Cafe , by finefling your Knave , and playing your Ace, if the Queen is on your right hand , you win a Trick by it : but if the Qeen is on your left hand , and you flould play the Ace, and"
0423600300_000009,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon. Complete. In which are contained, the method of playing and betting, at those games, ... Including the laws of the several games. The thirteenth edition. To which is now first added, two new cases at whist, ... also, the new laws of the game at whist, as played at White's and Saunders's Chocolate-Houses.",Edmond Hoyle,212,7,1,0,1,8,9,0,1,0,0,0,3,0,1,1,2,2,3,8,0,3,4,7,8,5,0,9,1,2,0,1,0,0,1,0,16,0,0,22,0,0,9,0,3,1,0,4,3,0,14,11,0,8,22,6,4,1,1763,1,1,"London : printed for Thomas Osborne; Henry Woodfall, and Richard Baldwin, [1763?].",London,223,male,1672,1769,FALSE,"to have five Cards of your Partner's strong Suit , viz. Qeen, I'en, Nine, Eight, and a small one; and that your Partner has Ace, King , and four fnmall ones; when your Partner plays the Ace, do you play your Eight; when he plays the King , do you"
0673701100_000011,Hoyle's games improved consisting of practical treatises on whist quadrille piquet chess back-gammon draughts cricket Tennis Quinze Vingt-Un Hazard Lansquenet Billiards Faro or Pharo Rouge & Noir Cribbage Matrimony Cassino Goff on Golf Connexions Reversis Put All-Fours and Speculation With an essay on game cocks; wherein are comprised calculations for betting upon equal or advantageous Terms. Revised and corrected by Charles Jones Esq.,Edmond Hoyle,220,11,1,0,1,10,15,1,2,4,0,0,2,0,5,0,0,2,0,15,1,2,0,1,13,10,0,13,0,2,0,2,1,1,1,0,9,0,0,7,1,0,12,1,0,0,0,10,2,0,25,7,0,10,17,0,3,0,1800,1,1,"London : printed by M. Ritchi Middle Street, Cloth Fair, for R. Baldwin, T. Payne, W. Lowndes, G. Wilkie, J. Scatcherd, Longman and Rees, E. Newbery, W. Stewart, J. Lee, T. Hurst, and J. Mawman, [1800].",London,340,male,1672,1769,FALSE,"your partner trumps to you, fuppcle from the king and three small trumts, .Here, whether it is the best play to put on the ace or knave ? and suppose your right hand adversary has three trumps , and that your left hand adversary has the like number ; in"
0940401500_000001,"A short treatise on the game of quadrille. Shewing the odds of winning or losing most games that are commonly played; either by calling a King, or by playing Sans Prendre. To which is added the laws of the game. By Edmond Hoyle, Gent.",Edmond Hoyle,168,0,2,0,1,2,16,1,9,2,0,0,7,0,0,1,0,0,12,1,0,8,10,0,12,7,0,1,1,0,1,1,1,6,5,0,7,0,0,11,3,1,7,0,0,0,0,2,7,0,4,3,0,3,8,0,5,0,1754,1,1,"Dublin : printed for George and Alex. Ewing at the Angel and Bible in Dame-Street, Booksellers, MDCCLIV. [1754].",Dublin,24,male,1672,1769,FALSE,"A SHORT j TREATISE On the GAME of QUA D R I L L E. SHOWING The Odds of winning or losing most Games that are commonly played ; either by calling a King , or by playing Sans Prendre. To which is added The LAWS of the GAME ."
0529600300_000022,"Hoyle's games improved: being practical treatises on the following fashionable games, viz. whist, quadrille, piquet, Chess, Back-Cammon, Billiards, Cricket, Tennis, Duinze, Hazard, and Lansquenet. In Which Are Also Contained The Method of Betting at those Games upon equal or advantageous Terms. Including The Laws of the several Games, as settled and agreed to at Whites and Stapleton's Chocolate Houses. Revised and corrected by Thomas Jones, Esq.",Edmond Hoyle,166,2,2,0,0,4,25,0,9,0,0,9,4,0,0,1,0,0,7,1,5,3,1,2,5,3,0,2,1,0,1,0,1,1,4,3,9,0,8,17,3,0,2,0,0,0,0,0,5,0,4,0,1,5,6,7,3,0,1778,1,1,"London : printed for W. Wood, in Fleet-Street; and sold by all booksellers, M,DCC,LXXVIII. [1778].",London,217,male,1672,1769,FALSE,"the Dealer has the Option. 1.] XI If the Ace or any other Card of any Suit is led, andit should so happen that the lait Player'plays out of his Turn , whether his Partner has any of the Suit led or not (provided you do not make him revoke)"
0929800200_000007,"A short treatise on the game of whist. Containing the laws of the game: and also some rules, whereby a Beginner may, with due Attention to them, attain to the Playing it well. Calculations for those who will bet the odds on any Point of the Score of the Game then playing and depending. Cases stated, to shew what may be effected by a very good Player in Critical Parts of the Game. References to Cases, viz. at the End of the Rule you are directed how to find them. Calculations, directing with moral Certainty, how to play well any Hand or Game, by shewing the Chances of your Partner's having 1, 2, or 3 Certain Cards. With variety of cases added in the appendix. By Edmund Hoyle, gent.",Edmond Hoyle,223,9,2,0,1,9,9,0,1,0,0,0,3,0,0,2,2,2,2,10,0,3,3,7,9,5,0,8,1,2,0,2,0,0,1,0,15,0,0,28,0,0,7,0,3,1,0,5,3,0,12,13,0,9,23,6,4,1,1742,1,1,"London : printed by John Watts for the author, MDCCXLII. [1742].",London,92,male,1672,1769,FALSE,"V Fifth Example. Suppose your Partner has Ace, King , and four small Cards in his great Suit , and that you. have Qeen, Ten, and a small Card in that Suit , when he plays his Ace do you play your Ten, and when he plays his King do"
1705600100_000016,"The accurate gamester's companion: Containing infallible rules for playing the game of whist to perfection in all its branches. Treated in an easy manner, and illustrated with variety of cases. Also the laws of the game, calculations relative to it, &c. The ninth edition improv'd. To which are added, The games of quadrille, piquet, chess and back-gammon, fully explain'd. Likewise a dictionary for whist, and an artificial memory. The whole founded on the experience of Edmond Hoyle, gent.",Edmond Hoyle,217,6,2,0,1,14,12,1,0,2,0,1,0,0,2,0,0,3,2,9,2,0,1,0,12,5,0,9,0,3,2,2,5,2,0,0,8,0,0,25,1,2,10,2,1,0,0,3,0,0,30,6,1,10,15,1,3,1,1748,1,1,"London : Printed for Tho. Osborne: and sold by W. Reeve, at Shakespear's-Head, near Serjeant's-Inn-Gate, in Fleet-Street, 1748.",London,233,male,1672,1769,FALSE,"Suppose 1o Card's are played out, and that you have the King , Ten, and i small Card of any Suit , which has never been led, and firppofe you have won 6 Tricks , and sup poei your Partner leads from that Suit , and that there is neither"
0403600800_000009,"The accurate gamester's companion: containing infallible rules for playing the game of whist To Perfection In all its Branches. Treated in an easy Manner, and illustrated with Variety of Cases. Also the laws of the game, Calculations relative to it, &c. The ninth edition improv'd. To which are added, the games of quadrille, piquet, chess and back-gammon, fully explain'd. Likewise a dictionary for whist, and an artificial memory. The whole founded on the experience of Edmond Hoyle, Gent.",Edmond Hoyle,224,6,0,0,1,9,8,2,0,1,0,0,0,0,3,1,1,0,7,10,2,0,3,1,18,8,0,5,0,1,0,4,0,2,1,0,15,0,0,20,6,0,14,1,2,0,0,8,0,0,13,7,0,8,20,6,6,4,1748,1,1,"London : printed for Tho. Osborne: and sold by W. Reeve, at Shakespear's-Head, near Serjeant's-Inn-Gate, in Fleet-Street, [1748] [1750].",London,225,male,1672,1769,FALSE,"of play ; but should he play the close Game , by forcing C or D to trump first, he having won the odd Trick already, and being sure of winning two more in his own Hand , by this Method his Game will be scored 9 to 7, which"
0674200400_000023,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon, complete. In which are contained, the method of playing and betting at those games, upon equal, or advantageous Terms. Including the laws of the several games.",Edmond Hoyle,205,0,1,0,1,2,20,1,14,2,0,0,7,0,0,1,0,0,8,1,0,12,10,0,16,11,0,6,1,0,1,0,1,5,5,0,7,0,0,9,3,0,10,0,0,0,0,12,8,0,7,4,0,3,11,0,5,0,1765,1,1,"London : printed for Thomas Osborne, in Gray's-Inn; Henry Woodfall, and Richard Baldwin, both in Pater-Noster-Row, [1765?].",London,225,male,1672,1769,FALSE,"Odds of winning or losing mofi GAMES that are commonly played , either hy calling a King , or by playing Sans Pendre. To which are added, The AWS of the GAME . The SIXTH EDITION. By EDMOND HOYLE, Gent. A SHORT T R E A T I S E"
0403600800_000015,"The accurate gamester's companion: containing infallible rules for playing the game of whist To Perfection In all its Branches. Treated in an easy Manner, and illustrated with Variety of Cases. Also the laws of the game, Calculations relative to it, &c. The ninth edition improv'd. To which are added, the games of quadrille, piquet, chess and back-gammon, fully explain'd. Likewise a dictionary for whist, and an artificial memory. The whole founded on the experience of Edmond Hoyle, Gent.",Edmond Hoyle,212,5,1,0,0,4,15,2,0,2,0,1,0,0,4,0,2,1,3,9,2,0,1,2,13,6,0,11,0,2,0,2,0,2,1,0,13,0,0,21,3,4,8,1,3,0,0,4,0,0,21,13,0,5,19,0,5,1,1748,1,1,"London : printed for Tho. Osborne: and sold by W. Reeve, at Shakespear's-Head, near Serjeant's-Inn-Gate, in Fleet-Street, [1748] [1750].",London,225,male,1672,1769,FALSE,"win it with the Ace, and return the lead upon the Adversary , by playing the fmiall Card of that Suit ; who will have reason to judge that the King lies behind him, and consequently will not put up his Queen if he has it, and therefore you have"
0674200400_000011,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon, complete. In which are contained, the method of playing and betting at those games, upon equal, or advantageous Terms. Including the laws of the several games.",Edmond Hoyle,220,6,0,0,1,9,7,1,0,2,0,0,0,0,3,1,1,0,7,10,2,0,5,1,16,6,0,4,0,1,0,5,0,3,1,0,14,0,0,22,6,0,10,1,2,0,0,9,0,0,13,7,0,7,21,4,8,4,1765,1,1,"London : printed for Thomas Osborne, in Gray's-Inn; Henry Woodfall, and Richard Baldwin, both in Pater-Noster-Row, [1765?].",London,225,male,1672,1769,FALSE,"3 that D has them not: The Odds being so much in, fs Favour to win the whole Stake, it is his Interest to play a Trump ; for suppose the Stake to be 701 depending, A wins the whole Stake, if he succeeds by this Method of Play ;"
0403600800_000006,"The accurate gamester's companion: containing infallible rules for playing the game of whist To Perfection In all its Branches. Treated in an easy Manner, and illustrated with Variety of Cases. Also the laws of the game, Calculations relative to it, &c. The ninth edition improv'd. To which are added, the games of quadrille, piquet, chess and back-gammon, fully explain'd. Likewise a dictionary for whist, and an artificial memory. The whole founded on the experience of Edmond Hoyle, Gent.",Edmond Hoyle,212,0,0,0,1,4,6,0,1,0,0,2,4,0,0,0,4,3,5,11,1,1,0,0,15,7,0,7,0,0,2,5,0,0,3,0,17,0,0,26,2,0,7,0,4,2,1,7,1,0,30,8,5,4,12,0,3,1,1748,1,1,"London : printed for Tho. Osborne: and sold by W. Reeve, at Shakespear's-Head, near Serjeant's-Inn-Gate, in Fleet-Street, [1748] [1750].",London,225,male,1672,1769,FALSE,"any Suit ; second Hand puts on the Knave , your tner plays the Eight; in this Cafe , you ing Queen , Ten, and Nine, it is a De!! if he plays well, that he can e no more of that Suit . Therefore, by | t Discovery, you"
1075400300_000017,"The polite gamester; containing, short treatises on the games of whist, with an artificial memory, quadrille, back-gammon, chess, piquet, billiards and tennis. Together with an essay towards making the doctrine of chances, easy to those who understand Vulgar Arithmetic only. To which are added, some useful tables on annuities for lives, &c. &c. &c. By Edmond Hoyle, Gent.",Edmond Hoyle,224,6,0,0,0,4,24,1,0,3,0,0,0,0,2,1,1,1,2,12,1,0,3,1,11,6,0,3,0,1,3,3,2,4,0,0,12,0,0,29,2,2,7,0,5,0,0,3,0,0,23,9,6,4,18,1,8,0,1787,1,1,"Dublin : printed by Peter Hoey, at the Mercury, (no. 1) in Skinner-Row, M,DCC,LXXXVII. [1787].",Dublin,242,male,1672,1769,FALSE,"to endeavour to find out a Revoke. , dditioznal Cafei. I. When it appears to you that the Adversaries have three or four Trumps remaining , and that neither you nor your Pa tner have ay, never attempt to force one Hand to trump , and to let the other"
1324300400_000004,"A short treatise on the game of whist. Containing the laws of the game: and also some rules, whereby a beginner may, with due attention to them, attain to the playing it well. Calculations for those who will bet the odds on any point of the score of the game then playing and depending. Cases stated, to shew what may be effected by a very good player in critical parts of the game. References to cases, viz. at the end of the rule you are directed how to find them. Calculations, directing with moral certainty, how to play well and hand or game, by shewing the chances of your partner's having 1, 2, or 3 certain cards. With variety of cases added in the appendix. By Edmund Hoyle, gent. The second edition. With great additions to the laws of the game, and an explanation of the calculations which are necessary to be understood by those who would play it well, &c. &c.",Edmond Hoyle,174,4,1,0,3,9,7,1,3,1,0,6,0,0,1,0,1,2,11,4,0,0,0,4,6,5,0,7,0,0,1,0,0,4,2,4,10,0,2,14,3,2,3,0,0,1,0,0,1,0,15,0,0,10,20,1,5,0,1743,1,1,"London : Printed for F. Cogan at the Middle-Temple-Gate, MDCCXLIII. [1743].",London,100,male,1672,1769,FALSE,"A leads a Club , C plays a Spade , B plays the King of Clubs , and D plays a Club , C discovers he has revoked before the Trick is turned . Query, What is the Penalty? B may take: up his Card again, and to Smay D,"
1089500400_000010,"The polite gamester: containing, short treatises on the games of whist, with an artificial memory, quadrille, back-gammon, piquet and chess. Together with an essay towards making the doctrine of chances easy to those who understand Vulgar Arithmetic only. To which are added, some useful tables on annuities for lives, &c. &c. By Edmund Hoyle, Gent.",Edmond Hoyle,227,6,1,0,2,9,8,1,0,1,0,0,0,0,3,1,1,0,5,11,2,0,5,2,18,10,0,9,0,1,0,2,0,1,2,0,17,0,0,18,6,0,12,1,2,0,0,6,0,0,13,7,0,9,20,7,5,3,1776,1,1,"Dublin : printed by James Hoey, at the Mercury in Parliament-Street. (no. 19.), M,DCC,LXXVI. [1776].",Dublin,218,male,1672,1769,FALSE,"duly attended to, mlay may be applied to the like Purpose, in other Parts of the Game . CHAP. XI Some DIRECT ions how to play when an Ac,, King , or Queen , are turned up on your Rigrt Hand , c. SUPPOSE the Ace is turned up on"
