PassageID,Title,Author,Total termFreq,termFreq(abandon),termFreq(advantag),termFreq(appetit),termFreq(bosom),termFreq(charact),termFreq(convinc),termFreq(debauch),termFreq(debaucheri),termFreq(design),termFreq(desir),termFreq(despic),termFreq(diabol),termFreq(dissolut),termFreq(evil),termFreq(fear),termFreq(folli),termFreq(gai),termFreq(gaieti),termFreq(glori),termFreq(gratif),termFreq(guilt),termFreq(honour),termFreq(impur),termFreq(infami),termFreq(innoc),termFreq(libertin),termFreq(libidin),termFreq(lost),termFreq(love),termFreq(mortif),termFreq(night),termFreq(passion),termFreq(pleasur),termFreq(plot),termFreq(power),termFreq(pretenc),termFreq(proflig),termFreq(rake),termFreq(rank),termFreq(rape),termFreq(regard),termFreq(render),termFreq(reput),termFreq(ruin),termFreq(sacrific),termFreq(scandal),termFreq(seduc),termFreq(sensual),termFreq(sensualist),termFreq(sex),termFreq(shame),termFreq(sin),termFreq(subterfug),termFreq(subtl),termFreq(vice),termFreq(viciou),termFreq(vile),termFreq(virtu),termFreq(wick),termFreq(wicked),termFreq(woman),termFreq(worst),termFreq(wretch),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0718900600_000052,"The beauties of history; or, pictures of virtue and vice: drawn from examples of men, eminent for their virtues or infamous for their vices. Selected for the Instruction and Entertainment of Youth. By the late W. Dodd, LL.D.",William Dodd,45,2,1,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,4,0,1,3,0,0,0,1,0,2,0,2,0,1,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,1,0,0,3,1,0,2,0,1,4,1796,1,1,"London : printed for Vernor and Hood, Birchin-Lane, Cornhill; E. Newbery, Corner of St. Paul's Church-Yard, and Darton and Harvey, Grace-Church-Street, 1796.",London,324,male,1729,1777,FALSE,"your mother die for hunger? Th' virgin argued no longer, but, bursting into tear declared she would go anywhere. The lacque) conveyed her with great obfcquioufncfs and fe. crecy to his maller's lodgings, and placed her in; commodious apartment till lie came home. ith knight, at his return, was met"
0892100104_000252,"The Christian's magazine, or A treasury of divine knowledge.","Coote, J. (John)",49,2,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,5,0,0,3,4,0,0,0,0,0,2,0,1,3,0,2,1,0,2,0,0,1,0,0,0,0,1,1,0,3,0,0,6,0,0,1,1760,4,7,"London [England] : printed pursuant to his Majesty's royal licence, for J. Newbery in St. Paul's Church Yard, and J. Coote in Pater-Noster Row, [1760]-M DCC LXVII. [1767].",London,648,unknown,,,FALSE,"your virtue and tenderness. How little desirable is grandeur to persons already happy? We have no need of flattrers or .equipages'; I reign in your heart, and [ possess in your person ai! the delights of nature."" In short, there is no situation of which the melancholy may not be"
0201300103_000013,The rambler. ...,Samuel Johnson,33,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,1,0,0,1,0,1752,3,6,"London : printed for J. Payne, at Pope's-Head, in Pater-Noster-Row, M.DCC.LII. [1752].",London,287,male,1709,1784,TRUE,"been able to produce claims to kinder treatment, but have provoked the calamities which they suffered, and seldom wanted friends, but when they wanted virtue . D 4 THAT THAT few men, celebrated for theore t.c wisdom, live with conformity to their .recepts, muss be readily confessed; and we cmnnot"
0555201302_000007,"Frederic, or the libertine; including memoirs of the family of Montague: a novel. In two volumes. ...",John Potter,36,1,0,1,0,0,0,0,2,0,1,0,0,1,0,2,1,1,0,0,1,0,2,0,0,0,0,0,1,2,0,0,2,1,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,3,1,0,2,0,0,1,0,0,2,1788,2,2,"London : printed for W. Lane, Leadenhall-Street, MDCCLXXXVIII. [1788].",London,170,male,1754,1804,FALSE,"situation have yoiu brought yourselves by your imprudence!' I shudder at the consequences which muff mutt follow! you had the bell of parents, and the example of their amiable conduct ought to have taught you better. you were fixed in a happy fituaticn at your father's death, free from ani;"
0123800500_000048,"Sermons, by G. Gregory, F. A. S. Author of Essays Historical and Moral, &c. To which are prefixed, thoughts on the composition and delivery of a sermon.",George Gregory,39,1,1,0,1,2,0,0,1,0,1,0,0,0,3,0,0,0,6,0,0,0,2,0,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,4,0,0,3,1,0,0,0,0,0,1787,1,1,"London : printed for J. Johnson, No 72, St. Paul's Church-Yard, M.DCC.LXXXVII. [1787].",London,400,male,1754,1808,FALSE,"honour of the present age; and yet there are not wanting persons uinmpeacha ble in their own conduct; but cvcn these are deficient in that delicacy of virtue , w: viclh Should mark the profcfbors of a pure religion. The truth is, a FALSE refinement has made hypocrites of us"
1019001000_000053,"Memoirs of the life of Mr Josiah Tomkins, late student of medicine in the University of Edinburgh. Exhibiting his fatal seduction to vice, his sincere Conversion, his awful Warnings to his Companions in Iniquity, and his joyful and triumphant Death. Collected by James Nassau, Esq; His Companion in Sin and Repentance. To which are annexed, Several curious and instructive Anecdotes. Published from the collector's originals, by Dr Montague, late of W-th.","Nassau, James",39,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,3,5,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,2,0,0,4,0,0,1,2,0,0,0,0,3,1774,1,1,"Edinburgh : printed by John Reid, MDCCLXXIV. [1774].",Edinburgh,398,unknown,,,FALSE,"to drink to excess, and imbibed the wicked tenets of my companions. When disordered with liquor, I was carried to a bawdy house, which I jiad always formerly declined when sober, and spent nights in the impure embraces of lewd -, omen. After a night spent in such debauchery ,"
0154103900_000017,"Miscellanies, in prose and verse. By Mrs. Catherine Jemmat. Daughter of the late Admiral Yeo, of Plymouth, and Author of her own Memoirs.",Catherine Jemmat,46,1,1,0,0,1,0,3,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,1,3,0,1,2,0,0,9,0,0,0,0,0,0,0,2,1,0,2,0,0,2,1766,1,1,"London : printed for the author, MDCCLXVI. [1766].",London,236,female,1759,1838,FALSE,"most opprobrious of epithets. I would not endearour to insinuate from hence, that an immodest woman is undeserving of being considered a nuisance to society; I do not pretend to advance so preposterous and unreasonable an opinion: my particular design in this essay is an attempt to prove, that the"
1122001900_000003,"The evils of adultery and prostitution; with an inquiry into the causes of their alarming increase, and some means recommended for checking their progress.",,34,0,0,2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,4,0,0,1,1,0,0,1,1,4,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1792,1,1,"London : printed for T. Vernor, Birchin-Lane, Cornhill, M.DCC.XCII. [1792].",London,82,unknown,,,FALSE,"the dress, the extravagance, and luxury of the age, and from that spirit of gambling, which, not confined to the more robust sex , flieds its baleful influence and rage upon the breast of the delicate and tender female. But this rage for sensual pleasure proves not only a check"
0036200300_000012,"An essay on honour, in several letters, lately published in the Miscellany. By Mr. Timothy Hooker. With a preface by R. Hooker, Esq;",John Hildrop,45,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,7,0,4,4,0,0,0,3,0,0,3,0,0,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0,0,0,1,0,0,3,1,0,0,0,1,0,1741,1,1,"London : printed for R. Minors, in St. Clement's Church-Yard in the Strand, M.DCC.XLI. [1741].",London,111,male,1682,1756,FALSE,"unaccountable, wicked Creature. To see a reasonable immortal Being endued with noble Faculties, capable of noble Reflections, and generous Resolutions, sacrificing his whole Attention to some predominant Vanity, is a Reflection upon common-sense. Be the Object of his Pailion in its own Nature ever so innocent , the Diversions of"
1031000300_000049,"The beauties of history; or, pictures of virtue and vice: drawn from examples of men eminent for their virtues, or infamous for their vices. Selected for the Instruction and Entertainment of Youth. By the late W. Dodd, LL.D. Considerably enlarged.",William Dodd,38,1,0,0,1,1,0,0,1,0,1,0,1,0,2,2,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,2,0,1,6,1795,1,1,"London : printed for Vernor and Hood, Birchin Lane, Cornhill, and E. Newbery, Corner of St. Paul's Church-Yard, 1795.",London,316,male,1729,1777,FALSE,"a family; to wound the heart ofa tender parent, and stain the tife of a poor de !uded young nonman with' a dishondur which can never be wiped off, are circuastances, one would think, sufficient to check the most violent passion , in a heart which has theceast tincture of"
0158901801_000046,The ladies library. |... Written by a lady. Published by Mr. Steele.,Richard Steele,42,1,0,1,0,0,0,1,0,0,1,1,0,0,1,6,1,0,0,1,0,0,1,0,2,4,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,2,0,0,2,0,0,4,0,0,0,0,1,0,1714,1,3,"London : printed for J. T. and sold by W. Mears at the Lamb, and J. Brown at the Black Swan, without Temple-Bar, 1714.",London,578,male,1672,1729,TRUE,"of Innocence , it has a commanding Power that restrains the Fury of Desire . Such an Authority there is in Virtue , that where tis eminent, tis apt to concroul all loose Appetites , and he must not only be lustful but sacrilegious, who attempts to violate such a"
0012700402_000046,"Ellinor; or, the world as it is. A novel. In four volumes. By Mary Ann Hanway. ...",Mary Ann Hanway,33,1,0,0,1,4,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,1,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,0,0,2,0,1,1,1798,2,4,"London : printed at the Minerva-Press, for William Lane, Leadenhall-Street, M.DCC.XCVIII. [1798].",London,349,female,,,FALSE,"the susceptible Sterne, who, tearing off her malk, discovered the enraged Mrs. Camp lay; she attacked the poor captive Greek, in a voice and language that would have been quite in character , had ihe assumed that of a French or English Pois. farde, instead of the gentle maniac. She"
0051000300_000028,"Miscellaneous observations relating to education. More especially as it respects the conduct of the mind. The second edition. By Joseph Priestley, LL. D. F.R.S.",Joseph Priestley,35,1,0,0,0,0,0,3,1,1,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,8,1788,1,1,"Birmingham : printed by M. Swinney, for J. Johnson, No. 72, St. Paul's Church-Yard; London, MDCCLXXXVIII. [1788].",Birmingham,219,male,1733,1804,TRUE,"proportion to our hopes of vicory. Accordingly we see that the mofl profligate of mankind never think of insulting women of known virtue and honour with any dishonourable proposals. So that it is plain that the very idea of irregular indulgence would be precluded, or instantly repressed, by the opinion"
0919500302_000011,"John Buncle, Junior, gentleman.","Cogan, T (Thomas)",33,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,1,3,0,0,0,3,0,0,2,1,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1776,2,2,"London : printed for J. Johnson, in St. Paul's Church-Yard, MDCCLXXVI. [1776].",London,299,male,1736,1818,FALSE,"to the appearance, and al .imoft to the rank of a.lady. we.attempted to undeceive the girl: we represented to her the ineligible situation of most servants in London; that they burrowed underground, breathed a close, unwholesome air, and were inevitably doomed to live in.dark .ness and.filth, deprived of those pleasures"
0892300301_000275,"The Methodist magazine, for the year ... ; being a continuation of The Arminian magazine, first published by the Rev. John Wesley, A.M. consisting chiefly of extracts and original treatises on general redemption.","Story, George",57,0,0,7,0,0,0,1,1,0,7,0,1,0,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,10,0,0,4,1,0,1,0,1,0,0,0,0,1798,1,3,"London [England] : printed for G. Whitfield, City-Road, and sold at the Methodist Preaching-House in town and country, 1798-",London,635,unknown,,,FALSE,": And this for the follos ing rcafuns: i. There is no natural modive to induce or tempt a man to this mode of finning: And it is a certain truth, that the lcfs they temptation is, the greater the lin; for in every sin , the more tfr. the"
0705000302_000044,"A system of moral philosophy, in three books; written by the late Francis Hutcheson, L. L. D. Professor of Philosophy in the University of Glasgow. Published from the Original Manuscript, by his Son Francis Hutcheson, M. D. To which is prefixed some account of the life, writings, and character of the author, by the Reverend William Leechman, D. D. Professor of Divinity in the Same University. ...",Francis Hutcheson,37,1,0,1,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,3,0,0,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1755,2,3,"Glasgow : printed and sold by R. and A. Foulis Printers to the University. London, sold by A. Millar Over-Against Katharine-Street in the Strand, and by T. Longman in Pater-Noster Row, M.DCC.LV. [1755].",Glasgow,382,male,1694,1746,TRUE,"women of such condut. When such previous indulgences are discovered, their character for chastity is lost ; nor will men confide in their fidelity after marriage. Thus they are made despicable , excluded from hopes of obtaining any conjugal esteem and affection, and from all reputable condition in life. The"
0507501001_000048,The ladies library. ... . Written by a lady. Published by Sir Richard Steele.,Richard Steele,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,0,0,0,3,1,3,0,0,2,0,1,4,0,0,6,1,1,0,1751,1,3,"London : printed for J. and R. Tonson and S. Draper in the Strand, MDCCLI. [1751].",London,370,male,1672,1729,TRUE,"much improve the Description of the deplorable State they are in. Consult that Bosom Monitor, you who have offended; without that, all Lectures of Modesty and Innocence will be insignificant. Those who are yet untainted, and by being so have their Judgments clear and unbiassed, Ihou'd soberly confider the Misery"
0708200200_000052,"The beauties of history; or, pictures of virtue and vice; drawn from examples of men eminent for their virtues, or infamous for their vices. Selected for the Instruction and Entertainment of Youth. By the late W. Dodd, LL.D.",William Dodd,40,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,2,0,1,2,1,0,0,1,0,3,1,2,0,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,2,0,1,5,1800,1,1,"London : printed by T. Maiden Sherbourn-Lane, for Vernor and Hood, E. Newbery, J. Cuthell, Darton and Harvey, J Scatcherd, Lackington, Allen & Co. and J. Walker, 1800.",London,314,male,1729,1777,FALSE,"heart that has the least tincture of pity and good nature. To enforce these general reflections, we add the following anecdote, taken from a French author, and which refers to the Chevalier Bayard, a man of great 4alour, high reputation , and diftinguifled amongif iis contemporaries by the appellation of"
0280101200_000057,"Pious lectures, explanatory of the principles, obligations and resources, of the Catholic religion: translated from La doctrine chrétienne par Lhomond. By the Rev. James Appleton.","L'Homond, C. F.",40,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,1,0,2,1,2,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0,3,3,0,3,3,0,0,0,0,0,1794,1,1,"[London] : Wolverhampton printed 1794. London: published by Keating, Brown and Keating, No. 38, Duke-Street, Grosvenor-Square, [1794?].",Wolverhampton,479,male,1727,1794,FALSE,"for an instant, left my enemy prevail. With thee I can do everything; but without thee nothing. Thou commandedf me to be chaste and pure: give me what thou commandef. No, my God! Thou wilt not forsake me: so thou hast promised, and thou art TRUE to thy word. I"
1426800700_000048,"Beauty's triumph: or, The superiority of the fair sex invincibly proved. Wherein the arguments for the natural right of man to a Sovereign authority over the woman are fairly urged and undeniably refuted; and the undoubted title of the ladies, even to a superiority over the men, both in head and heart, is clearly evinced; shewing their minds to be as much more beautiful than the mens as their bodies; and that, if they had the same advantages of education, they would excel their tyrants as much in sense as they do in virtue. In three parts. The whole interspers'd with a delightful variety of characters, which some of the most celebrated heroes and heroins of the present time have had the goodness to fit for.",,39,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,1,1,1,2,0,0,1,0,4,1,1745,1,1,"London : Printed and sold by J. Robinson, at the Golden Lion in Ludgate-Street, [1745?].",London,256,unknown,,,FALSE,"to own L that the woymen deserve fomne regards from"" "" public, in consideration of the part they C have in the propagation of human nature."" But then left those very generous creatures the Men thou'i exrceed in their regards for us, he adds, "" that there is no reason"
0542700400_000057,"Sermons, by G. Gregory, D. D. F. A. S. Author of Essays Historical and Moral, &c. To which are prefixed, thoughts on the composition and delivery of a sermon.",George Gregory,33,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,1,0,2,1,1,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,3,1,1789,1,1,"London : printed for J. Johnson, No 72, St. Paul's Church-Yard, M.DCC.LXXXIX. [1789].",London,399,male,1754,1808,FALSE,"- But the guilt of murder sat heavily on his heart. - Murder was the poison that rankled in his wounded soul. Yhen Herod heard of the same of Jefis, hefaid, this is John the Bap tif, he is rifenfrom the dead. The solution was forced, the apprehension was contrary"
0459000401_000072,"Sermons to young men. In two volumes. By William Dodd, LL. D. Prebendary of Brecon, and Chaplain in Ordinary to His Majesty.",William Dodd,45,0,0,3,0,0,2,0,0,1,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2,0,0,0,1,0,1,1,0,0,0,0,0,5,3,0,0,0,0,0,1,1,1,3,0,0,0,0,0,2,1771,1,2,"Dublin : printed for A. Leathly, H. Saunders, J. Potts, W. Sleater, J. Williams and T. Walker, MDCCLXXI. [1771].",Dublin,298,male,1729,1777,FALSE,"who, ignorant of every Pleasure but the' sordid ones of sense, hath. run so fast his mad career, in the vile service of those Pleasures , that he hath outstripped, as it were, and left lagging behind, the enfeebled powers of his nature and constitution.; and, burnt up. with fierce"
1160200500_000125,"Epictetus his morals, with Simplicius his comment. Made English from the Greek, by George Stanhope D. D. Dean of Canterbury and Chaplain in Ordinary to his Majesty. The fifth edition corrected. With the Life of Epictetus, from Monsieur Boileau.",Simplicius of Cilicia,32,1,1,1,0,1,0,0,0,1,3,1,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,1,1,1741,1,1,"London : printed for D. Midwinter, R. Ware, W. Innys, C. Rivington, A. Ward, J. and P. Knapton, S. Birt, T. Longman, R. Hett, C. Hitch, J. Hodges, S. Austen, J. Wood and C. Woodward, J. Pemberton, and T. Harris, MDCCXLI. [1741].",London,395,male,489,560,FALSE,"eriies and Mortifications , and imposes Tasks, which, though performed with great Alacrity upon this account, would otherwise seem severe and infilpportable puni!hmenis. For this Reason, Ainbition and Desire of Applause are very fignificant!y termed the innoft Garment of the Soul, as sticking closest to it of all Passions whatsoever;"
