PassageID,Title,Author,Total termFreq,termFreq(adam),termFreq(believ),termFreq(blood),termFreq(bodi),termFreq(christ),termFreq(church),termFreq(command),termFreq(commit),termFreq(confid),termFreq(corrupt),termFreq(death),termFreq(devil),termFreq(etern),termFreq(evil),termFreq(faith),termFreq(fall),termFreq(father),termFreq(forgiv),termFreq(god),termFreq(grace),termFreq(guilt),termFreq(guilti),termFreq(hand),termFreq(heart),termFreq(heaven),termFreq(hell),termFreq(holi),termFreq(know),termFreq(law),termFreq(life),termFreq(live),termFreq(love),termFreq(mean),termFreq(merci),termFreq(mind),termFreq(natur),termFreq(obedi),termFreq(offer),termFreq(pardon),termFreq(person),termFreq(power),termFreq(reason),termFreq(repent),termFreq(sacrif),termFreq(salvat),termFreq(save),termFreq(saviour),termFreq(scriptur),termFreq(sens),termFreq(sin),termFreq(sinner),termFreq(soul),termFreq(spirit),termFreq(state),termFreq(think),termFreq(true),termFreq(wick),termFreq(word),termFreq(work),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0116000300_000064,"Sermons on the following subjects. I. Salvation by the cross of Christ, a Doctrine of Offence in all Ages. II. The knowledge of sin by the law. III. The Necessity of Maintaining a good Conscience, and the Extent of it. IV. On the Gospel, and the Nature of Faith in it. V. The Great Sin of Unbelief. VI. The dreadful End of Unbelief. Vii. Alarming Visitations Proofs of God's Love. Viii. Christ the only Refuge. IX. On Simon the Pharisee, and the Woman that was a Sinner. X. The Christian's Character, and inviolable Safety. XI. Personal Obedience, and imputed Righteousness not to be separated. XII. On Christian Happiness. XIII. The Judgment of the Last Day. XIV. On the Heavenly Happiness. By H. Venn, M. A. late Fellow of Queen's College, Cambridge, and Lecturer of St. Alban's, Wood-Street.","Venn, Henry",104,0,0,1,0,5,1,0,0,0,2,2,2,3,2,1,0,3,0,13,1,0,0,0,3,2,1,14,0,2,2,2,5,0,1,2,1,1,0,1,4,2,2,1,0,1,0,0,5,2,1,1,4,3,0,0,1,1,1,1,1,1759,1,1,"London : printed for the author; and sold by J. Townsend, in Fleet-Street; E. Dilly, in the Poultry; and T. Field, in Cheapside, M.DCC.LIX. [1759].",London,400,male,1725,1797,FALSE,to itrengthen Men mightily against inward Corruptions : Against the natural Inflability and Treachery of he Human Heart ; Heart ; again if the violent Assaults of the evil World ; against the Sollitations and Power of the Devil . The abiding Influence of the Holy Ghost is necessary also
0672301900_000045,"A treatise of the church catechism, consisting of lectures, delivered in the parish church of Chiswick, During The Seasons of Lent, And Dedicated To The Right Reverend The Dean, And The Rev. The Canons Residentiary Of ST. Paul's Cathedral, London. By the Rev. James Trebeck, A. M. Vicar Of Chiswick, Rector Of ST. Michael's Queenhithe, And Holy Trinity, And Chaplain In Ordinary To His Majesty.","Trebeck, James",106,3,3,0,1,8,2,0,0,2,1,4,0,0,0,4,0,1,5,9,1,2,1,0,1,3,0,1,1,5,3,2,0,1,0,0,1,1,0,4,3,1,0,2,0,0,2,1,2,2,17,1,1,0,0,0,2,0,0,0,2,1798,1,1,"London : printed for F. and C. Rivington, ST. Paul's Church-Yard; R. Faulder, New Bond-Street; and D. Davies, at Chiswick, [1798].",London,305,male,1727,1808,FALSE,"a visible conjunction in all K religious religious Offices: Private Devotion does not excuse the Omission of social as: Accordingly, we.; hold aftemble with the holy Congregation, we fhqould, copn. tenance the Service we profess by our exmplary.pre. fence, we should receive all who are willing, or defirou to frame"
0518200200_000091,A new manual of devotions. In three parts. Part I. Containing Prayers for Families and Private Persons. Part II. Containing Offices. I. Of Humiliation. II. For the Sick. III. For Women with Child. Part III. Consisting of an Office for the Holy Communion: To which are added some Occasional Prayers.,,105,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,1,1,7,4,2,0,0,2,2,0,4,1,2,3,2,2,2,10,1,0,0,1,2,0,1,0,8,0,3,2,1,1,3,10,4,5,1,0,0,3,3,1,0,4,1787,1,1,"London : printed for W. Ginger, J. F. and C. Rivington, T. Longman, B. Law, W. Flexney, F. Newbery, R. Baldwin, J. Bew, Scatchard and Whitaker, and W. Bent, M.DCC.LXXXVII. [1787].",London,489,unknown,,,FALSE,"injured, as they are able. All our Hope is in thy Mercy , and in the gracious Promises thou hast made to Mankind in thy Son Jesus Chriti, .i}ho was pleased to susser Death upon the Cross, to make Satisfaction for all TRUE penitent and returning Sinners . Thou hast"
1284600101_000135,"Sermons on various subjects, divine and moral: with a sacred hymn suited to each subject. In two volumes. Design'd for the Use of Christian Families, as well as for the Hours of Devout Retirement. By I. Watts, D.D. ...",Isaac Watts,111,1,0,0,0,7,0,0,0,0,1,2,0,1,0,9,0,0,0,8,6,2,2,4,1,1,4,5,0,3,3,0,0,1,2,1,3,0,1,1,0,5,3,1,0,8,5,1,1,0,8,1,3,0,0,0,0,1,0,4,1,1734,1,2,"London : printed for E. Matthews, at the Bible in Pater-Noster-Row; R. Ford, at the Angel, and R. Hett, at the Bible and Crown, both in the Poultry, M.DCC.XXXIV. [1734].",London,497,male,1674,1748,TRUE,"and laid up in thel Hands of ei's c/.rift our Lord. RE MI ARK R E M A R K III itbo t/re Gcfpel offers us Salvation by Flith and not by i'yvrss, yet it ejfffeually Jcures the Practice of Honlinjf; since Holiness is a Part of that Salvation ."
0177300101_000085,"A complete collection of the sermons and tracts, written by John Jeffery, ... In two volumes. ...","Samuel, Samuel, 1710-1778",97,0,2,0,1,7,1,2,0,0,1,3,0,3,1,1,1,5,0,4,2,2,0,0,3,1,1,1,0,1,2,5,0,0,3,4,5,0,1,1,0,0,1,5,0,2,2,2,0,0,7,1,3,4,0,0,0,0,1,2,3,1751,1,2,"London : printed for J. Payne and J. Bouquet, 1751.",London,416,unknown,,,FALSE,"to live soberly, righteously, and godly; those who do not believe Jesus Christ to be what he is; cannot be in this religious disposition of mind , which is necessary and suitable to the celebration of the Lord's Supper. Let us, therefore, some time before we come to this sacrament,"
0854200100_000034,"A commentary, practical and explanatory, on the liturgy of the Church of England, as used on Sundays. Including the Athanasian Creed. By Peter Waldo, Esq; Author of An Essay on the Holy Sacrament of the Lord's Supper.","Waldo, Peter",94,1,1,1,2,3,0,0,0,0,0,5,1,0,0,8,0,0,0,10,1,0,1,0,0,0,2,3,0,0,0,1,1,4,2,0,2,3,1,1,0,1,0,1,0,2,1,2,3,2,8,1,4,1,3,0,2,1,3,4,1,1775,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross, M.DCC.LXXV. [1775].",London,426,male,1732,1803,FALSE,"in either Sense , firitly and properly, the/son OF god .. It follows, that He was "" born "" of the Virgin mary"" by which Means He became perfejl Man, as well as perfect God ; taking our Nature upon Him, and being made in all Things like unto us,"
0197000105_000004,"Discourses on several important subjects. By the Late Reverend Daniel Williams, D.D. Published singly by himself, and now collected by the appointment of his will. Vol. III.","Williams, Daniel",120,0,7,0,0,12,0,0,1,0,0,0,0,3,2,8,0,0,1,9,6,0,0,0,2,2,0,6,1,0,3,1,2,1,0,2,0,3,3,2,2,1,0,5,0,3,1,1,0,2,8,3,3,5,3,1,2,0,0,3,0,1750,5,5,"London : printed by James Waugh, at the Turk's Head, in Lombard-Street, MDCCL. [1750].",London,464,male,1643,1716,FALSE,"as offered in the Gospel; relying on him alone, for Justification, Sanctification, and eternal Life . Error. CHRIST is offered to Blasphemers, Murderers, and the worst of Sinners ; that they, remaining ignorant, unconvinced, unhumbled, andrefolved in their purpose to continue such, may be assured they have a full Interest"
0243201700_000040,"A system of divinity, for the use of schools, and for instructing youth in the essential principles and duties of religion. By J.G. Burckhardt, D.D.","Burckhard, Johann Gottlieb",100,0,5,0,4,2,0,1,0,0,1,4,0,2,1,3,0,1,0,6,0,1,0,0,3,4,1,1,5,1,4,3,2,0,1,2,0,1,0,0,7,0,0,2,0,1,1,1,3,1,4,2,2,1,4,3,4,0,0,1,4,1797,1,1,"London : printed for G.G. and J. Robinson, Pater Noster-Row, M.DCC.XCVII. [1797].",London,211,male,1756,1800,FALSE,"ever. There will be, however, degrees of punishment, as well as of reward. Matth. XI 20-24. The degree of every person's condemnation flaml be cxaaiy proportioned to that of his guilt . Luke XII 47, 48 But, God forbid that any of us fiuould expce rience even the lowest degree!"
0266100600_000041,"An exhortation to a diligent use of the means of grace; together with a serious address to persons of every character, professing the Christian religion. To which are added, forms of devotion, and hymns, on various occasions; Extracted from the Writings of several Eminent Divines. By John Smith, D. D. Rector of Nantwich, Cheshire.","Smith, John           1792",125,0,1,2,5,8,3,1,0,1,0,3,2,1,0,11,0,0,0,9,2,2,1,0,3,0,0,4,1,0,6,6,1,0,1,0,1,0,1,1,3,5,1,6,0,1,0,4,1,0,11,0,3,2,0,1,5,0,1,2,2,1785,1,1,"Shrewsbury : printed and sold by T. Wood; sold also by J. Matthews, in the Strand, London, 1785.",Shrewsbury,390,unknown,,,FALSE,"bread and wine, which the Lord iath commanded to be received. This evidently appears by the form of institution al ieady mentioned; and the outward part, or thing signified, is the body and blood of Chrill, which are spiritually taken, and received by the faithful in the Lord's supper; that"
0662000400_000046,"The gospel new-creature: Wherein the work of the spirit in awakening the soul to get pardon of sin, and an interest in Jesus Christ is plainly opened. Discovering the false Refuges and vain Hopes for Heaven of Ignorant and Formal Professors, and the Way of being a New-Creature in Christ. To which is annexed, a small treatise, entitul'd, The tempestuous soul calmed by Jesus Christ. By Way of Comfort to deserted Souls. By A. Palmer, Preacher of the Gospel at Bourton on the Water, Gloucestershire.","Palmer, Anthony",112,0,0,10,0,9,0,0,0,4,0,4,1,2,0,3,0,1,3,12,0,2,1,2,3,4,3,4,0,2,1,0,0,0,1,0,2,1,1,3,1,3,0,1,0,0,0,2,1,0,9,8,3,3,0,0,0,0,1,1,0,1742,1,1,"Cirencester : [s.n.], Re-Printed in the Year 1742.",,267,male,1618,1679,FALSE,"him, that therefore thou comes and beggedt to be heard in thy Plea, and that it may be entered in Heaven , that thou comest for all the Ends of his Death , thou art weary of the Service of thy Lusts, and the Pollution of thynrature, and therefore thou"
0651300600_000010,"A specimen of plain and practical catechising; by John Mcnaight, A. M. Minister of Buitle.","McNaight, John           1783",109,0,0,5,0,12,0,0,0,0,1,3,0,3,0,2,0,4,2,9,3,0,0,3,0,3,0,2,2,1,4,0,1,5,0,0,0,3,3,1,0,4,0,1,1,6,2,2,1,0,7,2,0,1,0,3,2,0,2,2,1,1783,1,1,"Dumfries : printed by Robert Jackson, M,DCC,LXXXIII. [1783].",Dumfries,58,unknown,,,FALSE,"Palt. TRUE , and the easier for your memory: and for a larger explication, I refer you to your Confession of Faith and Catechisms. And in the mean time, a few of many scrip. tures that prove what is now said, will be no bad enlargement for you. Our Lord"
1509000101_000121,"A system of divinity and morality; in a series of discourses on all the essential parts of natural and revealed religion: compiled from the works of Atterbury, Balguy, Barrow, Bentley, Beveridge, Blackhall, Bundy, Burnet, Ben. Calamy, Clagett, Clarke, Dorrington, Gibson, Goodman, Hickman, Hole, Hopkins, Hort, Jackson, Ibbot, Littleton, Lupton, Moore, Moss, Pearson, Rogers, Sharp, Synge, Stanhope, Stillingfleet, Tillotson, Wake, and others. To which are added, some occasional discourses. The whole revised and corrected by Ferdinando Warner, LL.D. In four volumes.",Ferdinando Warner,125,1,6,0,2,6,0,1,1,0,3,4,0,4,1,3,1,2,0,17,0,0,0,1,0,4,0,6,4,2,3,2,0,1,2,1,6,2,0,2,4,3,0,3,0,1,0,0,1,0,8,1,0,4,0,0,3,0,2,3,4,1765,1,4,"London : printed for J. Moore; and R. Baldwin, and Hawes, Clarke and Collins in Pater-noster-row, 1765.",London,488,male,1703,1768,FALSE,"Faith , Obedience , and Repentance . John I3 7- If ye know these things, happy are yre if ye do them. ALL that Godi requires in order to our everlasting happiness, is to, believe what he has made known s to live according to the rules and laws ,"
1724201200_000005,"A companion to the altar: shewing the nature and necessity of a sacramental preparation, in order to our worthy receiving the Holy Communion. Wherein those fears and scruples about eating and drinking unworthily, and of incurring our own damnation thereby, are proved groundless and unwarrantable. Unto which are added, prayers and meditations, preparative to a sacramental preparation, according to what the Church of England requires from her communicants.","Vickers, William",88,0,1,2,3,2,0,2,3,0,0,1,0,1,0,3,2,0,2,12,1,0,1,0,2,1,0,2,0,0,0,2,0,1,3,1,1,1,0,2,1,0,1,6,0,0,1,3,1,2,8,3,3,2,0,1,1,2,0,0,1,1723,1,1,"London : Printed for Edmund Parker, at the Bible and Crown in Lombard-Street, 1723.",London,54,male,1707,1711,FALSE,"Benefit of Repencance allowed us; if af i tera Relapse we repent and renew our Resolutions; which a hearty Grief and Contrition of Spirit , we are made whole as before. If the wicked ( faith God ) will turn from all his Sins that he hath committed , all"
1113401500_000004,"The christian monitor; Containing an Earnest Exhortation to an Holy Life: with some directions in order thereto. Written in a plain and easy stile, for all sorts of people.",John Rawlet,113,0,1,2,0,8,0,1,0,1,0,4,2,0,2,1,0,1,1,14,1,0,0,3,2,2,0,4,1,0,2,4,7,1,1,0,0,2,0,4,1,1,1,4,0,1,4,5,0,0,12,3,2,1,0,1,2,1,0,2,0,1759,1,1,"London : printed for John Beecroft, at the Bible and Crown in Pater-Noster-Row, MDCCLIX. [1759].",London,72,male,1642,1686,FALSE,"make us holy , and then we shall be made happy. For as Man loss his Happiness by disobeying God's Com hnand, so he muss recover it by becoming obedient to his Will in all Things. To this End hath the Lord Jesus fully revealed God's Will to us when"
0610000800_000080,"The prisoner's director: compiled for the instruction and comfort of persons under confinement. Whether for Debt, for Capital, or other Crimes; more especially for Those under Sentence of Death. Containing Proper and necessary Directions to the Former, How to Improve their Solitude and Confinement, to their Spiritual Advantage: And Instructions to the Latter, How to behave themselves during their Imprisonment, and to prepare for Death. By Samuel Rossell, M.A.","Rossell, Samuel",111,0,1,3,1,1,0,0,0,3,1,9,1,2,1,1,0,6,1,9,1,0,0,1,3,3,0,2,3,1,2,0,4,0,10,1,0,0,0,4,0,0,1,3,0,0,3,4,0,0,7,4,4,4,0,1,1,1,1,1,1,1742,1,1,"London : printed by J. Applebee, for the author, M,DCC,XLII. [1742].",London,470,unknown,,,FALSE,"thine own tender Mercies , and the infinite Merits of our Saviour , who died to save Sinners . We, O Lord, are the chiefeft of Sinners , but he is a mighty Saviour , able to save to the uttermost; O let the Benefits of his Death be extended"
0813000601_000026,"The cure of deism: or, the mediatorial scheme by Jesus Christ the only true religion. In answer to the objections started, and to the very imperfect account of the religion of nature, and of Christianity, given by the two oracles of deism, the author of Christianity as old as the creation; and the author of the Characteristicks. With An Application to Papists, Quakers, Socinians, and Scepticks. And An Appendix, in Answer to a Book entitled, The Moral Philosopher, or a Dialogue between a Christian Deist and a Christian Jew. In two volumes. The second edition, corrected and improved with large additions. In a new method. By a country clergyman. ...","Smith, Elisha",107,0,2,0,0,4,1,0,1,0,1,1,0,1,1,2,1,0,2,11,4,0,0,1,1,1,0,4,1,4,2,1,2,2,1,3,0,2,0,0,0,2,1,5,0,6,2,3,1,0,15,2,0,1,0,0,1,0,3,2,6,1737,1,2,"London : printed for the author; and sold by W. Innys and R. Manby, at the West-End of St. Paul's, M.DCC.XXXVII. [1737].",London,475,male,1683,1740,FALSE,"intimidates the Mind , and makes it diffident of the future Favour of the Party offended; that Change of Mind (M; r txvoi) returning from Evil to Good, and that after Care (metiseheae) to do better, springing from Sorrow for what is pass, (the meaning of Repentance in Scripture )"
0507700401_000053,"Sermons, on various subjects, doctrinal, experimental and practical. By Nathan Strong, Pastor of the North Presbyterian Church in Hartford, Connecticut. Vol. I[-II].","Strong, Nathan",140,0,2,0,0,14,0,1,0,0,0,2,1,5,0,19,0,2,0,19,3,2,0,1,5,2,0,6,0,0,3,3,5,0,1,1,6,1,1,0,1,2,1,0,0,0,2,1,1,0,5,1,2,1,4,2,2,1,1,3,5,1798,1,2,"Hartford : Printed by Hudson & Goodwin, 1798[-1800].",Hartford,390,male,1748,1816,FALSE,"for blessedness to the redeemed? They stand by the mighty power of GOD , are one with CHRIST , and joint heirs of the fullness of the Lord. They may susser affliction for the short season of this life ; but when possessed of their Lord's temper, can glory in"
0043100400_000236,"The works of the late Reverend and pious Mr. Tho. Gouge: collected into one volume for the use of families, viz. I. A word to sinners and a Word to Saints, &c. II. The Principles of Christian Religion, Explained to the Capacity of the Meanest, with Prayers for Families, and on other Occasions. III. The Surest and Safest way of Thriving. IV. Christian Directions, shewing how to walk with God all the Day long. V. The Christian Housholder. VI. The Young Man's Guide through the World. Vii. The Principles of Christian Religion, with Practical Applications to each Head, in Two Parts, design'd as an help to Family-Catechising; with Prayers for Families and Particular Persons. Viii. A sermon of good works, wherein several Cases of Conscience concerning Alms-Giving are resolved. To which is prefixed the author's funeral sermon and a large account of his life and Charitable Deeds, by Arch-Bishop Tillotson. With a preface to the whole, by Timothy Rogers. M.A.",Thomas Gouge,95,2,2,0,2,6,0,0,1,0,2,2,1,1,1,1,0,5,1,10,3,1,0,0,1,1,1,5,0,3,2,2,1,0,2,0,2,1,1,0,2,0,0,1,0,1,0,2,0,0,12,1,1,2,1,0,1,0,2,2,4,1706,1,1,"London : printed by Tho. Braddyll, and are to be sold by the booksellers of London and Westminster, 1706.",London,661,male,1609,1681,FALSE,"ivisl: e.prcled? Anfio. Tlhefornof thankfgivin, is expressed in thee words , For thine is the Kingdom, the ower, and thl< Glory, for ever and ever, Amnen, IL - Pritziples of Chrifianz Religoio gathered into several I Heads, to be Taght toefich, who being grolly Ignorant, of : weak Memories, and"
0437700200_000101,"Sermons on various divine subjects; viz. I. Salvation by grace. II. The Spirit, the Sanctitifier and Comforter of the Redeemed. III. The Doubts of dejected Christians answered. IV. The Robe of Righteousness. V. On Elijah's Translation. VI. The tempted Saviour. Vii. The tempted Believer. Viii. All Things working together for the Good of Believers. IX. The Thief on the Cross. X. The Strength of Christ's Love to weak Believers. XI. The Sanctified Rod. XII. The suffering Jesus; or, A View of Christ in his dying Love. XIII. On Christ's Transfiguration. XIV. Persevering Grace. XV. A Door of Hope opened for the greatest Sinners. XVI. God the Christian's Refuge in the greatest Afflictions. XVII. On the Conversion of the Apostle Paul. XVIII. Balaam's Request. XIX. The Support of aged Christians. XX. The sin and mischief of bad company. By John Farmer, M.A.","Farmer, John, M.A.",151,0,2,3,0,13,0,0,1,0,0,0,0,1,1,2,0,0,2,25,8,2,0,1,2,0,0,0,0,1,1,1,6,0,5,2,3,1,0,5,0,1,1,1,0,4,10,1,0,3,15,16,3,4,1,0,0,1,0,0,2,1744,1,1,"London : printed for John Oswald, at the Rose and Crown in the Poultry, near the Mansion-House, M.DCC.XLIV. [1744].",London,428,unknown,,,FALSE,"his Son. When Peter preached his first Sermon, after the Resurrection of Christ , his Hearers were first pricked in the Hearts , before they believed in Christ , and embraced him for their Saviour , as II 37 and 41 God awakened the Apostle Paul to a Sight of"
