PassageID,Title,Author,Total termFreq,termFreq(),termFreq(adventur),termFreq(ag),termFreq(apper),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0691900202_000086,"The history of Tom Jones, a foundling. In four volumes. By Henry Fielding, Esq;",Henry Fielding,56,0,0,0,0,6,2,2,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,1,1,0,1,3,3,0,0,0,0,1,1,0,1,0,1,5,0,0,0,1,1,0,1,1,0,0,3,5,4,0,1773,2,4,"London : printed for W. Strahan, J. & F. Rivington, Hawes & Co. W. Johnston, T. Longman, S. Crowder, T. Caslon, E. & C. Dilly, T. Cadell, G. Robinson, T. Becket, T. Davies, T. Lowndes, Richardson & Richardson, and R. Baldwin, MDCCLXXIII. [1773].",London,338,male,1707,1754,TRUE,"harlotry of the ornaments. It would also be a happy thing for all naturalists, whether poets or writers in prose , if they would, in the words of a TRUE poet, "" Look through nature up to Nature's God!"" Dr. Darwin is certainly a man of great fancy; but I"
0453800202_000030,"Azemia, a novel: containing imitations of the manner, both in prose and verse, of many of the authors of the present day; with political strictures. By J. A. M. Jenks. In two volumes. ...",William Thomas Beckford,57,0,0,1,0,3,1,3,0,0,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,7,0,1,0,1,0,0,1,0,0,3,2,0,0,0,0,2,1,1,0,1,0,0,0,1,3,0,2,1,3,0,0,0,4,2,1,5,1798,2,2,"London : printed by and for Sampson Low, No. 7, Berwick Street, Soho, 1798.",London,254,male,1760,1844,FALSE,"history of mankind . Upon this were founded those romances of knight. errantry, which carried an ideal chivalry to a still more extravagant height than it had risen in fa. There was displayed in them a new and very wonderful sort of world, hardly bear. ing any resemblance to the"
1122700201_000003,"Constantia Neville; or, the West Indian. A novel. In three volumes. By Helena Wells, Author of ``the Step-Mother,'' &c. ...",Helena Wells,64,0,0,0,0,1,1,3,1,1,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,4,0,1,0,0,3,0,4,4,4,0,0,0,1,0,2,0,3,1,0,0,1,0,3,0,1,0,0,0,0,5,6,1,2,4,1800,1,3,"London : printed by C. Whittingham, Dean-Street, Fetter-Lane, for T. Cadell, jun. and W. Davies, Strand ; and W. Creech, Edinburgh, 1800.",London,398,female,,,FALSE,"heaviest on Mr. Pope himself. There is visibly more study, and less of nature and the heart in his Letters, than in those of some of his correspondents. iie had formed himself on the manner of Voiture, and is too fond of writing like a wit. His Letters to Ladies"
0656300601_000022,"The progress of romance, through times, countries and manners; ... in a course of evening conversations. By C. R. author of the English Baron, The two mentors, &c. In two volumes. ...",Clara Reeve,64,0,1,2,0,1,2,0,0,0,1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,2,0,1,2,1,0,1,2,0,0,1,10,1,0,1,0,0,1,0,1,2,1,5,0,0,0,0,2,0,2,0,0,1,7,2,3,1,1785,1,2,"[Colchester] : printed for the author, by W. Keymer, Colchester, and sold by him; sold also by G. G. J. and J. Robinson, London, 1785.",Colchester,159,female,1729,1807,TRUE,"]'R 0177ai nz7 i c7.. ~~~ ~~~~ -~ ~ ~ "". A?? ""1? l;  I ~ _ _ iii i -; - ety~u m & eri ei it /0i~~j ao/ t/ 1, óye THE OLD ENGLISH BABRON. -- -- -- UA GOTHIC STORY . THE FIFTH EDITION. LONDON: PRINTED"
0869800600_000002,"Jeffery's edition of The castle of Otranto, a Gothic story. Translated by William Marshal, Gent. from the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas at Otranto.",Horace Walpole,55,0,0,0,0,8,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,3,3,1,1,0,1,1,0,0,0,2,0,1,0,6,0,0,1,1,1,0,1,0,3,0,0,2,1,1,1,1,2,0,1,1,0,0,3,1,1,0,1800,1,1,"London : printed by W. Blackader, 10, Took's Court, Chancery Lane; and sold by the publisher [Edward Jeffery], No. 11, Pall-Mall, 1800.",London,176,male,1717,1797,TRUE,"this study are all the stupendous works of the Almighty Hand that lie within the reach I A of of our observation- -- the works of man perfection is aimed at, but it can only be found in those of the Creator. The contemplation of perfecion must produce delight -"
0806100202_000081,"The female Quixote: or, the adventures of Arabella. In two volumes. ...",Charlotte Lennox,58,0,0,2,0,5,2,0,1,0,0,2,0,6,0,4,0,0,3,2,0,0,0,0,1,1,0,3,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,4,0,2,0,0,3,4,0,1752,2,2,"Dublin : printed for J. Smith, at the Philosophers-Heads on the Blind-Quay, MDCCLII. [1752].",Dublin,256,female,1729,1804,TRUE,"/~4~ lylii wi/a z~uy  a lzssi z, 1~~~~~~~~1 "", pt, THE ADVENTURES o F Roderick Random. Et genus & virtus , nisi cum rt, vilior alga eft. HOR; IN TWO VOLUMES.. VOL. I. THE TENTH EDITION. ILLUSTRATED WITH FRONTISPIECES. LONDON: Printed for W. Strahan, 7 Rivington & Sonm, T."
0440100300_000067,"The orientalist: a volume of tales after the Eastern-Taste. By the author of Roderick Random, Sir Launcelot Greaves, &c. and others.",Tobias Smollett,57,0,1,1,0,2,1,2,0,0,3,0,0,0,1,0,0,0,4,1,1,3,0,0,1,5,1,0,0,0,0,2,1,0,1,2,3,1,0,1,1,0,0,0,4,1,0,0,0,0,1,0,3,1,2,0,0,1,5,0,0,0,1764,1,1,"Dublin : printed by James Hoey, junior, 1764.",Dublin,289,male,1721,1771,TRUE,"be followed, If not, you are but where you were before. before. The Romance is an heroic fable , which treats of fabulous persons and things. The Novel is a picure of real life and manners , and of the times in which it is written. The Romance in lofty"
0036400201_000001,"The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams. By Henry Fielding, Esq. ...",Henry Fielding,55,0,1,0,0,2,0,3,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,1,0,0,3,0,1,0,0,1,3,1,2,0,0,3,5,0,0,3,3,0,0,2,1,0,0,2,5,2,0,1783,1,2,"Dresden : 1783. Printed by C. and F. Walther, [1783].",Dresden,274,male,1707,1754,TRUE,"compositions which were once so celebrated under the name of romance , a set of human beings, trained up in fanciful principles, and elevated to the highest scale of imaginary perfection, are engaged in a series of equally extraordinary adventures ; so in pastoral, the model of character and the"
0951200302_000006,"The progress of romance, through times, countries, and manners; with Remarks on the Good and Bad Effects of it, on them Respectively; in a course of evening conversations. By C. R. author of the English Baron, the Two mentors, &c. In two volumes. ...",Clara Reeve,67,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,1,0,3,2,1,1,2,0,1,1,0,4,3,4,2,0,0,0,0,0,0,0,2,0,6,0,0,2,2,2,0,2,0,0,3,6,3,0,3,1785,2,2,"Dublin : printed for Messrs. Price, Exshaw, White, Cash Colbert, Marchbank and Porter, M,DCC,LXXXV. [1785].",Dublin,134,female,1729,1807,TRUE,"with limofins, or the inhabitants of the south of France, the firtp poetry among the vernacular languages of Europe, the provenfal, or limojin, gradually formed itself, on either fide the Pyrenees, in the neighbourhood of the arabs. Tenzonets, sonnets, idyls, villanefcas, sirventes, madrigals, canzonets, and other forms, invented for witty"
0584001902_000001,"The history of the adventures of Joseph Andrews, And of his Friend Mr. Abraham Adams. Written in Imitation of The Manner of Cervantes, Author of Don Quixote. In two volumes. ...",Henry Fielding,54,0,2,1,0,4,3,2,0,0,0,0,0,0,2,3,0,1,6,1,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,1,0,1,2,1,5,0,1742,2,2,"Dublin : printed by S. Powell, for G. Ewing, and W. Smith in Dame-Street, and G. Faulkner in Essex-Street, MDCCXLII. [1742].",Dublin,175,male,1707,1754,TRUE,"inhabitants invifible to the naked eye, but as perfea in all their parts, and enjoying life as indisputably, as the elephant or the whale. But, if from the earth, and from these mi,, wonders, the philosophic eye is raised towards the Heavens, what a stupendous scene there opens to its"
0238600103_000024,Henry; in four volumes. By the author of Arundel. ...,Richard Cumberland,61,0,0,2,0,3,4,4,0,0,1,0,1,0,2,0,5,0,0,2,0,0,0,0,0,1,0,1,1,2,0,3,1,2,2,9,2,3,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2,0,1795,3,4,"London : printed for Charles Dilly, in the Poultry, 1795.",London,319,male,1732,1811,TRUE,"too c; n: lt Marks C tani idle encrvated Education . f1: 0m the in;, ullriouts l'c, .'l.ic to the accom p' ilicd 1: ^, : it, i; .', flom tlhe iambilcft Scri: VI : ' rt. t!' f'rlt' ratc St;; /:, /; i:,, we should see every i', 1:"
0259800108_000098,"Clarissa. Or, the history of a young lady: comprehending the most important concerns of private life. By Mr. Richardson, Author of Pamela and Sir Charles Grandison. In eight volumes. ...",Samuel Richardson,63,0,0,1,0,7,0,3,2,0,0,4,0,0,0,1,0,0,3,0,0,1,3,1,0,3,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,2,0,0,1,1,8,1,1,1,0,0,3,6,1,0,1764,8,8,"London : printed for J. Rivington, in St. Paul's Church-Yard; W. Johnston, in Ludgate-Street; C. Rivington, in Staining-Lane; R. Withy, in Cornhill; J. Coote, and M. Richardson, in Paternoster-Row; and T. Lownds, in Fleet-Street, MDCCLXIV. [1764].",London,305,male,1689,1761,TRUE,"that of corn. Mons. Du Hamel, a member of the French academy, by philosophically investigating the principles of husbandry, has made it a fashionable fiudy, and introduced a taste for agriculture, which has already been attended with the most beneficial effets. Nor is that worthy citizen the only man of"
1471300102_000101,"Continuation of the complete history of England. By T. Smollett, M.D.",Tobias Smollett,54,0,0,2,0,1,0,2,0,0,1,0,0,0,5,0,2,0,1,3,1,0,1,0,3,0,2,2,0,0,0,1,0,0,1,3,1,0,0,1,0,4,0,1,2,0,0,0,0,0,0,1,0,3,0,0,0,1,2,2,2,3,1766,2,2,"London : printed for Richard Baldwin, at the Rose in Pater-noster-Row, MDCCLXVI. [1766].",London,519,male,1721,1771,TRUE,"his servants were qualified to read to him, and to perform the office of amanuenses. He was elegant, says Nepos, not magnificent; splendid, not profuse. The unaffected beauty of delicate neatness was his object, not the ostentation of opulence. A very distinguished and honourable part of his character was his"
0951200302_000015,"The progress of romance, through times, countries, and manners; with Remarks on the Good and Bad Effects of it, on them Respectively; in a course of evening conversations. By C. R. author of the English Baron, the Two mentors, &c. In two volumes. ...",Clara Reeve,58,0,0,1,0,1,5,0,2,1,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,2,5,0,1,0,3,0,0,0,1,5,3,3,0,1,0,0,0,0,2,0,0,2,2,0,0,2,1785,2,2,"Dublin : printed for Messrs. Price, Exshaw, White, Cash Colbert, Marchbank and Porter, M,DCC,LXXXV. [1785].",Dublin,134,female,1729,1807,TRUE,"and his dryads, he will have nothing left that can be called poetry . In like manner , almost all the fictions of the lait age will vanifl, if you deprive them of a her: nit and a wood, a battle and a ihipwreck. Why this wild strain of imrngmnation"
0027400301_000002,"Clarissa. Or, the history of a young lady: comprehending the most important concerns of private life. In seven volumes. To each of which is added, a table of Contents. The fourth edition. In which many passages and some letters are restored from the original manuscripts. And to which is added, an ample collection of such of the Moral and Instructive sentiments interspersed throughout the Work, as may be presumed to be of general Use and Service. ...",Samuel Richardson,59,0,0,0,0,1,0,2,4,0,1,2,0,0,0,0,0,0,5,1,0,0,1,0,0,2,0,1,1,0,0,1,2,0,2,2,1,1,2,1,1,0,1,0,3,0,1,1,0,0,1,0,2,0,0,7,0,0,7,1,0,1,1751,1,7,"London : printed for S. Richardson: and sold by John Osborn, in Pater-Noster Row; by Andrew Millar, over-against Catharine-Street in the Strand; by J. and J. Rivington, in St. Paul's Church-yar[d] and by J. Leake, at Bath, M.DCC.LI. [1751].",London,429,male,1689,1761,TRUE,"world; and I am afi; id, my lord, equally unknown to tlhofe who have always found the world ready to applaud them. Tis therefore not unlikely that the design of this address may be mistaken, and the effets of my fear imputed to my vanity. They who see your lordship's"
0951200301_000024,"The progress of romance, through times, countries, and manners; with Remarks on the Good and Bad Effects of it, on them Respectively; in a course of evening conversations. By C. R. author of the English Baron, the Two mentors, &c. In two volumes. ...",Clara Reeve,62,0,1,1,0,3,11,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,4,5,0,0,0,0,1,0,1,6,0,2,0,1,0,1,0,0,1,0,0,3,4,1,1,1,1785,1,2,"Dublin : printed for Messrs. Price, Exshaw, White, Cash Colbert, Marchbank and Porter, M,DCC,LXXXV. [1785].",Dublin,163,female,1729,1807,TRUE,"with wit, sat re, and a variety of humorous incidents, related in %uent lang . age , per fe&ly adapted to the scenes , which,; the very delicate reader will wish were in higher life ; howe: e er, they, are rerpetuaily spirited, and discover an uncormoin quickness of thought"
0033000101_000001,"Eloisa: or, a series of original letters collected and published by Mr. J. J. Rousseau, Citizen Of Geneva. Translated from the French.",Jean-Jacques Rousseau,60,0,0,1,0,3,6,0,3,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,2,1,0,0,0,2,0,0,0,1,0,3,0,0,0,0,1,0,2,4,3,3,1,0,1,0,0,1,2,2,0,1,4,0,2,3,1784,1,4,"London : printed by H. Baldwin: sold by R. Baldwin, In Pater-Noster Row; and T. Becket, In Pall-Mall, MDCCLXXXIV. [1784].",London,350,male,1712,1778,TRUE,"Flora thrown, On beds of yielding vegetable down, Raise lust in pinks; and with unhallowed fire Bid the soft virgin violet expire? X 90 Is it for me to creep, or soar, or doze, In modish song, or fashionable prose ? (y) To are rightly instituted in their works ,"
0345500108_000099,"Clarissa. Or, the history of a young lady: comprehending the most important concerns of private life. By Mr. Richardson, Author of Pamela and Sir Charles Grandison. In eight volumes. ...",Samuel Richardson,61,0,0,1,0,5,0,4,2,0,0,4,0,0,0,1,1,0,6,0,0,1,0,1,0,3,0,2,0,1,0,2,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,1,1,6,2,1,1,0,0,1,6,1,0,1768,8,8,"London : printed for J. Rivington, R. Baldwin, W. Johnston, S. Crowder, C. Rivington, T. Lownds, T. Davies, J. Johnson and J. Payne, W. Griffin, T. Becket, F. Newbery, T. Cadell, and J. Knox, M.DCC.LXVIII. [1768]-69.",London,308,male,1689,1761,TRUE,", 4; : C ""1"" .B. 78 sg ·· i d qat ria r; -- ····- · p; i -·.·"" -- -···;; - pip~; t''' '' : : -"":; -·-·· C : · 1 s · ·'' , ?.·: i : -- - r ..I, I"" ·: "" : ··"
0028700201_000001,Alwyn: or the gentleman comedian. In two volumes. ... .,Thomas Holcroft,44,0,0,2,0,2,0,1,2,0,1,0,1,1,1,0,1,1,1,1,0,2,0,0,1,0,1,0,0,2,0,2,0,0,2,1,2,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,3,1,4,0,1780,1,2,"London : printed for Fielding and Walker, 1780.",London,209,male,1745,1809,TRUE,"yet of which no two individuals are ever perfectly alike afford such a range for observation and inquiry a; might engrols the whole term of our short life if followed minutely. Besides all the animal creation obvious to our unassisted senses, the eye, aided by philosophical inventions, sees kes myriads"
1218702501_000001,"Eloisa: or, a series of original letters collected and published by J. J. Rousseau. Translated from the French. In four volumes. ...",Jean-Jacques Rousseau,59,0,0,1,0,2,6,0,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,2,0,0,0,1,0,2,0,0,1,0,1,0,2,4,3,3,1,0,1,0,0,1,2,2,0,2,4,0,2,3,1766,1,4,"Dublin : printed for P. Wilson, Bookseller, in Dame-Street, MDCCLXVI. [1766]",Dublin,284,male,1712,1778,TRUE,"latitude, or this privation; there are no words necessarily excluded firom our poetry by the number and construction of the letters and syllables of which they are composed. The famous esje videatur of Cicero, or its equivalent, would in Italy, England, Spain or France, be alike proper to a poet,"
0028500302_000081,"The history of Tom Jones, a foundling. By Henry Fielding, Esq; ...",Henry Fielding,55,0,0,0,0,6,3,3,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,2,3,0,0,0,0,1,1,0,1,0,1,4,0,0,0,1,2,0,1,2,0,0,2,7,3,0,1780,2,4,"Paris : printed by Fr. Amb. Didot the eldest, and sold by J. N. Pissot, and Barrois junior, Quai des Augustins. Booksellers, M.DCC.LXXX. [1780].",Paris,387,male,1707,1754,TRUE,"LETTERS OF A N ITALIAN NUN AND AN ENGLISH GENTLEMAN: TRANSLATED FROM;., tyfe frrnch O F J. I. ROUSSE A. II cor gradifce;  fervt a lui chri fyo dovwr eompife. DU B L IN: PRINTED FOR C JACKSON, BOOKSELLER, NO. 26, ANGLESEA street, M.DCC. LXXX <<4 < e. >*"
0310400102_000362,"The works of Henry Fielding, Esq; with the life of the author. In four volumes. ...",Henry Fielding,60,0,0,1,0,6,3,2,1,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,1,1,2,2,0,1,0,2,0,5,0,1,3,0,0,0,0,0,0,0,2,2,1,3,0,0,1,0,0,1,0,0,0,0,0,5,6,1,1762,2,4,"London : printed for A. Millar, opposite Catharine-Street, in the Strand, M.DCC.LXII. [1762].",London,591,male,1707,1754,TRUE,"head of these we muss, for many reasons , place Henry Fielding, one of the most motley of literary characters . This man was, in his early life , a writer of comedies and farces, very few of which are now remembered; after that, a praising barrister with scarce any"
0281600201_000116,Henry; in two volumes. By the author of Arundel. ...,Richard Cumberland,46,0,1,1,0,4,2,1,0,0,0,0,0,1,0,0,0,2,2,2,2,0,1,0,0,1,1,0,1,0,0,0,1,0,1,4,4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,1,3,2,1,1795,1,2,"Dublin : printed for P. Wogan, P. Byrne, W. Jones, H. Colbert, J. Millikin, [and 3 others in Dublin], 1795.",Dublin,457,male,1732,1811,TRUE,"THE Moral Miscellany: O R, A "" COLLECTION O F SELECT PIECES , In PROSE and VERS E FOR THE INSTRUCTION and entertainment of YOUTH. THE SIXTH EDITION. LONDON: PRINTED FOR A. STRAHAN; AND T. CADELL., IN THE STRAND. MDCCLXXXVII, AD V ER TI S EM ENT. HE Editor's principal"
0464600101_000001,The adventures of Roderick Random. A new edition. In two volumes. ...,Tobias Smollett,41,0,1,2,0,3,0,1,0,0,1,1,1,1,2,0,1,1,0,1,0,0,1,1,0,0,0,3,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,5,0,2,1,0,0,1,0,0,0,3,0,0,0,0,1784,1,2,"London : printed for J. Wren, and W. Hodges, MDCCLXXXIV. [1784].",London,245,male,1721,1771,TRUE,"in 4to. speaking of Novels strictly such, that is to say, if I take him right, certain Fictions of love adventures , written in Prose and artfully contrived to divert and injlrual the Readers, according to the learned Hietius's definition; he proceeds thus: Allho' hitherto this sort of Books have"
1449000108_000099,"Clarissa. Or, The history of a young lady: Comprehending the most important concerns of private life. In eight volumes.",Samuel Richardson,62,0,0,1,0,6,0,3,2,0,0,4,0,0,0,1,0,0,5,0,0,1,3,1,0,2,0,1,0,0,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,2,0,0,1,1,8,0,1,1,0,0,3,6,1,0,1759,8,8,"London : Printed for S. Richardson: and sold by C. Hitch and L. Hawes, in Pater-noster Row; A. Millar, over-against Catharine-street in the Strand; John Rivington, in St. Paul's Church yard; J. Rivington and J. Fletcher, in Pater-noster Row; and by J. Leake, at Bath, M.DCC.LIX. [1759].",London,309,male,1689,1761,TRUE,"of the principal char~dn i Sir Philip Sidney's  Arcadia,  and is thus accented pam~l. Southeast Mr. Pope, The Gods, to curse Pamela with her pray's, Gave the gilt coach and dappled Slanders mares.' Bau Richardson, whether through ignorance or design ad all his female pupils, constantly pronounced it"
1430000102_000002,"The works of Horatio Walpole, Earl of Orford. In five volumes.",Horace Walpole,55,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,2,2,0,0,2,1,0,0,0,1,0,1,2,4,0,1,1,2,0,0,1,0,3,0,0,3,1,1,2,1,0,0,1,1,0,1,4,1,1,0,1798,2,5,"London : printed for G.G. and J. Robisnon, Paternoster-Row, and J. Edwards, Pall-Mall, MDCCXCVIII. [1798].",London,643,male,1717,1797,TRUE,"later age , evidently showed that he had a predilecion for forefis and enchantnzents drear, and preferred theftory .9f Cambtican boldto Chaucer's works of humour, and his power of delineating characers from real life . That there is somewhat peculiarly captivating to a poetical mind in those fables , is"
0005300702_000038,"The history of Tom Jones, a foundling. By Henry Fielding, Esq; ...",Henry Fielding,53,0,0,0,0,6,3,2,0,0,1,0,1,0,3,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,2,3,0,0,0,0,1,1,0,1,0,1,4,0,0,0,1,1,0,1,2,0,0,3,5,3,0,1774,2,3,"Edinburgh : printed for A lexander Donaldson. Sold at his Shops, No. 48, East corner of St. Paul's Church-Yard, London; and at Edinburgh, M.DCC.LXXIV. [1774].",Edinburgh,363,male,1707,1754,TRUE,L E T T E R S LETTERS 0 r AN ITALIAN NUN AND AN ENGLISH GENTLEMAN. LETTERS OF AN ITALIAN NUN AND AN ENGLISH GENTLEMAN. Translated from the ftrench of J. J. ROUSSEAU. 11 cor gradifce; E frye a hi cbi L sluo dover corpiice. L O N D
1189600101_000040,"The miscellaneous works of Tobias Smollett, M. D. with memoirs of his life and writings. By Robert Anderson, M. D. in six volumes. ... . Containing the life of Smollett. The adventures of Roderick Random.",Tobias Smollett,70,0,1,0,0,1,0,6,0,0,2,0,1,0,4,0,0,2,0,0,0,3,2,0,1,0,0,13,1,0,0,5,2,0,0,6,1,2,0,1,2,0,2,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,4,0,3,0,1800,1,6,"Edinburgh : printed by and for Mundell & Son; and sold in London by Otridge & Son, Vernor & Hood, J. Cuthell, J. Walker & Lackington, Allen & Co., 1800.",Edinburgh,624,male,1721,1771,TRUE,"E late editor of Mr. Pope's works , in a very ingenious note, wherein he traces the&progrefs of romance writing , juftlyobferves, that this species of composition is now brought to maturity by Mr. De Marivaux in France, and Mr. Fielding in England. I HAVE but one qbje&ion to make"
