PassageID,Title,Author,Total termFreq,termFreq(),termFreq(author),termFreq(axiom),termFreq(book),termFreq(breviti),termFreq(celebr),termFreq(comprehens),termFreq(contain),termFreq(contract),termFreq(curios),termFreq(digest),termFreq(discern),termFreq(discov),termFreq(discoveri),termFreq(doctrin),termFreq(establish),termFreq(fact),termFreq(fame),termFreq(few),termFreq(foundat),termFreq(gener),termFreq(geniu),termFreq(grandeur),termFreq(human),termFreq(idea),termFreq(infinit),termFreq(intellig),termFreq(judgment),termFreq(know),termFreq(knowledg),termFreq(law),termFreq(learn),termFreq(littl),termFreq(magnific),termFreq(mankind),termFreq(maxim),termFreq(multitud),termFreq(natur),termFreq(notion),termFreq(number),termFreq(opinion),termFreq(order),termFreq(perceiv),termFreq(philosophi),termFreq(precept),termFreq(principl),termFreq(read),termFreq(reason),termFreq(receiv),termFreq(reduc),termFreq(refin),termFreq(sentenc),termFreq(set),termFreq(short),termFreq(simpl),termFreq(small),termFreq(specul),termFreq(studi),termFreq(subject),termFreq(sublim),termFreq(suprem),termFreq(system),termFreq(tenet),termFreq(theorem),termFreq(truth),termFreq(univers),termFreq(varieti),termFreq(variou),termFreq(view),termFreq(volum),termFreq(wonder),termFreq(word),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0031801000_000036,"The world unmask'd: or, the Philosopher the greatest Cheat; in twenty-four dialogues Between Crito a Philosopher, Philo a Lawyer, and Erastus a Merchant. In which True Virtue is distinguished from what usually bears the Name or Resemblance of it: The many Prejudices and Mistakes in Judgment and Practice, in regard to conscience and religion, are examined and rectified: And the Value of truth is shewn; with the Reasons why it is not more generally known. To which is added, The state of Souls separated from their Bodies: Being an Epistolary Treatise, wherein is proved, by a Variety of Arguments, deduced from Holy Scripture, that the Punishments of the Wicked will not be Eternal; and all Objections against it solved. In Answer to a Treatise, entitled, An Enquiry into Origenism. Together with A Large Introduction, evincing the same Truth from the Principles of Natural Religion. Translated from the French.",Marie Huber,67,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1,0,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,26,1,1,0,0,0,0,1,7,1,0,1736,1,1,"London : printed for A. Millar, over-against St. Clement's Church in the Strand, MDCCXXXVI. [1736].",London,455,female,1695,1753,FALSE,"and within by'that of Con"" "" This is the. Foundation of the Christian Religion; "" chrifti.nity adds nothing to it, as to the Substance "" and ffential Part; but serves to explain it, and show "" Men the use they may make of it. at, in a particular "" manner,"
0046901400_000001,"Letters on Popery: being a vindication of the civil principles of Papists. By Cosmopolita, and others.",Cosmopolita,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,1,0,0,1,0,1,1,1775,1,1,"Dublin : printed by R. Ennis, Bookseller in Thomas-Street, [1775].",Dublin,62,female,,,FALSE,"L E T T E R S LETTERS PON POPERY *4, a A, A' LETTERS O N POPERY: BEING A VINDICATION OF THE Civil Principles of PAPISTS. BY COSMOPOLITA, and Others. - I will nothing exrenuate, Nor aught set down in Mlalice. siaik S r E .'s othe!lo. ID U"
0516700401_000013,"Translation of the letters of a Hindoo Rajah; written previous to, and during the period of his residence in England. To which is prefixed a preliminary dissertation on the History, Religion, and Manners, of the Hindoos. In two volumes. By Eliza Hamilton. ...",Elizabeth Hamilton,42,0,2,0,4,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,1,1,4,1,1797,1,2,"Dublin : printed for H. Colbert, No. 136, Capel-Street, 1797.",Dublin,183,female,1758,1816,FALSE,"of seeking for truth in the regions of darkners; and remaining in the land of his fathers, receive the gifts of happiness into the boson of content. Let thine ears now listen to the words of Sheelinaal; ald from his experience he thou contented to receive the fruits of, \"
0631300200_000012,An estimate of the religion of the fashionable world. By one of the laity.,Hannah More,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,2,0,3,0,0,0,0,1,2,0,0,1,0,3,0,0,4,1,0,0,1,0,2,2,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1791,1,1,"London : printed for T. Cadell, in the Strand, M.DCC.XCI. [1791].",London,270,female,1745,1833,TRUE,"prospect of a felicity that shall have no end. It does not however seem a very probable means of adding to the stock of human happiness, by plundering mankind mankind of that principle , by the deftrution of which friendship is robbed of its bond, society of its security, patience"
0857501100_000003,"Madam Johnson's present: or, every young woman's companion, in useful and universal Knowledge. Digested under the following Heads: I. Spelling, Reading, Writing, and Arithmetick, taught without the Help of a Master. II. The Compleat Market-Woman. III. The Cook's Guide for dressing all Sorts of Flesh, Fowl and Fish. IV. For Pickling, Pastry, and Confectionary. V. An Estimate of the Expences of a Family in the middling Station of Life. VI. The Art and Terms of Carving Fish, Fowl, and Flesh. Vii. A Bill of Fare for every Month in the Year for Dinner, Supper, and also for extraordinary Occasions. Viii. The Young Woman's Instructor for the right Spelling of Words used in Marketting, Cookery, Pickling, Preserving, &c. &c. &c. To this edition are added, some plain and necessary directions to maid-servants in general, and several useful tables: Which renders it the Completest Book of the Kind ever published. The Compiler, Madam Johnson, in order to make this Book come as cheap as possible to the Purchasers, has, out of her Benevolence, fixed the Price at 1 s. 6 d. Bound; though it contains double the Quantity that is usually sold for that Sum.","Johnson, Mary",52,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,3,1,2,0,0,0,4,4,9,0,0,4,1,0,1,3,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1766,1,1,"London : printed for W. Nicoll, in St. Paul's Church-Yard, MDCCLXVI. [1766].",London,217,female,,,FALSE,"them the End of their Lxiftence, and pointed out Means of happiness suitable to a rational Creature. to a Mind thus long inveloped in Sense and Ignorance, how transporting mutl be the firit Discoveries of the supreme Author of his Being! I mean, such Discoveries as human Nature is capable"
0613000400_000015,A treatise on the immutability of moral truth. By Catharine Macaulay Graham.,Catharine Macaulay,37,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,5,0,0,2,0,1,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,1,0,0,1,2,0,1783,1,1,"London : printed by A. Hamilton, jun. And sold by C. Dilly, Poultry ; G. Robinson, Paternoster Row ; T. Cadell, Strand ; T. Lewis, Covent-Garden ; J. Walter, Charing-Cross ; and R. Faulder, New Bond-Street, MDCCLXXXIII. [1783].",London,341,female,1731,1791,TRUE,"if the perfea benevolence of God, supposing him to have such an attribute; is necessarily limited in its effeas, by anim potence in power, and the ultimate advantage of an almost infinite extensive system , by the sacrifice of the convenience and hap, piness of the subordinate component parts, is"
0343200102_000002,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,40,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0,2,5,0,1,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,TRUE,"it be conceived, that M. de Vol B 3 taire, -6 taire, in speaking of his enemies, has permitted himself to lavish, in every page, the epithets ofbeggar, infe, rabble.; that he has called M. de Pompig nan a fool *, and J. J. Rousseau a blackguard? without speaking of"
0019300102_000035,"Andrew Stuart, or the northern wanderer. A novel. In Four Volumes. By Mary Ann Hanway. Author of Ellinor, or the World as it is. ...",Mary Ann Hanway,33,0,2,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,2,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1800,2,4,"London : printed at the Minerva Press, for William Lane, Leadenhall-Street, 1800.",London,316,female,,,FALSE,"Iunles I felt a conviction of their es Jiacay, utility, and necessity to assist the cause of rligion, justice, aind vii tue. These beino my sentiments, in a .convecrsationl \ ith my tutor, I had the temerity to gives an opinion on tlis momentous sui)jcct; saying that it was iepugnant"
0617501500_000077,Letters on education. With observations on religious and metaphysical subjects. By Catherine Macaulay Graham.,Catharine Macaulay,41,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,1,2,1,1,1,0,1,1,2,1,0,0,0,0,1,0,0,2,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,2,3,0,1790,1,1,"Dublin : printed for H. Chamberlaine and Rice, L. White, W. Mc. Kenzie, J. Moore, Grueber and Mc. Allister, [and 2 others in Dublin], 1790.",Dublin,336,female,1731,1791,TRUE,"of what is calculated to exalt the higher passions of the soul, will either fail of the intended purpose, by weakening the strength of their influence, or in minds congenial to such exaltations, they will be apt to raise an enthusiasm unfavourable to the temper of TRUE philosophy , and"
0488700101_000028,Strictures on the modern system of female education. ... By Hannah More. In two volumes. ...,Hannah More,52,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,2,6,0,6,5,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,2,0,1799,1,2,"London : printed for T. Cadell Jun. and W. Davies, 1799.",London,295,female,1745,1833,TRUE,"of of youth with the aids of long fighted experience, to enable them to discover spots in the brightness of that life which dazzles them in profpet, though it is probable they will after all choose to believe their own eyes rather than the offered glass, CHAP. VII On female"
0631600600_000012,An estimate of the religion of the fashionable world. By Hannah More.,Hannah More,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,3,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1793,1,1,"London : printed for T. Cadel, in the Strand, 1793.",London,269,female,1745,1833,TRUE,"often an in effeaual curb; to think of attaining the same end by feebler means, is as if one flould expect to make a watch gq the better by breaking the maia fpring nay as absurd as if the philo philosopher who inculcates the doctrine , Should undertake with one"
1249800801_000001,"A clear and concise account of the origin and design of Christianity. Intended as a second part to a work entitled, ""the first principles of religion, and the existence of a Deity, explained in a series of dialogues adapted to the capacity of the infant mind."" ...",Dorothy Kilner,44,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,2,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,1,3,2,3,0,1781,1,2,"London : printed and sold by John Marshall and Co. No. 4, Aldermary Church-Yard, in Bow Lane, [1781].",London,178,female,1755,1836,FALSE,"CLEAR and CONCISE ACCOUNT OF THE ORIGIN and DESIGN O F CHRISTIANITY. INTENDED As a Second Part to a Work entitled, ""e ihe silts"" ""Of RELIGION, and the EXIST ENC E ""of a DEITY, explained in a Series of Dialogues ""adapted to the Capacity of the Infant Mind."" VOL. I."
0343200202_000049,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,52,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,5,5,0,0,0,2,1,0,2,0,0,2,0,1,3,0,0,4,0,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,3,3,0,1787,2,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,151,female,1746,1830,TRUE,"first heretics took the name of Gnofics. This word signified, a learned and celebrafed aan; and, in effect, those heretics boasted of possessing extraordinary knowledge and infight. They endeavoured to prove, that there are in the world an infinity of disorders, irregularities, and contradictions. they sought, they said, but to"
0229600701_000067,"La belle assemblée: or, the adventures of twelve days. Being a curious collection of remarkable incidents which happen'd to some of the first quality in France. Written in French for the entertainment of the King, and dedicated to him, By Madam de Gomez. In two volumes.",Madeleine Angélique Poisson Gomez,43,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,1,0,1,2,0,1,5,0,0,1,2,0,1,2,2,1,1,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1740,1,3,"Dublin : printed by M. Rhames. For R. Gunne, in Caple-Street, G. Risk, G. Ewing, W. Smith, and T. Moore, Bookseller, in Dame Street, MDCCXL. [1740].",Dublin,285,female,1684,1770,FALSE,"is too short to obtain it in Perfection. Study (said Cc limena) supplies the place of Experience, since that lays before us all the famous aetions of the pall Ages. Doubtless, (repl'd he, that hadfpoke fir?) no Man ever made himself completely knowing by his own proper Experience; and without"
0941400101_000013,"Memoirs of modern philosophers. In three volumes. By Elizabeth Hamilton, ...",Elizabeth Hamilton,31,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1800,1,3,"Bath : printed by R. Cruttwell; for G. G. and J. Robinson, London, 1800.",Bath,355,female,1758,1816,FALSE,"The breast of our hero now glowed with an ambition, which not all the praises bestowed upon his pretty taste as a friseur, had power to gratify. The applause he had met with as an orator, enflamned his desire to figure as an author . To the unitiated in the"
0343200102_000047,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,0,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,2,1,0,1,0,0,0,1,3,1,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,TRUE,"go along, that de oette force dont il dicrit les aeaurs, is not French. On de crit ave force; but we do not say, la force dont ox decrit le gouvernement, ec. The last phrase in this passage, which is so disagreeable to the ear, is also deficient in exacnefs."
0691101400_000006,An address to the opposers of the repeal of the Corporation and Test Acts.,Anna Laetitia Barbauld,30,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,1790,1,1,"London : printed for J. Johnson, No 72, St. Paul's Church-Yard, MDCCXC. [1790].",London,44,female,1743,1825,TRUE,"policy, far more liberal and comprehensive than the boasted establishments of Greece and Rome, ihe diffuses her blessings to every class of men; and even extends a smile of hope and promise to the poor African, the victim of hard, impenetrable avarice. Man, as man, becomes an object of refpe6t."
0343200201_000004,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,49,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,1,4,1,1,0,0,0,0,1,0,0,2,1,1,3,1,0,0,3,2,0,0,0,0,1,0,3,1,0,1787,1,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,160,female,1746,1830,TRUE,"the main point, to this; it appears much more probable to us that there is no God: therefore .we agree to believe that there is none. But is a probabii. ty, however great it may be, sufficient to authorise so dangerous an opinion ? and would not a reasonable and"
0101600800_000003,"Madam Johnson's present: or, every young woman's companion, in useful and universal knowledge. Digested under the following Heads: I. Spelling, Reading, Writing, and Arithmetick, taught without the Help of a Master. II. The Compleat Market-Woman. III. The Cook's Guide for dressing all Sorts of Flesh, Fowl and Fish. IV. For Pickling, Pastry, and Confectionary. V. An Estimate of the Expences of a Family in the middling Station of Life. VI. The Art and Terms of Carving Fish, Fowl, and Flesh. Vii. A Bill of Fare for every Month in the Year for Dinner and Supper, and also for extraordinary Occasions. Viii. The Young Woman's Instructor for the right Spelling of Words used in Marketting, Cookery, Pickling, Preserving, &c. &c. &c. To this edition are added, some plain and very necessary directions to maid-servants in general, and several useful Tables: Which renders it the Completest Book of the Kind ever published. The Compiler, Madam Johnson, in order to make this Book come as cheap as possible to the Purchasers, has, out of her Benevolence, fixed the Price at 1 s. 6 d. Bound; though it contains double the Quantity that is usually sold for that Sum.","Johnson, Mary",53,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,2,2,0,0,0,4,4,9,0,0,3,1,0,1,5,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2,0,1765,1,1,"London : printed for J. Fuller, in Blowbladder Street; and W. Nicoll, in St. Paul's Church-Yard, [1765].",London,214,female,,,FALSE,"the Brute, and commenced Man; then he came under the Predicament of a rational Creature, conceived the first Notions of moral Rectitude, the Cause, Manner, and End of his Exifience. cense, Appetite, and the tumultuary Paitions then began to lose their Force, and to own the Dominion of the Intellet."
0343200102_000011,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,46,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,6,4,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,1,0,0,0,1,0,0,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,TRUE,"have proposed this pretended difficulty. So far are we fi-om being told by religion, that God will puniij mein ( 57) men for having been ignorant of his laws , when they) have not had an oppo'tiunity of becoming acquainited with them;, that, on the contrary, we are inftruted by"
0836400101_000004,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. ...",Hester Chapone,52,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,1,1,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,8,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,3,0,3,1,2,1,2,0,3,0,1773,1,2,"London : printed by H. Hughs, for J. Walter, Homer's Head, Charing-Cross, MDCCLXXIII. [1773].",London,207,female,1727,1801,TRUE,"who had the advantage of conversing with our Lord, to bear witness of his miracles and refur retion and who, after his afcen sion, were assisted and inspired by the Holy Ghoft. this sacred volume nmuf be the rule of your life. -- In it you will find all truths"
