PassageID,Title,Author,Total termFreq,termFreq(),termFreq(adventur),termFreq(ag),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1342900100_000006,"Rudiments of taste. In a series of letters, from a mother to her daughters. By the Author of the life of Jacob.","Peddle, M, Mrs",54,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,0,2,0,0,5,0,3,7,0,0,0,1,2,3,0,0,0,4,1,0,0,0,0,0,0,1,1,2,1,0,4,1,1,0,1790,1,1,"Dublin : Printed for H. Chamberlaine, P. Byrne, J. Moore, J. Jones, Grueber and M'Allister, and W. Jones, MDCCXC. [1790].",Dublin,70,female,,,FALSE,"so often exerted in thieir behalf. Such an adventure as that of David with Goliah, would have been thought by a pagan writer , sufficient grounds for exalting his favourite to a God i yet the inspired Biographer has drawn that Prince with all his frailties about him; all the"
0607600700_000016,"Secret memoirs and manners of several persons of quality, of both sexes. From the new Atalantis, an island in the Mediteranean. Written originally in Italiam [sic].",Delarivier Manley,43,0,0,2,0,1,1,1,3,0,0,1,0,2,0,2,2,0,0,0,0,0,0,1,3,0,0,2,3,1,0,1,0,0,3,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5,1709,1,1,"London : printed for John Morphew, and J. Woodward, 1709.",London,255,female,1663,1724,TRUE,"named Madamoifel Charlot, left to his Care by her Father, for whom he had as great a Friendihip, as a Statesman can be supposed to have. The young Chariot had lost her Mother long before: Her Dowry amounted to forty thousand Crowns; the Family was Noble, and there was almost"
0271400200_000036,Letters on education. With observations on religious and metaphysical subjects. By Catharine Macaulay Graham.,Catharine Macaulay,54,0,0,3,3,0,1,0,2,1,0,0,0,0,0,0,1,3,1,0,0,0,2,0,1,0,3,0,1,0,2,6,0,4,3,3,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,3,0,0,1,3,1790,1,1,"London : printed for C. Dilly, in the Poultry, MDCCXC. [1790].",London,525,female,1731,1791,TRUE,"moral novel writer of the whole class, I flould not pay the Came compliment. It is true, that he is fublimcly pathetic; and though prolix to a blameable degree, he will be; itways read , for the first tine, with great satisfaction; but his history of Pamela, which exhibits a"
0628400901_000003,"The entertaining novels of Mrs. Jane Barker, of Wilsthorp in Northamptonshire. I. Exilius: Or, The Banished Roman. Written for the Improvement of some Young Ladies of Quality. II. Clelia and Marcellus: Or, The Constant Lovers. III. The Reward of Virtue: Or, The Adventures of Clarinthia and Lysandra. IV. The Lucky Escape: Or, The Fate of Ismenus. V. Clodius and Scipiana: Or, The beautiful Captive. VI. Piso: Or, The lewd Courtier. Vii. The Happy Recluse: Or, The Charms of Liberty. Viii. The Fair Widow: Or, False Friend. IX. The Amours of Bosvil and Galetia.",Jane Barker,60,0,0,5,5,3,1,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,1,2,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,3,0,1,0,0,4,0,6,1,0,3,0,4,0,1,1743,1,2,"London : printed for C. Hitch, at the Red Lion in Pater-Noster Row, MDCCXLIII. [1743].",London,195,female,1652,1732,TRUE,"had Luck in his Life , but in winning of her. Whereas, tis to be hoped, that a View oj thoje worthy Characters which Romances represent, might aiftt them to avoid sich dangerous Naufrages, and fix their 4ffeetions where Duty and Merit require: And not only so, but even in"
0615100601_000002,The morality of Shakespeare's drama illustrated. In two volumes. ... By Mrs. Griffith.,Elizabeth Griffith,59,0,0,0,7,0,1,1,1,0,0,0,0,1,1,2,1,0,2,0,1,0,0,1,1,0,1,1,0,1,2,3,3,3,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,3,0,0,0,4,7,2,0,1777,1,2,"Dublin : printed for J. Beatty, 1777.",Dublin,305,female,1720,1793,TRUE,"his description of the pomp with which that Queen presents herself to Mark Antony, on the banks of the Cydnus. ""The reputation of this Author is so great, that I shall not be surprised if you "" ufpect me of exaggeration in this account  of him. Those of our"
0772700401_000040,"Letters on the improvement of the mind. Addressed to a young lady. To which are added, miscellanies in prose and verse. By Mrs. Chapone. The third edition. ...",Hester Chapone,54,0,0,4,1,2,1,0,0,0,3,2,1,0,1,0,1,11,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,3,0,1,1,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1777,1,2,"Dublin : printed for the United Company of Booksellers, M.DCC.LXXVII. [1777].",Dublin,129,female,1727,1801,TRUE,"reigns or events . I fear you are by this time tired of Chronology but, my sole intention in what I have said is to convince) ou that it is a science not out of your reach, in the moderate degree that is. requisite for you: te njleft olhime of"
0587200200_000002,"Essays on various subjects, principally designed for young ladies.",Hannah More,35,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,2,0,0,1,2,1,1,0,2,1,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,2,0,1,1,0,0,0,0,1,1,1,1777,1,1,"London : printed for J. Wilkie, in St. Paul's Church-Yard; and T. Cadell, in the Strand, MDCCLXXVII. [1777].",London,220,female,1745,1833,TRUE,"is requisite to penetrate into the abfirufcr walks of literature, it is presumed they will readily relinquish. There are green pastures, and pleasant valleys, where they may wander with safety to themselves, and delight to others. They may cultivate tivate the roses of imagination , and the valuable fruits of"
0017000401_000001,A short story: interspersed with poetry. By a young lady. In two volumes. ...,Young lady,42,0,0,2,1,0,1,0,0,1,0,0,0,2,0,2,0,1,0,1,1,1,1,1,1,1,0,0,2,0,0,3,0,2,3,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,4,1,0,1,0,1,0,0,0,2,1800,1,2,"London : printed and published by Geo. Cawthorn, British Library, No. 132, Strand, Bookseller to her Royal Highness the Princess of Wales ; sold also by Messrs. Richardson, Royal-Exchange; H.D. Symonds, J. Wallis, West and Hughes, Paternoster-Row ; and J. Wright, Piccadilly, 1800.",London,206,female,,,FALSE,"A SHORT STORY .! : IN TWO VOLUMES.. VOL. 1 ; ^..,.. ^ * - * ^, rh A. *: **~~~~~~~~~~~~~~~ *-: *"" A / SHORT STORY : INTERSPERSED WITI POETRY . BT A YOUNG LADY . IN TWO VOLUMES. VOL. I. LONDON: PRINTED AND PUBLISHED BY CEO. CAWTHON, BRITISH"
0777000500_000116,"The experienced English housekeeper, for the use and ease of ladies, housekeepers, cooks, &c. Wrote purely from practice, And dedicated to the Hon. Lady Elizabeth Warburton, Whom the Author lately served as Housekeeper: consisting of near nine hundred original receipts, most of which never appeared in Print. Part I. Lemon Pickle, Browning for all Sorts of Made Dishes, Soups, Fish, Plain Meat, Game, Made Dishes both hot and cold, Pyes, Puddings, &c. Part II. All Kinds of Confecrionary, particularly the Gold and Silver Web for covering of Sweetmeats, and a Desert of Spun Sugar, with Directions to set out a Table in the most elegant Manner and in the modern Taste, Floating Islands, Fish-Ponds, Transparent Puddings, Trifles, Whips, &c. Part III. Pickling, Potting, and Collaring, Wines, Vinegars, Catchups, Distilling, with two most valuable Receipts, one for refining Malt Liquors, the other for curing Acid Wines, and a correct List of every Thing in Season for every Month in the Year. The fourth edition. With three copper plates of a curious new-invented Fire Stove, wherein any common Fuel may be burnt instead of Charcoal, and Two Plans of a Grand Table of Two Covers. By Elizabeth Raffald.",Elizabeth Raffald,58,0,1,1,2,2,0,1,2,3,1,0,0,0,0,0,0,6,0,1,0,0,0,1,6,1,6,0,0,0,0,1,1,2,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,3,1,1,1,4,1775,1,1,"London : printed for the author, and sold by R. Baldwin, No. 47, in Pater-Noster-Row, 1775.",London,450,female,1733,1781,FALSE,"Being avery proper Present for Young Ladies and Gentlemen. The iecond Edit. Price 2s. 6d. neatly bound. I;. PAMELA, or Virtue rewarded. In a Series of Familiar Letters, from a beautiful young Damfcl to her Parents. 4 Vols. 5th Edit. Price 12s. 12 CLAPISSA, or the History ofa young Lady"
0325001302_000019,Letters on the improvement of the mind. Addressed to a young lady. In two volumes.,Hester Chapone,54,0,0,2,1,2,1,0,0,1,2,2,0,0,1,0,1,10,0,0,0,2,1,1,1,0,0,0,0,0,1,2,1,0,2,0,1,1,0,0,3,0,0,0,10,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1773,2,2,"Dublin : printed for J. Exshaw, H. Saunders, W. Sleater, J. Potts, D. Chamberlaine, J. Williams, and R. Moncrieffe, MDCCLXXIII. [1773].",Dublin,139,female,1727,1801,TRUE,"French one called Tablettes Chronologiques de l'hiftoire Universelle, Du Frefnoy, 3 vols. paris there is also a chart of universal hifory, including Chronology - and a Biographical chart -- both by Priestley which you may find of service to you. Indeed, my dear, a woman makes a poor figure who"
0325100102_000016,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. ...",Hester Chapone,56,0,1,0,0,1,0,0,0,1,0,0,0,1,2,3,0,5,2,0,1,1,1,7,0,0,1,0,0,1,2,4,4,1,1,0,0,0,0,2,0,0,0,0,7,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,1,1778,2,2,"London : printed for J. Walter, at Homer's Head, Charing Cross; and E. and C. Dilly, in the Poultry, MDCCLXXVIII. [1778].",London,231,female,1727,1801,TRUE,"romances are such as are only proper to vitiate your your tile, and to mislead your heart and understanding. The ex pe&ation of extraordinary adventures which seldom ever happen to the sober and prudent part of mankind and the admiration of extravagant palions and absurd conduct, are some of the"
0916700101_000001,Theatre of education. Translated from the French of the Countess de Genlis. In four volumes. ...,Stéphanie Félicité du Crest de Saint-Aubin,57,0,0,2,6,0,2,0,2,1,0,1,0,0,0,5,0,0,0,0,0,1,0,1,1,1,3,0,1,0,1,2,0,2,2,0,1,0,2,0,0,0,0,1,1,2,0,0,2,0,1,0,1,0,1,0,3,2,1,0,5,1783,1,4,"Dublin : printed by D. Graisberry, for Messrs. Whitestone, Walker, Moncrieffe, Beatty, Byrne, Burton and Cash, 1783.",Dublin,282,female,1746,1830,TRUE,"1~~de lc; ~~~~140d, ~ 3k/43- ls.7 si~~~/7/' s TH E AT E O F EDUCATION . TRANSLATED FROM THE FRENCH of THE COUNTESS DE GENLIS. Le; on commence, Exemple acheve. LA MOTTE, Fable de L'aigle et L'aiglon. IN FOUR VOLUMES. V O L I. D U B L I N:"
0110000701_000027,"Elfrida; or, paternal ambition. A novel. In three volumes. By a lady. ...",Lady,46,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,4,0,3,2,4,0,0,1,0,0,3,1,1,0,1,1,0,0,1,2,3,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1786,1,3,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, M.DCC.LXXXVI. [1786].",London,265,female,,,FALSE,"you not find out some play to divert each other? and be lively, Elfrida, and do not spoil your face by serious looks; it does not become a little girl to be serious."" Thus was their little interesting conversation broken up, and though Elfrida, who ardently wished to hear all"
0897900101_000017,"The parental monitor. In two volumes. By Mrs. Bonhote, of Bungay, Suffolk. ...",Elizabeth Bonhôte,58,0,0,1,1,2,2,0,0,3,0,0,0,0,0,4,0,0,3,0,1,2,1,0,1,0,2,2,2,0,0,8,0,2,3,1,1,0,0,1,0,0,0,1,4,0,0,0,1,1,0,0,1,0,0,0,3,1,0,0,3,1796,1,2,"Dublin : printed by William Porter, for P. Wogan, W. Porter, and W. Jones, [1796?].",Dublin,173,female,1744,1818,FALSE,"her excellent talents, by taking her oj. But begged fie would speak; as favourably of her as possible, when she was gone. The reproof was jut : it was felt for a moment; but minds of that unfortunate turn are not easily cured of a disease which too often proves"
0831901002_000053,The invisible spy. By Exploralibus. In two volumes. ...,Eliza Haywood,44,0,1,0,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,0,2,0,1,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1,1,0,2,0,1,2,0,1,1,3,3,0,0,1,1,0,2,1768,2,2,"Dublin : printed by Henry Saunders, in Castle-Street, MDCCLXVIII. [1768].",Dublin,335,female,1693,1756,TRUE,"but I have heard enough of it: they say that there are four vo  lumes of it taken up with nothing but a. description of Trees, and Birds, and Beasts, and Fiflaes, and · nasty infects.' Author .  What do you think , madam, of Son · Plurality"
0164002402_000045,The cry: a new dramatic fable. In two volumes. ...,Jane Collier,43,0,0,0,1,0,2,0,0,1,1,2,0,0,0,0,2,0,4,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,3,0,3,0,1,2,1,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,2,2,1,3,0,1754,2,2,"Dublin : printed by George Faulkner, 1754.",Dublin,285,female,1714,1754,TRUE,"Portia herself; and this for no other part of her fan. taflic life , than her having that learning, which, while (he made no other use of it than the gratification of her pride, was their highest admiration. They again repeated all their trite re flexions on womens having more"
0013000101_000022,Memoirs of modern philosophers. In three volumes. ...,Elizabeth Hamilton,45,0,1,0,2,5,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,2,3,0,3,0,0,2,0,2,0,0,1,0,1,1,2,1,0,0,2,0,1,5,1800,1,3,"Bath : printed by R. Cruttwell, for G. G. and J. Robinson, Pater-Noster-Row, London, 1800.",Bath,348,female,1758,1816,FALSE,"with uncommon severity, he was not only deprived of these sources of amusement, but by the badness of the roads cut off from all communication with his brother officers, whose society he had hitherto occasionally enjoyed. In this dilemma he had recourse to reading , and soon discovered that books"
0516500800_000008,"An unfortunate mother's advice to her absent daughters, in a letter to Miss Pennington. By the late Lady Pennington.",Sarah Pennington,42,0,1,0,1,1,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,2,2,2,1,3,0,0,0,0,2,0,3,0,2,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,0,0,5,1,0,1,1784,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross, M.DCC.LXXXIV. [1784].",London,154,female,1720,1783,TRUE,"£ 7 ] condemn with reason , that acting right may be as certainly the means of obtaining your favour as the contrary of incur. ring your displeasure. From what has been said, you will see, that, in order to the proper discharge of your domestic duties, it is absolutely"
0699700101_000003,"The exemplary mother: or, letters between Mrs. Villars and her family. New edition. In two volumes. ...",Maria Susanna Cooper,44,0,0,1,2,2,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,2,1,1,0,0,5,0,0,0,0,2,1,3,0,0,0,0,3,2,2,0,2,1784,1,2,"London : printed for T. Becket, in Pall-Mall, Bookseller to His Royal Highness the Prince of Wales, and Their Royal Highnesses the Princes, M,DCC,LXXXIV. [1784].",London,251,female,1737,1807,FALSE,"me itis not mere attendance on the service of the church, nor the turning oyer the pages of a religious author , that constitute a right performance of our duty on the Lord's Day, We must add meditation on the mercies of God, to preserve a lively? nd effectual gratitude."
0370300101_000001,Theatre of education. Translated from the French of the Countess de Genlis. In four volumes. ...,Stéphanie Félicité du Crest de Saint-Aubin,59,0,0,1,5,0,3,0,3,1,0,1,0,0,0,6,0,0,0,0,0,1,0,1,1,1,3,0,2,0,1,2,0,2,2,0,1,0,2,0,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,0,4,2,1,0,5,1781,1,4,"London : printed for T. Cadell, and P. Elmsly; and T. Durham, 1781.",London,525,female,1746,1830,TRUE,".THEATRE O F EDUCATION . có1~xl C 1~~~~~~~~~~~~~~~ THEATRE OF / 0 O F EDUCATION . TRANSLATED FROM THE irenchi F TIE COUNTESS DE GENLIS. Leeon commence, exemple acheve. LA MOTTE, Fable de Large ta L'agion. I';  ^ VOLUME S. SECOND EDITION. VOL. I. -- -- -- -- --"
0192500201_000006,"The vicar of Lansdowne; or, country quarters: a tale. By Maria Regina Dalton. In two volumes. ...",Regina Maria Roche,46,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,0,1,2,1,1,1,2,2,1,0,1,0,1,0,0,5,0,0,6,1,0,0,0,3,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1789,1,2,"London : printed for the author; and sold by J. Johnson, No. 72, in St. Paul's Church-Yard, M.DCC.LXXXIX. [1789].",London,311,female,1764,1845,FALSE,"who, betrayed by the frailties of nature , or the treacheries of artful villainy,. lie obscured, forlorn and friendless, under the pressure of calamity. C 6 MR, MR. OUSELEY, whose mind was formed by nature for refinement, had culti. vated a very extensive and profound knowledge of the fine arts."
1144200400_000003,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire.",Elizabeth Montagu,47,0,0,2,4,0,3,0,0,0,0,3,0,3,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,0,3,2,0,1,2,1,0,3,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,3,1,2,0,1778,1,1,"Dublin : printed for J. Potts, W. Sleater, D. Chamberlaine, J. Williams, and W. Colles, M,DCC,LXXVIII. [1778].",Dublin,232,female,1720,1800,FALSE,"to judge him entirely by the pracice of any particular theatre. Yet some criterion must be established by which we may determine his, merits. First, we must take into consideration what is proposed to be done by the means of dramatic imitation. Every species of poetry has its diffinct offices."
0296200200_000005,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire.",Elizabeth Montagu,39,0,0,0,0,0,1,0,0,0,2,1,0,2,0,2,0,0,1,1,2,1,0,0,0,1,1,1,0,1,1,3,1,3,0,0,2,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,3,0,1,0,1769,1,1,"Dublin : printed for H. Saunders, J. Potts, W. Sleater, D. Chamberlaine, and J. Williams, M,DCC,LXIX. [1769].",Dublin,233,female,1720,1800,FALSE,"action. It is as a moral philosopher, not as the mere connoisseur in a polite .rt, that Aristotle totle gives the preference, above all other modes of poetic imitation, to tragedy, as capable to purge the passions, by the means of pity and terror *. The objea of the epic"
0465000101_000001,"The delicate distress, a novel: in letters. In two volumes. By Frances. ...",Elizabeth Griffith,42,0,1,0,0,1,2,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,2,3,0,1,0,0,0,1,1,0,2,3,2,0,0,0,0,0,1,0,3,0,1,0,1,1,1,1,0,1,1,1,0,0,3,2,0,0,1787,1,2,"Dublin : printed by Brett Smith, for the United Company of Booksellers, MDCCLXXXVII. [1787].",Dublin,168,female,1720,1793,TRUE,"T II E Delicate Distress, A 1v O V E L I N LE T T E R S. IN TWO VOLUMES. BY FRANCES. V OL. I. L'arnour northeast pent jamais lubfifter, frnt pain, dans une amc delic~te, mais fes peide mndnes, font, queiquefois, · la fourcede fes plus doux"
0268300403_000041,"Letters of Madame du Montier, collected by Madame Le Prince Le [sic] Beaumont. Translated from the French by Miss Newman. In three volumes. ...",Jeanne-Marie Leprince de Beaumont,40,0,0,2,3,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,2,2,4,1,0,0,1,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,4,1797,3,3,"London : printed for Hookham and Carpenter; and Bell, 1797.",London,253,female,1711,1780,FALSE,"was putting these - ( 5 -) these letters in order, I received form very intereffing memoirs from Germany, where the last of Madame du Montier's daughters was married. This is the one the calls Hortenfia. I could wish to give them to the public , because they contain many"
0020800503_000006,"The inquisitor; or, invisible rambler. In three volumes. By Mrs. Rowson, Author of Victoria. ...",Susanna Rowson,52,0,0,1,5,1,1,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,1,4,1,1,7,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,1,1,2,2,0,0,1,3,1,1,1788,3,3,"[London] : Printed for G. G. J. and J. Robinson, Paternoster Row, M.DCC.LXXXVIII. [1788].",London,187,female,1762,1824,TRUE,"OF A MODERN NOVEL . IN the first place, your heroine must fall violently in love with an all accom pliihed youth at a very early age keep her passion concealed from her parents or guardians; but bind herself in her own mind to wed no other than this dear,"
0029200103_000057,"Constantia Neville; or, the West Indian. A novel. In three volumes. By Helena Wells, Author of ``the Step-Mother,'' &c. ...",Helena Wells,49,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,1,4,1,1,0,0,3,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,4,4,1,1,4,1800,3,3,"London : printed by C. Whittingham, Dean-Street, Fetter-Lane, for T. Cadell, jun. and W. Davies, Strand ; and W. Creech, Edinburgh, 1800.",London,389,female,,,FALSE,"seldom permitted to flourish long with impunity. Though virtue is oftentimes forced to retire to humble obscurity, there to la -- bour hard for a scanty p'ttance, even in the lowly shed may be found health, peace, and coltntzelte't; guestsrarelyto be met with, and highly to be valued for the"
